"Year","Intent","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2011","Suicide","Michigan","619","9,883,053","6.26","6.02","11,127"
"2011","Suicide","Minnesota","322","5,346,620","6.02","5.80","5,965"
"2011","Suicide","Mississippi","268","2,979,147","9.00","8.85","4,533"
"2011","Suicide","Missouri","513","6,011,182","8.53","8.20","9,022"
"2011","Suicide","Montana","152","997,518","15.24","14.72","3,040"
"2011","Suicide","Nebraska","111","1,840,914","6.03","6.09","2,034"
"2011","Suicide","Nevada","272","2,713,114","10.03","9.70","4,830"
"2011","Suicide","New Hampshire","75","1,320,444","5.68","5.03","1,354"
"2011","Suicide","New Jersey","181","8,828,552","2.05","1.90","2,976"
"2011","Suicide","New Mexico","221","2,080,707","10.62","10.54","4,301"
"2011","Suicide","New York","505","19,499,921","2.59","2.41","8,776"
"2011","Suicide","North Carolina","728","9,658,913","7.54","7.27","13,010"
"2011","Suicide","North Dakota","51","685,526","7.44","7.29","928"
"2011","Suicide","Ohio","726","11,545,735","6.29","5.99","13,336"
"2011","Suicide","Oklahoma","440","3,788,824","11.61","11.54","8,518"
"2011","Suicide","Oregon","343","3,872,672","8.86","8.42","5,972"
"2011","Suicide","Pennsylvania","883","12,747,052","6.93","6.45","15,512"
"2011","Suicide","Rhode Island","20**","1,053,829","1.90**","1.80**","368"
"2011","Suicide","South Carolina","426","4,672,655","9.12","8.74","7,672"
"2011","Suicide","South Dakota","60","823,740","7.28","7.04","1,049"
"2011","Suicide","Tennessee","591","6,400,298","9.23","8.73","10,005"
"2011","Suicide","Texas","1,684","25,645,504","6.57","6.75","31,864"
"2011","Suicide","Utah","268","2,814,797","9.52","10.52","5,430"
"2011","Suicide","Vermont","70","627,197","11.16","10.20","1,186"
"2011","Suicide","Virginia","604","8,102,437","7.46","7.13","10,549"
"2011","Suicide","Washington","495","6,827,479","7.25","6.92","8,820"
"2011","Suicide","West Virginia","200","1,856,606","10.77","10.03","3,463"
"2011","Suicide","Wisconsin","351","5,705,840","6.15","5.97","7,134"
"2011","Suicide","Wyoming","84","567,491","14.80","14.58","1,677"
"2011","Undetermined","Alabama","15**","4,799,642","0.31**","0.29**","257"
"2011","Undetermined","Alaska","--","722,349","--","--","--"
"2011","Undetermined","Arizona","12**","6,473,416","0.19**","0.20**","339"
"2011","Undetermined","Arkansas","--","2,941,038","--","--","--"
"2011","Undetermined","California","17**","37,636,311","0.05**","0.04**","414"
"2011","Undetermined","Colorado","--","5,121,900","--","--","--"
"2011","Undetermined","Connecticut","--","3,588,632","--","--","--"
"2011","Undetermined","Delaware","0**","907,590","0.00**","0.00**","--"
"2011","Undetermined","District of Columbia","0**","620,290","0.00**","0.00**","--"
"2011","Undetermined","Florida","18**","19,055,607","0.09**","0.10**","526"
"2011","Undetermined","Georgia","10**","9,803,630","0.10**","0.10**","237"
"2011","Undetermined","Idaho","--","1,584,272","--","--","--"
"2011","Undetermined","Illinois","--","12,867,783","--","--","--"
"2011","Undetermined","Indiana","--","6,517,250","--","--","--"
"2011","Undetermined","Iowa","--","3,066,772","--","--","--"
"2011","Undetermined","Kansas","--","2,869,677","--","--","--"
"2011","Undetermined","Kentucky","--","4,370,817","--","--","--"
"2011","Undetermined","Louisiana","--","4,576,244","--","--","--"
"2011","Undetermined","Maine","--","1,328,473","--","--","--"
"2011","Undetermined","Maryland","--","5,840,241","--","--","--"
"2011","Undetermined","Michigan","--","9,883,053","--","--","--"
"2011","Undetermined","Minnesota","--","5,346,620","--","--","--"
"2011","Undetermined","Mississippi","--","2,979,147","--","--","--"
"2011","Undetermined","Missouri","10**","6,011,182","0.17**","0.17**","233"
"2011","Undetermined","Nebraska","--","1,840,914","--","--","--"
"2011","Undetermined","Nevada","--","2,713,114","--","--","--"
"2011","Undetermined","New Hampshire","--","1,320,444","--","--","--"
"2011","Undetermined","New Mexico","--","2,080,707","--","--","--"
"2011","Undetermined","New York","--","19,499,921","--","--","--"
"2011","Undetermined","North Carolina","--","9,658,913","--","--","--"
"2011","Undetermined","Ohio","10**","11,545,735","0.09**","0.09**","363"
"2011","Undetermined","Oklahoma","--","3,788,824","--","--","--"
"2011","Undetermined","Oregon","--","3,872,672","--","--","--"
"2011","Undetermined","Pennsylvania","11**","12,747,052","0.09**","0.09**","366"
"2011","Undetermined","Rhode Island","--","1,053,829","--","--","--"
"2011","Undetermined","South Carolina","--","4,672,655","--","--","--"
"2011","Undetermined","Tennessee","14**","6,400,298","0.22**","0.22**","335"
"2011","Undetermined","Texas","21","25,645,504","0.08","0.08","614"
"2011","Undetermined","Utah","--","2,814,797","--","--","--"
"2011","Undetermined","Virginia","--","8,102,437","--","--","--"
"2011","Undetermined","Washington","--","6,827,479","--","--","--"
"2011","Undetermined","West Virginia","--","1,856,606","--","--","--"
"2011","Undetermined","Wisconsin","--","5,705,840","--","--","--"
"2010","Unintentional","Alabama","35","4,780,118","0.73","0.76","1,037"
"2010","Unintentional","Alaska","--","710,246","--","--","--"
"2010","Unintentional","Arizona","12**","6,392,292","0.19**","0.19**","350"
"2010","Unintentional","Arkansas","14**","2,916,029","0.48**","0.47**","406"
"2010","Unintentional","California","24","37,254,522","0.06","0.06","901"
"2010","Unintentional","Colorado","--","5,029,319","--","--","--"
"2010","Unintentional","District of Columbia","--","601,767","--","--","--"
"2010","Unintentional","Florida","15**","18,804,589","0.08**","0.08**","445"
"2010","Unintentional","Georgia","42","9,688,737","0.43","0.44","1,072"
"2010","Unintentional","Hawaii","--","1,360,304","--","--","--"
"2010","Unintentional","Idaho","--","1,567,658","--","--","--"
"2010","Unintentional","Illinois","22","12,831,572","0.17","0.18","627"
"2010","Unintentional","Indiana","18**","6,484,050","0.28**","0.28**","556"
"2010","Unintentional","Iowa","--","3,046,877","--","--","--"
"2010","Unintentional","Kansas","12**","2,853,120","0.42**","0.43**","346"
"2010","Unintentional","Kentucky","16**","4,339,330","0.37**","0.37**","571"
"2010","Unintentional","Louisiana","43","4,533,500","0.95","0.94","1,143"
"2010","Unintentional","Maine","--","1,328,354","--","--","--"
"2010","Unintentional","Maryland","--","5,773,787","--","--","--"
"2010","Unintentional","Massachusetts","--","6,547,788","--","--","--"
"2010","Unintentional","Michigan","16**","9,884,112","0.16**","0.16**","538"
"2010","Unintentional","Minnesota","--","5,303,933","--","--","--"
"2010","Unintentional","Mississippi","--","2,968,129","--","--","--"
"2010","Unintentional","Missouri","13**","5,988,941","0.22**","0.23**","363"
"2010","Unintentional","Montana","--","989,400","--","--","--"
"2010","Unintentional","Nebraska","--","1,826,311","--","--","--"
"2010","Unintentional","Nevada","--","2,700,683","--","--","--"
"2010","Unintentional","New Hampshire","--","1,316,457","--","--","--"
"2010","Unintentional","New Jersey","--","8,791,959","--","--","--"
"2010","Unintentional","New Mexico","--","2,059,199","--","--","--"
"2010","Unintentional","New York","13**","19,378,117","0.07**","0.07**","270"
"2010","Unintentional","North Carolina","30","9,535,762","0.32","0.32","916"
"2010","Unintentional","North Dakota","--","672,575","--","--","--"
"2010","Unintentional","Ohio","--","11,536,763","--","--","--"
"2010","Unintentional","Oklahoma","24","3,751,582","0.64","0.66","544"
"2010","Unintentional","Oregon","--","3,831,083","--","--","--"
"2010","Unintentional","Pennsylvania","32","12,702,891","0.25","0.27","1,027"
"2010","Unintentional","South Carolina","20**","4,625,358","0.43**","0.45**","649"
"2010","Unintentional","South Dakota","--","814,198","--","--","--"
"2010","Unintentional","Tennessee","32","6,346,281","0.50","0.48","725"
"2010","Unintentional","Texas","54","25,146,072","0.22","0.21","1,607"
"2010","Unintentional","Utah","--","2,763,891","--","--","--"
"2010","Unintentional","Vermont","--","625,727","--","--","--"
"2010","Unintentional","Virginia","13**","8,001,046","0.16**","0.16**","425"
"2010","Unintentional","Washington","--","6,724,540","--","--","--"
"2010","Unintentional","West Virginia","10**","1,853,008","0.54**","0.55**","228"
"2010","Unintentional","Wisconsin","--","5,687,285","--","--","--"
"2010","Unintentional","Wyoming","--","563,775","--","--","--"
"2010","Homicide","Alabama","283","4,780,118","5.92","5.97","8,723"
"2010","Homicide","Alaska","30","710,246","4.22","4.17","974"
"2010","Homicide","Arizona","271","6,392,292","4.24","4.36","8,688"
"2010","Homicide","Arkansas","132","2,916,029","4.53","4.68","3,671"
"2010","Homicide","California","1,342","37,254,522","3.60","3.47","47,890"
"2010","Homicide","Colorado","97","5,029,319","1.93","1.90","2,914"
"2010","Homicide","Connecticut","98","3,574,151","2.74","2.91","3,291"
"2010","Homicide","Delaware","45","897,947","5.01","5.12","1,595"
"2010","Homicide","District of Columbia","84","601,767","13.96","12.14","3,140"
"2010","Homicide","Florida","767","18,804,589","4.08","4.31","24,587"
"2010","Homicide","Georgia","443","9,688,737","4.57","4.52","14,637"
"2010","Homicide","Hawaii","--","1,360,304","--","--","--"
"2010","Homicide","Idaho","12**","1,567,658","0.77**","0.82**","360"
"2010","Homicide","Illinois","577","12,831,572","4.50","4.50","21,462"
"2010","Homicide","Indiana","223","6,484,050","3.44","3.51","7,323"
"2010","Homicide","Iowa","34","3,046,877","1.12","1.15","1,008"
"2010","Homicide","Kansas","68","2,853,120","2.38","2.42","2,165"
"2010","Homicide","Kentucky","125","4,339,330","2.88","2.95","3,448"
"2010","Homicide","Louisiana","432","4,533,500","9.53","9.58","14,731"
"2010","Homicide","Maine","13**","1,328,354","0.98**","1.06**","383"
"2010","Homicide","Maryland","306","5,773,787","5.30","5.41","10,768"
"2010","Homicide","Massachusetts","126","6,547,788","1.92","1.93","4,833"
"2010","Homicide","Michigan","440","9,884,112","4.45","4.72","14,722"
"2010","Homicide","Minnesota","65","5,303,933","1.23","1.23","2,214"
"2010","Homicide","Mississippi","205","2,968,129","6.91","7.10","6,543"
"2010","Homicide","Missouri","335","5,988,941","5.59","5.73","11,275"
"2010","Homicide","Montana","17**","989,400","1.72**","1.80**","391"
"2010","Homicide","Nebraska","41","1,826,311","2.25","2.32","1,512"
"2010","Homicide","Nevada","90","2,700,683","3.33","3.36","2,634"
"2010","Homicide","New Hampshire","--","1,316,457","--","--","--"
"2010","Homicide","New Jersey","260","8,791,959","2.96","3.16","9,535"
"2010","Homicide","New Mexico","76","2,059,199","3.69","3.89","2,438"
"2010","Homicide","New York","527","19,378,117","2.72","2.70","19,065"
"2010","Homicide","North Carolina","376","9,535,762","3.94","3.95","11,767"
"2010","Homicide","North Dakota","--","672,575","--","--","--"
"2010","Homicide","Ohio","396","11,536,763","3.43","3.62","13,303"
"2010","Homicide","Oklahoma","131","3,751,582","3.49","3.52","4,554"
"2010","Homicide","Oregon","60","3,831,083","1.57","1.57","1,679"
"2010","Homicide","Pennsylvania","501","12,702,891","3.94","4.13","17,252"
"2010","Homicide","Rhode Island","17**","1,052,970","1.61**","1.60**","625"
"2010","Homicide","South Carolina","229","4,625,358","4.95","5.07","7,546"
"2010","Homicide","South Dakota","--","814,198","--","--","--"
"2010","Homicide","Tennessee","293","6,346,281","4.62","4.67","8,736"
"2010","Homicide","Texas","913","25,146,072","3.63","3.57","28,968"
"2010","Homicide","Utah","27","2,763,891","0.98","1.05","720"
"2010","Homicide","Vermont","--","625,727","--","--","--"
"2010","Homicide","Virginia","271","8,001,046","3.39","3.37","8,705"
"2010","Homicide","Washington","114","6,724,540","1.70","1.72","3,859"
"2010","Homicide","West Virginia","47","1,853,008","2.54","2.72","1,291"
"2010","Homicide","Wisconsin","106","5,687,285","1.86","1.90","3,604"
"2010","Homicide","Wyoming","--","563,775","--","--","--"
"2010","Legal Intervention","Alabama","--","4,780,118","--","--","--"
"2010","Legal Intervention","Alaska","--","710,246","--","--","--"
"2010","Legal Intervention","Arizona","12**","6,392,292","0.19**","0.19**","242"
"2010","Legal Intervention","Arkansas","--","2,916,029","--","--","--"
"2010","Legal Intervention","California","64","37,254,522","0.17","0.17","1,915"
"2010","Legal Intervention","Colorado","17**","5,029,319","0.34**","0.34**","449"
"2010","Legal Intervention","Florida","17**","18,804,589","0.09**","0.09**","456"
"2010","Legal Intervention","Georgia","--","9,688,737","--","--","--"
"2010","Legal Intervention","Illinois","10**","12,831,572","0.08**","0.08**","322"
"2010","Legal Intervention","Indiana","--","6,484,050","--","--","--"
"2010","Legal Intervention","Kansas","--","2,853,120","--","--","--"
"2010","Legal Intervention","Kentucky","--","4,339,330","--","--","--"
"2010","Legal Intervention","Louisiana","--","4,533,500","--","--","--"
"2010","Legal Intervention","Maine","--","1,328,354","--","--","--"
"2010","Legal Intervention","Maryland","--","5,773,787","--","--","--"
"2010","Legal Intervention","Massachusetts","--","6,547,788","--","--","--"
"2010","Legal Intervention","Michigan","11**","9,884,112","0.11**","0.12**","339"
"2010","Legal Intervention","Minnesota","10**","5,303,933","0.19**","0.20**","280"
"2010","Legal Intervention","Mississippi","--","2,968,129","--","--","--"
"2010","Legal Intervention","Missouri","--","5,988,941","--","--","--"
"2010","Legal Intervention","Montana","--","989,400","--","--","--"
"2010","Legal Intervention","Nevada","10**","2,700,683","0.37**","0.38**","304"
"2010","Legal Intervention","New Hampshire","--","1,316,457","--","--","--"
"2010","Legal Intervention","New Jersey","--","8,791,959","--","--","--"
"2010","Legal Intervention","New Mexico","14**","2,059,199","0.68**","0.80**","401"
"2010","Legal Intervention","New York","--","19,378,117","--","--","--"
"2010","Legal Intervention","North Carolina","--","9,535,762","--","--","--"
"2010","Legal Intervention","Ohio","10**","11,536,763","0.09**","0.09**","328"
"2010","Legal Intervention","Oklahoma","--","3,751,582","--","--","--"
"2010","Legal Intervention","Oregon","13**","3,831,083","0.34**","0.32**","351"
"2010","Legal Intervention","Pennsylvania","--","12,702,891","--","--","--"
"2010","Legal Intervention","South Carolina","--","4,625,358","--","--","--"
"2010","Legal Intervention","South Dakota","--","814,198","--","--","--"
"2010","Legal Intervention","Tennessee","--","6,346,281","--","--","--"
"2010","Legal Intervention","Texas","21","25,146,072","0.08","0.08","616"
"2010","Legal Intervention","Utah","--","2,763,891","--","--","--"
"2010","Legal Intervention","Virginia","11**","8,001,046","0.14**","0.13**","291"
"2010","Legal Intervention","Washington","15**","6,724,540","0.22**","0.22**","333"
"2010","Legal Intervention","West Virginia","--","1,853,008","--","--","--"
"2010","Legal Intervention","Wisconsin","--","5,687,285","--","--","--"
"2010","Suicide","Alabama","454","4,780,118","9.50","9.24","8,447"
"2010","Suicide","Alaska","107","710,246","15.07","15.43","2,748"
"2010","Suicide","Arizona","620","6,392,292","9.70","9.53","10,798"
"2010","Suicide","Arkansas","266","2,916,029","9.12","9.00","4,986"
"2010","Suicide","California","1,492","37,254,522","4.01","3.97","22,272"
"2010","Suicide","Colorado","427","5,029,319","8.49","8.19","8,437"
"2010","Suicide","Connecticut","110","3,574,151","3.08","2.92","1,878"
"2010","Suicide","Delaware","43","897,947","4.79","4.76","931"
"2010","Suicide","District of Columbia","13**","601,767","2.16**","2.20**","255"
"2010","Suicide","Florida","1,454","18,804,589","7.73","6.88","20,974"
"2010","Suicide","Georgia","718","9,688,737","7.41","7.45","13,011"
"2010","Suicide","Hawaii","37","1,360,304","2.72","2.56","666"
"2010","Suicide","Idaho","182","1,567,658","11.61","11.65","3,309"
"2010","Suicide","Illinois","442","12,831,572","3.45","3.34","7,585"
"2010","Suicide","Indiana","455","6,484,050","7.02","6.82","8,164"
"2010","Suicide","Iowa","177","3,046,877","5.81","5.59","3,172"
"2010","Suicide","Kansas","210","2,853,120","7.36","7.22","4,241"
"2010","Suicide","Kentucky","404","4,339,330","9.31","8.95","7,050"
"2010","Suicide","Louisiana","385","4,533,500","8.49","8.52","7,536"
"2010","Suicide","Maine","95","1,328,354","7.15","6.47","1,668"
"2010","Suicide","Maryland","222","5,773,787","3.85","3.69","3,861"
"2010","Suicide","Massachusetts","138","6,547,788","2.11","2.01","2,431"
"2010","Suicide","Michigan","601","9,884,112","6.08","5.89","11,387"
"2010","Suicide","Minnesota","280","5,303,933","5.28","5.15","5,641"
"2010","Suicide","Mississippi","256","2,968,129","8.63","8.51","4,623"
"2010","Suicide","Missouri","489","5,988,941","8.17","7.82","8,610"
"2010","Suicide","Montana","141","989,400","14.25","13.04","2,539"
"2010","Suicide","Nebraska","106","1,826,311","5.80","5.54","1,728"
"2010","Suicide","Nevada","289","2,700,683","10.70","10.51","4,459"
"2010","Suicide","New Hampshire","102","1,316,457","7.75","7.04","1,643"
"2010","Suicide","New Jersey","187","8,791,959","2.13","1.94","2,744"
"2010","Suicide","New Mexico","204","2,059,199","9.91","9.82","3,938"
"2010","Suicide","New York","459","19,378,117","2.37","2.25","7,164"
"2010","Suicide","North Carolina","707","9,535,762","7.41","7.21","12,782"
"2010","Suicide","North Dakota","56","672,575","8.33","8.39","1,196"
"2010","Suicide","Ohio","724","11,536,763","6.28","6.09","13,442"
"2010","Suicide","Oklahoma","376","3,751,582","10.02","9.93","7,514"
"2010","Suicide","Oregon","376","3,831,083","9.81","9.18","5,769"
"2010","Suicide","Pennsylvania","762","12,702,891","6.00","5.62","13,920"
"2010","Suicide","Rhode Island","30","1,052,970","2.85","2.82","497"
"2010","Suicide","South Carolina","392","4,625,358","8.48","8.24","7,309"
"2010","Suicide","South Dakota","65","814,198","7.98","8.09","1,432"
"2010","Suicide","Tennessee","585","6,346,281","9.22","8.93","10,743"
"2010","Suicide","Texas","1,702","25,146,072","6.77","6.97","32,372"
"2010","Suicide","Utah","275","2,763,891","9.95","10.65","6,289"
"2010","Suicide","Vermont","66","625,727","10.55","9.56","1,114"
"2010","Suicide","Virginia","576","8,001,046","7.20","6.99","10,101"
"2010","Suicide","Washington","464","6,724,540","6.90","6.74","8,436"
"2010","Suicide","West Virginia","210","1,853,008","11.33","10.64","3,560"
"2010","Suicide","Wisconsin","378","5,687,285","6.65","6.35","7,199"
"2010","Suicide","Wyoming","83","563,775","14.72","13.75","1,661"
"2010","Undetermined","Alabama","--","4,780,118","--","--","--"
"2010","Undetermined","Alaska","--","710,246","--","--","--"
"2010","Undetermined","Arizona","16**","6,392,292","0.25**","0.26**","500"
"2010","Undetermined","Arkansas","--","2,916,029","--","--","--"
"2010","Undetermined","California","13**","37,254,522","0.04**","0.03**","357"
"2010","Undetermined","Colorado","--","5,029,319","--","--","--"
"2010","Undetermined","Connecticut","--","3,574,151","--","--","--"
"2010","Undetermined","District of Columbia","--","601,767","--","--","--"
"2010","Undetermined","Florida","15**","18,804,589","0.08**","0.08**","352"
"2010","Undetermined","Georgia","13**","9,688,737","0.13**","0.14**","448"
"2010","Undetermined","Hawaii","0**","1,360,304","0.00**","0.00**","--"
"2010","Undetermined","Idaho","--","1,567,658","--","--","--"
"2010","Undetermined","Illinois","13**","12,831,572","0.10**","0.10**","374"
"2010","Undetermined","Indiana","--","6,484,050","--","--","--"
"2010","Undetermined","Iowa","0**","3,046,877","0.00**","0.00**","--"
"2010","Undetermined","Kansas","--","2,853,120","--","--","--"
"2010","Undetermined","Kentucky","--","4,339,330","--","--","--"
"2010","Undetermined","Louisiana","--","4,533,500","--","--","--"
"2010","Undetermined","Maryland","--","5,773,787","--","--","--"
"2010","Undetermined","Massachusetts","--","6,547,788","--","--","--"
"2010","Undetermined","Michigan","--","9,884,112","--","--","--"
"2010","Undetermined","Minnesota","--","5,303,933","--","--","--"
"2010","Undetermined","Mississippi","--","2,968,129","--","--","--"
"2010","Undetermined","Missouri","--","5,988,941","--","--","--"
"2010","Undetermined","Montana","--","989,400","--","--","--"
"2010","Undetermined","Nebraska","--","1,826,311","--","--","--"
"2010","Undetermined","Nevada","--","2,700,683","--","--","--"
"2010","Undetermined","New Hampshire","--","1,316,457","--","--","--"
"2010","Undetermined","New Mexico","--","2,059,199","--","--","--"
"2010","Undetermined","New York","--","19,378,117","--","--","--"
"2010","Undetermined","North Carolina","--","9,535,762","--","--","--"
"2010","Undetermined","Ohio","10**","11,536,763","0.09**","0.09**","230"
"2010","Undetermined","Oklahoma","--","3,751,582","--","--","--"
"2010","Undetermined","Oregon","--","3,831,083","--","--","--"
"2010","Undetermined","Pennsylvania","--","12,702,891","--","--","--"
"2010","Undetermined","Rhode Island","--","1,052,970","--","--","--"
"2010","Undetermined","South Carolina","--","4,625,358","--","--","--"
"2010","Undetermined","South Dakota","--","814,198","--","--","--"
"2010","Undetermined","Tennessee","16**","6,346,281","0.25**","0.26**","567"
"2010","Undetermined","Texas","24","25,146,072","0.10","0.09","501"
"2010","Undetermined","Utah","--","2,763,891","--","--","--"
"2010","Undetermined","Vermont","--","625,727","--","--","--"
"2010","Undetermined","Virginia","--","8,001,046","--","--","--"
"2010","Undetermined","Washington","--","6,724,540","--","--","--"
"2010","Undetermined","West Virginia","--","1,853,008","--","--","--"
"2010","Undetermined","Wisconsin","--","5,687,285","--","--","--"
"2009","Unintentional","Alabama","28","4,757,938","0.59","0.59","898"
"2009","Unintentional","Arizona","--","6,343,154","--","--","--"
"2009","Unintentional","Arkansas","14**","2,896,843","0.48**","0.50**","396"
"2009","Unintentional","California","31","36,961,229","0.08","0.08","1,013"
"2009","Unintentional","Colorado","--","4,972,195","--","--","--"
"2009","Unintentional","Connecticut","--","3,561,807","--","--","--"
"2009","Unintentional","Delaware","0**","891,730","0.00**","0.00**","--"
"2009","Unintentional","District of Columbia","0**","592,228","0.00**","0.00**","--"
"2009","Unintentional","Florida","23","18,652,644","0.12","0.12","534"
"2009","Unintentional","Georgia","27","9,620,846","0.28","0.30","719"
"2009","Unintentional","Idaho","--","1,554,439","--","--","--"
"2009","Unintentional","Illinois","14**","12,796,778","0.11**","0.11**","489"
"2009","Unintentional","Indiana","22","6,459,325","0.34","0.34","619"
"2009","Unintentional","Iowa","--","3,032,870","--","--","--"
"2009","Unintentional","Kansas","--","2,832,704","--","--","--"
"2009","Unintentional","Kentucky","15**","4,317,074","0.35**","0.35**","417"
"2009","Unintentional","Louisiana","23","4,491,648","0.51","0.54","808"
"2009","Unintentional","Maryland","--","5,730,388","--","--","--"
"2009","Unintentional","Massachusetts","--","6,517,613","--","--","--"
"2009","Unintentional","Michigan","12**","9,901,591","0.12**","0.11**","349"
"2009","Unintentional","Minnesota","--","5,281,203","--","--","--"
"2009","Unintentional","Mississippi","16**","2,958,774","0.54**","0.54**","540"
"2009","Unintentional","Missouri","20**","5,961,088","0.34**","0.32**","498"
"2009","Unintentional","Montana","--","983,982","--","--","--"
"2009","Unintentional","Nebraska","--","1,812,683","--","--","--"
"2009","Unintentional","Nevada","--","2,684,665","--","--","--"
"2009","Unintentional","New Hampshire","--","1,316,102","--","--","--"
"2009","Unintentional","New Jersey","--","8,755,602","--","--","--"
"2009","Unintentional","New Mexico","--","2,036,802","--","--","--"
"2009","Unintentional","New York","12**","19,307,066","0.06**","0.06**","263"
"2009","Unintentional","North Carolina","19**","9,449,566","0.20**","0.19**","399"
"2009","Unintentional","North Dakota","--","664,968","--","--","--"
"2009","Unintentional","Ohio","19**","11,528,896","0.17**","0.16**","494"
"2009","Unintentional","Oklahoma","15**","3,717,572","0.40**","0.43**","328"
"2009","Unintentional","Oregon","--","3,808,600","--","--","--"
"2009","Unintentional","Pennsylvania","23","12,666,858","0.18","0.18","602"
"2009","Unintentional","Rhode Island","--","1,053,646","--","--","--"
"2009","Unintentional","South Carolina","17**","4,589,872","0.37**","0.35**","531"
"2009","Unintentional","South Dakota","--","807,067","--","--","--"
"2009","Unintentional","Tennessee","29","6,306,019","0.46","0.45","558"
"2009","Unintentional","Texas","55","24,801,761","0.22","0.22","1,697"
"2009","Unintentional","Utah","--","2,723,421","--","--","--"
"2009","Unintentional","Virginia","13**","7,925,937","0.16**","0.18**","308"
"2009","Unintentional","Washington","--","6,667,426","--","--","--"
"2009","Unintentional","West Virginia","16**","1,847,775","0.87**","0.82**","277"
"2009","Unintentional","Wisconsin","--","5,669,264","--","--","--"
"2009","Unintentional","Wyoming","--","559,851","--","--","--"
"2009","Homicide","Alabama","317","4,757,938","6.66","6.84","9,463"
"2009","Homicide","Alaska","17**","698,895","2.43**","2.70**","554"
"2009","Homicide","Arizona","228","6,343,154","3.59","3.69","7,369"
"2009","Homicide","Arkansas","157","2,896,843","5.42","5.62","4,883"
"2009","Homicide","California","1,460","36,961,229","3.95","3.80","52,372"
"2009","Homicide","Colorado","108","4,972,195","2.17","2.16","3,287"
"2009","Homicide","Connecticut","78","3,561,807","2.19","2.37","2,748"
"2009","Homicide","Delaware","36","891,730","4.04","4.19","1,340"
"2009","Homicide","District of Columbia","104","592,228","17.56","15.07","3,885"
"2009","Homicide","Florida","804","18,652,644","4.31","4.56","26,275"
"2009","Homicide","Georgia","456","9,620,846","4.74","4.69","14,285"
"2009","Homicide","Hawaii","10**","1,346,717","0.74**","0.75**","239"
"2009","Homicide","Idaho","10**","1,554,439","0.64**","0.63**","313"
"2009","Homicide","Illinois","628","12,796,778","4.91","4.90","22,828"
"2009","Homicide","Indiana","245","6,459,325","3.79","3.92","7,883"
"2009","Homicide","Iowa","19**","3,032,870","0.63**","0.66**","467"
"2009","Homicide","Kansas","92","2,832,704","3.25","3.37","3,226"
"2009","Homicide","Kentucky","133","4,317,074","3.08","3.09","3,994"
"2009","Homicide","Louisiana","449","4,491,648","10.00","10.06","15,391"
"2009","Homicide","Maine","15**","1,329,590","1.13**","1.05**","375"
"2009","Homicide","Maryland","316","5,730,388","5.51","5.61","10,853"
"2009","Homicide","Massachusetts","110","6,517,613","1.69","1.70","4,016"
"2009","Homicide","Michigan","495","9,901,591","5.00","5.24","16,484"
"2009","Homicide","Minnesota","46","5,281,203","0.87","0.88","1,455"
"2009","Homicide","Mississippi","197","2,958,774","6.66","6.75","6,083"
"2009","Homicide","Missouri","319","5,961,088","5.35","5.51","11,345"
"2009","Homicide","Montana","21","983,982","2.13","2.41","535"
"2009","Homicide","Nebraska","31","1,812,683","1.71","1.80","1,001"
"2009","Homicide","Nevada","97","2,684,665","3.61","3.67","2,971"
"2009","Homicide","New Hampshire","--","1,316,102","--","--","--"
"2009","Homicide","New Jersey","229","8,755,602","2.62","2.74","8,160"
"2009","Homicide","New Mexico","92","2,036,802","4.52","4.60","2,944"
"2009","Homicide","New York","505","19,307,066","2.62","2.59","17,760"
"2009","Homicide","North Carolina","407","9,449,566","4.31","4.36","12,777"
"2009","Homicide","North Dakota","--","664,968","--","--","--"
"2009","Homicide","Ohio","366","11,528,896","3.18","3.31","12,103"
"2009","Homicide","Oklahoma","148","3,717,572","3.98","4.07","4,775"
"2009","Homicide","Oregon","55","3,808,600","1.44","1.36","1,434"
"2009","Homicide","Pennsylvania","483","12,666,858","3.81","4.03","16,561"
"2009","Homicide","Rhode Island","14**","1,053,646","1.33**","1.31**","582"
"2009","Homicide","South Carolina","235","4,589,872","5.12","5.24","7,847"
"2009","Homicide","South Dakota","10**","807,067","1.24**","1.28**","357"
"2009","Homicide","Tennessee","347","6,306,019","5.50","5.56","10,646"
"2009","Homicide","Texas","1,003","24,801,761","4.04","3.98","32,560"
"2009","Homicide","Utah","30","2,723,421","1.10","1.15","886"
"2009","Homicide","Vermont","--","624,817","--","--","--"
"2009","Homicide","Virginia","272","7,925,937","3.43","3.44","9,130"
"2009","Homicide","Washington","118","6,667,426","1.77","1.76","3,835"
"2009","Homicide","West Virginia","57","1,847,775","3.09","3.25","1,538"
"2009","Homicide","Wisconsin","103","5,669,264","1.82","1.90","3,355"
"2009","Homicide","Wyoming","10**","559,851","1.79**","1.87**","305"
"2009","Legal Intervention","Alabama","--","4,757,938","--","--","--"
"2009","Legal Intervention","Alaska","--","698,895","--","--","--"
"2009","Legal Intervention","Arizona","--","6,343,154","--","--","--"
"2009","Legal Intervention","Arkansas","--","2,896,843","--","--","--"
"2009","Legal Intervention","California","67","36,961,229","0.18","0.18","2,114"
"2009","Legal Intervention","Colorado","--","4,972,195","--","--","--"
"2009","Legal Intervention","Delaware","--","891,730","--","--","--"
