"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2012","2012","Lung and Bronchus","22030","New Hampshire","33",1046,1327320,78.8
,"2012","2012","Lung and Bronchus","22030","New Jersey","34",5908,8933208,66.1
,"2012","2012","Lung and Bronchus","22030","New Mexico","35",991,2090361,47.4
,"2012","2012","Lung and Bronchus","22030","New York","36",13743,19757084,69.6
,"2012","2012","Lung and Bronchus","22030","North Carolina","37",7720,9720281,79.4
,"2012","2012","Lung and Bronchus","22030","North Dakota","38",486,704991,68.9
,"2012","2012","Lung and Bronchus","22030","Ohio","39",9697,11573530,83.8
,"2012","2012","Lung and Bronchus","22030","Oklahoma","40",3061,3814778,80.2
,"2012","2012","Lung and Bronchus","22030","Oregon","41",2704,3900372,69.3
,"2012","2012","Lung and Bronchus","22030","Pennsylvania","42",10570,12815809,82.5
,"2012","2012","Lung and Bronchus","22030","Rhode Island","44",935,1063635,87.9
,"2012","2012","Lung and Bronchus","22030","South Carolina","45",3912,4701428,83.2
,"2012","2012","Lung and Bronchus","22030","South Dakota","46",573,832671,68.8
,"2012","2012","Lung and Bronchus","22030","Tennessee","47",5749,6462608,89.0
,"2012","2012","Lung and Bronchus","22030","Texas","48",13364,26055301,51.3
,"2012","2012","Lung and Bronchus","22030","Utah","49",696,2860511,24.3
,"2012","2012","Lung and Bronchus","22030","Vermont","50",536,630687,85.0
,"2012","2012","Lung and Bronchus","22030","Virginia","51",5463,8196998,66.6
,"2012","2012","Lung and Bronchus","22030","Washington","53",4431,6904301,64.2
,"2012","2012","Lung and Bronchus","22030","West Virginia","54",2011,1858856,108.2
,"2012","2012","Lung and Bronchus","22030","Wisconsin","55",4087,5734060,71.3
,"2012","2012","Lung and Bronchus","22030","Wyoming","56",309,575503,53.7
,"2012","2012","Lung and Bronchus","22030","Puerto Rico","72",807,3634488,22.2
,"2013","2013","Lung and Bronchus","22030","Alabama","01",3938,4864024,81.0
,"2013","2013","Lung and Bronchus","22030","Alaska","02",335,738242,45.4
,"2013","2013","Lung and Bronchus","22030","Arizona","04",4009,6566243,61.1
,"2013","2013","Lung and Bronchus","22030","Arkansas","05",2883,2954430,97.6
,"2013","2013","Lung and Bronchus","22030","California","06",16864,38293135,44.0
,"2013","2013","Lung and Bronchus","22030","Colorado","08",2276,5263857,43.2
,"2013","2013","Lung and Bronchus","22030","Connecticut","09",2761,3610450,76.5
,"2013","2013","Lung and Bronchus","22030","Delaware","10",826,925741,89.2
,"2013","2013","Lung and Bronchus","22030","District of Columbia","11",333,644795,51.6
,"2013","2013","Lung and Bronchus","22030","Florida","12",16944,19508750,86.9
,"2013","2013","Lung and Bronchus","22030","Georgia","13",6520,9980739,65.3
,"2013","2013","Lung and Bronchus","22030","Hawaii","15",871,1423501,61.2
,"2013","2013","Lung and Bronchus","22030","Idaho","16",857,1617985,53.0
,"2013","2013","Lung and Bronchus","22030","Illinois","17",9220,12961361,71.1
,"2013","2013","Lung and Bronchus","22030","Indiana","18",5568,6581009,84.6
,"2013","2013","Lung and Bronchus","22030","Iowa","19",2431,3102344,78.4
,"2013","2013","Lung and Bronchus","22030","Kansas","20",1996,2901866,68.8
,"2013","2013","Lung and Bronchus","22030","Kentucky","21",4935,4416297,111.7
,"2013","2013","Lung and Bronchus","22030","Louisiana","22",3523,4628027,76.1
,"2013","2013","Lung and Bronchus","22030","Maine","23",1410,1332815,105.8
,"2013","2013","Lung and Bronchus","22030","Maryland","24",3814,5961871,64.0
,"2013","2013","Lung and Bronchus","22030","Massachusetts","25",5009,6757667,74.1
,"2013","2013","Lung and Bronchus","22030","Michigan","26",7901,9947867,79.4
,"2013","2013","Lung and Bronchus","22030","Minnesota","27",3532,5430658,65.0
,"2013","2013","Lung and Bronchus","22030","Mississippi","28",2647,2986490,88.6
,"2013","2013","Lung and Bronchus","22030","Missouri","29",5486,6043500,90.8
,"2013","2013","Lung and Bronchus","22030","Montana","30",773,1015991,76.1
,"2013","2013","Lung and Bronchus","22030","Nebraska","31",1320,1873456,70.5
,"2013","2013","Lung and Bronchus","22030","Nevada","32",1853,2770361,66.9
,"2013","2013","Lung and Bronchus","22030","New Hampshire","33",1115,1331094,83.8
,"2013","2013","Lung and Bronchus","22030","New Jersey","34",6050,8984609,67.3
,"2013","2013","Lung and Bronchus","22030","New Mexico","35",999,2096634,47.6
,"2013","2013","Lung and Bronchus","22030","New York","36",13814,19891916,69.4
,"2013","2013","Lung and Bronchus","22030","North Carolina","37",8046,9801013,82.1
,"2013","2013","Lung and Bronchus","22030","North Dakota","38",474,727281,65.2
,"2013","2013","Lung and Bronchus","22030","Ohio","39",9806,11612153,84.4
,"2013","2013","Lung and Bronchus","22030","Oklahoma","40",3132,3847418,81.4
,"2013","2013","Lung and Bronchus","22030","Oregon","41",2799,3924399,71.3
,"2013","2013","Lung and Bronchus","22030","Pennsylvania","42",10771,12846905,83.8
,"2013","2013","Lung and Bronchus","22030","Rhode Island","44",951,1068215,89.0
,"2013","2013","Lung and Bronchus","22030","South Carolina","45",3895,4740693,82.2
,"2013","2013","Lung and Bronchus","22030","South Dakota","46",624,841029,74.2
,"2013","2013","Lung and Bronchus","22030","Tennessee","47",5836,6506953,89.7
,"2013","2013","Lung and Bronchus","22030","Texas","48",13266,26437065,50.2
,"2013","2013","Lung and Bronchus","22030","Utah","49",625,2908112,21.5
,"2013","2013","Lung and Bronchus","22030","Vermont","50",505,632862,79.8
,"2013","2013","Lung and Bronchus","22030","Virginia","51",5338,8269681,64.5
,"2013","2013","Lung and Bronchus","22030","Washington","53",4289,6974389,61.5
,"2013","2013","Lung and Bronchus","22030","West Virginia","54",2098,1856767,113.0
,"2013","2013","Lung and Bronchus","22030","Wisconsin","55",4182,5757141,72.6
,"2013","2013","Lung and Bronchus","22030","Wyoming","56",261,580948,44.9
,"2013","2013","Lung and Bronchus","22030","Puerto Rico","72",861,3593077,24.0
,"2014","2014","Lung and Bronchus","22030","Alabama","01",3964,4886309,81.1
,"2014","2014","Lung and Bronchus","22030","Alaska","02",360,737822,48.8
,"2014","2014","Lung and Bronchus","22030","Arizona","04",3952,6641927,59.5
,"2014","2014","Lung and Bronchus","22030","Arkansas","05",2906,2960890,98.1
,"2014","2014","Lung and Bronchus","22030","California","06",17152,38637672,44.4
,"2014","2014","Lung and Bronchus","22030","Colorado","08",2351,5343281,44.0
,"2014","2014","Lung and Bronchus","22030","Connecticut","09",2688,3614778,74.4
,"2014","2014","Lung and Bronchus","22030","Delaware","10",816,935326,87.2
,"2014","2014","Lung and Bronchus","22030","District of Columbia","11",324,654580,49.5
,"2014","2014","Lung and Bronchus","22030","Florida","12",17171,19796450,86.7
,"2014","2014","Lung and Bronchus","22030","Georgia","13",6707,10077938,66.6
,"2014","2014","Lung and Bronchus","22030","Hawaii","15",787,1434558,54.9
,"2014","2014","Lung and Bronchus","22030","Idaho","16",963,1640137,58.7
,"2014","2014","Lung and Bronchus","22030","Illinois","17",9712,12970689,74.9
,"2014","2014","Lung and Bronchus","22030","Indiana","18",5553,6609588,84.0
,"2014","2014","Lung and Bronchus","22030","Iowa","19",2517,3121619,80.6
,"2014","2014","Lung and Bronchus","22030","Kansas","20",1944,2911722,66.8
,"2014","2014","Lung and Bronchus","22030","Kentucky","21",4983,4429165,112.5
,"2014","2014","Lung and Bronchus","22030","Louisiana","22",3602,4648527,77.5
,"2014","2014","Lung and Bronchus","22030","Maine","23",1378,1336810,103.1
,"2014","2014","Lung and Bronchus","22030","Maryland","24",3838,6008412,63.9
,"2014","2014","Lung and Bronchus","22030","Massachusetts","25",5091,6820711,74.6
,"2014","2014","Lung and Bronchus","22030","Michigan","26",8141,9975107,81.6
,"2014","2014","Lung and Bronchus","22030","Minnesota","27",3397,5473577,62.1
,"2014","2014","Lung and Bronchus","22030","Mississippi","28",2644,2987502,88.5
,"2014","2014","Lung and Bronchus","22030","Missouri","29",5474,6059813,90.3
,"2014","2014","Lung and Bronchus","22030","Montana","30",729,1025081,71.1
,"2014","2014","Lung and Bronchus","22030","Nebraska","31",1242,1890016,65.7
,"2014","2014","Lung and Bronchus","22030","Nevada","32",1754,2810051,62.4
,"2014","2014","Lung and Bronchus","22030","New Hampshire","33",1085,1339242,81.0
,"2014","2014","Lung and Bronchus","22030","New Jersey","34",5994,9033498,66.4
,"2014","2014","Lung and Bronchus","22030","New Mexico","35",994,2095174,47.4
,"2014","2014","Lung and Bronchus","22030","New York","36",13598,20001969,68.0
,"2014","2014","Lung and Bronchus","22030","North Carolina","37",8139,9877294,82.4
,"2014","2014","Lung and Bronchus","22030","North Dakota","38",509,744266,68.4
,"2014","2014","Lung and Bronchus","22030","Ohio","39",10059,11648825,86.4
,"2014","2014","Lung and Bronchus","22030","Oklahoma","40",3236,3870754,83.6
,"2014","2014","Lung and Bronchus","22030","Oregon","41",2770,3965696,69.8
,"2014","2014","Lung and Bronchus","22030","Pennsylvania","42",10782,12880379,83.7
,"2014","2014","Lung and Bronchus","22030","Rhode Island","44",951,1073096,88.6
,"2014","2014","Lung and Bronchus","22030","South Carolina","45",4018,4792595,83.8
,"2014","2014","Lung and Bronchus","22030","South Dakota","46",601,847402,70.9
,"2014","2014","Lung and Bronchus","22030","Tennessee","47",5908,6557914,90.1
,"2014","2014","Lung and Bronchus","22030","Texas","48",13439,26906154,49.9
,"2014","2014","Lung and Bronchus","22030","Utah","49",631,2950671,21.4
,"2014","2014","Lung and Bronchus","22030","Vermont","50",532,633867,83.9
,"2014","2014","Lung and Bronchus","22030","Virginia","51",5406,8333485,64.9
,"2014","2014","Lung and Bronchus","22030","Washington","53",4511,7068166,63.8
,"2014","2014","Lung and Bronchus","22030","West Virginia","54",2064,1853147,111.4
,"2014","2014","Lung and Bronchus","22030","Wisconsin","55",4192,5778153,72.5
,"2014","2014","Lung and Bronchus","22030","Wyoming","56",303,580951,52.2
,"2014","2014","Lung and Bronchus","22030","Puerto Rico","72",817,3534874,23.1
,"2015","2015","Lung and Bronchus","22030","Alabama","01",3941,4907699,80.3
,"2015","2015","Lung and Bronchus","22030","Alaska","02",385,739287,52.1
,"2015","2015","Lung and Bronchus","22030","Arizona","04",4080,6718876,60.7
,"2015","2015","Lung and Bronchus","22030","Arkansas","05",2934,2970103,98.8
,"2015","2015","Lung and Bronchus","22030","California","06",17352,38967658,44.5
,"2015","2015","Lung and Bronchus","22030","Colorado","08",2354,5442547,43.3
,"2015","2015","Lung and Bronchus","22030","Connecticut","09",2654,3612089,73.5
,"2015","2015","Lung and Bronchus","22030","Delaware","10",890,944791,94.2
,"2015","2015","Lung and Bronchus","22030","District of Columbia","11",312,665652,46.9
,"2015","2015","Lung and Bronchus","22030","Florida","12",17182,20146903,85.3
,"2015","2015","Lung and Bronchus","22030","Georgia","13",6704,10191964,65.8
,"2015","2015","Lung and Bronchus","22030","Hawaii","15",829,1446927,57.3
,"2015","2015","Lung and Bronchus","22030","Idaho","16",972,1662361,58.5
,"2015","2015","Lung and Bronchus","22030","Illinois","17",9616,12965288,74.2
,"2015","2015","Lung and Bronchus","22030","Indiana","18",5870,6628269,88.6
,"2015","2015","Lung and Bronchus","22030","Iowa","19",2563,3136151,81.7
,"2015","2015","Lung and Bronchus","22030","Kansas","20",1980,2922945,67.7
,"2015","2015","Lung and Bronchus","22030","Kentucky","21",4988,4444172,112.2
,"2015","2015","Lung and Bronchus","22030","Louisiana","22",3527,4670259,75.5
,"2015","2015","Lung and Bronchus","22030","Maine","23",1383,1336029,103.5
,"2015","2015","Lung and Bronchus","22030","Maryland","24",3910,6048776,64.6
,"2015","2015","Lung and Bronchus","22030","Massachusetts","25",5202,6866815,75.8
,"2015","2015","Lung and Bronchus","22030","Michigan","26",8243,9987692,82.5
,"2015","2015","Lung and Bronchus","22030","Minnesota","27",3805,5509995,69.1
,"2015","2015","Lung and Bronchus","22030","Mississippi","28",2666,2984910,89.3
,"2015","2015","Lung and Bronchus","22030","Missouri","29",5519,6076489,90.8
,"2015","2015","Lung and Bronchus","22030","Montana","30",748,1034528,72.3
,"2015","2015","Lung and Bronchus","22030","Nebraska","31",1268,1904597,66.6
,"2015","2015","Lung and Bronchus","22030","Nevada","32",1679,2857236,58.8
,"2015","2015","Lung and Bronchus","22030","New Hampshire","33",1146,1343657,85.3
,"2015","2015","Lung and Bronchus","22030","New Jersey","34",6107,9076274,67.3
,"2015","2015","Lung and Bronchus","22030","New Mexico","35",1039,2096206,49.6
,"2015","2015","Lung and Bronchus","22030","New York","36",14146,20089674,70.4
,"2015","2015","Lung and Bronchus","22030","North Carolina","37",8430,9963146,84.6
,"2015","2015","Lung and Bronchus","22030","North Dakota","38",465,762592,61.0
,"2015","2015","Lung and Bronchus","22030","Ohio","39",10349,11674529,88.6
,"2015","2015","Lung and Bronchus","22030","Oklahoma","40",3203,3900308,82.1
,"2015","2015","Lung and Bronchus","22030","Oregon","41",2828,4018787,70.4
,"2015","2015","Lung and Bronchus","22030","Pennsylvania","42",10939,12898601,84.8
,"2015","2015","Lung and Bronchus","22030","Rhode Island","44",974,1077423,90.4
,"2015","2015","Lung and Bronchus","22030","South Carolina","45",4109,4853010,84.7
,"2015","2015","Lung and Bronchus","22030","South Dakota","46",604,851875,70.9
,"2015","2015","Lung and Bronchus","22030","Tennessee","47",6316,6612216,95.5
,"2015","2015","Lung and Bronchus","22030","Texas","48",13364,27397220,48.8
,"2015","2015","Lung and Bronchus","22030","Utah","49",658,2999163,21.9
,"2015","2015","Lung and Bronchus","22030","Vermont","50",530,635929,83.3
,"2015","2015","Lung and Bronchus","22030","Virginia","51",5497,8389856,65.5
,"2015","2015","Lung and Bronchus","22030","Washington","53",4434,7180644,61.7
,"2015","2015","Lung and Bronchus","22030","West Virginia","54",2118,1846474,114.7
,"2015","2015","Lung and Bronchus","22030","Wisconsin","55",4276,5793859,73.8
,"2015","2015","Lung and Bronchus","22030","Wyoming","56",283,583663,48.5
,"2015","2015","Lung and Bronchus","22030","Puerto Rico","72",799,3473232,23.0
,"2016","2016","Lung and Bronchus","22030","Alabama","01",4028,4930123,81.7
,"2016","2016","Lung and Bronchus","22030","Alaska","02",377,743517,50.7
,"2016","2016","Lung and Bronchus","22030","Arizona","04",3965,6806723,58.3
,"2016","2016","Lung and Bronchus","22030","Arkansas","05",2934,2980336,98.4
,"2016","2016","Lung and Bronchus","22030","California","06",17201,39224116,43.9
,"2016","2016","Lung and Bronchus","22030","Colorado","08",2384,5529403,43.1
,"2016","2016","Lung and Bronchus","22030","Connecticut","09",2794,3607719,77.4
,"2016","2016","Lung and Bronchus","22030","Delaware","10",878,953210,92.1
,"2016","2016","Lung and Bronchus","22030","District of Columbia","11",276,673826,41.0
,"2016","2016","Lung and Bronchus","22030","Florida","12",17646,20539081,85.9
,"2016","2016","Lung and Bronchus","22030","Georgia","13",6961,10318957,67.5
,"2016","2016","Lung and Bronchus","22030","Hawaii","15",837,1457434,57.4
,"2016","2016","Lung and Bronchus","22030","Idaho","16",951,1696121,56.1
,"2016","2016","Lung and Bronchus","22030","Illinois","17",9542,12947130,73.7
,"2016","2016","Lung and Bronchus","22030","Indiana","18",5834,6657862,87.6
,"2016","2016","Lung and Bronchus","22030","Iowa","19",2434,3149415,77.3
,"2016","2016","Lung and Bronchus","22030","Kansas","20",1871,2927430,63.9
,"2016","2016","Lung and Bronchus","22030","Kentucky","21",4884,4458109,109.6
,"2016","2016","Lung and Bronchus","22030","Louisiana","22",3540,4685326,75.6
,"2016","2016","Lung and Bronchus","22030","Maine","23",1492,1340621,111.3
,"2016","2016","Lung and Bronchus","22030","Maryland","24",3946,6079097,64.9
,"2016","2016","Lung and Bronchus","22030","Massachusetts","25",5308,6910109,76.8
,"2016","2016","Lung and Bronchus","22030","Michigan","26",8443,10017341,84.3
,"2016","2016","Lung and Bronchus","22030","Minnesota","27",3826,5556470,68.9
,"2016","2016","Lung and Bronchus","22030","Mississippi","28",2753,2984234,92.3
,"2016","2016","Lung and Bronchus","22030","Missouri","29",5384,6092745,88.4
,"2016","2016","Lung and Bronchus","22030","Montana","30",757,1045727,72.4
,"2016","2016","Lung and Bronchus","22030","Nebraska","31",1232,1921525,64.1
,"2016","2016","Lung and Bronchus","22030","Nevada","32",1788,2905735,61.5
,"2016","2016","Lung and Bronchus","22030","New Hampshire","33",1171,1351057,86.7
,"2016","2016","Lung and Bronchus","22030","New Jersey","34",6061,9119520,66.5
,"2016","2016","Lung and Bronchus","22030","New Mexico","35",1031,2099775,49.1
,"2016","2016","Lung and Bronchus","22030","New York","36",14079,20152145,69.9
,"2016","2016","Lung and Bronchus","22030","North Carolina","37",8325,10073313,82.6
,"2016","2016","Lung and Bronchus","22030","North Dakota","38",477,764504,62.4
,"2016","2016","Lung and Bronchus","22030","Ohio","39",10128,11702052,86.5
,"2016","2016","Lung and Bronchus","22030","Oklahoma","40",3009,3916102,76.8
,"2016","2016","Lung and Bronchus","22030","Oregon","41",2788,4093410,68.1
,"2016","2016","Lung and Bronchus","22030","Pennsylvania","42",11009,12917896,85.2
,"2016","2016","Lung and Bronchus","22030","Rhode Island","44",1019,1082306,94.2
,"2016","2016","Lung and Bronchus","22030","South Carolina","45",3965,4910944,80.7
,"2016","2016","Lung and Bronchus","22030","South Dakota","46",647,860375,75.2
,"2016","2016","Lung and Bronchus","22030","Tennessee","47",6082,6671689,91.2
,"2016","2016","Lung and Bronchus","22030","Texas","48",13627,27827935,49.0
,"2016","2016","Lung and Bronchus","22030","Utah","49",668,3063157,21.8
,"2016","2016","Lung and Bronchus","22030","Vermont","50",553,636375,86.9
,"2016","2016","Lung and Bronchus","22030","Virginia","51",5674,8444438,67.2
,"2016","2016","Lung and Bronchus","22030","Washington","53",4570,7315972,62.5
,"2016","2016","Lung and Bronchus","22030","West Virginia","54",2033,1836072,110.7
,"2016","2016","Lung and Bronchus","22030","Wisconsin","55",4418,5812059,76.0
,"2016","2016","Lung and Bronchus","22030","Wyoming","56",315,582012,54.1
,"2016","2016","Lung and Bronchus","22030","Puerto Rico","72",716,3406672,21.0
,"2017","2017","Lung and Bronchus","22030","Alabama","01",3975,4951594,80.3
,"2017","2017","Lung and Bronchus","22030","Alaska","02",374,741990,50.4
,"2017","2017","Lung and Bronchus","22030","Arizona","04",4083,6885131,59.3
,"2017","2017","Lung and Bronchus","22030","Arkansas","05",2813,2990405,94.1
,"2017","2017","Lung and Bronchus","22030","California","06",17266,39423105,43.8
,"2017","2017","Lung and Bronchus","22030","Colorado","08",2444,5600127,43.6
,"2017","2017","Lung and Bronchus","22030","Connecticut","09",2837,3607451,78.6
,"2017","2017","Lung and Bronchus","22030","Delaware","10",791,961600,82.3
,"2017","2017","Lung and Bronchus","22030","District of Columbia","11",300,680922,44.1
,"2017","2017","Lung and Bronchus","22030","Florida","12",17897,20872114,85.7
,"2017","2017","Lung and Bronchus","22030","Georgia","13",7077,10428929,67.9
,"2017","2017","Lung and Bronchus","22030","Hawaii","15",877,1458634,60.1
,"2017","2017","Lung and Bronchus","22030","Idaho","16",1025,1734015,59.1
,"2017","2017","Lung and Bronchus","22030","Illinois","17",9657,12924413,74.7
,"2017","2017","Lung and Bronchus","22030","Indiana","18",5850,6685136,87.5
,"2017","2017","Lung and Bronchus","22030","Iowa","19",2614,3162443,82.7
,"2017","2017","Lung and Bronchus","22030","Kansas","20",1910,2927416,65.2
,"2017","2017","Lung and Bronchus","22030","Kentucky","21",5067,4475984,113.2
,"2017","2017","Lung and Bronchus","22030","Louisiana","22",3618,4678232,77.3
,"2017","2017","Lung and Bronchus","22030","Maine","23",1419,1345322,105.5
,"2017","2017","Lung and Bronchus","22030","Maryland","24",4055,6112064,66.3
,"2017","2017","Lung and Bronchus","22030","Massachusetts","25",5381,6959946,77.3
,"2017","2017","Lung and Bronchus","22030","Michigan","26",8381,10049769,83.4
,"2017","2017","Lung and Bronchus","22030","Minnesota","27",3834,5605404,68.4
,"2017","2017","Lung and Bronchus","22030","Mississippi","28",2711,2983168,90.9
,"2017","2017","Lung and Bronchus","22030","Missouri","29",5820,6112839,95.2
,"2017","2017","Lung and Bronchus","22030","Montana","30",717,1058003,67.8
,"2017","2017","Lung and Bronchus","22030","Nebraska","31",1264,1934506,65.3
,"2017","2017","Lung and Bronchus","22030","Nevada","32",1763,2955575,59.6
,"2017","2017","Lung and Bronchus","22030","New Hampshire","33",1184,1358905,87.1
,"2017","2017","Lung and Bronchus","22030","New Jersey","34",5870,9174261,64.0
,"2017","2017","Lung and Bronchus","22030","New Mexico","35",980,2100989,46.6
,"2017","2017","Lung and Bronchus","22030","New York","36",14606,20191153,72.3
,"2017","2017","Lung and Bronchus","22030","North Carolina","37",8355,10172520,82.1
,"2017","2017","Lung and Bronchus","22030","North Dakota","38",530,766451,69.1
,"2017","2017","Lung and Bronchus","22030","Ohio","39",10139,11737094,86.4
,"2017","2017","Lung and Bronchus","22030","Oklahoma","40",3014,3919590,76.9
,"2017","2017","Lung and Bronchus","22030","Oregon","41",2865,4147194,69.1
,"2017","2017","Lung and Bronchus","22030","Pennsylvania","42",11103,12944469,85.8
,"2017","2017","Lung and Bronchus","22030","Rhode Island","44",948,1084901,87.4
,"2017","2017","Lung and Bronchus","22030","South Carolina","45",4203,4965641,84.6
,"2017","2017","Lung and Bronchus","22030","South Dakota","46",620,869898,71.3
,"2017","2017","Lung and Bronchus","22030","Tennessee","47",6318,6738548,93.8
,"2017","2017","Lung and Bronchus","22030","Texas","48",13851,28189095,49.1
,"2017","2017","Lung and Bronchus","22030","Utah","49",688,3125781,22.0
,"2017","2017","Lung and Bronchus","22030","Vermont","50",523,639052,81.8
,"2017","2017","Lung and Bronchus","22030","Virginia","51",5442,8501906,64.0
,"2017","2017","Lung and Bronchus","22030","Washington","53",4561,7446444,61.3
,"2017","2017","Lung and Bronchus","22030","West Virginia","54",2242,1822737,123.0
,"2017","2017","Lung and Bronchus","22030","Wisconsin","55",4417,5835936,75.7
,"2017","2017","Lung and Bronchus","22030","Wyoming","56",285,576220,49.5
,"2017","2017","Lung and Bronchus","22030","Puerto Rico","72",416,1662651,25.0
,"2018","2018","Lung and Bronchus","22030","Alabama","01",4011,4975865,80.6
,"2018","2018","Lung and Bronchus","22030","Alaska","02",356,737758,48.3
,"2018","2018","Lung and Bronchus","22030","Arizona","04",4169,6975645,59.8
,"2018","2018","Lung and Bronchus","22030","Arkansas","05",3011,2996910,100.5
,"2018","2018","Lung and Bronchus","22030","California","06",16957,39534383,42.9
,"2018","2018","Lung and Bronchus","22030","Colorado","08",2405,5677145,42.4
,"2018","2018","Lung and Bronchus","22030","Connecticut","09",2700,3611142,74.8
,"2018","2018","Lung and Bronchus","22030","Delaware","10",824,971109,84.9
,"2018","2018","Lung and Bronchus","22030","District of Columbia","11",314,685592,45.8
,"2018","2018","Lung and Bronchus","22030","Florida","12",18319,21134036,86.7
,"2018","2018","Lung and Bronchus","22030","Georgia","13",6907,10533201,65.6
,"2018","2018","Lung and Bronchus","22030","Hawaii","15",827,1460322,56.6
,"2018","2018","Lung and Bronchus","22030","Idaho","16",988,1768543,55.9
,"2018","2018","Lung and Bronchus","22030","Illinois","17",9700,12888611,75.3
,"2018","2018","Lung and Bronchus","22030","Indiana","18",5807,6725053,86.3
,"2018","2018","Lung and Bronchus","22030","Iowa","19",2551,3171272,80.4
,"2018","2018","Lung and Bronchus","22030","Kansas","20",1955,2931483,66.7
,"2018","2018","Lung and Bronchus","22030","Kentucky","21",4933,4487486,109.9
,"2018","2018","Lung and Bronchus","22030","Louisiana","22",3557,4669635,76.2
,"2018","2018","Lung and Bronchus","22030","Maine","23",1469,1351094,108.7
,"2018","2018","Lung and Bronchus","22030","Maryland","24",3884,6138132,63.3
,"2018","2018","Lung and Bronchus","22030","Massachusetts","25",5213,6995945,74.5
,"2018","2018","Lung and Bronchus","22030","Michigan","26",8275,10070557,82.2
,"2018","2018","Lung and Bronchus","22030","Minnesota","27",3888,5650155,68.8
,"2018","2018","Lung and Bronchus","22030","Mississippi","28",2767,2974452,93.0
,"2018","2018","Lung and Bronchus","22030","Missouri","29",5776,6127896,94.3
,"2018","2018","Lung and Bronchus","22030","Montana","30",718,1066555,67.3
,"2018","2018","Lung and Bronchus","22030","Nebraska","31",1302,1945600,66.9
,"2018","2018","Lung and Bronchus","22030","Nevada","32",1590,3011561,52.8
,"2018","2018","Lung and Bronchus","22030","New Hampshire","33",1159,1364796,84.9
,"2018","2018","Lung and Bronchus","22030","New Jersey","34",6165,9218288,66.9
,"2018","2018","Lung and Bronchus","22030","New Mexico","35",983,2103024,46.7
,"2018","2018","Lung and Bronchus","22030","New York","36",14382,20223114,71.1
,"2018","2018","Lung and Bronchus","22030","North Carolina","37",8507,10273606,82.8
,"2018","2018","Lung and Bronchus","22030","North Dakota","38",539,771255,69.9
,"2018","2018","Lung and Bronchus","22030","Ohio","39",10462,11762241,88.9
,"2018","2018","Lung and Bronchus","22030","Oklahoma","40",3211,3927769,81.8
,"2018","2018","Lung and Bronchus","22030","Oregon","41",2796,4183345,66.8
,"2018","2018","Lung and Bronchus","22030","Pennsylvania","42",11097,12979955,85.5
,"2018","2018","Lung and Bronchus","22030","Rhode Island","44",937,1091716,85.8
,"2018","2018","Lung and Bronchus","22030","South Carolina","45",4184,5020965,83.3
,"2018","2018","Lung and Bronchus","22030","South Dakota","46",618,875052,70.6
,"2018","2018","Lung and Bronchus","22030","Tennessee","47",6273,6805791,92.2
,"2018","2018","Lung and Bronchus","22030","Texas","48",14162,28507726,49.7
,"2018","2018","Lung and Bronchus","22030","Utah","49",746,3180855,23.5
,"2018","2018","Lung and Bronchus","22030","Vermont","50",538,640649,84.0
,"2018","2018","Lung and Bronchus","22030","Virginia","51",5518,8546257,64.6
,"2018","2018","Lung and Bronchus","22030","Washington","53",4600,7548121,60.9
,"2018","2018","Lung and Bronchus","22030","West Virginia","54",2111,1810506,116.6
,"2018","2018","Lung and Bronchus","22030","Wisconsin","55",4517,5858331,77.1
,"2018","2018","Lung and Bronchus","22030","Wyoming","56",284,574757,49.4
,"2018","2018","Lung and Bronchus","22030","Puerto Rico","72",774,3193344,24.2
,"2019","2019","Lung and Bronchus","22030","Alabama","01",4003,5003062,80.0
,"2019","2019","Lung and Bronchus","22030","Alaska","02",417,734875,56.7
,"2019","2019","Lung and Bronchus","22030","Arizona","04",4141,7076680,58.5
,"2019","2019","Lung and Bronchus","22030","Arkansas","05",2974,3003985,99.0
,"2019","2019","Lung and Bronchus","22030","California","06",17504,39546541,44.3
,"2019","2019","Lung and Bronchus","22030","Colorado","08",2512,5735841,43.8
,"2019","2019","Lung and Bronchus","22030","Connecticut","09",2804,3607045,77.7
,"2019","2019","Lung and Bronchus","22030","Delaware","10",811,981262,82.6
,"2019","2019","Lung and Bronchus","22030","District of Columbia","11",328,687388,47.7
,"2019","2019","Lung and Bronchus","22030","Florida","12",18425,21354150,86.3
,"2019","2019","Lung and Bronchus","22030","Georgia","13",7143,10644091,67.1
,"2019","2019","Lung and Bronchus","22030","Hawaii","15",833,1457052,57.2
,"2019","2019","Lung and Bronchus","22030","Idaho","16",1029,1808044,56.9
,"2019","2019","Lung and Bronchus","22030","Illinois","17",9473,12850380,73.7
,"2019","2019","Lung and Bronchus","22030","Indiana","18",6013,6761210,88.9
,"2019","2019","Lung and Bronchus","22030","Iowa","19",2646,3183730,83.1
,"2019","2019","Lung and Bronchus","22030","Kansas","20",2010,2933582,68.5
,"2019","2019","Lung and Bronchus","22030","Kentucky","21",5181,4498372,115.2
,"2019","2019","Lung and Bronchus","22030","Louisiana","22",3755,4664310,80.5
,"2019","2019","Lung and Bronchus","22030","Maine","23",1505,1358177,110.8
,"2019","2019","Lung and Bronchus","22030","Maryland","24",4049,6163229,65.7
