income_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"$50,000 to < $75,000",Virginia,51,184,199,383,47.9077846947401,41.3711221007672,54.444447288713,48.6605721465123,36.1079286232112,61.2132156698134
"$75,000 to < $100,000",Virginia,51,224,163,387,54.2470108973491,47.4528976268826,61.0411241678156,54.4193608460776,42.8216670794219,66.0170546127334
"$100,000 to < $200,000",Virginia,51,395,228,623,60.6841486525742,55.4074328504676,65.9608644546808,54.1798732073514,39.2487705204854,69.1109758942174
"$200,000 or more",Virginia,51,144,84,228,55.6877632866405,47.1185798003263,64.2569467729547,53.8515026014423,39.6861891799811,68.0168160229035
"Don’t know/Not sure/Missing",Virginia,51,200,235,435,37.8909906422775,31.6730734911717,44.1089077933833,39.0300905308769,26.2560183977675,51.8041626639862
"Less than $15,000",Washington,53,104,205,309,32.8825360908939,25.7342630959025,40.0308090858853,32.0428430176251,18.1253779248924,45.9603081103578
"$15,000 to < $25,000",Washington,53,138,263,401,31.1219000499738,25.5128893889515,36.7309107109961,33.0158917275838,20.0577640683106,45.9740193868571
"$25,000 to < $35,000",Washington,53,212,311,523,38.4184116784815,33.3637598113473,43.4730635456157,37.9060068605917,26.6988134776685,49.1132002435148
"$35,000 to < $50,000",Washington,53,221,334,555,37.1966738298851,32.1227687866575,42.2705788731127,38.4396745856165,24.872785455289,52.0065637159441
"$50,000 to < $75,000",Washington,53,458,474,932,48.8562192421456,44.6732421741542,53.0391963101369,48.1155554115724,36.2153678228689,60.015743000276
"$75,000 to < $100,000",Washington,53,471,448,919,49.0793694364717,44.9825281750073,53.1762106979361,49.4671245640024,38.5914949017846,60.3427542262202
"$100,000 to < $200,000",Washington,53,950,848,1798,49.942389157841,47.042715965839,52.8420623498429,49.2766378198323,39.952816286518,58.6004593531465
"$200,000 or more",Washington,53,403,259,662,60.0772817888215,55.5053039749473,64.6492596026957,60.2118369103146,51.9878948849549,68.4357789356743
"Don’t know/Not sure/Missing",Washington,53,379,593,972,33.6213932362742,29.9942013125814,37.248585159967,35.2441466842745,25.5099150279619,44.9783783405871
"Less than $15,000","West Virginia",54,47,88,135,32.2747983932246,23.0847416359466,41.4648551505026,.,.,.
"$15,000 to < $25,000","West Virginia",54,65,103,168,35.1865842360341,26.5959629741959,43.7772054978722,.,.,.
"$25,000 to < $35,000","West Virginia",54,58,131,189,27.9585103976394,20.5817096327963,35.3353111624825,.,.,.
"$35,000 to < $50,000","West Virginia",54,86,87,173,50.9559818651189,42.2796550874589,59.6323086427789,50.1707863956053,26.1250166870741,74.2165561041365
"$50,000 to < $75,000","West Virginia",54,124,104,228,52.5576811673511,44.8182576881572,60.297104646545,49.6466732696531,28.1126943815897,71.1806521577165
"$75,000 to < $100,000","West Virginia",54,94,84,178,48.9708175170973,40.1258008980701,57.8158341361245,54.983640975719,33.9260132961848,76.0412686552532
"$100,000 to < $200,000","West Virginia",54,145,97,242,56.4749970597334,49.1090392621818,63.8409548572849,57.864206723873,35.9157944692958,79.8126189784503
"$200,000 or more","West Virginia",54,29,12,41,63.8732497762028,45.5063635587928,82.2401359936129,73.6473402221659,50.5304550610617,96.7642253832702
"Don’t know/Not sure/Missing","West Virginia",54,80,86,166,47.2644420028416,37.9856571532972,56.5432268523861,44.8260470936924,20.1521293358234,69.4999648515613
"Less than $15,000",Wisconsin,55,54,101,155,38.7529897718151,28.038469315946,49.4675102276842,39.1780868641508,19.9008351412756,58.455338587026
"$15,000 to < $25,000",Wisconsin,55,74,117,191,38.3734824184548,29.5340849227452,47.2128799141644,37.5150504630252,20.0758416628261,54.9542592632243
"$25,000 to < $35,000",Wisconsin,55,107,129,236,45.7787485452541,37.6072637997786,53.9502332907296,45.0239228471089,26.1321874377835,63.9156582564344
"$35,000 to < $50,000",Wisconsin,55,148,159,307,49.0282237984074,41.7730448607259,56.2834027360889,46.0752650572916,31.2095206955394,60.9410094190438
"$50,000 to < $75,000",Wisconsin,55,221,198,419,53.5844348477259,47.2582607768156,59.9106089186363,56.1511068952423,42.0705187285487,70.2316950619359
"$75,000 to < $100,000",Wisconsin,55,199,185,384,49.9378034001021,43.5218096930135,56.3537971071907,50.2226154002459,33.7662446526694,66.6789861478224
"$100,000 to < $200,000",Wisconsin,55,389,229,618,61.3057112467089,56.1101411787427,66.5012813146752,63.8134625575817,51.9956574363793,75.6312676787841
"$200,000 or more",Wisconsin,55,82,49,131,63.6553394316271,53.2039634680035,74.1067153952508,67.3819258089835,47.4346823501287,87.3291692678382
"Don’t know/Not sure/Missing",Wisconsin,55,162,230,392,39.5929024087785,32.9745133737761,46.2112914437809,41.8339148208508,29.62595853355,54.0418711081516
"Less than $15,000",Wyoming,56,9,35,44,.,.,.,.,.,.
"$15,000 to < $25,000",Wyoming,56,21,63,84,25.893265660078,14.0711580868091,37.7153732333469,.,.,.
"$25,000 to < $35,000",Wyoming,56,25,63,88,33.7592228638135,20.9935353750561,46.5249103525709,.,.,.
"$35,000 to < $50,000",Wyoming,56,46,75,121,37.0110718667888,26.2782475430153,47.7438961905624,.,.,.
"$50,000 to < $75,000",Wyoming,56,86,99,185,45.0373035918174,35.846359283069,54.2282479005657,52.7058407005423,23.7655981370387,81.6460832640459
"$75,000 to < $100,000",Wyoming,56,73,78,151,47.8496570228688,38.4766455805501,57.2226684651875,.,.,.
"$100,000 to < $200,000",Wyoming,56,106,93,199,52.0747454721432,43.8444527278112,60.3050382164753,50.9732786050966,28.048738612413,73.8978185977803
"$200,000 or more",Wyoming,56,19,8,27,73.0914261798916,53.2386346962432,92.9442176635401,74.1962837127169,37.4775795715941,100
"Don’t know/Not sure/Missing",Wyoming,56,36,82,118,25.0953742006668,16.0268003729125,34.1639480284211,.,.,.
