Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2010,2010,Colon and Rectum,21041-21052,South Dakota,46,Male,M,89,408464,21.8
,2010,2010,Colon and Rectum,21041-21052,Tennessee,47,Female,F,596,3257324,18.3
,2010,2010,Colon and Rectum,21041-21052,Tennessee,47,Male,M,611,3099041,19.7
,2010,2010,Colon and Rectum,21041-21052,Texas,48,Female,F,1566,12717722,12.3
,2010,2010,Colon and Rectum,21041-21052,Texas,48,Male,M,1915,12521144,15.3
,2010,2010,Colon and Rectum,21041-21052,Utah,49,Female,F,124,1381393,9
,2010,2010,Colon and Rectum,21041-21052,Utah,49,Male,M,127,1394705,9.1
,2010,2010,Colon and Rectum,21041-21052,Vermont,50,Female,F,72,317794,22.7
,2010,2010,Colon and Rectum,21041-21052,Vermont,50,Male,M,55,308557,17.8
,2010,2010,Colon and Rectum,21041-21052,Virginia,51,Female,F,582,4085647,14.2
,2010,2010,Colon and Rectum,21041-21052,Virginia,51,Male,M,655,3939507,16.6
,2010,2010,Colon and Rectum,21041-21052,Washington,53,Female,F,457,3384221,13.5
,2010,2010,Colon and Rectum,21041-21052,Washington,53,Male,M,505,3359542,15
,2010,2010,Colon and Rectum,21041-21052,West Virginia,54,Female,F,185,939822,19.7
,2010,2010,Colon and Rectum,21041-21052,West Virginia,54,Male,M,225,914606,24.6
,2010,2010,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,454,2866570,15.8
,2010,2010,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,485,2825524,17.2
,2010,2010,Colon and Rectum,21041-21052,Wyoming,56,Female,F,50,276623,18.1
,2010,2010,Colon and Rectum,21041-21052,Wyoming,56,Male,M,50,287806,17.4
,2010,2010,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,301,1938743,15.5
,2010,2010,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,384,1782782,21.5
,2011,2011,Colon and Rectum,21041-21052,Alabama,01,Female,F,412,2475112,16.6
,2011,2011,Colon and Rectum,21041-21052,Alabama,01,Male,M,468,2337199,20
,2011,2011,Colon and Rectum,21041-21052,Alaska,02,Female,F,27,346090,7.8
,2011,2011,Colon and Rectum,21041-21052,Alaska,02,Male,M,47,376520,12.5
,2011,2011,Colon and Rectum,21041-21052,Arizona,04,Female,F,449,3238879,13.9
,2011,2011,Colon and Rectum,21041-21052,Arizona,04,Male,M,501,3208408,15.6
,2011,2011,Colon and Rectum,21041-21052,Arkansas,05,Female,F,294,1494102,19.7
,2011,2011,Colon and Rectum,21041-21052,Arkansas,05,Male,M,328,1444834,22.7
,2011,2011,Colon and Rectum,21041-21052,California,06,Female,F,2562,18930689,13.5
,2011,2011,Colon and Rectum,21041-21052,California,06,Male,M,2721,18722648,14.5
,2011,2011,Colon and Rectum,21041-21052,Colorado,08,Female,F,309,2551425,12.1
,2011,2011,Colon and Rectum,21041-21052,Colorado,08,Male,M,324,2568280,12.6
,2011,2011,Colon and Rectum,21041-21052,Connecticut,09,Female,F,273,1842651,14.8
,2011,2011,Colon and Rectum,21041-21052,Connecticut,09,Male,M,248,1751874,14.2
,2011,2011,Colon and Rectum,21041-21052,Delaware,10,Female,F,76,468251,16.2
,2011,2011,Colon and Rectum,21041-21052,Delaware,10,Male,M,65,440058,14.8
,2011,2011,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,70,324975,21.5
,2011,2011,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,46,292944,15.7
,2011,2011,Colon and Rectum,21041-21052,Florida,12,Female,F,1742,9720059,17.9
,2011,2011,Colon and Rectum,21041-21052,Florida,12,Male,M,1912,9320475,20.5
,2011,2011,Colon and Rectum,21041-21052,Georgia,13,Female,F,703,5013179,14
,2011,2011,Colon and Rectum,21041-21052,Georgia,13,Male,M,757,4792685,15.8
,2011,2011,Colon and Rectum,21041-21052,Hawaii,15,Female,F,97,690475,14
,2011,2011,Colon and Rectum,21041-21052,Hawaii,15,Male,M,138,694565,19.9
,2011,2011,Colon and Rectum,21041-21052,Idaho,16,Female,F,99,791732,12.5
,2011,2011,Colon and Rectum,21041-21052,Idaho,16,Male,M,121,794876,15.2
,2011,2011,Colon and Rectum,21041-21052,Illinois,17,Female,F,1099,6562579,16.7
,2011,2011,Colon and Rectum,21041-21052,Illinois,17,Male,M,1079,6330900,17
,2011,2011,Colon and Rectum,21041-21052,Indiana,18,Female,F,580,3309563,17.5
,2011,2011,Colon and Rectum,21041-21052,Indiana,18,Male,M,630,3212177,19.6
,2011,2011,Colon and Rectum,21041-21052,Iowa,19,Female,F,326,1546895,21.1
,2011,2011,Colon and Rectum,21041-21052,Iowa,19,Male,M,336,1523310,22.1
,2011,2011,Colon and Rectum,21041-21052,Kansas,20,Female,F,254,1445374,17.6
,2011,2011,Colon and Rectum,21041-21052,Kansas,20,Male,M,258,1427337,18.1
,2011,2011,Colon and Rectum,21041-21052,Kentucky,21,Female,F,425,2220219,19.1
,2011,2011,Colon and Rectum,21041-21052,Kentucky,21,Male,M,432,2154469,20.1
,2011,2011,Colon and Rectum,21041-21052,Louisiana,22,Female,F,389,2335417,16.7
,2011,2011,Colon and Rectum,21041-21052,Louisiana,22,Male,M,466,2241956,20.8
,2011,2011,Colon and Rectum,21041-21052,Maine,23,Female,F,132,678154,19.5
,2011,2011,Colon and Rectum,21041-21052,Maine,23,Male,M,127,651926,19.5
,2011,2011,Colon and Rectum,21041-21052,Maryland,24,Female,F,434,3018402,14.4
,2011,2011,Colon and Rectum,21041-21052,Maryland,24,Male,M,455,2836066,16
,2011,2011,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,501,3417536,14.7
,2011,2011,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,526,3212941,16.4
,2011,2011,Colon and Rectum,21041-21052,Michigan,26,Female,F,848,5035856,16.8
,2011,2011,Colon and Rectum,21041-21052,Michigan,26,Male,M,936,4860541,19.3
,2011,2011,Colon and Rectum,21041-21052,Minnesota,27,Female,F,401,2692595,14.9
,2011,2011,Colon and Rectum,21041-21052,Minnesota,27,Male,M,419,2660426,15.7
,2011,2011,Colon and Rectum,21041-21052,Mississippi,28,Female,F,294,1530037,19.2
,2011,2011,Colon and Rectum,21041-21052,Mississippi,28,Male,M,332,1447996,22.9
,2011,2011,Colon and Rectum,21041-21052,Missouri,29,Female,F,499,3062816,16.3
,2011,2011,Colon and Rectum,21041-21052,Missouri,29,Male,M,595,2948921,20.2
,2011,2011,Colon and Rectum,21041-21052,Montana,30,Female,F,69,496819,13.9
,2011,2011,Colon and Rectum,21041-21052,Montana,30,Male,M,91,501468,18.1
,2011,2011,Colon and Rectum,21041-21052,Nebraska,31,Female,F,182,927351,19.6
,2011,2011,Colon and Rectum,21041-21052,Nebraska,31,Male,M,179,916508,19.5
,2011,2011,Colon and Rectum,21041-21052,Nevada,32,Female,F,184,1342663,13.7
,2011,2011,Colon and Rectum,21041-21052,Nevada,32,Male,M,254,1368257,18.6
,2011,2011,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,130,669000,19.4
,2011,2011,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,99,652998,15.2
,2011,2011,Colon and Rectum,21041-21052,New Jersey,34,Female,F,786,4548103,17.3
,2011,2011,Colon and Rectum,21041-21052,New Jersey,34,Male,M,792,4329276,18.3
,2011,2011,Colon and Rectum,21041-21052,New Mexico,35,Female,F,152,1052298,14.4
,2011,2011,Colon and Rectum,21041-21052,New Mexico,35,Male,M,182,1030028,17.7
,2011,2011,Colon and Rectum,21041-21052,New York,36,Female,F,1670,10099398,16.5
,2011,2011,Colon and Rectum,21041-21052,New York,36,Male,M,1607,9501767,16.9
,2011,2011,Colon and Rectum,21041-21052,North Carolina,37,Female,F,700,4938009,14.2
,2011,2011,Colon and Rectum,21041-21052,North Carolina,37,Male,M,781,4704049,16.6
,2011,2011,Colon and Rectum,21041-21052,North Dakota,38,Female,F,57,338669,16.8
,2011,2011,Colon and Rectum,21041-21052,North Dakota,38,Male,M,75,348436,21.5
,2011,2011,Colon and Rectum,21041-21052,Ohio,39,Female,F,1082,5906910,18.3
,2011,2011,Colon and Rectum,21041-21052,Ohio,39,Male,M,1171,5652098,20.7
,2011,2011,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,313,1911081,16.4
,2011,2011,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,387,1875388,20.6
,2011,2011,Colon and Rectum,21041-21052,Oregon,41,Female,F,352,1954894,18
,2011,2011,Colon and Rectum,21041-21052,Oregon,41,Male,M,358,1918207,18.7
,2011,2011,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1297,6536497,19.8
,2011,2011,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1304,6237180,20.9
,2011,2011,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,109,546084,20
,2011,2011,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,87,512681,17
,2011,2011,Colon and Rectum,21041-21052,South Carolina,45,Female,F,393,2393964,16.4
,2011,2011,Colon and Rectum,21041-21052,South Carolina,45,Male,M,441,2269358,19.4
,2011,2011,Colon and Rectum,21041-21052,South Dakota,46,Female,F,68,409600,16.6
,2011,2011,Colon and Rectum,21041-21052,South Dakota,46,Male,M,68,413539,16.4
,2011,2011,Colon and Rectum,21041-21052,Tennessee,47,Female,F,608,3279699,18.5
,2011,2011,Colon and Rectum,21041-21052,Tennessee,47,Male,M,645,3124775,20.6
,2011,2011,Colon and Rectum,21041-21052,Texas,48,Female,F,1579,12905916,12.2
,2011,2011,Colon and Rectum,21041-21052,Texas,48,Male,M,1895,12724921,14.9
,2011,2011,Colon and Rectum,21041-21052,Utah,49,Female,F,114,1401407,8.1
,2011,2011,Colon and Rectum,21041-21052,Utah,49,Male,M,133,1417034,9.4
,2011,2011,Colon and Rectum,21041-21052,Vermont,50,Female,F,59,318842,18.5
,2011,2011,Colon and Rectum,21041-21052,Vermont,50,Male,M,49,310787,15.8
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,Female,F,583,4123279,14.1
,2011,2011,Colon and Rectum,21041-21052,Virginia,51,Male,M,593,3984928,14.9
,2011,2011,Colon and Rectum,21041-21052,Washington,53,Female,F,528,3422815,15.4
,2011,2011,Colon and Rectum,21041-21052,Washington,53,Male,M,499,3408261,14.6
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,Female,F,183,939889,19.5
,2011,2011,Colon and Rectum,21041-21052,West Virginia,54,Male,M,254,917619,27.7
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,456,2874721,15.9
,2011,2011,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,536,2838861,18.9
,2011,2011,Colon and Rectum,21041-21052,Wyoming,56,Female,F,30,277595,10.8
,2011,2011,Colon and Rectum,21041-21052,Wyoming,56,Male,M,57,289303,19.7
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,307,1915291,16
,2011,2011,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,366,1763441,20.8
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,Female,F,414,2487610,16.6
,2012,2012,Colon and Rectum,21041-21052,Alabama,01,Male,M,495,2351853,21
,2012,2012,Colon and Rectum,21041-21052,Alaska,02,Female,F,41,349169,11.7
,2012,2012,Colon and Rectum,21041-21052,Alaska,02,Male,M,46,382124,12
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,Female,F,426,3266750,13
,2012,2012,Colon and Rectum,21041-21052,Arizona,04,Male,M,538,3241834,16.6
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,Female,F,272,1497794,18.2
,2012,2012,Colon and Rectum,21041-21052,Arkansas,05,Male,M,335,1451214,23.1
,2012,2012,Colon and Rectum,21041-21052,California,06,Female,F,2512,19077032,13.2
,2012,2012,Colon and Rectum,21041-21052,California,06,Male,M,2687,18897402,14.2
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,Female,F,313,2583360,12.1
,2012,2012,Colon and Rectum,21041-21052,Colorado,08,Male,M,320,2606132,12.3
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,Female,F,269,1846774,14.6
,2012,2012,Colon and Rectum,21041-21052,Connecticut,09,Male,M,258,1758955,14.7
,2012,2012,Colon and Rectum,21041-21052,Delaware,10,Female,F,76,472129,16.1
,2012,2012,Colon and Rectum,21041-21052,Delaware,10,Male,M,71,444694,16
,2012,2012,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,44,331676,13.3
,2012,2012,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,33,299587,11
,2012,2012,Colon and Rectum,21041-21052,Florida,12,Female,F,1700,9834712,17.3
,2012,2012,Colon and Rectum,21041-21052,Florida,12,Male,M,1948,9439434,20.6
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,Female,F,655,5062271,12.9
,2012,2012,Colon and Rectum,21041-21052,Georgia,13,Male,M,747,4845215,15.4
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,Female,F,108,699196,15.4
,2012,2012,Colon and Rectum,21041-21052,Hawaii,15,Male,M,123,706075,17.4
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,Female,F,104,798162,13
,2012,2012,Colon and Rectum,21041-21052,Idaho,16,Male,M,130,801944,16.2
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,Female,F,1030,6574841,15.7
,2012,2012,Colon and Rectum,21041-21052,Illinois,17,Male,M,1186,6354390,18.7
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,Female,F,560,3318043,16.9
,2012,2012,Colon and Rectum,21041-21052,Indiana,18,Male,M,617,3228841,19.1
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,Female,F,296,1551369,19.1
,2012,2012,Colon and Rectum,21041-21052,Iowa,19,Male,M,298,1531585,19.5
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,Female,F,238,1451660,16.4
,2012,2012,Colon and Rectum,21041-21052,Kansas,20,Male,M,229,1439881,15.9
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,Female,F,379,2226794,17
,2012,2012,Colon and Rectum,21041-21052,Kentucky,21,Male,M,453,2167926,20.9
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,Female,F,394,2348128,16.8
,2012,2012,Colon and Rectum,21041-21052,Louisiana,22,Male,M,455,2255871,20.2
,2012,2012,Colon and Rectum,21041-21052,Maine,23,Female,F,123,678086,18.1
,2012,2012,Colon and Rectum,21041-21052,Maine,23,Male,M,127,652909,19.5
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,Female,F,436,3044964,14.3
,2012,2012,Colon and Rectum,21041-21052,Maryland,24,Male,M,507,2869129,17.7
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,522,3443879,15.2
,2012,2012,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,528,3249619,16.2
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,Female,F,813,5041164,16.1
,2012,2012,Colon and Rectum,21041-21052,Michigan,26,Male,M,872,4880852,17.9
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,Female,F,391,2706995,14.4
,2012,2012,Colon and Rectum,21041-21052,Minnesota,27,Male,M,406,2681960,15.1
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,Female,F,291,1531597,19
,2012,2012,Colon and Rectum,21041-21052,Mississippi,28,Male,M,331,1450940,22.8
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,Female,F,550,3067177,17.9
,2012,2012,Colon and Rectum,21041-21052,Missouri,29,Male,M,603,2959754,20.4
,2012,2012,Colon and Rectum,21041-21052,Montana,30,Female,F,84,499615,16.8
,2012,2012,Colon and Rectum,21041-21052,Montana,30,Male,M,96,505898,19
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,Female,F,178,933563,19.1
,2012,2012,Colon and Rectum,21041-21052,Nebraska,31,Male,M,163,925447,17.6
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,Female,F,214,1356928,15.8
,2012,2012,Colon and Rectum,21041-21052,Nevada,32,Male,M,273,1383579,19.7
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,110,671028,16.4
,2012,2012,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,105,656429,16
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,Female,F,804,4571544,17.6
,2012,2012,Colon and Rectum,21041-21052,New Jersey,34,Male,M,826,4362334,18.9
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,Female,F,147,1054531,13.9
,2012,2012,Colon and Rectum,21041-21052,New Mexico,35,Male,M,175,1035920,16.9
,2012,2012,Colon and Rectum,21041-21052,New York,36,Female,F,1677,10165827,16.5
,2012,2012,Colon and Rectum,21041-21052,New York,36,Male,M,1540,9592200,16.1
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,Female,F,739,4975627,14.9
,2012,2012,Colon and Rectum,21041-21052,North Carolina,37,Male,M,798,4745469,16.8
,2012,2012,Colon and Rectum,21041-21052,North Dakota,38,Female,F,64,345917,18.5
,2012,2012,Colon and Rectum,21041-21052,North Dakota,38,Male,M,48,359143,13.4
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,Female,F,1049,5905557,17.8
,2012,2012,Colon and Rectum,21041-21052,Ohio,39,Male,M,1198,5668963,21.1
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,360,1922539,18.7
,2012,2012,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,388,1892521,20.5
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,Female,F,300,1966615,15.3
,2012,2012,Colon and Rectum,21041-21052,Oregon,41,Male,M,332,1934111,17.2
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1327,6547211,20.3
,2012,2012,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1314,6269630,21
,2012,2012,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,100,547752,18.3
,2012,2012,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,93,516026,18
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,Female,F,384,2412213,15.9
,2012,2012,Colon and Rectum,21041-21052,South Carolina,45,Male,M,432,2289678,18.9
,2012,2012,Colon and Rectum,21041-21052,South Dakota,46,Female,F,80,413373,19.4
,2012,2012,Colon and Rectum,21041-21052,South Dakota,46,Male,M,84,419401,20
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,Female,F,548,3305766,16.6
,2012,2012,Colon and Rectum,21041-21052,Tennessee,47,Male,M,654,3157486,20.7
,2012,2012,Colon and Rectum,21041-21052,Texas,48,Female,F,1610,13105039,12.3
,2012,2012,Colon and Rectum,21041-21052,Texas,48,Male,M,1925,12951833,14.9
,2012,2012,Colon and Rectum,21041-21052,Utah,49,Female,F,113,1420482,8
,2012,2012,Colon and Rectum,21041-21052,Utah,49,Male,M,126,1440269,8.7
,2012,2012,Colon and Rectum,21041-21052,Vermont,50,Female,F,50,319119,15.7
,2012,2012,Colon and Rectum,21041-21052,Vermont,50,Male,M,56,311676,18
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,Female,F,587,4164376,14.1
,2012,2012,Colon and Rectum,21041-21052,Virginia,51,Male,M,654,4033331,16.2
,2012,2012,Colon and Rectum,21041-21052,Washington,53,Female,F,450,3455933,13
,2012,2012,Colon and Rectum,21041-21052,Washington,53,Male,M,519,3448958,15
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,Female,F,196,939094,20.9
,2012,2012,Colon and Rectum,21041-21052,West Virginia,54,Male,M,220,919918,23.9
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,Female,F,482,2882241,16.7
,2012,2012,Colon and Rectum,21041-21052,Wisconsin,55,Male,M,449,2852344,15.7
,2012,2012,Colon and Rectum,21041-21052,Wyoming,56,Female,F,40,281187,14.2
,2012,2012,Colon and Rectum,21041-21052,Wyoming,56,Male,M,55,294353,18.7
,2012,2012,Colon and Rectum,21041-21052,Puerto Rico,72,Female,F,318,1895416,16.8
,2012,2012,Colon and Rectum,21041-21052,Puerto Rico,72,Male,M,398,1739072,22.9
,2013,2013,Colon and Rectum,21041-21052,Alabama,01,Female,F,435,2498831,17.4
,2013,2013,Colon and Rectum,21041-21052,Alabama,01,Male,M,547,2365767,23.1
,2013,2013,Colon and Rectum,21041-21052,Alaska,02,Female,F,41,350800,11.7
,2013,2013,Colon and Rectum,21041-21052,Alaska,02,Male,M,58,387488,15
,2013,2013,Colon and Rectum,21041-21052,Arizona,04,Female,F,484,3293421,14.7
,2013,2013,Colon and Rectum,21041-21052,Arizona,04,Male,M,503,3271389,15.4
,2013,2013,Colon and Rectum,21041-21052,Arkansas,05,Female,F,296,1499855,19.7
,2013,2013,Colon and Rectum,21041-21052,Arkansas,05,Male,M,327,1454936,22.5
,2013,2013,Colon and Rectum,21041-21052,California,06,Female,F,2516,19227118,13.1
,2013,2013,Colon and Rectum,21041-21052,California,06,Male,M,2663,19068920,14
,2013,2013,Colon and Rectum,21041-21052,Colorado,08,Female,F,305,2617360,11.7
,2013,2013,Colon and Rectum,21041-21052,Colorado,08,Male,M,335,2647050,12.7
,2013,2013,Colon and Rectum,21041-21052,Connecticut,09,Female,F,272,1847613,14.7
,2013,2013,Colon and Rectum,21041-21052,Connecticut,09,Male,M,265,1763195,15
,2013,2013,Colon and Rectum,21041-21052,Delaware,10,Female,F,50,476794,10.5
,2013,2013,Colon and Rectum,21041-21052,Delaware,10,Male,M,101,449119,22.5
,2013,2013,Colon and Rectum,21041-21052,District of Columbia,11,Female,F,44,337928,13
,2013,2013,Colon and Rectum,21041-21052,District of Columbia,11,Male,M,42,306964,13.7
,2013,2013,Colon and Rectum,21041-21052,Florida,12,Female,F,1668,9947169,16.8
,2013,2013,Colon and Rectum,21041-21052,Florida,12,Male,M,2030,9563196,21.2
,2013,2013,Colon and Rectum,21041-21052,Georgia,13,Female,F,623,5100707,12.2
,2013,2013,Colon and Rectum,21041-21052,Georgia,13,Male,M,829,4880446,17
,2013,2013,Colon and Rectum,21041-21052,Hawaii,15,Female,F,96,706802,13.6
,2013,2013,Colon and Rectum,21041-21052,Hawaii,15,Male,M,149,716716,20.8
,2013,2013,Colon and Rectum,21041-21052,Idaho,16,Female,F,102,806571,12.6
,2013,2013,Colon and Rectum,21041-21052,Idaho,16,Male,M,130,811548,16
,2013,2013,Colon and Rectum,21041-21052,Illinois,17,Female,F,1112,6583704,16.9
,2013,2013,Colon and Rectum,21041-21052,Illinois,17,Male,M,1153,6378540,18.1
,2013,2013,Colon and Rectum,21041-21052,Indiana,18,Female,F,542,3332296,16.3
,2013,2013,Colon and Rectum,21041-21052,Indiana,18,Male,M,593,3249498,18.2
,2013,2013,Colon and Rectum,21041-21052,Iowa,19,Female,F,302,1559290,19.4
,2013,2013,Colon and Rectum,21041-21052,Iowa,19,Male,M,304,1543384,19.7
,2013,2013,Colon and Rectum,21041-21052,Kansas,20,Female,F,245,1454161,16.8
,2013,2013,Colon and Rectum,21041-21052,Kansas,20,Male,M,261,1448029,18
,2013,2013,Colon and Rectum,21041-21052,Kentucky,21,Female,F,398,2234638,17.8
,2013,2013,Colon and Rectum,21041-21052,Kentucky,21,Male,M,451,2182002,20.7
,2013,2013,Colon and Rectum,21041-21052,Louisiana,22,Female,F,431,2359037,18.3
,2013,2013,Colon and Rectum,21041-21052,Louisiana,22,Male,M,478,2269551,21.1
,2013,2013,Colon and Rectum,21041-21052,Maine,23,Female,F,117,677953,17.3
,2013,2013,Colon and Rectum,21041-21052,Maine,23,Male,M,113,654741,17.3
,2013,2013,Colon and Rectum,21041-21052,Maryland,24,Female,F,452,3067149,14.7
,2013,2013,Colon and Rectum,21041-21052,Maryland,24,Male,M,467,2895359,16.1
,2013,2013,Colon and Rectum,21041-21052,Massachusetts,25,Female,F,540,3473095,15.5
,2013,2013,Colon and Rectum,21041-21052,Massachusetts,25,Male,M,499,3284313,15.2
,2013,2013,Colon and Rectum,21041-21052,Michigan,26,Female,F,807,5048110,16
,2013,2013,Colon and Rectum,21041-21052,Michigan,26,Male,M,923,4900580,18.8
,2013,2013,Colon and Rectum,21041-21052,Minnesota,27,Female,F,408,2725276,15
,2013,2013,Colon and Rectum,21041-21052,Minnesota,27,Male,M,384,2705867,14.2
,2013,2013,Colon and Rectum,21041-21052,Mississippi,28,Female,F,280,1532638,18.3
,2013,2013,Colon and Rectum,21041-21052,Mississippi,28,Male,M,335,1454171,23
,2013,2013,Colon and Rectum,21041-21052,Missouri,29,Female,F,548,3071514,17.8
,2013,2013,Colon and Rectum,21041-21052,Missouri,29,Male,M,568,2972627,19.1
,2013,2013,Colon and Rectum,21041-21052,Montana,30,Female,F,66,503977,13.1
,2013,2013,Colon and Rectum,21041-21052,Montana,30,Male,M,95,512109,18.6
,2013,2013,Colon and Rectum,21041-21052,Nebraska,31,Female,F,157,939014,16.7
,2013,2013,Colon and Rectum,21041-21052,Nebraska,31,Male,M,163,934512,17.4
,2013,2013,Colon and Rectum,21041-21052,Nevada,32,Female,F,218,1372045,15.9
,2013,2013,Colon and Rectum,21041-21052,Nevada,32,Male,M,264,1398578,18.9
,2013,2013,Colon and Rectum,21041-21052,New Hampshire,33,Female,F,107,671966,15.9
,2013,2013,Colon and Rectum,21041-21052,New Hampshire,33,Male,M,100,659285,15.2
,2013,2013,Colon and Rectum,21041-21052,New Jersey,34,Female,F,769,4591767,16.7
,2013,2013,Colon and Rectum,21041-21052,New Jersey,34,Male,M,773,4393632,17.6
,2013,2013,Colon and Rectum,21041-21052,New Mexico,35,Female,F,150,1056366,14.2
,2013,2013,Colon and Rectum,21041-21052,New Mexico,35,Male,M,188,1040349,18.1
,2013,2013,Colon and Rectum,21041-21052,New York,36,Female,F,1569,10223005,15.3
,2013,2013,Colon and Rectum,21041-21052,New York,36,Male,M,1620,9669996,16.8
,2013,2013,Colon and Rectum,21041-21052,North Carolina,37,Female,F,672,5013715,13.4
,2013,2013,Colon and Rectum,21041-21052,North Carolina,37,Male,M,769,4788249,16.1
,2013,2013,Colon and Rectum,21041-21052,North Dakota,38,Female,F,65,355135,18.3
,2013,2013,Colon and Rectum,21041-21052,North Dakota,38,Male,M,70,372231,18.8
,2013,2013,Colon and Rectum,21041-21052,Ohio,39,Female,F,1077,5916447,18.2
,2013,2013,Colon and Rectum,21041-21052,Ohio,39,Male,M,1181,5696852,20.7
,2013,2013,Colon and Rectum,21041-21052,Oklahoma,40,Female,F,347,1936576,17.9
,2013,2013,Colon and Rectum,21041-21052,Oklahoma,40,Male,M,399,1911188,20.9
,2013,2013,Colon and Rectum,21041-21052,Oregon,41,Female,F,332,1977017,16.8
,2013,2013,Colon and Rectum,21041-21052,Oregon,41,Male,M,338,1947783,17.4
,2013,2013,Colon and Rectum,21041-21052,Pennsylvania,42,Female,F,1344,6552518,20.5
,2013,2013,Colon and Rectum,21041-21052,Pennsylvania,42,Male,M,1313,6295578,20.9
,2013,2013,Colon and Rectum,21041-21052,Rhode Island,44,Female,F,100,549259,18.2
,2013,2013,Colon and Rectum,21041-21052,Rhode Island,44,Male,M,79,519101,15.2
,2013,2013,Colon and Rectum,21041-21052,South Carolina,45,Female,F,370,2430737,15.2
,2013,2013,Colon and Rectum,21041-21052,South Carolina,45,Male,M,453,2310475,19.6
,2013,2013,Colon and Rectum,21041-21052,South Dakota,46,Female,F,76,416885,18.2
,2013,2013,Colon and Rectum,21041-21052,South Dakota,46,Male,M,91,424222,21.5
,2013,2013,Colon and Rectum,21041-21052,Tennessee,47,Female,F,553,3325545,16.6
,2013,2013,Colon and Rectum,21041-21052,Tennessee,47,Male,M,666,3182141,20.9
