Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2013,2013,Lung and Bronchus,22030,Connecticut,09,1667,3610808,46.2
,2013,2013,Lung and Bronchus,22030,Delaware,10,552,925913,59.6
,2013,2013,Lung and Bronchus,22030,District of Columbia,11,259,644892,40.2
,2013,2013,Lung and Bronchus,22030,Florida,12,11915,19510365,61.1
,2013,2013,Lung and Bronchus,22030,Georgia,13,4594,9981153,46
,2013,2013,Lung and Bronchus,22030,Hawaii,15,556,1423518,39.1
,2013,2013,Lung and Bronchus,22030,Idaho,16,628,1618119,38.8
,2013,2013,Lung and Bronchus,22030,Illinois,17,6532,12962244,50.4
,2013,2013,Lung and Bronchus,22030,Indiana,18,4025,6581794,61.2
,2013,2013,Lung and Bronchus,22030,Iowa,19,1802,3102674,58.1
,2013,2013,Lung and Bronchus,22030,Kansas,20,1446,2902190,49.8
,2013,2013,Lung and Bronchus,22030,Kentucky,21,3559,4416640,80.6
,2013,2013,Lung and Bronchus,22030,Louisiana,22,2716,4628588,58.7
,2013,2013,Lung and Bronchus,22030,Maine,23,1025,1332694,76.9
,2013,2013,Lung and Bronchus,22030,Maryland,24,2672,5962508,44.8
,2013,2013,Lung and Bronchus,22030,Massachusetts,25,3332,6757408,49.3
,2013,2013,Lung and Bronchus,22030,Michigan,26,5758,9948690,57.9
,2013,2013,Lung and Bronchus,22030,Minnesota,27,2391,5431143,44
,2013,2013,Lung and Bronchus,22030,Mississippi,28,1975,2986809,66.1
,2013,2013,Lung and Bronchus,22030,Missouri,29,4000,6044141,66.2
,2013,2013,Lung and Bronchus,22030,Montana,30,490,1016086,48.2
,2013,2013,Lung and Bronchus,22030,Nebraska,31,913,1873526,48.7
,2013,2013,Lung and Bronchus,22030,Nevada,32,1335,2770623,48.2
,2013,2013,Lung and Bronchus,22030,New Hampshire,33,691,1331251,51.9
,2013,2013,Lung and Bronchus,22030,New Jersey,34,4006,8985399,44.6
,2013,2013,Lung and Bronchus,22030,New Mexico,35,736,2096715,35.1
,2013,2013,Lung and Bronchus,22030,New York,36,9074,19893001,45.6
,2013,2013,Lung and Bronchus,22030,North Carolina,37,5510,9801964,56.2
,2013,2013,Lung and Bronchus,22030,North Dakota,38,344,727366,47.3
,2013,2013,Lung and Bronchus,22030,Ohio,39,7258,11613299,62.5
,2013,2013,Lung and Bronchus,22030,Oklahoma,40,2490,3847764,64.7
,2013,2013,Lung and Bronchus,22030,Oregon,41,2008,3924800,51.2
,2013,2013,Lung and Bronchus,22030,Pennsylvania,42,7536,12848096,58.7
,2013,2013,Lung and Bronchus,22030,Rhode Island,44,665,1068360,62.2
,2013,2013,Lung and Bronchus,22030,South Carolina,45,2833,4741212,59.8
,2013,2013,Lung and Bronchus,22030,South Dakota,46,415,841107,49.3
,2013,2013,Lung and Bronchus,22030,Tennessee,47,4315,6507686,66.3
,2013,2013,Lung and Bronchus,22030,Texas,48,9439,26438948,35.7
,2013,2013,Lung and Bronchus,22030,Utah,49,437,2908385,15
,2013,2013,Lung and Bronchus,22030,Vermont,50,351,632965,55.5
,2013,2013,Lung and Bronchus,22030,Virginia,51,3894,8270503,47.1
,2013,2013,Lung and Bronchus,22030,Washington,53,3020,6975101,43.3
,2013,2013,Lung and Bronchus,22030,West Virginia,54,1437,1856971,77.4
,2013,2013,Lung and Bronchus,22030,Wisconsin,55,2932,5757711,50.9
,2013,2013,Lung and Bronchus,22030,Wyoming,56,230,580983,39.6
,2013,2013,Lung and Bronchus,22030,Puerto Rico,72,618,3593077,17.2
,2014,2014,Lung and Bronchus,22030,Alabama,01,3117,4886870,63.8
,2014,2014,Lung and Bronchus,22030,Alaska,02,237,737859,32.1
,2014,2014,Lung and Bronchus,22030,Arizona,04,2707,6639874,40.8
,2014,2014,Lung and Bronchus,22030,Arkansas,05,2054,2961247,69.4
,2014,2014,Lung and Bronchus,22030,California,06,12284,38640488,31.8
,2014,2014,Lung and Bronchus,22030,Colorado,08,1581,5343818,29.6
,2014,2014,Lung and Bronchus,22030,Connecticut,09,1654,3615128,45.8
,2014,2014,Lung and Bronchus,22030,Delaware,10,549,935476,58.7
,2014,2014,Lung and Bronchus,22030,District of Columbia,11,244,654680,37.3
,2014,2014,Lung and Bronchus,22030,Florida,12,11756,19798068,59.4
,2014,2014,Lung and Bronchus,22030,Georgia,13,4616,10078167,45.8
,2014,2014,Lung and Bronchus,22030,Hawaii,15,565,1434580,39.4
,2014,2014,Lung and Bronchus,22030,Idaho,16,659,1640256,40.2
,2014,2014,Lung and Bronchus,22030,Illinois,17,6650,12971447,51.3
,2014,2014,Lung and Bronchus,22030,Indiana,18,4048,6610377,61.2
,2014,2014,Lung and Bronchus,22030,Iowa,19,1675,3121957,53.7
,2014,2014,Lung and Bronchus,22030,Kansas,20,1578,2912032,54.2
,2014,2014,Lung and Bronchus,22030,Kentucky,21,3530,4429473,79.7
,2014,2014,Lung and Bronchus,22030,Louisiana,22,2686,4649031,57.8
,2014,2014,Lung and Bronchus,22030,Maine,23,917,1336605,68.6
,2014,2014,Lung and Bronchus,22030,Maryland,24,2750,6009034,45.8
,2014,2014,Lung and Bronchus,22030,Massachusetts,25,3302,6820127,48.4
,2014,2014,Lung and Bronchus,22030,Michigan,26,5942,9975858,59.6
,2014,2014,Lung and Bronchus,22030,Minnesota,27,2481,5473986,45.3
,2014,2014,Lung and Bronchus,22030,Mississippi,28,1944,2987798,65.1
,2014,2014,Lung and Bronchus,22030,Missouri,29,3984,6060439,65.7
,2014,2014,Lung and Bronchus,22030,Montana,30,559,1025173,54.5
,2014,2014,Lung and Bronchus,22030,Nebraska,31,886,1890039,46.9
,2014,2014,Lung and Bronchus,22030,Nevada,32,1408,2810296,50.1
,2014,2014,Lung and Bronchus,22030,New Hampshire,33,744,1339410,55.5
,2014,2014,Lung and Bronchus,22030,New Jersey,34,3956,9034241,43.8
,2014,2014,Lung and Bronchus,22030,New Mexico,35,736,2095241,35.1
,2014,2014,Lung and Bronchus,22030,New York,36,8563,20002920,42.8
,2014,2014,Lung and Bronchus,22030,North Carolina,37,5606,9878202,56.8
,2014,2014,Lung and Bronchus,22030,North Dakota,38,326,744371,43.8
,2014,2014,Lung and Bronchus,22030,Ohio,39,7156,11649926,61.4
,2014,2014,Lung and Bronchus,22030,Oklahoma,40,2373,3871075,61.3
,2014,2014,Lung and Bronchus,22030,Oregon,41,1980,3966087,49.9
,2014,2014,Lung and Bronchus,22030,Pennsylvania,42,7426,12881526,57.6
,2014,2014,Lung and Bronchus,22030,Rhode Island,44,631,1073243,58.8
,2014,2014,Lung and Bronchus,22030,South Carolina,45,2773,4793110,57.9
,2014,2014,Lung and Bronchus,22030,South Dakota,46,446,847504,52.6
,2014,2014,Lung and Bronchus,22030,Tennessee,47,4434,6558608,67.6
,2014,2014,Lung and Bronchus,22030,Texas,48,9558,26908012,35.5
,2014,2014,Lung and Bronchus,22030,Utah,49,452,2950938,15.3
,2014,2014,Lung and Bronchus,22030,Vermont,50,397,633950,62.6
,2014,2014,Lung and Bronchus,22030,Virginia,51,3900,8334299,46.8
,2014,2014,Lung and Bronchus,22030,Washington,53,3036,7068832,42.9
,2014,2014,Lung and Bronchus,22030,West Virginia,54,1496,1853340,80.7
,2014,2014,Lung and Bronchus,22030,Wisconsin,55,2959,5778715,51.2
,2014,2014,Lung and Bronchus,22030,Wyoming,56,215,580983,37
,2014,2014,Lung and Bronchus,22030,Puerto Rico,72,642,3534874,18.2
,2015,2015,Lung and Bronchus,22030,Alabama,01,2980,4908173,60.7
,2015,2015,Lung and Bronchus,22030,Alaska,02,259,739305,35
,2015,2015,Lung and Bronchus,22030,Arizona,04,2932,6716074,43.7
,2015,2015,Lung and Bronchus,22030,Arkansas,05,2124,2970399,71.5
,2015,2015,Lung and Bronchus,22030,California,06,12381,38969769,31.8
,2015,2015,Lung and Bronchus,22030,Colorado,08,1546,5442972,28.4
,2015,2015,Lung and Bronchus,22030,Connecticut,09,1568,3612364,43.4
,2015,2015,Lung and Bronchus,22030,Delaware,10,561,944928,59.4
,2015,2015,Lung and Bronchus,22030,District of Columbia,11,204,665747,30.6
,2015,2015,Lung and Bronchus,22030,Florida,12,11931,20148144,59.2
,2015,2015,Lung and Bronchus,22030,Georgia,13,4448,10191832,43.6
,2015,2015,Lung and Bronchus,22030,Hawaii,15,589,1446862,40.7
,2015,2015,Lung and Bronchus,22030,Idaho,16,649,1662458,39
,2015,2015,Lung and Bronchus,22030,Illinois,17,6406,12965660,49.4
,2015,2015,Lung and Bronchus,22030,Indiana,18,3863,6628952,58.3
,2015,2015,Lung and Bronchus,22030,Iowa,19,1790,3136422,57.1
,2015,2015,Lung and Bronchus,22030,Kansas,20,1512,2923211,51.7
,2015,2015,Lung and Bronchus,22030,Kentucky,21,3461,4444354,77.9
,2015,2015,Lung and Bronchus,22030,Louisiana,22,2654,4670668,56.8
,2015,2015,Lung and Bronchus,22030,Maine,23,978,1335719,73.2
,2015,2015,Lung and Bronchus,22030,Maryland,24,2579,6049277,42.6
,2015,2015,Lung and Bronchus,22030,Massachusetts,25,3238,6865806,47.2
,2015,2015,Lung and Bronchus,22030,Michigan,26,5723,9988208,57.3
,2015,2015,Lung and Bronchus,22030,Minnesota,27,2398,5510274,43.5
,2015,2015,Lung and Bronchus,22030,Mississippi,28,1910,2985137,64
,2015,2015,Lung and Bronchus,22030,Missouri,29,3870,6076986,63.7
,2015,2015,Lung and Bronchus,22030,Montana,30,539,1034608,52.1
,2015,2015,Lung and Bronchus,22030,Nebraska,31,913,1904556,47.9
,2015,2015,Lung and Bronchus,22030,Nevada,32,1336,2857453,46.8
,2015,2015,Lung and Bronchus,22030,New Hampshire,33,758,1343799,56.4
,2015,2015,Lung and Bronchus,22030,New Jersey,34,3779,9076853,41.6
,2015,2015,Lung and Bronchus,22030,New Mexico,35,744,2096226,35.5
,2015,2015,Lung and Bronchus,22030,New York,36,8551,20090146,42.6
,2015,2015,Lung and Bronchus,22030,North Carolina,37,5470,9963875,54.9
,2015,2015,Lung and Bronchus,22030,North Dakota,38,291,762686,38.2
,2015,2015,Lung and Bronchus,22030,Ohio,39,7193,11675407,61.6
,2015,2015,Lung and Bronchus,22030,Oklahoma,40,2459,3900539,63
,2015,2015,Lung and Bronchus,22030,Oregon,41,1958,4019120,48.7
,2015,2015,Lung and Bronchus,22030,Pennsylvania,42,7408,12899483,57.4
,2015,2015,Lung and Bronchus,22030,Rhode Island,44,640,1077549,59.4
,2015,2015,Lung and Bronchus,22030,South Carolina,45,2775,4853451,57.2
,2015,2015,Lung and Bronchus,22030,South Dakota,46,427,851959,50.1
,2015,2015,Lung and Bronchus,22030,Tennessee,47,4355,6612788,65.9
,2015,2015,Lung and Bronchus,22030,Texas,48,9155,27398609,33.4
,2015,2015,Lung and Bronchus,22030,Utah,49,471,2999375,15.7
,2015,2015,Lung and Bronchus,22030,Vermont,50,352,635990,55.3
,2015,2015,Lung and Bronchus,22030,Virginia,51,3900,8390504,46.5
,2015,2015,Lung and Bronchus,22030,Washington,53,3116,7181177,43.4
,2015,2015,Lung and Bronchus,22030,West Virginia,54,1492,1846651,80.8
,2015,2015,Lung and Bronchus,22030,Wisconsin,55,2869,5794297,49.5
,2015,2015,Lung and Bronchus,22030,Wyoming,56,213,583719,36.5
,2015,2015,Lung and Bronchus,22030,Puerto Rico,72,602,3473232,17.3
,2016,2016,Lung and Bronchus,22030,Alabama,01,3009,4930490,61
,2016,2016,Lung and Bronchus,22030,Alaska,02,230,743530,30.9
,2016,2016,Lung and Bronchus,22030,Arizona,04,2702,6803119,39.7
,2016,2016,Lung and Bronchus,22030,Arkansas,05,2006,2980570,67.3
,2016,2016,Lung and Bronchus,22030,California,06,11739,39225383,29.9
,2016,2016,Lung and Bronchus,22030,Colorado,08,1590,5529732,28.8
,2016,2016,Lung and Bronchus,22030,Connecticut,09,1572,3607920,43.6
,2016,2016,Lung and Bronchus,22030,Delaware,10,556,953302,58.3
,2016,2016,Lung and Bronchus,22030,District of Columbia,11,186,673900,27.6
,2016,2016,Lung and Bronchus,22030,Florida,12,11217,20539843,54.6
,2016,2016,Lung and Bronchus,22030,Georgia,13,4400,10318397,42.6
,2016,2016,Lung and Bronchus,22030,Hawaii,15,543,1457357,37.3
,2016,2016,Lung and Bronchus,22030,Idaho,16,579,1696174,34.1
,2016,2016,Lung and Bronchus,22030,Illinois,17,6242,12947127,48.2
,2016,2016,Lung and Bronchus,22030,Indiana,18,3861,6658414,58
,2016,2016,Lung and Bronchus,22030,Iowa,19,1668,3149612,53
,2016,2016,Lung and Bronchus,22030,Kansas,20,1364,2927628,46.6
,2016,2016,Lung and Bronchus,22030,Kentucky,21,3328,4458147,74.6
,2016,2016,Lung and Bronchus,22030,Louisiana,22,2494,4685626,53.2
,2016,2016,Lung and Bronchus,22030,Maine,23,914,1340190,68.2
,2016,2016,Lung and Bronchus,22030,Maryland,24,2639,6079471,43.4
,2016,2016,Lung and Bronchus,22030,Massachusetts,25,3169,6908610,45.9
,2016,2016,Lung and Bronchus,22030,Michigan,26,5528,10017593,55.2
,2016,2016,Lung and Bronchus,22030,Minnesota,27,2329,5556571,41.9
,2016,2016,Lung and Bronchus,22030,Mississippi,28,1903,2984394,63.8
,2016,2016,Lung and Bronchus,22030,Missouri,29,3706,6093107,60.8
,2016,2016,Lung and Bronchus,22030,Montana,30,477,1045787,45.6
,2016,2016,Lung and Bronchus,22030,Nebraska,31,856,1921380,44.6
,2016,2016,Lung and Bronchus,22030,Nevada,32,1267,2905881,43.6
,2016,2016,Lung and Bronchus,22030,New Hampshire,33,798,1351170,59.1
,2016,2016,Lung and Bronchus,22030,New Jersey,34,3703,9119889,40.6
,2016,2016,Lung and Bronchus,22030,New Mexico,35,701,2099738,33.4
,2016,2016,Lung and Bronchus,22030,New York,36,8135,20152006,40.4
,2016,2016,Lung and Bronchus,22030,North Carolina,37,5573,10073791,55.3
,2016,2016,Lung and Bronchus,22030,North Dakota,38,304,764570,39.8
,2016,2016,Lung and Bronchus,22030,Ohio,39,7105,11702662,60.7
,2016,2016,Lung and Bronchus,22030,Oklahoma,40,2300,3916227,58.7
,2016,2016,Lung and Bronchus,22030,Oregon,41,1891,4093653,46.2
,2016,2016,Lung and Bronchus,22030,Pennsylvania,42,7173,12918474,55.5
,2016,2016,Lung and Bronchus,22030,Rhode Island,44,570,1082407,52.7
,2016,2016,Lung and Bronchus,22030,South Carolina,45,2704,4911300,55.1
,2016,2016,Lung and Bronchus,22030,South Dakota,46,420,860454,48.8
,2016,2016,Lung and Bronchus,22030,Tennessee,47,4337,6672115,65
,2016,2016,Lung and Bronchus,22030,Texas,48,9193,27828636,33
,2016,2016,Lung and Bronchus,22030,Utah,49,468,3063287,15.3
,2016,2016,Lung and Bronchus,22030,Vermont,50,366,636440,57.5
,2016,2016,Lung and Bronchus,22030,Virginia,51,3759,8444897,44.5
,2016,2016,Lung and Bronchus,22030,Washington,53,2911,7316335,39.8
,2016,2016,Lung and Bronchus,22030,West Virginia,54,1392,1836221,75.8
,2016,2016,Lung and Bronchus,22030,Wisconsin,55,2788,5812359,48
,2016,2016,Lung and Bronchus,22030,Wyoming,56,204,582021,35.1
,2016,2016,Lung and Bronchus,22030,Puerto Rico,72,532,3406672,15.6
,2017,2017,Lung and Bronchus,22030,Alabama,01,2946,4951852,59.5
,2017,2017,Lung and Bronchus,22030,Alaska,02,203,742015,27.4
,2017,2017,Lung and Bronchus,22030,Arizona,04,2768,6880741,40.2
,2017,2017,Lung and Bronchus,22030,Arkansas,05,1954,2990582,65.3
,2017,2017,Lung and Bronchus,22030,California,06,11555,39423395,29.3
,2017,2017,Lung and Bronchus,22030,Colorado,08,1495,5600301,26.7
,2017,2017,Lung and Bronchus,22030,Connecticut,09,1508,3607571,41.8
,2017,2017,Lung and Bronchus,22030,Delaware,10,550,961655,57.2
,2017,2017,Lung and Bronchus,22030,District of Columbia,11,202,680978,29.7
,2017,2017,Lung and Bronchus,22030,Florida,12,11403,20872368,54.6
,2017,2017,Lung and Bronchus,22030,Georgia,13,4392,10427909,42.1
,2017,2017,Lung and Bronchus,22030,Hawaii,15,545,1458538,37.4
,2017,2017,Lung and Bronchus,22030,Idaho,16,607,1734037,35
,2017,2017,Lung and Bronchus,22030,Illinois,17,6009,12924024,46.5
,2017,2017,Lung and Bronchus,22030,Indiana,18,3792,6685534,56.7
,2017,2017,Lung and Bronchus,22030,Iowa,19,1620,3162567,51.2
,2017,2017,Lung and Bronchus,22030,Kansas,20,1390,2927546,47.5
,2017,2017,Lung and Bronchus,22030,Kentucky,21,3152,4475884,70.4
,2017,2017,Lung and Bronchus,22030,Louisiana,22,2559,4678411,54.7
,2017,2017,Lung and Bronchus,22030,Maine,23,919,1344770,68.3
,2017,2017,Lung and Bronchus,22030,Maryland,24,2575,6112265,42.1
,2017,2017,Lung and Bronchus,22030,Massachusetts,25,3074,6957964,44.2
,2017,2017,Lung and Bronchus,22030,Michigan,26,5502,10049753,54.7
,2017,2017,Lung and Bronchus,22030,Minnesota,27,2316,5605359,41.3
,2017,2017,Lung and Bronchus,22030,Mississippi,28,1804,2983264,60.5
,2017,2017,Lung and Bronchus,22030,Missouri,29,3690,6113058,60.4
,2017,2017,Lung and Bronchus,22030,Montana,30,465,1058018,44
,2017,2017,Lung and Bronchus,22030,Nebraska,31,815,1934253,42.1
,2017,2017,Lung and Bronchus,22030,Nevada,32,1312,2955661,44.4
,2017,2017,Lung and Bronchus,22030,New Hampshire,33,700,1358989,51.5
,2017,2017,Lung and Bronchus,22030,New Jersey,34,3562,9174435,38.8
,2017,2017,Lung and Bronchus,22030,New Mexico,35,678,2100953,32.3
,2017,2017,Lung and Bronchus,22030,New York,36,7821,20190421,38.7
,2017,2017,Lung and Bronchus,22030,North Carolina,37,5286,10172753,52
,2017,2017,Lung and Bronchus,22030,North Dakota,38,310,766510,40.4
,2017,2017,Lung and Bronchus,22030,Ohio,39,6796,11737441,57.9
,2017,2017,Lung and Bronchus,22030,Oklahoma,40,2210,3919641,56.4
,2017,2017,Lung and Bronchus,22030,Oregon,41,1865,4147332,45
,2017,2017,Lung and Bronchus,22030,Pennsylvania,42,6910,12944712,53.4
,2017,2017,Lung and Bronchus,22030,Rhode Island,44,556,1084973,51.2
,2017,2017,Lung and Bronchus,22030,South Carolina,45,2700,4965865,54.4
,2017,2017,Lung and Bronchus,22030,South Dakota,46,422,869948,48.5
,2017,2017,Lung and Bronchus,22030,Tennessee,47,4001,6738820,59.4
,2017,2017,Lung and Bronchus,22030,Texas,48,9109,28189190,32.3
,2017,2017,Lung and Bronchus,22030,Utah,49,451,3125843,14.4
,2017,2017,Lung and Bronchus,22030,Vermont,50,356,639104,55.7
,2017,2017,Lung and Bronchus,22030,Virginia,51,3710,8502171,43.6
,2017,2017,Lung and Bronchus,22030,Washington,53,2928,7446641,39.3
,2017,2017,Lung and Bronchus,22030,West Virginia,54,1338,1822823,73.4
,2017,2017,Lung and Bronchus,22030,Wisconsin,55,2802,5836099,48
,2017,2017,Lung and Bronchus,22030,Wyoming,56,216,576248,37.5
,2017,2017,Lung and Bronchus,22030,Puerto Rico,72,563,3325284,16.9
,2018,2018,Lung and Bronchus,22030,Alabama,01,2939,4976062,59.1
,2018,2018,Lung and Bronchus,22030,Alaska,02,213,737791,28.9
,2018,2018,Lung and Bronchus,22030,Arizona,04,2643,6970505,37.9
,2018,2018,Lung and Bronchus,22030,Arkansas,05,1871,2997060,62.4
,2018,2018,Lung and Bronchus,22030,California,06,11078,39534267,28
,2018,2018,Lung and Bronchus,22030,Colorado,08,1407,5677250,24.8
,2018,2018,Lung and Bronchus,22030,Connecticut,09,1465,3611228,40.6
,2018,2018,Lung and Bronchus,22030,Delaware,10,529,971164,54.5
,2018,2018,Lung and Bronchus,22030,District of Columbia,11,169,685637,24.6
,2018,2018,Lung and Bronchus,22030,Florida,12,11288,21134065,53.4
,2018,2018,Lung and Bronchus,22030,Georgia,13,4405,10531842,41.8
,2018,2018,Lung and Bronchus,22030,Hawaii,15,517,1460197,35.4
,2018,2018,Lung and Bronchus,22030,Idaho,16,633,1768548,35.8
,2018,2018,Lung and Bronchus,22030,Illinois,17,5735,12887977,44.5
,2018,2018,Lung and Bronchus,22030,Indiana,18,3652,6725385,54.3
,2018,2018,Lung and Bronchus,22030,Iowa,19,1572,3171332,49.6
,2018,2018,Lung and Bronchus,22030,Kansas,20,1384,2931560,47.2
,2018,2018,Lung and Bronchus,22030,Kentucky,21,3065,4487280,68.3
,2018,2018,Lung and Bronchus,22030,Louisiana,22,2454,4669777,52.6
,2018,2018,Lung and Bronchus,22030,Maine,23,928,1350446,68.7
,2018,2018,Lung and Bronchus,22030,Maryland,24,2468,6138241,40.2
,2018,2018,Lung and Bronchus,22030,Massachusetts,25,2982,6993570,42.6
,2018,2018,Lung and Bronchus,22030,Michigan,26,5457,10070378,54.2
,2018,2018,Lung and Bronchus,22030,Minnesota,27,2137,5650009,37.8
,2018,2018,Lung and Bronchus,22030,Mississippi,28,1838,2974473,61.8
,2018,2018,Lung and Bronchus,22030,Missouri,29,3559,6128072,58.1
,2018,2018,Lung and Bronchus,22030,Montana,30,470,1066548,44.1
,2018,2018,Lung and Bronchus,22030,Nebraska,31,791,1945249,40.7
,2018,2018,Lung and Bronchus,22030,Nevada,32,1191,3011644,39.5
,2018,2018,Lung and Bronchus,22030,New Hampshire,33,684,1364844,50.1
,2018,2018,Lung and Bronchus,22030,New Jersey,34,3488,9218359,37.8
,2018,2018,Lung and Bronchus,22030,New Mexico,35,631,2103001,30
,2018,2018,Lung and Bronchus,22030,New York,36,7732,20222058,38.2
,2018,2018,Lung and Bronchus,22030,North Carolina,37,5189,10273719,50.5
,2018,2018,Lung and Bronchus,22030,North Dakota,38,292,771293,37.9
,2018,2018,Lung and Bronchus,22030,Ohio,39,6666,11762453,56.7
,2018,2018,Lung and Bronchus,22030,Oklahoma,40,2274,3927760,57.9
,2018,2018,Lung and Bronchus,22030,Oregon,41,1810,4183420,43.3
,2018,2018,Lung and Bronchus,22030,Pennsylvania,42,6778,12980055,52.2
,2018,2018,Lung and Bronchus,22030,Rhode Island,44,522,1091774,47.8
,2018,2018,Lung and Bronchus,22030,South Carolina,45,2658,5021106,52.9
,2018,2018,Lung and Bronchus,22030,South Dakota,46,395,875092,45.1
,2018,2018,Lung and Bronchus,22030,Tennessee,47,3935,6805988,57.8
,2018,2018,Lung and Bronchus,22030,Texas,48,8725,28507509,30.6
,2018,2018,Lung and Bronchus,22030,Utah,49,447,3180895,14.1
,2018,2018,Lung and Bronchus,22030,Vermont,50,326,640683,50.9
,2018,2018,Lung and Bronchus,22030,Virginia,51,3657,8546408,42.8
,2018,2018,Lung and Bronchus,22030,Washington,53,2770,7548220,36.7
,2018,2018,Lung and Bronchus,22030,West Virginia,54,1361,1810562,75.2
,2018,2018,Lung and Bronchus,22030,Wisconsin,55,2681,5858390,45.8
,2018,2018,Lung and Bronchus,22030,Wyoming,56,219,574787,38.1
,2018,2018,Lung and Bronchus,22030,Puerto Rico,72,529,3193344,16.6
,2019,2019,Lung and Bronchus,22030,Alabama,01,2746,5003250,54.9
,2019,2019,Lung and Bronchus,22030,Alaska,02,222,734885,30.2
,2019,2019,Lung and Bronchus,22030,Arizona,04,2512,7070808,35.5
,2019,2019,Lung and Bronchus,22030,Arkansas,05,1832,3004141,61
,2019,2019,Lung and Bronchus,22030,California,06,10731,39546660,27.1
,2019,2019,Lung and Bronchus,22030,Colorado,08,1474,5735919,25.7
,2019,2019,Lung and Bronchus,22030,Connecticut,09,1401,3607128,38.8
,2019,2019,Lung and Bronchus,22030,Delaware,10,504,981319,51.4
,2019,2019,Lung and Bronchus,22030,District of Columbia,11,191,687406,27.8
,2019,2019,Lung and Bronchus,22030,Florida,12,10933,21354226,51.2
,2019,2019,Lung and Bronchus,22030,Georgia,13,4313,10642563,40.5
,2019,2019,Lung and Bronchus,22030,Hawaii,15,543,1456992,37.3
,2019,2019,Lung and Bronchus,22030,Idaho,16,572,1808067,31.6
,2019,2019,Lung and Bronchus,22030,Illinois,17,5703,12849672,44.4
,2019,2019,Lung and Bronchus,22030,Indiana,18,3624,6761599,53.6
,2019,2019,Lung and Bronchus,22030,Iowa,19,1532,3183752,48.1
,2019,2019,Lung and Bronchus,22030,Kansas,20,1409,2933672,48
,2019,2019,Lung and Bronchus,22030,Kentucky,21,3068,4498126,68.2
,2019,2019,Lung and Bronchus,22030,Louisiana,22,2463,4664413,52.8
,2019,2019,Lung and Bronchus,22030,Maine,23,898,1357412,66.2
,2019,2019,Lung and Bronchus,22030,Maryland,24,2384,6163339,38.7
,2019,2019,Lung and Bronchus,22030,Massachusetts,25,2952,7016294,42.1
,2019,2019,Lung and Bronchus,22030,Michigan,26,5325,10078062,52.8
,2019,2019,Lung and Bronchus,22030,Minnesota,27,2157,5686651,37.9
,2019,2019,Lung and Bronchus,22030,Mississippi,28,1866,2968837,62.9
,2019,2019,Lung and Bronchus,22030,Missouri,29,3477,6143129,56.6
,2019,2019,Lung and Bronchus,22030,Montana,30,409,1075445,38
,2019,2019,Lung and Bronchus,22030,Nebraska,31,779,1954871,39.8
,2019,2019,Lung and Bronchus,22030,Nevada,32,1253,3069012,40.8
,2019,2019,Lung and Bronchus,22030,New Hampshire,33,660,1371796,48.1
,2019,2019,Lung and Bronchus,22030,New Jersey,34,3326,9258521,35.9
,2019,2019,Lung and Bronchus,22030,New Mexico,35,630,2110085,29.9
,2019,2019,Lung and Bronchus,22030,New York,36,7372,20221642,36.5
,2019,2019,Lung and Bronchus,22030,North Carolina,37,5109,10369674,49.3
,2019,2019,Lung and Bronchus,22030,North Dakota,38,317,776433,40.8
,2019,2019,Lung and Bronchus,22030,Ohio,39,6449,11788224,54.7
,2019,2019,Lung and Bronchus,22030,Oklahoma,40,2282,3943416,57.9
,2019,2019,Lung and Bronchus,22030,Oregon,41,1781,4215984,42.2
,2019,2019,Lung and Bronchus,22030,Pennsylvania,42,6581,12990948,50.7
,2019,2019,Lung and Bronchus,22030,Rhode Island,44,531,1094557,48.5
,2019,2019,Lung and Bronchus,22030,South Carolina,45,2671,5077557,52.6
,2019,2019,Lung and Bronchus,22030,South Dakota,46,430,882398,48.7
,2019,2019,Lung and Bronchus,22030,Tennessee,47,4051,6862031,59
,2019,2019,Lung and Bronchus,22030,Texas,48,8723,28855292,30.2
,2019,2019,Lung and Bronchus,22030,Utah,49,444,3232697,13.7
,2019,2019,Lung and Bronchus,22030,Vermont,50,306,641853,47.7
,2019,2019,Lung and Bronchus,22030,Virginia,51,3573,8596990,41.6
,2019,2019,Lung and Bronchus,22030,Washington,53,2841,7638484,37.2
,2019,2019,Lung and Bronchus,22030,West Virginia,54,1314,1800427,73
,2019,2019,Lung and Bronchus,22030,Wisconsin,55,2712,5879993,46.1
,2019,2019,Lung and Bronchus,22030,Wyoming,56,225,575356,39.1
,2019,2019,Lung and Bronchus,22030,Puerto Rico,72,480,3193553,15
,2020,2020,Lung and Bronchus,22030,Alabama,01,2729,5031362,54.2
,2020,2020,Lung and Bronchus,22030,Alaska,02,239,732923,32.6
,2020,2020,Lung and Bronchus,22030,Arizona,04,2590,7179943,36.1
,2020,2020,Lung and Bronchus,22030,Arkansas,05,1872,3014195,62.1
,2020,2020,Lung and Bronchus,22030,California,06,10381,39501653,26.3
,2020,2020,Lung and Bronchus,22030,Colorado,08,1479,5784865,25.6
,2020,2020,Lung and Bronchus,22030,Connecticut,09,1421,3597362,39.5
,2020,2020,Lung and Bronchus,22030,Delaware,10,507,992114,51.1
,2020,2020,Lung and Bronchus,22030,District of Columbia,11,173,670868,25.8
,2020,2020,Lung and Bronchus,22030,Florida,12,10799,21589602,50
