state_fips,state_name,age,population,population_pct,time_period
21,Kentucky,30-34,285636.0,6.5,2014
21,Kentucky,30-39,560416.0,12.8,2014
21,Kentucky,35-39,274780.0,6.3,2014
21,Kentucky,35-44,568453.0,13.0,2014
21,Kentucky,40-44,293673.0,6.7,2014
21,Kentucky,40-49,600507.0,13.7,2014
21,Kentucky,40-64,1484340.0,33.9,2014
21,Kentucky,45-49,306834.0,7.0,2014
21,Kentucky,45-54,626850.0,14.3,2014
21,Kentucky,45-64,1190667.0,27.2,2014
21,Kentucky,50-54,320016.0,7.3,2014
21,Kentucky,50-59,620583.0,14.2,2014
21,Kentucky,55-59,300567.0,6.9,2014
21,Kentucky,55-64,563817.0,12.9,2014
21,Kentucky,60-64,263250.0,6.0,2014
21,Kentucky,60-69,467230.0,10.7,2014
21,Kentucky,65+,614496.0,14.0,2014
21,Kentucky,65-69,203980.0,4.7,2014
21,Kentucky,65-74,354219.0,8.1,2014
21,Kentucky,70-74,150239.0,3.4,2014
21,Kentucky,70-79,258839.0,5.9,2014
21,Kentucky,75-79,108600.0,2.5,2014
21,Kentucky,75-84,186171.0,4.2,2014
21,Kentucky,80+,151677.0,3.5,2014
21,Kentucky,80-84,77571.0,1.8,2014
21,Kentucky,85+,74106.0,1.7,2014
21,Kentucky,All,4383272.0,100.0,2014
21,Kentucky,0-14,845943.0,18.8,2021
21,Kentucky,0-17,1021909.0,22.7,2021
21,Kentucky,0-9,550407.0,12.2,2021
21,Kentucky,10-19,591564.0,13.2,2021
21,Kentucky,15+,3648198.0,81.2,2021
21,Kentucky,15-24,594634.0,13.2,2021
21,Kentucky,18+,3472232.0,77.3,2021
21,Kentucky,18-19,120062.0,2.7,2021
21,Kentucky,18-24,418668.0,9.3,2021
21,Kentucky,18-39,1283532.0,28.6,2021
21,Kentucky,18-44,1561334.0,34.7,2021
21,Kentucky,20-24,298606.0,6.6,2021
21,Kentucky,20-29,598342.0,13.3,2021
21,Kentucky,25-29,299736.0,6.7,2021
21,Kentucky,25-34,581740.0,12.9,2021
21,Kentucky,30-34,282004.0,6.3,2021
21,Kentucky,30-39,565128.0,12.6,2021
21,Kentucky,35-39,283124.0,6.3,2021
21,Kentucky,35-44,560926.0,12.5,2021
21,Kentucky,40-44,277802.0,6.2,2021
21,Kentucky,40-49,560156.0,12.5,2021
21,Kentucky,40-64,1453849.0,32.3,2021
21,Kentucky,45-49,282354.0,6.3,2021
21,Kentucky,45-54,573036.0,12.8,2021
21,Kentucky,45-64,1176047.0,26.2,2021
21,Kentucky,50-54,290682.0,6.5,2021
21,Kentucky,50-59,599290.0,13.3,2021
21,Kentucky,55-59,308608.0,6.9,2021
21,Kentucky,55-64,603011.0,13.4,2021
21,Kentucky,60-64,294403.0,6.6,2021
21,Kentucky,60-69,547600.0,12.2,2021
21,Kentucky,65+,734851.0,16.4,2021
21,Kentucky,65-69,253197.0,5.6,2021
21,Kentucky,65-74,450280.0,10.0,2021
21,Kentucky,70-74,197083.0,4.4,2021
21,Kentucky,70-79,324386.0,7.2,2021
21,Kentucky,75-79,127303.0,2.8,2021
21,Kentucky,75-84,209934.0,4.7,2021
21,Kentucky,80+,157268.0,3.5,2021
21,Kentucky,80-84,82631.0,1.8,2021
21,Kentucky,85+,74637.0,1.7,2021
21,Kentucky,All,4494141.0,100.0,2021
21,Kentucky,0-14,848802.0,19.5,2013
21,Kentucky,0-17,1020630.0,23.4,2013
21,Kentucky,0-9,561443.0,12.9,2013
21,Kentucky,10-19,578064.0,13.3,2013
21,Kentucky,15+,3512531.0,80.5,2013
21,Kentucky,15-24,591952.0,13.6,2013
21,Kentucky,18+,3340703.0,76.6,2013
21,Kentucky,18-19,118877.0,2.7,2013
21,Kentucky,18-24,420124.0,9.6,2013
21,Kentucky,18-39,1262342.0,28.9,2013
21,Kentucky,18-44,1556935.0,35.7,2013
21,Kentucky,20-24,301247.0,6.9,2013
21,Kentucky,20-29,581903.0,13.3,2013
21,Kentucky,25-29,280656.0,6.4,2013
21,Kentucky,25-34,564269.0,12.9,2013
21,Kentucky,30-34,283613.0,6.5,2013
21,Kentucky,30-39,561562.0,12.9,2013
21,Kentucky,35-39,277949.0,6.4,2013
21,Kentucky,35-44,572542.0,13.1,2013
21,Kentucky,40-44,294593.0,6.8,2013
21,Kentucky,40-49,608188.0,13.9,2013
21,Kentucky,40-64,1480486.0,33.9,2013
21,Kentucky,45-49,313595.0,7.2,2013
21,Kentucky,45-54,633063.0,14.5,2013
21,Kentucky,45-64,1185893.0,27.2,2013
21,Kentucky,50-54,319468.0,7.3,2013
21,Kentucky,50-59,614439.0,14.1,2013
21,Kentucky,55-59,294971.0,6.8,2013
21,Kentucky,55-64,552830.0,12.7,2013
21,Kentucky,60-64,257859.0,5.9,2013
21,Kentucky,60-69,453845.0,10.4,2013
21,Kentucky,65+,597875.0,13.7,2013
21,Kentucky,65-69,195986.0,4.5,2013
21,Kentucky,65-74,341140.0,7.8,2013
21,Kentucky,70-74,145154.0,3.3,2013
21,Kentucky,70-79,251515.0,5.8,2013
21,Kentucky,75-79,106361.0,2.4,2013
21,Kentucky,75-84,184435.0,4.2,2013
21,Kentucky,80+,150374.0,3.4,2013
21,Kentucky,80-84,78074.0,1.8,2013
21,Kentucky,85+,72300.0,1.7,2013
21,Kentucky,All,4361333.0,100.0,2013
21,Kentucky,0-14,837410.0,18.8,2019
21,Kentucky,0-17,1009306.0,22.7,2019
21,Kentucky,0-9,550058.0,12.4,2019
21,Kentucky,10-19,577588.0,13.0,2019
21,Kentucky,15+,3611642.0,81.2,2019
21,Kentucky,15-24,592549.0,13.3,2019
21,Kentucky,18+,3439746.0,77.3,2019
21,Kentucky,18-19,118340.0,2.7,2019
21,Kentucky,18-24,420653.0,9.5,2019
21,Kentucky,18-39,1276266.0,28.7,2019
21,Kentucky,18-44,1551650.0,34.9,2019
21,Kentucky,20-24,302313.0,6.8,2019
21,Kentucky,20-29,603897.0,13.6,2019
21,Kentucky,25-29,301584.0,6.8,2019
21,Kentucky,25-34,577567.0,13.0,2019
21,Kentucky,30-34,275983.0,6.2,2019
21,Kentucky,30-39,554029.0,12.5,2019
21,Kentucky,35-39,278046.0,6.2,2019
21,Kentucky,35-44,553430.0,12.4,2019
21,Kentucky,40-44,275384.0,6.2,2019
21,Kentucky,40-49,560697.0,12.6,2019
21,Kentucky,40-64,1453342.0,32.7,2019
21,Kentucky,45-49,285313.0,6.4,2019
21,Kentucky,45-54,584789.0,13.1,2019
21,Kentucky,45-64,1177958.0,26.5,2019
21,Kentucky,50-54,299476.0,6.7,2019
21,Kentucky,50-59,605974.0,13.6,2019
21,Kentucky,55-59,306498.0,6.9,2019
21,Kentucky,55-64,593169.0,13.3,2019
21,Kentucky,60-64,286671.0,6.4,2019
21,Kentucky,60-69,529063.0,11.9,2019
21,Kentucky,65+,710138.0,16.0,2019
21,Kentucky,65-69,242392.0,5.4,2019
21,Kentucky,65-74,424404.0,9.5,2019
21,Kentucky,70-74,182012.0,4.1,2019
21,Kentucky,70-79,307801.0,6.9,2019
21,Kentucky,75-79,125789.0,2.8,2019
21,Kentucky,75-84,209419.0,4.7,2019
21,Kentucky,80+,159945.0,3.6,2019
21,Kentucky,80-84,83630.0,1.9,2019
21,Kentucky,85+,76315.0,1.7,2019
21,Kentucky,All,4449052.0,100.0,2019
21,Kentucky,0-14,840198.0,19.0,2017
21,Kentucky,0-17,1012592.0,22.9,2017
21,Kentucky,0-9,555291.0,12.6,2017
21,Kentucky,10-19,573624.0,13.0,2017
21,Kentucky,15+,3584178.0,81.0,2017
21,Kentucky,15-24,597979.0,13.5,2017
21,Kentucky,18+,3411784.0,77.1,2017
21,Kentucky,18-19,116323.0,2.6,2017
21,Kentucky,18-24,425585.0,9.6,2017
21,Kentucky,18-39,1271646.0,28.7,2017
21,Kentucky,18-44,1552659.0,35.1,2017
21,Kentucky,20-24,309262.0,7.0,2017
21,Kentucky,20-29,598459.0,13.5,2017
21,Kentucky,25-29,289197.0,6.5,2017
21,Kentucky,25-34,569513.0,12.9,2017
21,Kentucky,30-34,280316.0,6.3,2017
21,Kentucky,30-39,556864.0,12.6,2017
21,Kentucky,35-39,276548.0,6.3,2017
21,Kentucky,35-44,557561.0,12.6,2017
21,Kentucky,40-44,281013.0,6.4,2017
21,Kentucky,40-49,571222.0,12.9,2017
21,Kentucky,40-64,1467432.0,33.2,2017
21,Kentucky,45-49,290209.0,6.6,2017
21,Kentucky,45-54,602145.0,13.6,2017
21,Kentucky,45-64,1186419.0,26.8,2017
21,Kentucky,50-54,311936.0,7.1,2017
21,Kentucky,50-59,620966.0,14.0,2017
21,Kentucky,55-59,309030.0,7.0,2017
21,Kentucky,55-64,584274.0,13.2,2017
21,Kentucky,60-64,275244.0,6.2,2017
21,Kentucky,60-69,507035.0,11.5,2017
21,Kentucky,65+,672706.0,15.2,2017
21,Kentucky,65-69,231791.0,5.2,2017
21,Kentucky,65-74,398816.0,9.0,2017
21,Kentucky,70-74,167025.0,3.8,2017
21,Kentucky,70-79,283790.0,6.4,2017
21,Kentucky,75-79,116765.0,2.6,2017
21,Kentucky,75-84,197081.0,4.5,2017
21,Kentucky,80+,157125.0,3.6,2017
21,Kentucky,80-84,80316.0,1.8,2017
21,Kentucky,85+,76809.0,1.7,2017
21,Kentucky,All,4424376.0,100.0,2017
21,Kentucky,0-14,842501.0,19.1,2016
21,Kentucky,0-17,1014190.0,23.0,2016
21,Kentucky,0-9,555615.0,12.6,2016
21,Kentucky,10-19,575866.0,13.1,2016
21,Kentucky,15+,3569488.0,80.9,2016
21,Kentucky,15-24,599415.0,13.6,2016
21,Kentucky,18+,3397799.0,77.0,2016
21,Kentucky,18-19,117291.0,2.7,2016
21,Kentucky,18-24,427726.0,9.7,2016
21,Kentucky,18-39,1269311.0,28.8,2016
21,Kentucky,18-44,1555314.0,35.3,2016
21,Kentucky,20-24,310435.0,7.0,2016
21,Kentucky,20-29,593819.0,13.5,2016
21,Kentucky,25-29,283384.0,6.4,2016
21,Kentucky,25-34,566828.0,12.8,2016
21,Kentucky,30-34,283444.0,6.4,2016
21,Kentucky,30-39,558201.0,12.7,2016
21,Kentucky,35-39,274757.0,6.2,2016
21,Kentucky,35-44,560760.0,12.7,2016
21,Kentucky,40-44,286003.0,6.5,2016
21,Kentucky,40-49,580553.0,13.2,2016
21,Kentucky,40-64,1475488.0,33.4,2016
21,Kentucky,45-49,294550.0,6.7,2016
21,Kentucky,45-54,611789.0,13.9,2016
21,Kentucky,45-64,1189485.0,27.0,2016
21,Kentucky,50-54,317239.0,7.2,2016
21,Kentucky,50-59,623164.0,14.1,2016
21,Kentucky,55-59,305925.0,6.9,2016
21,Kentucky,55-64,577696.0,13.1,2016
21,Kentucky,60-64,271771.0,6.2,2016
21,Kentucky,60-69,495736.0,11.2,2016
21,Kentucky,65+,653000.0,14.8,2016
21,Kentucky,65-69,223965.0,5.1,2016
21,Kentucky,65-74,384692.0,8.7,2016
21,Kentucky,70-74,160727.0,3.6,2016
21,Kentucky,70-79,273961.0,6.2,2016
21,Kentucky,75-79,113234.0,2.6,2016
21,Kentucky,75-84,192551.0,4.4,2016
21,Kentucky,80+,155074.0,3.5,2016
21,Kentucky,80-84,79317.0,1.8,2016
21,Kentucky,85+,75757.0,1.7,2016
21,Kentucky,All,4411989.0,100.0,2016
21,Kentucky,0-14,836157.0,18.7,2020
21,Kentucky,0-17,1007619.0,22.6,2020
21,Kentucky,0-9,548588.0,12.3,2020
21,Kentucky,10-19,577295.0,12.9,2020
21,Kentucky,15+,3625795.0,81.3,2020
21,Kentucky,15-24,591304.0,13.3,2020
21,Kentucky,18+,3454333.0,77.4,2020
21,Kentucky,18-19,118264.0,2.7,2020
21,Kentucky,18-24,419842.0,9.4,2020
21,Kentucky,18-39,1279840.0,28.7,2020
21,Kentucky,18-44,1554261.0,34.8,2020
21,Kentucky,20-24,301578.0,6.8,2020
21,Kentucky,20-29,605541.0,13.6,2020
21,Kentucky,25-29,303963.0,6.8,2020
21,Kentucky,25-34,581856.0,13.0,2020
21,Kentucky,30-34,277893.0,6.2,2020
21,Kentucky,30-39,556035.0,12.5,2020
21,Kentucky,35-39,278142.0,6.2,2020
21,Kentucky,35-44,552563.0,12.4,2020
21,Kentucky,40-44,274421.0,6.2,2020
21,Kentucky,40-49,557899.0,12.5,2020
21,Kentucky,40-64,1444565.0,32.4,2020
21,Kentucky,45-49,283478.0,6.4,2020
21,Kentucky,45-54,575248.0,12.9,2020
21,Kentucky,45-64,1170144.0,26.2,2020
21,Kentucky,50-54,291770.0,6.5,2020
21,Kentucky,50-59,597611.0,13.4,2020
21,Kentucky,55-59,305841.0,6.9,2020
21,Kentucky,55-64,594896.0,13.3,2020
21,Kentucky,60-64,289055.0,6.5,2020
21,Kentucky,60-69,538523.0,12.1,2020
21,Kentucky,65+,729928.0,16.4,2020
21,Kentucky,65-69,249468.0,5.6,2020
21,Kentucky,65-74,437282.0,9.8,2020
21,Kentucky,70-74,187814.0,4.2,2020
21,Kentucky,70-79,317010.0,7.1,2020
21,Kentucky,75-79,129196.0,2.9,2020
21,Kentucky,75-84,214258.0,4.8,2020
21,Kentucky,80+,163450.0,3.7,2020
21,Kentucky,80-84,85062.0,1.9,2020
21,Kentucky,85+,78388.0,1.8,2020
21,Kentucky,All,4461952.0,100.0,2020
22,Louisiana,0-14,924849.0,19.8,2018
22,Louisiana,0-17,1108474.0,23.8,2018
22,Louisiana,0-9,618433.0,13.3,2018
22,Louisiana,10-19,607916.0,13.0,2018
22,Louisiana,15+,3738767.0,80.2,2018
22,Louisiana,15-24,630826.0,13.5,2018
22,Louisiana,18+,3555142.0,76.2,2018
22,Louisiana,18-19,117875.0,2.5,2018
22,Louisiana,18-24,447201.0,9.6,2018
22,Louisiana,18-39,1420136.0,30.5,2018
22,Louisiana,18-44,1693290.0,36.3,2018
22,Louisiana,20-24,329326.0,7.1,2018
22,Louisiana,20-29,672422.0,14.4,2018
22,Louisiana,25-29,343096.0,7.4,2018
22,Louisiana,25-34,669892.0,14.4,2018
22,Louisiana,30-34,326796.0,7.0,2018
22,Louisiana,30-39,629839.0,13.5,2018
22,Louisiana,35-39,303043.0,6.5,2018
22,Louisiana,35-44,576197.0,12.4,2018
22,Louisiana,40-44,273154.0,5.9,2018
22,Louisiana,40-49,554773.0,11.9,2018
22,Louisiana,40-64,1458299.0,31.3,2018
22,Louisiana,45-49,281619.0,6.0,2018
22,Louisiana,45-54,586706.0,12.6,2018
22,Louisiana,45-64,1185145.0,25.4,2018
22,Louisiana,50-54,305087.0,6.5,2018
22,Louisiana,50-59,616019.0,13.2,2018
22,Louisiana,55-59,310932.0,6.7,2018
22,Louisiana,55-64,598439.0,12.8,2018
22,Louisiana,60-64,287507.0,6.2,2018
22,Louisiana,60-69,521970.0,11.2,2018
22,Louisiana,65+,676707.0,14.5,2018
22,Louisiana,65-69,234463.0,5.0,2018
22,Louisiana,65-74,402615.0,8.6,2018
22,Louisiana,70-74,168152.0,3.6,2018
22,Louisiana,70-79,286749.0,6.1,2018
22,Louisiana,75-79,118597.0,2.5,2018
22,Louisiana,75-84,198533.0,4.3,2018
22,Louisiana,80+,155495.0,3.3,2018
22,Louisiana,80-84,79936.0,1.7,2018
22,Louisiana,85+,75559.0,1.6,2018
22,Louisiana,All,4663616.0,100.0,2018
22,Louisiana,0-14,930996.0,20.2,2014
22,Louisiana,0-17,1115611.0,24.2,2014
22,Louisiana,0-9,622304.0,13.5,2014
22,Louisiana,10-19,619169.0,13.5,2014
22,Louisiana,15+,3670053.0,79.8,2014
22,Louisiana,15-24,659225.0,14.3,2014
22,Louisiana,18+,3485438.0,75.8,2014
22,Louisiana,18-19,125862.0,2.7,2014
22,Louisiana,18-24,474610.0,10.3,2014
22,Louisiana,18-39,1403957.0,30.5,2014
22,Louisiana,18-44,1690291.0,36.7,2014
22,Louisiana,20-24,348748.0,7.6,2014
22,Louisiana,20-29,682933.0,14.8,2014
22,Louisiana,25-29,334185.0,7.3,2014
22,Louisiana,25-34,648991.0,14.1,2014
22,Louisiana,30-34,314806.0,6.8,2014
22,Louisiana,30-39,595162.0,12.9,2014
22,Louisiana,35-39,280356.0,6.1,2014
22,Louisiana,35-44,566690.0,12.3,2014
22,Louisiana,40-44,286334.0,6.2,2014
22,Louisiana,40-49,592853.0,12.9,2014
22,Louisiana,40-64,1487674.0,32.3,2014
22,Louisiana,45-49,306519.0,6.7,2014
22,Louisiana,45-54,633627.0,13.8,2014
22,Louisiana,45-64,1201340.0,26.1,2014
22,Louisiana,50-54,327108.0,7.1,2014
22,Louisiana,50-59,634263.0,13.8,2014
22,Louisiana,55-59,307155.0,6.7,2014
22,Louisiana,55-64,567713.0,12.3,2014
22,Louisiana,60-64,260558.0,5.7,2014
22,Louisiana,60-69,456246.0,9.9,2014
22,Louisiana,65+,593807.0,12.9,2014
22,Louisiana,65-69,195688.0,4.3,2014
22,Louisiana,65-74,340124.0,7.4,2014
22,Louisiana,70-74,144436.0,3.1,2014
22,Louisiana,70-79,250268.0,5.4,2014
22,Louisiana,75-79,105832.0,2.3,2014
22,Louisiana,75-84,183669.0,4.0,2014
22,Louisiana,80+,147851.0,3.2,2014
22,Louisiana,80-84,77837.0,1.7,2014
22,Louisiana,85+,70014.0,1.5,2014
22,Louisiana,All,4601049.0,100.0,2014
22,Louisiana,0-14,916689.0,19.7,2021
22,Louisiana,0-17,1101083.0,23.6,2021
22,Louisiana,0-9,598216.0,12.8,2021
22,Louisiana,10-19,619526.0,13.3,2021
22,Louisiana,15+,3740616.0,80.3,2021
22,Louisiana,15-24,606761.0,13.0,2021
22,Louisiana,18+,3556222.0,76.4,2021
22,Louisiana,18-19,116659.0,2.5,2021
22,Louisiana,18-24,422367.0,9.1,2021
22,Louisiana,18-39,1390859.0,29.9,2021
22,Louisiana,18-44,1670815.0,35.9,2021
22,Louisiana,20-24,305708.0,6.6,2021
22,Louisiana,20-29,629759.0,13.5,2021
22,Louisiana,25-29,324051.0,7.0,2021
22,Louisiana,25-34,647235.0,13.9,2021
22,Louisiana,30-34,323184.0,6.9,2021
22,Louisiana,30-39,644441.0,13.8,2021
22,Louisiana,35-39,321257.0,6.9,2021
22,Louisiana,35-44,601213.0,12.9,2021
22,Louisiana,40-44,279956.0,6.0,2021
22,Louisiana,40-49,552071.0,11.9,2021
22,Louisiana,40-64,1442917.0,31.0,2021
22,Louisiana,45-49,272115.0,5.8,2021
22,Louisiana,45-54,555655.0,11.9,2021
22,Louisiana,45-64,1162961.0,25.0,2021
22,Louisiana,50-54,283540.0,6.1,2021
22,Louisiana,50-59,592610.0,12.7,2021
22,Louisiana,55-59,309070.0,6.6,2021
22,Louisiana,55-64,607306.0,13.0,2021
22,Louisiana,60-64,298236.0,6.4,2021
22,Louisiana,60-69,547327.0,11.8,2021
22,Louisiana,65+,722446.0,15.5,2021
22,Louisiana,65-69,249091.0,5.3,2021
22,Louisiana,65-74,443472.0,9.5,2021
22,Louisiana,70-74,194381.0,4.2,2021
22,Louisiana,70-79,318654.0,6.8,2021
22,Louisiana,75-79,124273.0,2.7,2021
22,Louisiana,75-84,200049.0,4.3,2021
22,Louisiana,80+,154701.0,3.3,2021
22,Louisiana,80-84,75776.0,1.6,2021
22,Louisiana,85+,78925.0,1.7,2021
22,Louisiana,All,4657305.0,100.0,2021
22,Louisiana,0-14,929789.0,20.4,2013
22,Louisiana,0-17,1115818.0,24.4,2013
22,Louisiana,0-9,622699.0,13.6,2013
22,Louisiana,10-19,622225.0,13.6,2013
22,Louisiana,15+,3638179.0,79.6,2013
22,Louisiana,15-24,660366.0,14.5,2013
22,Louisiana,18+,3452150.0,75.6,2013
22,Louisiana,18-19,129106.0,2.8,2013
22,Louisiana,18-24,474337.0,10.4,2013
22,Louisiana,18-39,1392351.0,30.5,2013
22,Louisiana,18-44,1679537.0,36.8,2013
22,Louisiana,20-24,345231.0,7.6,2013
22,Louisiana,20-29,678367.0,14.9,2013
22,Louisiana,25-29,333136.0,7.3,2013
22,Louisiana,25-34,639108.0,14.0,2013
22,Louisiana,30-34,305972.0,6.7,2013
22,Louisiana,30-39,584878.0,12.8,2013
22,Louisiana,35-39,278906.0,6.1,2013
22,Louisiana,35-44,566092.0,12.4,2013
22,Louisiana,40-44,287186.0,6.3,2013
22,Louisiana,40-49,601352.0,13.2,2013
22,Louisiana,40-64,1482296.0,32.4,2013
22,Louisiana,45-49,314166.0,6.9,2013
22,Louisiana,45-54,641812.0,14.1,2013
22,Louisiana,45-64,1195110.0,26.2,2013
22,Louisiana,50-54,327646.0,7.2,2013
22,Louisiana,50-59,627148.0,13.7,2013
22,Louisiana,55-59,299502.0,6.6,2013
22,Louisiana,55-64,553298.0,12.1,2013
22,Louisiana,60-64,253796.0,5.6,2013
22,Louisiana,60-69,440793.0,9.6,2013
22,Louisiana,65+,577503.0,12.6,2013
22,Louisiana,65-69,186997.0,4.1,2013
22,Louisiana,65-74,327199.0,7.2,2013
22,Louisiana,70-74,140202.0,3.1,2013
22,Louisiana,70-79,243922.0,5.3,2013
22,Louisiana,75-79,103720.0,2.3,2013
22,Louisiana,75-84,181797.0,4.0,2013
22,Louisiana,80+,146584.0,3.2,2013
22,Louisiana,80-84,78077.0,1.7,2013
22,Louisiana,85+,68507.0,1.5,2013
22,Louisiana,All,4567968.0,100.0,2013
22,Louisiana,0-14,920797.0,19.7,2019
22,Louisiana,0-17,1103350.0,23.7,2019
22,Louisiana,0-9,611940.0,13.1,2019
22,Louisiana,10-19,609179.0,13.1,2019
22,Louisiana,15+,3743565.0,80.3,2019
22,Louisiana,15-24,618412.0,13.3,2019
22,Louisiana,18+,3561012.0,76.3,2019
22,Louisiana,18-19,117769.0,2.5,2019
22,Louisiana,18-24,435859.0,9.3,2019
22,Louisiana,18-39,1415967.0,30.4,2019
22,Louisiana,18-44,1686626.0,36.2,2019
22,Louisiana,20-24,318090.0,6.8,2019
22,Louisiana,20-29,661041.0,14.2,2019
22,Louisiana,25-29,342951.0,7.4,2019
22,Louisiana,25-34,669213.0,14.3,2019
22,Louisiana,30-34,326262.0,7.0,2019
22,Louisiana,30-39,637157.0,13.7,2019
22,Louisiana,35-39,310895.0,6.7,2019
22,Louisiana,35-44,581554.0,12.5,2019
22,Louisiana,40-44,270659.0,5.8,2019
22,Louisiana,40-49,548133.0,11.8,2019
22,Louisiana,40-64,1447027.0,31.0,2019
22,Louisiana,45-49,277474.0,5.9,2019
22,Louisiana,45-54,574271.0,12.3,2019
22,Louisiana,45-64,1176368.0,25.2,2019
22,Louisiana,50-54,296797.0,6.4,2019
22,Louisiana,50-59,604389.0,13.0,2019
22,Louisiana,55-59,307592.0,6.6,2019
22,Louisiana,55-64,602097.0,12.9,2019
22,Louisiana,60-64,294505.0,6.3,2019
22,Louisiana,60-69,534479.0,11.5,2019
22,Louisiana,65+,698018.0,15.0,2019
22,Louisiana,65-69,239974.0,5.1,2019
22,Louisiana,65-74,416721.0,8.9,2019
22,Louisiana,70-74,176747.0,3.8,2019
22,Louisiana,70-79,300344.0,6.4,2019
22,Louisiana,75-79,123597.0,2.6,2019
22,Louisiana,75-84,205263.0,4.4,2019
22,Louisiana,80+,157700.0,3.4,2019
22,Louisiana,80-84,81666.0,1.8,2019
22,Louisiana,85+,76034.0,1.6,2019
22,Louisiana,All,4664362.0,100.0,2019
22,Louisiana,0-14,928659.0,19.9,2017
22,Louisiana,0-17,1112733.0,23.9,2017
22,Louisiana,0-9,623167.0,13.4,2017
22,Louisiana,10-19,608942.0,13.1,2017
22,Louisiana,15+,3734802.0,80.1,2017
22,Louisiana,15-24,642733.0,13.8,2017
22,Louisiana,18+,3550728.0,76.1,2017
22,Louisiana,18-19,119376.0,2.6,2017
22,Louisiana,18-24,458659.0,9.8,2017
22,Louisiana,18-39,1425068.0,30.6,2017
22,Louisiana,18-44,1701812.0,36.5,2017
22,Louisiana,20-24,339283.0,7.3,2017
22,Louisiana,20-29,682485.0,14.6,2017
22,Louisiana,25-29,343202.0,7.4,2017
22,Louisiana,25-34,671295.0,14.4,2017
22,Louisiana,30-34,328093.0,7.0,2017
22,Louisiana,30-39,623207.0,13.4,2017
22,Louisiana,35-39,295114.0,6.3,2017
22,Louisiana,35-44,571858.0,12.3,2017
22,Louisiana,40-44,276744.0,5.9,2017
22,Louisiana,40-49,563402.0,12.1,2017
22,Louisiana,40-64,1469812.0,31.5,2017
22,Louisiana,45-49,286658.0,6.1,2017
22,Louisiana,45-54,599607.0,12.9,2017
22,Louisiana,45-64,1193068.0,25.6,2017
22,Louisiana,50-54,312949.0,6.7,2017
22,Louisiana,50-59,625430.0,13.4,2017
22,Louisiana,55-59,312481.0,6.7,2017
22,Louisiana,55-64,593461.0,12.7,2017
22,Louisiana,60-64,280980.0,6.0,2017
22,Louisiana,60-69,506630.0,10.9,2017
22,Louisiana,65+,655848.0,14.1,2017
22,Louisiana,65-69,225650.0,4.8,2017
22,Louisiana,65-74,388168.0,8.3,2017
22,Louisiana,70-74,162518.0,3.5,2017
22,Louisiana,70-79,276273.0,5.9,2017
22,Louisiana,75-79,113755.0,2.4,2017
22,Louisiana,75-84,193008.0,4.1,2017
22,Louisiana,80+,153925.0,3.3,2017
22,Louisiana,80-84,79253.0,1.7,2017
22,Louisiana,85+,74672.0,1.6,2017
22,Louisiana,All,4663461.0,100.0,2017
22,Louisiana,0-14,929592.0,20.0,2016
22,Louisiana,0-17,1114022.0,24.0,2016
22,Louisiana,0-9,622061.0,13.4,2016
22,Louisiana,10-19,613633.0,13.2,2016
22,Louisiana,15+,3716078.0,80.0,2016
22,Louisiana,15-24,650099.0,14.0,2016
22,Louisiana,18+,3531648.0,76.0,2016
22,Louisiana,18-19,121672.0,2.6,2016
22,Louisiana,18-24,465669.0,10.0,2016
22,Louisiana,18-39,1420689.0,30.6,2016
22,Louisiana,18-44,1701186.0,36.6,2016
22,Louisiana,20-24,343997.0,7.4,2016
22,Louisiana,20-29,683606.0,14.7,2016
22,Louisiana,25-29,339609.0,7.3,2016
22,Louisiana,25-34,666210.0,14.3,2016
22,Louisiana,30-34,326601.0,7.0,2016
22,Louisiana,30-39,615411.0,13.2,2016
22,Louisiana,35-39,288810.0,6.2,2016
22,Louisiana,35-44,569307.0,12.3,2016
22,Louisiana,40-44,280497.0,6.0,2016
22,Louisiana,40-49,571991.0,12.3,2016
22,Louisiana,40-64,1477234.0,31.8,2016
22,Louisiana,45-49,291494.0,6.3,2016
22,Louisiana,45-54,610677.0,13.1,2016
22,Louisiana,45-64,1196737.0,25.8,2016
22,Louisiana,50-54,319183.0,6.9,2016
22,Louisiana,50-59,631936.0,13.6,2016
22,Louisiana,55-59,312753.0,6.7,2016
22,Louisiana,55-64,586060.0,12.6,2016
22,Louisiana,60-64,273307.0,5.9,2016
22,Louisiana,60-69,488846.0,10.5,2016
22,Louisiana,65+,633725.0,13.6,2016
22,Louisiana,65-69,215539.0,4.6,2016
22,Louisiana,65-74,371899.0,8.0,2016
22,Louisiana,70-74,156360.0,3.4,2016
22,Louisiana,70-79,266123.0,5.7,2016
22,Louisiana,75-79,109763.0,2.4,2016
22,Louisiana,75-84,188842.0,4.1,2016
22,Louisiana,80+,152063.0,3.3,2016
22,Louisiana,80-84,79079.0,1.7,2016
22,Louisiana,85+,72984.0,1.6,2016
22,Louisiana,All,4645670.0,100.0,2016
22,Louisiana,0-14,916219.0,19.6,2020
22,Louisiana,0-17,1097559.0,23.5,2020
22,Louisiana,0-9,603371.0,12.9,2020
22,Louisiana,10-19,610321.0,13.1,2020
22,Louisiana,15+,3748397.0,80.4,2020
22,Louisiana,15-24,608877.0,13.1,2020
22,Louisiana,18+,3567057.0,76.5,2020
22,Louisiana,18-19,116133.0,2.5,2020
