state_fips,state_name,sex,population,population_pct,time_period
39,Ohio,Male,5814736.0,49.4,2022
40,Oklahoma,Male,1891526.0,49.5,2014
40,Oklahoma,Male,1855637.0,49.5,2012
40,Oklahoma,Male,1873875.0,49.5,2013
40,Oklahoma,Male,1780946.0,49.3,2009
40,Oklahoma,Male,1838148.0,49.5,2011
40,Oklahoma,Male,1816749.0,49.4,2010
40,Oklahoma,Male,1941576.0,49.6,2018
40,Oklahoma,Male,1964927.0,49.8,2021
40,Oklahoma,Male,1919995.0,49.5,2016
40,Oklahoma,Male,1949528.0,49.6,2019
40,Oklahoma,Male,1906944.0,49.5,2015
40,Oklahoma,Male,1956617.0,49.5,2020
40,Oklahoma,Male,1930615.0,49.6,2017
40,Oklahoma,Male,1980478.0,49.9,2022
41,Oregon,Male,1929053.0,49.5,2014
41,Oregon,Male,1899186.0,49.5,2012
41,Oregon,Male,1914014.0,49.5,2013
41,Oregon,Male,1846932.0,49.6,2009
41,Oregon,Male,1882081.0,49.5,2011
41,Oregon,Male,1862256.0,49.5,2010
41,Oregon,Male,2023021.0,49.6,2018
41,Oregon,Male,2096429.0,49.8,2021
41,Oregon,Male,1971512.0,49.5,2016
41,Oregon,Male,2047338.0,49.6,2019
41,Oregon,Male,1948453.0,49.5,2015
41,Oregon,Male,2070627.0,49.6,2020
41,Oregon,Male,1993822.0,49.5,2017
41,Oregon,Male,2113341.0,50.0,2022
42,Pennsylvania,Male,6230805.0,48.8,2014
42,Pennsylvania,Male,6190405.0,48.7,2012
42,Pennsylvania,Male,6211805.0,48.8,2013
42,Pennsylvania,Male,6085440.0,48.6,2009
42,Pennsylvania,Male,6167949.0,48.7,2011
42,Pennsylvania,Male,6138935.0,48.7,2010
42,Pennsylvania,Male,6263189.0,49.0,2018
42,Pennsylvania,Male,6394217.0,49.3,2021
42,Pennsylvania,Male,6255042.0,48.9,2016
42,Pennsylvania,Male,6265113.0,49.0,2019
42,Pennsylvania,Male,6245344.0,48.9,2015
42,Pennsylvania,Male,6269142.0,49.0,2020
42,Pennsylvania,Male,6260160.0,48.9,2017
42,Pennsylvania,Male,6410766.0,49.4,2022
44,Rhode Island,Male,509826.0,48.4,2014
44,Rhode Island,Male,508521.0,48.3,2012
44,Rhode Island,Male,508455.0,48.3,2013
44,Rhode Island,Male,512141.0,48.4,2009
44,Rhode Island,Male,508799.0,48.3,2011
44,Rhode Island,Male,509859.0,48.3,2010
44,Rhode Island,Male,513332.0,48.6,2018
44,Rhode Island,Male,534283.0,48.9,2021
44,Rhode Island,Male,511297.0,48.5,2016
44,Rhode Island,Male,513792.0,48.6,2019
44,Rhode Island,Male,510388.0,48.4,2015
44,Rhode Island,Male,514524.0,48.6,2020
44,Rhode Island,Male,512581.0,48.5,2017
44,Rhode Island,Male,537221.0,49.1,2022
45,South Carolina,Male,2298320.0,48.6,2014
45,South Carolina,Male,2251898.0,48.6,2012
45,South Carolina,Male,2276305.0,48.6,2013
45,South Carolina,Male,2150637.0,48.7,2009
45,South Carolina,Male,2227017.0,48.7,2011
45,South Carolina,Male,2195677.0,48.7,2010
45,South Carolina,Male,2405726.0,48.5,2018
45,South Carolina,Male,2474059.0,48.7,2021
45,South Carolina,Male,2348338.0,48.6,2016
45,South Carolina,Male,2435472.0,48.5,2019
45,South Carolina,Male,2322409.0,48.6,2015
45,South Carolina,Male,2468682.0,48.5,2020
45,South Carolina,Male,2376759.0,48.6,2017
45,South Carolina,Male,2510019.0,48.8,2022
46,South Dakota,Male,419494.0,50.3,2014
46,South Dakota,Male,409334.0,50.2,2012
46,South Dakota,Male,414382.0,50.2,2013
46,South Dakota,Male,397379.0,49.9,2009
46,South Dakota,Male,404695.0,50.1,2011
46,South Dakota,Male,400246.0,50.1,2010
46,South Dakota,Male,435761.0,50.4,2018
46,South Dakota,Male,446461.0,50.6,2021
46,South Dakota,Male,428134.0,50.3,2016
46,South Dakota,Male,438946.0,50.4,2019
46,South Dakota,Male,423477.0,50.2,2015
46,South Dakota,Male,442948.0,50.4,2020
46,South Dakota,Male,430587.0,50.3,2017
46,South Dakota,Male,451671.0,50.7,2022
47,Tennessee,Male,3143195.0,48.7,2014
47,Tennessee,Male,3097568.0,48.8,2012
47,Tennessee,Male,3120796.0,48.7,2013
47,Tennessee,Male,3001682.0,48.7,2009
47,Tennessee,Male,3070555.0,48.8,2011
47,Tennessee,Male,3039629.0,48.8,2010
47,Tennessee,Male,3243678.0,48.8,2018
47,Tennessee,Male,3362099.0,49.0,2021
47,Tennessee,Male,3191977.0,48.7,2016
47,Tennessee,Male,3273278.0,48.8,2019
47,Tennessee,Male,3167756.0,48.7,2015
47,Tennessee,Male,3304462.0,48.8,2020
47,Tennessee,Male,3217073.0,48.8,2017
47,Tennessee,Male,3400979.0,49.1,2022
48,Texas,Male,12949685.0,49.6,2014
48,Texas,Male,12509812.0,49.6,2012
48,Texas,Male,12729156.0,49.6,2013
48,Texas,Male,11880450.0,49.9,2009
48,Texas,Male,12291119.0,49.6,2011
48,Texas,Male,12058770.0,49.6,2010
48,Texas,Male,13849775.0,49.7,2018
48,Texas,Male,14398171.0,49.9,2021
48,Texas,Male,13379165.0,49.6,2016
48,Texas,Male,14034009.0,49.7,2019
48,Texas,Male,13171316.0,49.6,2015
48,Texas,Male,14221720.0,49.7,2020
48,Texas,Male,13616977.0,49.7,2017
48,Texas,Male,14624638.0,50.0,2022
49,Utah,Male,1436648.0,50.3,2014
49,Utah,Male,1389986.0,50.2,2012
49,Utah,Male,1414267.0,50.3,2013
49,Utah,Male,1333811.0,50.3,2009
49,Utah,Male,1364170.0,50.2,2011
49,Utah,Male,1334860.0,50.2,2010
49,Utah,Male,1532768.0,50.3,2018
49,Utah,Male,1633843.0,50.6,2021
49,Utah,Male,1483055.0,50.3,2016
49,Utah,Male,1558868.0,50.3,2019
49,Utah,Male,1459229.0,50.3,2015
49,Utah,Male,1586950.0,50.4,2020
49,Utah,Male,1506614.0,50.3,2017
49,Utah,Male,1665209.0,50.7,2022
50,Vermont,Male,308506.0,49.3,2014
50,Vermont,Male,308429.0,49.3,2012
50,Vermont,Male,308544.0,49.3,2013
50,Vermont,Male,305039.0,49.2,2009
50,Vermont,Male,308125.0,49.3,2011
50,Vermont,Male,307670.0,49.3,2010
50,Vermont,Male,307973.0,49.3,2018
50,Vermont,Male,318533.0,49.6,2021
50,Vermont,Male,308711.0,49.3,2016
50,Vermont,Male,308097.0,49.3,2019
50,Vermont,Male,308573.0,49.2,2015
50,Vermont,Male,308441.0,49.4,2020
50,Vermont,Male,308026.0,49.3,2017
50,Vermont,Male,320339.0,49.8,2022
51,Virginia,Male,4022624.0,49.1,2014
51,Virginia,Male,3933820.0,49.1,2012
51,Virginia,Male,3977926.0,49.1,2013
51,Virginia,Male,3794040.0,49.1,2009
51,Virginia,Male,3891319.0,49.1,2011
51,Virginia,Male,3849352.0,49.1,2010
51,Virginia,Male,4138574.0,49.2,2018
51,Virginia,Male,4245281.0,49.5,2021
51,Virginia,Male,4086283.0,49.2,2016
51,Virginia,Male,4159173.0,49.2,2019
51,Virginia,Male,4060948.0,49.2,2015
51,Virginia,Male,4186543.0,49.2,2020
51,Virginia,Male,4113988.0,49.2,2017
51,Virginia,Male,4268775.0,49.5,2022
53,Washington,Male,3443508.0,49.9,2014
53,Washington,Male,3360046.0,49.9,2012
53,Washington,Male,3401539.0,49.9,2013
53,Washington,Male,3223849.0,49.9,2009
53,Washington,Male,3314698.0,49.8,2011
53,Washington,Male,3267488.0,49.8,2010
53,Washington,Male,3645665.0,50.0,2018
53,Washington,Male,3831964.0,50.3,2021
53,Washington,Male,3529431.0,49.9,2016
53,Washington,Male,3703301.0,50.0,2019
53,Washington,Male,3487725.0,49.9,2015
53,Washington,Male,3759007.0,50.0,2020
53,Washington,Male,3580888.0,49.9,2017
53,Washington,Male,3877918.0,50.4,2022
54,West Virginia,Male,914580.0,49.3,2014
54,West Virginia,Male,911142.0,49.2,2012
54,West Virginia,Male,913201.0,49.3,2013
54,West Virginia,Male,886265.0,48.9,2009
54,West Virginia,Male,908648.0,49.2,2011
54,West Virginia,Male,904625.0,49.1,2010
54,West Virginia,Male,904196.0,49.4,2018
54,West Virginia,Male,896723.0,49.8,2021
54,West Virginia,Male,912270.0,49.4,2016
54,West Virginia,Male,898578.0,49.4,2019
54,West Virginia,Male,913631.0,49.3,2015
54,West Virginia,Male,893743.0,49.4,2020
54,West Virginia,Male,907621.0,49.4,2017
54,West Virginia,Male,894772.0,49.9,2022
55,Wisconsin,Male,2842050.0,49.6,2014
55,Wisconsin,Male,2822271.0,49.6,2012
55,Wisconsin,Male,2832906.0,49.6,2013
55,Wisconsin,Male,2780010.0,49.6,2009
55,Wisconsin,Male,2810744.0,49.6,2011
55,Wisconsin,Male,2795908.0,49.6,2010
55,Wisconsin,Male,2872376.0,49.7,2018
55,Wisconsin,Male,2937621.0,50.0,2021
55,Wisconsin,Male,2859055.0,49.7,2016
55,Wisconsin,Male,2879894.0,49.7,2019
55,Wisconsin,Male,2851385.0,49.7,2015
55,Wisconsin,Male,2889783.0,49.8,2020
55,Wisconsin,Male,2864115.0,49.7,2017
55,Wisconsin,Male,2948762.0,50.1,2022
56,Wyoming,Male,293467.0,51.0,2014
56,Wyoming,Male,286644.0,50.9,2012
56,Wyoming,Male,291223.0,51.1,2013
56,Wyoming,Male,266450.0,50.9,2009
56,Wyoming,Male,282671.0,51.0,2011
56,Wyoming,Male,277850.0,50.9,2010
56,Wyoming,Male,296979.0,51.0,2018
56,Wyoming,Male,295204.0,51.2,2021
56,Wyoming,Male,297691.0,51.1,2016
56,Wyoming,Male,296202.0,51.0,2019
56,Wyoming,Male,295561.0,51.0,2015
56,Wyoming,Male,296280.0,51.0,2020
56,Wyoming,Male,298301.0,51.1,2017
56,Wyoming,Male,295835.0,51.2,2022
72,Puerto Rico,Male,1742904.0,47.9,2014
72,Puerto Rico,Male,1780705.0,47.9,2012
72,Puerto Rico,Male,1763291.0,47.9,2013
72,Puerto Rico,Male,1891451.0,48.0,2009
72,Puerto Rico,Male,1793553.0,47.9,2011
72,Puerto Rico,Male,1803918.0,47.9,2010
72,Puerto Rico,Male,1612865.0,47.6,2018
72,Puerto Rico,Male,1571861.0,47.5,2021
72,Puerto Rico,Male,1685787.0,47.8,2016
72,Puerto Rico,Male,1578318.0,47.6,2019
72,Puerto Rico,Male,1713860.0,47.8,2015
72,Puerto Rico,Male,1546590.0,47.5,2020
72,Puerto Rico,Male,1653997.0,47.7,2017
72,Puerto Rico,Male,1551668.0,47.4,2022
01,Alabama,Female,2481658.0,51.5,2014
01,Alabama,Female,2459806.0,51.5,2012
01,Alabama,Female,2470685.0,51.5,2013
01,Alabama,Female,2389087.0,51.6,2009
01,Alabama,Female,2444466.0,51.5,2011
01,Alabama,Female,2426746.0,51.5,2010
01,Alabama,Female,2508881.0,51.6,2018
01,Alabama,Female,2567972.0,51.4,2021
01,Alabama,Female,2494971.0,51.5,2016
01,Alabama,Female,2516895.0,51.6,2019
01,Alabama,Female,2489527.0,51.5,2015
01,Alabama,Female,2527452.0,51.7,2020
01,Alabama,Female,2499965.0,51.5,2017
01,Alabama,Female,2582097.0,51.4,2022
02,Alaska,Female,348181.0,47.8,2014
02,Alaska,Female,341012.0,48.0,2012
02,Alaska,Female,344518.0,47.8,2013
02,Alaska,Female,327416.0,47.9,2009
02,Alaska,Female,337155.0,48.1,2011
02,Alaska,Female,332270.0,48.1,2010
02,Alaska,Female,352937.0,47.8,2018
02,Alaska,Female,351202.0,47.7,2021
02,Alaska,Female,351559.0,47.7,2016
02,Alaska,Female,352153.0,47.8,2019
02,Alaska,Female,349215.0,47.6,2015
02,Alaska,Female,352337.0,47.8,2020
02,Alaska,Female,352246.0,47.7,2017
02,Alaska,Female,348172.0,47.4,2022
04,Arizona,Female,3302725.0,50.3,2014
04,Arizona,Female,3223053.0,50.3,2012
04,Arizona,Female,3258336.0,50.3,2013
04,Arizona,Female,3155565.0,49.9,2009
04,Arizona,Female,3185034.0,50.3,2011
04,Arizona,Female,3138582.0,50.2,2010
04,Arizona,Female,3493246.0,50.3,2018
04,Arizona,Female,3545308.0,50.1,2021
04,Arizona,Female,3384471.0,50.3,2016
04,Arizona,Female,3545790.0,50.3,2019
04,Arizona,Female,3342840.0,50.3,2015
04,Arizona,Female,3609085.0,50.3,2020
04,Arizona,Female,3424891.0,50.3,2017
04,Arizona,Female,3583772.0,50.0,2022
05,Arkansas,Female,1499801.0,50.9,2014
05,Arkansas,Female,1485120.0,50.9,2012
05,Arkansas,Female,1493507.0,50.9,2013
05,Arkansas,Female,1449398.0,51.1,2009
05,Arkansas,Female,1474641.0,50.9,2011
05,Arkansas,Female,1463739.0,51.0,2010
05,Arkansas,Female,1522259.0,50.9,2018
05,Arkansas,Female,1522789.0,50.7,2021
05,Arkansas,Female,1511778.0,50.9,2016
05,Arkansas,Female,1527610.0,50.9,2019
05,Arkansas,Female,1506295.0,50.9,2015
05,Arkansas,Female,1533362.0,50.9,2020
05,Arkansas,Female,1516293.0,50.9,2017
05,Arkansas,Female,1527047.0,50.6,2022
06,California,Female,19155401.0,50.3,2014
06,California,Female,18764048.0,50.3,2012
06,California,Female,18932713.0,50.3,2013
06,California,Female,18149901.0,50.0,2009
06,California,Female,18581482.0,50.3,2011
06,California,Female,18414133.0,50.3,2010
06,California,Female,19694991.0,50.3,2018
06,California,Female,19741309.0,50.0,2021
06,California,Female,19453236.0,50.3,2016
06,California,Female,19757199.0,50.3,2019
06,California,Female,19334329.0,50.3,2015
06,California,Female,19783141.0,50.3,2020
06,California,Female,19616268.0,50.3,2017
06,California,Female,19647157.0,49.9,2022
08,Colorado,Female,2589310.0,49.8,2014
08,Colorado,Female,2513239.0,49.8,2012
08,Colorado,Female,2550986.0,49.8,2013
08,Colorado,Female,2405108.0,49.7,2009
08,Colorado,Female,2476691.0,49.9,2011
08,Colorado,Female,2438569.0,49.9,2010
08,Colorado,Female,2750310.0,49.7,2018
08,Colorado,Female,2827240.0,49.4,2021
08,Colorado,Female,2669659.0,49.8,2016
08,Colorado,Female,2787148.0,49.7,2019
08,Colorado,Female,2630239.0,49.8,2015
08,Colorado,Female,2822773.0,49.7,2020
08,Colorado,Female,2705204.0,49.8,2017
08,Colorado,Female,2843202.0,49.3,2022
09,Connecticut,Female,1841432.0,51.3,2014
09,Connecticut,Female,1832691.0,51.3,2012
09,Connecticut,Female,1838197.0,51.3,2013
09,Connecticut,Female,1790352.0,51.2,2009
09,Connecticut,Female,1826783.0,51.3,2011
09,Connecticut,Female,1821003.0,51.4,2010
09,Connecticut,Female,1834373.0,51.2,2018
09,Connecticut,Female,1836470.0,50.9,2021
09,Connecticut,Female,1838300.0,51.2,2016
09,Connecticut,Female,1830829.0,51.2,2019
09,Connecticut,Female,1841615.0,51.3,2015
09,Connecticut,Female,1828861.0,51.2,2020
09,Connecticut,Female,1840432.0,51.2,2017
09,Connecticut,Female,1842121.0,51.0,2022
10,Delaware,Female,473137.0,51.6,2014
10,Delaware,Female,463793.0,51.5,2012
10,Delaware,Female,468461.0,51.6,2013
10,Delaware,Female,444291.0,51.4,2009
10,Delaware,Female,458631.0,51.5,2011
10,Delaware,Female,454060.0,51.5,2010
10,Delaware,Female,489925.0,51.6,2018
10,Delaware,Female,504673.0,51.4,2021
10,Delaware,Female,482279.0,51.6,2016
10,Delaware,Female,494358.0,51.6,2019
10,Delaware,Female,478041.0,51.6,2015
10,Delaware,Female,499959.0,51.7,2020
10,Delaware,Female,486856.0,51.6,2017
10,Delaware,Female,510726.0,51.4,2022
11,District of Columbia,Female,333706.0,52.7,2014
11,District of Columbia,Female,319332.0,52.7,2012
11,District of Columbia,Female,326267.0,52.7,2013
11,District of Columbia,Female,310911.0,52.8,2009
11,District of Columbia,Female,313280.0,52.7,2011
11,District of Columbia,Female,308299.0,52.8,2010
11,District of Columbia,Female,359617.0,52.5,2018
11,District of Columbia,Female,357664.0,52.4,2021
11,District of Columbia,Female,346380.0,52.6,2016
11,District of Columbia,Female,364039.0,52.6,2019
11,District of Columbia,Female,340810.0,52.6,2015
11,District of Columbia,Female,368837.0,52.5,2020
11,District of Columbia,Female,353345.0,52.6,2017
11,District of Columbia,Female,349790.0,52.2,2022
12,Florida,Female,9897141.0,51.1,2014
12,Florida,Female,9652860.0,51.1,2012
12,Florida,Female,9758567.0,51.1,2013
12,Florida,Female,9269174.0,50.9,2009
12,Florida,Female,9549968.0,51.1,2011
12,Florida,Female,9461465.0,51.1,2010
12,Florida,Female,10526214.0,51.1,2018
12,Florida,Female,10850214.0,50.8,2021
12,Florida,Female,10193189.0,51.1,2016
12,Florida,Female,10680823.0,51.1,2019
12,Florida,Female,10045763.0,51.1,2015
12,Florida,Female,10842330.0,51.1,2020
12,Florida,Female,10364086.0,51.1,2017
12,Florida,Female,10987743.0,50.8,2022
13,Georgia,Female,5069761.0,51.2,2014
13,Georgia,Female,4967085.0,51.1,2012
13,Georgia,Female,5016477.0,51.1,2013
13,Georgia,Female,4831612.0,50.9,2009
13,Georgia,Female,4909244.0,51.1,2011
13,Georgia,Female,4841901.0,51.1,2010
13,Georgia,Female,5285255.0,51.3,2018
13,Georgia,Female,5433999.0,51.1,2021
13,Georgia,Female,5176849.0,51.3,2016
13,Georgia,Female,5341751.0,51.3,2019
13,Georgia,Female,5123362.0,51.2,2015
13,Georgia,Female,5402643.0,51.4,2020
13,Georgia,Female,5232748.0,51.3,2017
13,Georgia,Female,5477849.0,51.1,2022
15,Hawaii,Female,691298.0,49.6,2014
15,Hawaii,Female,679232.0,49.8,2012
15,Hawaii,Female,684872.0,49.8,2013
15,Hawaii,Female,632617.0,49.4,2009
15,Hawaii,Female,671985.0,49.9,2011
15,Hawaii,Female,665389.0,49.9,2010
15,Hawaii,Female,708257.0,49.8,2018
15,Hawaii,Female,721326.0,49.6,2021
15,Hawaii,Female,703803.0,49.8,2016
15,Hawaii,Female,708834.0,49.8,2019
15,Hawaii,Female,696428.0,49.5,2015
15,Hawaii,Female,707824.0,49.8,2020
15,Hawaii,Female,707677.0,49.8,2017
15,Hawaii,Female,718529.0,49.5,2022
16,Idaho,Female,797786.0,49.9,2014
16,Idaho,Female,781849.0,49.9,2012
16,Idaho,Female,789656.0,49.9,2013
16,Idaho,Female,743456.0,49.8,2009
16,Idaho,Female,773018.0,49.9,2011
16,Idaho,Female,762368.0,49.9,2010
16,Idaho,Female,842245.0,49.9,2018
16,Idaho,Female,899088.0,49.6,2021
16,Idaho,Female,815638.0,49.9,2016
16,Idaho,Female,856725.0,49.9,2019
16,Idaho,Female,806083.0,49.9,2015
16,Idaho,Female,874604.0,49.9,2020
16,Idaho,Female,826748.0,49.9,2017
16,Idaho,Female,920381.0,49.6,2022
17,Illinois,Female,6555423.0,50.9,2014
17,Illinois,Female,6532487.0,50.9,2012
17,Illinois,Female,6544455.0,50.9,2013
17,Illinois,Female,6493705.0,50.8,2009
17,Illinois,Female,6517603.0,51.0,2011
17,Illinois,Female,6495007.0,51.0,2010
17,Illinois,Female,6525582.0,50.9,2018
17,Illinois,Female,6489637.0,50.6,2021
17,Illinois,Female,6541224.0,50.9,2016
17,Illinois,Female,6498459.0,50.9,2019
17,Illinois,Female,6556862.0,50.9,2015
17,Illinois,Female,6469081.0,50.9,2020
17,Illinois,Female,6541926.0,50.9,2017
17,Illinois,Female,6444615.0,50.5,2022
18,Indiana,Female,3321762.0,50.8,2014
18,Indiana,Female,3293512.0,50.8,2012
18,Indiana,Female,3308566.0,50.8,2013
18,Indiana,Female,3221667.0,50.8,2009
18,Indiana,Female,3279002.0,50.8,2011
18,Indiana,Female,3262184.0,50.8,2010
18,Indiana,Female,3366358.0,50.7,2018
18,Indiana,Female,3406980.0,50.5,2021
18,Indiana,Female,3344256.0,50.8,2016
18,Indiana,Female,3380857.0,50.7,2019
18,Indiana,Female,3333382.0,50.7,2015
18,Indiana,Female,3396543.0,50.7,2020
18,Indiana,Female,3356139.0,50.7,2017
18,Indiana,Female,3417605.0,50.4,2022
19,Iowa,Female,1552000.0,50.4,2014
19,Iowa,Female,1540311.0,50.5,2012
19,Iowa,Female,1546401.0,50.5,2013
19,Iowa,Female,1511137.0,50.7,2009
19,Iowa,Female,1533866.0,50.6,2011
19,Iowa,Female,1527269.0,50.6,2010
19,Iowa,Female,1578018.0,50.4,2018
19,Iowa,Female,1589089.0,50.0,2021
19,Iowa,Female,1563601.0,50.3,2016
19,Iowa,Female,1580972.0,50.4,2019
19,Iowa,Female,1558931.0,50.4,2015
19,Iowa,Female,1585575.0,50.3,2020
19,Iowa,Female,1570067.0,50.4,2017
19,Iowa,Female,1590281.0,49.9,2022
20,Kansas,Female,1449703.0,50.3,2014
20,Kansas,Female,1436302.0,50.4,2012
20,Kansas,Female,1443058.0,50.3,2013
20,Kansas,Female,1401274.0,50.4,2009
20,Kansas,Female,1427793.0,50.4,2011
20,Kansas,Female,1418319.0,50.5,2010
20,Kansas,Female,1459363.0,50.2,2018
20,Kansas,Female,1463947.0,49.9,2021
20,Kansas,Female,1456380.0,50.2,2016
20,Kansas,Female,1459955.0,50.2,2019
20,Kansas,Female,1453125.0,50.2,2015
20,Kansas,Female,1460700.0,50.2,2020
20,Kansas,Female,1457840.0,50.2,2017
20,Kansas,Female,1460974.0,49.8,2022
21,Kentucky,Female,2227021.0,50.8,2014
21,Kentucky,Female,2205812.0,50.8,2012
21,Kentucky,Female,2215347.0,50.8,2013
21,Kentucky,Female,2167958.0,51.0,2009
21,Kentucky,Female,2195939.0,50.9,2011
21,Kentucky,Female,2180345.0,50.9,2010
21,Kentucky,Female,2253489.0,50.8,2018
21,Kentucky,Female,2270358.0,50.5,2021
21,Kentucky,Female,2239244.0,50.8,2016
21,Kentucky,Female,2258130.0,50.8,2019
21,Kentucky,Female,2233145.0,50.8,2015
21,Kentucky,Female,2265430.0,50.8,2020
21,Kentucky,Female,2245351.0,50.7,2017
21,Kentucky,Female,2268894.0,50.4,2022
22,Louisiana,Female,2350798.0,51.1,2014
22,Louisiana,Female,2313932.0,51.1,2012
22,Louisiana,Female,2333029.0,51.1,2013
22,Louisiana,Female,2266547.0,51.4,2009
22,Louisiana,Female,2291173.0,51.1,2011
22,Louisiana,Female,2264484.0,51.1,2010
22,Louisiana,Female,2383648.0,51.1,2018
22,Louisiana,Female,2373744.0,51.0,2021
22,Louisiana,Female,2373986.0,51.1,2016
22,Louisiana,Female,2385376.0,51.1,2019
22,Louisiana,Female,2364097.0,51.1,2015
22,Louisiana,Female,2387684.0,51.2,2020
22,Louisiana,Female,2382222.0,51.1,2017
22,Louisiana,Female,2365197.0,51.0,2022
23,Maine,Female,678934.0,51.1,2014
23,Maine,Female,678865.0,51.1,2012
23,Maine,Female,678720.0,51.1,2013
23,Maine,Female,673769.0,51.2,2009
23,Maine,Female,678204.0,51.0,2011
23,Maine,Female,677999.0,51.1,2010
23,Maine,Female,680514.0,51.1,2018
23,Maine,Female,688738.0,50.8,2021
23,Maine,Female,678579.0,51.0,2016
23,Maine,Female,681550.0,51.0,2019
23,Maine,Female,679019.0,51.1,2015
23,Maine,Female,684197.0,51.0,2020
23,Maine,Female,679118.0,51.1,2017
23,Maine,Female,692719.0,50.7,2022
24,Maryland,Female,3036538.0,51.6,2014
24,Maryland,Female,2986621.0,51.6,2012
24,Maryland,Female,3009768.0,51.6,2013
24,Maryland,Female,2907051.0,51.6,2009
24,Maryland,Female,2961760.0,51.6,2011
24,Maryland,Female,2942365.0,51.7,2010
24,Maryland,Female,3093112.0,51.5,2018
24,Maryland,Female,3153399.0,51.3,2021
24,Maryland,Female,3073168.0,51.6,2016
24,Maryland,Female,3101235.0,51.5,2019
24,Maryland,Female,3057895.0,51.6,2015
24,Maryland,Female,3111980.0,51.5,2020
24,Maryland,Female,3089802.0,51.5,2017
24,Maryland,Female,3158811.0,51.3,2022
25,Massachusetts,Female,3432861.0,51.6,2014
25,Massachusetts,Female,3385607.0,51.6,2012
25,Massachusetts,Female,3407556.0,51.6,2013
25,Massachusetts,Female,3352001.0,51.5,2009
25,Massachusetts,Female,3362116.0,51.6,2011
25,Massachusetts,Female,3344847.0,51.6,2010
25,Massachusetts,Female,3516214.0,51.5,2018
25,Massachusetts,Female,3578678.0,51.2,2021
25,Massachusetts,Female,3472772.0,51.5,2016
25,Massachusetts,Female,3526346.0,51.5,2019
25,Massachusetts,Female,3455936.0,51.5,2015
25,Massachusetts,Female,3537011.0,51.5,2020
25,Massachusetts,Female,3495893.0,51.5,2017
25,Massachusetts,Female,3564866.0,51.0,2022
26,Michigan,Female,5034347.0,50.9,2014
26,Michigan,Female,5041903.0,50.9,2012
26,Michigan,Female,5034793.0,50.9,2013
26,Michigan,Female,5101578.0,50.8,2009
26,Michigan,Female,5052992.0,50.9,2011
26,Michigan,Female,5068249.0,50.9,2010
26,Michigan,Female,5058370.0,50.8,2018
26,Michigan,Female,5079187.0,50.5,2021
26,Michigan,Female,5039715.0,50.9,2016
26,Michigan,Female,5060025.0,50.8,2019
26,Michigan,Female,5038598.0,50.9,2015
26,Michigan,Female,5061942.0,50.8,2020
26,Michigan,Female,5044989.0,50.8,2017
26,Michigan,Female,5064225.0,50.4,2022
27,Minnesota,Female,2709307.0,50.3,2014
27,Minnesota,Female,2674582.0,50.3,2012
27,Minnesota,Female,2692082.0,50.3,2013
27,Minnesota,Female,2609069.0,50.3,2009
27,Minnesota,Female,2657600.0,50.4,2011
27,Minnesota,Female,2640466.0,50.4,2010
27,Minnesota,Female,2775610.0,50.2,2018
27,Minnesota,Female,2831337.0,49.9,2021
27,Minnesota,Female,2740711.0,50.3,2016
27,Minnesota,Female,2792505.0,50.2,2019
27,Minnesota,Female,2727005.0,50.3,2015
27,Minnesota,Female,2811149.0,50.2,2020
27,Minnesota,Female,2758895.0,50.2,2017
27,Minnesota,Female,2837328.0,49.8,2022
28,Mississippi,Female,1535505.0,51.5,2014
28,Mississippi,Female,1527833.0,51.5,2012
28,Mississippi,Female,1531516.0,51.4,2013
28,Mississippi,Female,1505284.0,51.5,2009
28,Mississippi,Female,1522128.0,51.5,2011
28,Mississippi,Female,1514148.0,51.5,2010
28,Mississippi,Female,1538383.0,51.5,2018
28,Mississippi,Female,1522768.0,51.3,2021
28,Mississippi,Female,1538923.0,51.5,2016
28,Mississippi,Female,1536545.0,51.5,2019
28,Mississippi,Female,1536358.0,51.4,2015
28,Mississippi,Female,1538127.0,51.6,2020
28,Mississippi,Female,1537503.0,51.5,2017
28,Mississippi,Female,1520858.0,51.4,2022
29,Missouri,Female,3074357.0,51.0,2014
29,Missouri,Female,3052425.0,51.0,2012
29,Missouri,Female,3065231.0,51.0,2013
29,Missouri,Female,3024504.0,51.2,2009
29,Missouri,Female,3040527.0,51.1,2011
29,Missouri,Female,3026676.0,51.1,2010
29,Missouri,Female,3101290.0,50.9,2018
29,Missouri,Female,3113793.0,50.7,2021
29,Missouri,Female,3086334.0,50.9,2016
29,Missouri,Female,3109185.0,50.9,2019
29,Missouri,Female,3081445.0,51.0,2015
29,Missouri,Female,3120159.0,50.9,2020
29,Missouri,Female,3093968.0,50.9,2017
29,Missouri,Female,3115202.0,50.6,2022
30,Montana,Female,500834.0,49.8,2014
30,Montana,Female,493644.0,49.8,2012
30,Montana,Female,497005.0,49.8,2013
30,Montana,Female,478661.0,50.1,2009
30,Montana,Female,490186.0,49.9,2011
30,Montana,Female,485780.0,49.9,2010
30,Montana,Female,517512.0,49.7,2018
30,Montana,Female,532307.0,49.4,2021
30,Montana,Female,509200.0,49.8,2016
30,Montana,Female,522076.0,49.7,2019
30,Montana,Female,504536.0,49.7,2015
30,Montana,Female,527577.0,49.7,2020
30,Montana,Female,512002.0,49.7,2017
30,Montana,Female,538124.0,49.3,2022
