state_fips,state_name,sex,age,population,time_period
22,Louisiana,Male,All,2193423.0,2011
22,Louisiana,Male,0-9,308960.0,2010
22,Louisiana,Male,10-19,323430.0,2010
22,Louisiana,Male,20-29,326323.0,2010
22,Louisiana,Male,30-39,276081.0,2010
22,Louisiana,Male,40-49,307154.0,2010
22,Louisiana,Male,50-59,287946.0,2010
22,Louisiana,Male,60-69,186048.0,2010
22,Louisiana,Male,70-79,101145.0,2010
22,Louisiana,Male,80+,48369.0,2010
22,Louisiana,Male,All,2165456.0,2010
22,Louisiana,Male,0-9,316397.0,2013
22,Louisiana,Male,10-19,318277.0,2013
22,Louisiana,Male,20-29,338881.0,2013
22,Louisiana,Male,30-39,293831.0,2013
22,Louisiana,Male,40-49,293782.0,2013
22,Louisiana,Male,50-59,303786.0,2013
22,Louisiana,Male,60-69,210875.0,2013
22,Louisiana,Male,70-79,106987.0,2013
22,Louisiana,Male,80+,52123.0,2013
22,Louisiana,Male,All,2234939.0,2013
22,Louisiana,Male,0-9,316339.0,2014
22,Louisiana,Male,10-19,316541.0,2014
22,Louisiana,Male,20-29,341363.0,2014
22,Louisiana,Male,30-39,297644.0,2014
22,Louisiana,Male,40-49,290371.0,2014
22,Louisiana,Male,50-59,306876.0,2014
22,Louisiana,Male,60-69,218769.0,2014
22,Louisiana,Male,70-79,109727.0,2014
22,Louisiana,Male,80+,52621.0,2014
22,Louisiana,Male,All,2250251.0,2014
22,Louisiana,Male,0-9,316835.0,2015
22,Louisiana,Male,10-19,314544.0,2015
22,Louisiana,Male,20-29,341942.0,2015
22,Louisiana,Male,30-39,302276.0,2015
22,Louisiana,Male,40-49,284623.0,2015
22,Louisiana,Male,50-59,306744.0,2015
22,Louisiana,Male,60-69,227669.0,2015
22,Louisiana,Male,70-79,113210.0,2015
22,Louisiana,Male,80+,53313.0,2015
22,Louisiana,Male,All,2261156.0,2015
22,Louisiana,Male,0-9,312967.0,2009
22,Louisiana,Male,10-19,324391.0,2009
22,Louisiana,Male,20-29,333844.0,2009
22,Louisiana,Male,30-39,269447.0,2009
22,Louisiana,Male,40-49,306656.0,2009
22,Louisiana,Male,50-59,274240.0,2009
22,Louisiana,Male,60-69,175230.0,2009
22,Louisiana,Male,70-79,99869.0,2009
22,Louisiana,Male,80+,48355.0,2009
22,Louisiana,Male,All,2144999.0,2009
22,Louisiana,Male,0-9,315145.0,2012
22,Louisiana,Male,10-19,321143.0,2012
22,Louisiana,Male,20-29,335543.0,2012
22,Louisiana,Male,30-39,286013.0,2012
22,Louisiana,Male,40-49,298982.0,2012
22,Louisiana,Male,50-59,300325.0,2012
22,Louisiana,Male,60-69,203550.0,2012
22,Louisiana,Male,70-79,104097.0,2012
22,Louisiana,Male,80+,50875.0,2012
22,Louisiana,Male,All,2215673.0,2012
22,Louisiana,Male,0-9,306127.0,2020
22,Louisiana,Male,10-19,312230.0,2020
22,Louisiana,Male,20-29,328521.0,2020
22,Louisiana,Male,30-39,318664.0,2020
22,Louisiana,Male,40-49,267742.0,2020
22,Louisiana,Male,50-59,287167.0,2020
22,Louisiana,Male,60-69,255588.0,2020
22,Louisiana,Male,70-79,141571.0,2020
22,Louisiana,Male,80+,59322.0,2020
22,Louisiana,Male,All,2276932.0,2020
22,Louisiana,Male,0-9,309732.0,2019
22,Louisiana,Male,10-19,313980.0,2019
22,Louisiana,Male,20-29,332811.0,2019
22,Louisiana,Male,30-39,317337.0,2019
22,Louisiana,Male,40-49,267761.0,2019
22,Louisiana,Male,50-59,290926.0,2019
22,Louisiana,Male,60-69,253789.0,2019
22,Louisiana,Male,70-79,133932.0,2019
22,Louisiana,Male,80+,58718.0,2019
22,Louisiana,Male,All,2278986.0,2019
22,Louisiana,Male,0-9,313006.0,2018
22,Louisiana,Male,10-19,313497.0,2018
22,Louisiana,Male,20-29,338092.0,2018
22,Louisiana,Male,30-39,314333.0,2018
22,Louisiana,Male,40-49,271176.0,2018
22,Louisiana,Male,50-59,296889.0,2018
22,Louisiana,Male,60-69,248294.0,2018
22,Louisiana,Male,70-79,127739.0,2018
22,Louisiana,Male,80+,56942.0,2018
22,Louisiana,Male,All,2279968.0,2018
22,Louisiana,Male,0-9,304546.0,2021
22,Louisiana,Male,10-19,317944.0,2021
22,Louisiana,Male,20-29,316412.0,2021
22,Louisiana,Male,30-39,319378.0,2021
22,Louisiana,Male,40-49,273177.0,2021
22,Louisiana,Male,50-59,289016.0,2021
22,Louisiana,Male,60-69,259546.0,2021
22,Louisiana,Male,70-79,144049.0,2021
22,Louisiana,Male,80+,59493.0,2021
22,Louisiana,Male,All,2283561.0,2021
22,Louisiana,Male,0-9,316039.0,2017
22,Louisiana,Male,10-19,313540.0,2017
22,Louisiana,Male,20-29,343341.0,2017
22,Louisiana,Male,30-39,311256.0,2017
22,Louisiana,Male,40-49,275340.0,2017
22,Louisiana,Male,50-59,301690.0,2017
22,Louisiana,Male,60-69,241543.0,2017
22,Louisiana,Male,70-79,122817.0,2017
22,Louisiana,Male,80+,55673.0,2017
22,Louisiana,Male,All,2281239.0,2017
22,Louisiana,Male,0-9,316558.0,2016
22,Louisiana,Male,10-19,314193.0,2016
22,Louisiana,Male,20-29,343011.0,2016
22,Louisiana,Male,30-39,306866.0,2016
22,Louisiana,Male,40-49,280170.0,2016
22,Louisiana,Male,50-59,304424.0,2016
22,Louisiana,Male,60-69,234148.0,2016
22,Louisiana,Male,70-79,117600.0,2016
22,Louisiana,Male,80+,54714.0,2016
22,Louisiana,Male,All,2271684.0,2016
22,Louisiana,Male,0-9,298726.0,2022
22,Louisiana,Male,10-19,317783.0,2022
22,Louisiana,Male,20-29,315544.0,2022
22,Louisiana,Male,30-39,316623.0,2022
22,Louisiana,Male,40-49,272465.0,2022
22,Louisiana,Male,50-59,281435.0,2022
22,Louisiana,Male,60-69,261869.0,2022
22,Louisiana,Male,70-79,149922.0,2022
22,Louisiana,Male,80+,60982.0,2022
22,Louisiana,Male,All,2275349.0,2022
23,Maine,Male,0-9,74373.0,2011
23,Maine,Male,10-19,87669.0,2011
23,Maine,Male,20-29,76666.0,2011
23,Maine,Male,30-39,75928.0,2011
23,Maine,Male,40-49,99611.0,2011
23,Maine,Male,50-59,102330.0,2011
23,Maine,Male,60-69,72500.0,2011
23,Maine,Male,70-79,40380.0,2011
23,Maine,Male,80+,20882.0,2011
23,Maine,Male,All,650339.0,2011
23,Maine,Male,0-9,74312.0,2010
23,Maine,Male,10-19,89458.0,2010
23,Maine,Male,20-29,76107.0,2010
23,Maine,Male,30-39,77850.0,2010
23,Maine,Male,40-49,101796.0,2010
23,Maine,Male,50-59,101711.0,2010
23,Maine,Male,60-69,68745.0,2010
23,Maine,Male,70-79,39388.0,2010
23,Maine,Male,80+,20299.0,2010
23,Maine,Male,All,649666.0,2010
23,Maine,Male,0-9,72684.0,2013
23,Maine,Male,10-19,84049.0,2013
23,Maine,Male,20-29,77234.0,2013
23,Maine,Male,30-39,73618.0,2013
23,Maine,Male,40-49,94430.0,2013
23,Maine,Male,50-59,104758.0,2013
23,Maine,Male,60-69,78511.0,2013
23,Maine,Male,70-79,41705.0,2013
23,Maine,Male,80+,22611.0,2013
23,Maine,Male,All,649600.0,2013
23,Maine,Male,0-9,71999.0,2014
23,Maine,Male,10-19,82261.0,2014
23,Maine,Male,20-29,77868.0,2014
23,Maine,Male,30-39,73034.0,2014
23,Maine,Male,40-49,91794.0,2014
23,Maine,Male,50-59,104990.0,2014
23,Maine,Male,60-69,81751.0,2014
23,Maine,Male,70-79,42963.0,2014
23,Maine,Male,80+,22941.0,2014
23,Maine,Male,All,649601.0,2014
23,Maine,Male,0-9,71364.0,2015
23,Maine,Male,10-19,80904.0,2015
23,Maine,Male,20-29,78199.0,2015
23,Maine,Male,30-39,72826.0,2015
23,Maine,Male,40-49,89233.0,2015
23,Maine,Male,50-59,105247.0,2015
23,Maine,Male,60-69,84666.0,2015
23,Maine,Male,70-79,44497.0,2015
23,Maine,Male,80+,23145.0,2015
23,Maine,Male,All,650081.0,2015
23,Maine,Male,0-9,73219.0,2009
23,Maine,Male,10-19,88999.0,2009
23,Maine,Male,20-29,79335.0,2009
23,Maine,Male,30-39,78173.0,2009
23,Maine,Male,40-49,101807.0,2009
23,Maine,Male,50-59,99028.0,2009
23,Maine,Male,60-69,63986.0,2009
23,Maine,Male,70-79,38312.0,2009
23,Maine,Male,80+,19752.0,2009
23,Maine,Male,All,642611.0,2009
23,Maine,Male,0-9,73768.0,2012
23,Maine,Male,10-19,85828.0,2012
23,Maine,Male,20-29,76709.0,2012
23,Maine,Male,30-39,74888.0,2012
23,Maine,Male,40-49,97112.0,2012
23,Maine,Male,50-59,103721.0,2012
23,Maine,Male,60-69,75576.0,2012
23,Maine,Male,70-79,40646.0,2012
23,Maine,Male,80+,21971.0,2012
23,Maine,Male,All,650219.0,2012
23,Maine,Male,0-9,68505.0,2020
23,Maine,Male,10-19,77263.0,2020
23,Maine,Male,20-29,79119.0,2020
23,Maine,Male,30-39,78378.0,2020
23,Maine,Male,40-49,79335.0,2020
23,Maine,Male,50-59,97344.0,2020
23,Maine,Male,60-69,96111.0,2020
23,Maine,Male,70-79,54810.0,2020
23,Maine,Male,80+,25763.0,2020
23,Maine,Male,All,656628.0,2020
23,Maine,Male,0-9,68853.0,2019
23,Maine,Male,10-19,77855.0,2019
23,Maine,Male,20-29,79129.0,2019
23,Maine,Male,30-39,76121.0,2019
23,Maine,Male,40-49,80710.0,2019
23,Maine,Male,50-59,100367.0,2019
23,Maine,Male,60-69,93588.0,2019
23,Maine,Male,70-79,52545.0,2019
23,Maine,Male,80+,24774.0,2019
23,Maine,Male,All,653942.0,2019
23,Maine,Male,0-9,69893.0,2018
23,Maine,Male,10-19,77446.0,2018
23,Maine,Male,20-29,79480.0,2018
23,Maine,Male,30-39,74849.0,2018
23,Maine,Male,40-49,82207.0,2018
23,Maine,Male,50-59,102285.0,2018
23,Maine,Male,60-69,92437.0,2018
23,Maine,Male,70-79,49036.0,2018
23,Maine,Male,80+,24666.0,2018
23,Maine,Male,All,652299.0,2018
23,Maine,Male,0-9,68508.0,2021
23,Maine,Male,10-19,79355.0,2021
23,Maine,Male,20-29,78219.0,2021
23,Maine,Male,30-39,81878.0,2021
23,Maine,Male,40-49,79803.0,2021
23,Maine,Male,50-59,98137.0,2021
23,Maine,Male,60-69,99313.0,2021
23,Maine,Male,70-79,58213.0,2021
23,Maine,Male,80+,24882.0,2021
23,Maine,Male,All,668308.0,2021
23,Maine,Male,0-9,70277.0,2017
23,Maine,Male,10-19,78649.0,2017
23,Maine,Male,20-29,79521.0,2017
23,Maine,Male,30-39,73499.0,2017
23,Maine,Male,40-49,84529.0,2017
23,Maine,Male,50-59,104532.0,2017
23,Maine,Male,60-69,88523.0,2017
23,Maine,Male,70-79,47480.0,2017
23,Maine,Male,80+,24030.0,2017
23,Maine,Male,All,651040.0,2017
23,Maine,Male,0-9,71416.0,2016
23,Maine,Male,10-19,79481.0,2016
23,Maine,Male,20-29,79298.0,2016
23,Maine,Male,30-39,72876.0,2016
23,Maine,Male,40-49,86732.0,2016
23,Maine,Male,50-59,105731.0,2016
23,Maine,Male,60-69,86804.0,2016
23,Maine,Male,70-79,45247.0,2016
23,Maine,Male,80+,23759.0,2016
23,Maine,Male,All,651344.0,2016
23,Maine,Male,0-9,67570.0,2022
23,Maine,Male,10-19,78461.0,2022
23,Maine,Male,20-29,80259.0,2022
23,Maine,Male,30-39,84448.0,2022
23,Maine,Male,40-49,79342.0,2022
23,Maine,Male,50-59,95936.0,2022
23,Maine,Male,60-69,101308.0,2022
23,Maine,Male,70-79,60669.0,2022
23,Maine,Male,80+,26237.0,2022
23,Maine,Male,All,674230.0,2022
24,Maryland,Male,0-9,370482.0,2011
24,Maryland,Male,10-19,405775.0,2011
24,Maryland,Male,20-29,389461.0,2011
24,Maryland,Male,30-39,361784.0,2011
24,Maryland,Male,40-49,426423.0,2011
24,Maryland,Male,50-59,382939.0,2011
24,Maryland,Male,60-69,246298.0,2011
24,Maryland,Male,70-79,124321.0,2011
24,Maryland,Male,80+,67302.0,2011
24,Maryland,Male,All,2774785.0,2011
24,Maryland,Male,0-9,371926.0,2010
24,Maryland,Male,10-19,406736.0,2010
24,Maryland,Male,20-29,382787.0,2010
24,Maryland,Male,30-39,364214.0,2010
24,Maryland,Male,40-49,430572.0,2010
24,Maryland,Male,50-59,374980.0,2010
24,Maryland,Male,60-69,235131.0,2010
24,Maryland,Male,70-79,121956.0,2010
24,Maryland,Male,80+,65756.0,2010
24,Maryland,Male,All,2754058.0,2010
24,Maryland,Male,0-9,374233.0,2013
24,Maryland,Male,10-19,397724.0,2013
24,Maryland,Male,20-29,402529.0,2013
24,Maryland,Male,30-39,364948.0,2013
24,Maryland,Male,40-49,417443.0,2013
24,Maryland,Male,50-59,397680.0,2013
24,Maryland,Male,60-69,266828.0,2013
24,Maryland,Male,70-79,131505.0,2013
24,Maryland,Male,80+,71641.0,2013
24,Maryland,Male,All,2824531.0,2013
24,Maryland,Male,0-9,376158.0,2014
24,Maryland,Male,10-19,395195.0,2014
24,Maryland,Male,20-29,407938.0,2014
24,Maryland,Male,30-39,370787.0,2014
24,Maryland,Male,40-49,410738.0,2014
24,Maryland,Male,50-59,405094.0,2014
24,Maryland,Male,60-69,275832.0,2014
24,Maryland,Male,70-79,136141.0,2014
24,Maryland,Male,80+,73355.0,2014
24,Maryland,Male,All,2851238.0,2014
24,Maryland,Male,0-9,377398.0,2015
24,Maryland,Male,10-19,391995.0,2015
24,Maryland,Male,20-29,410982.0,2015
24,Maryland,Male,30-39,376164.0,2015
24,Maryland,Male,40-49,403770.0,2015
24,Maryland,Male,50-59,411363.0,2015
24,Maryland,Male,60-69,285032.0,2015
24,Maryland,Male,70-79,140869.0,2015
24,Maryland,Male,80+,75070.0,2015
24,Maryland,Male,All,2872643.0,2015
24,Maryland,Male,0-9,375743.0,2009
24,Maryland,Male,10-19,403906.0,2009
24,Maryland,Male,20-29,378525.0,2009
24,Maryland,Male,30-39,369436.0,2009
24,Maryland,Male,40-49,434157.0,2009
24,Maryland,Male,50-59,363508.0,2009
24,Maryland,Male,60-69,222008.0,2009
24,Maryland,Male,70-79,121129.0,2009
24,Maryland,Male,80+,61955.0,2009
24,Maryland,Male,All,2730367.0,2009
24,Maryland,Male,0-9,371670.0,2012
24,Maryland,Male,10-19,401473.0,2012
24,Maryland,Male,20-29,397103.0,2012
24,Maryland,Male,30-39,362625.0,2012
24,Maryland,Male,40-49,421837.0,2012
24,Maryland,Male,50-59,390469.0,2012
24,Maryland,Male,60-69,257034.0,2012
24,Maryland,Male,70-79,126547.0,2012
24,Maryland,Male,80+,70117.0,2012
24,Maryland,Male,All,2798875.0,2012
24,Maryland,Male,0-9,372703.0,2020
24,Maryland,Male,10-19,389608.0,2020
24,Maryland,Male,20-29,399635.0,2020
24,Maryland,Male,30-39,405050.0,2020
24,Maryland,Male,40-49,368789.0,2020
24,Maryland,Male,50-59,404390.0,2020
24,Maryland,Male,60-69,326849.0,2020
24,Maryland,Male,70-79,174533.0,2020
24,Maryland,Male,80+,84087.0,2020
24,Maryland,Male,All,2925644.0,2020
24,Maryland,Male,0-9,375901.0,2019
24,Maryland,Male,10-19,387899.0,2019
24,Maryland,Male,20-29,403548.0,2019
24,Maryland,Male,30-39,398310.0,2019
24,Maryland,Male,40-49,373842.0,2019
24,Maryland,Male,50-59,407950.0,2019
24,Maryland,Male,60-69,320562.0,2019
24,Maryland,Male,70-79,168593.0,2019
24,Maryland,Male,80+,81008.0,2019
24,Maryland,Male,All,2917613.0,2019
24,Maryland,Male,0-9,377266.0,2018
24,Maryland,Male,10-19,387684.0,2018
24,Maryland,Male,20-29,407358.0,2018
24,Maryland,Male,30-39,393651.0,2018
24,Maryland,Male,40-49,379104.0,2018
24,Maryland,Male,50-59,412617.0,2018
24,Maryland,Male,60-69,312296.0,2018
24,Maryland,Male,70-79,161386.0,2018
24,Maryland,Male,80+,78961.0,2018
24,Maryland,Male,All,2910323.0,2018
24,Maryland,Male,0-9,377029.0,2021
24,Maryland,Male,10-19,404996.0,2021
24,Maryland,Male,20-29,394081.0,2021
24,Maryland,Male,30-39,417989.0,2021
24,Maryland,Male,40-49,378695.0,2021
24,Maryland,Male,50-59,413711.0,2021
24,Maryland,Male,60-69,341356.0,2021
24,Maryland,Male,70-79,183700.0,2021
24,Maryland,Male,80+,83589.0,2021
24,Maryland,Male,All,2995146.0,2021
24,Maryland,Male,0-9,378039.0,2017
24,Maryland,Male,10-19,389200.0,2017
24,Maryland,Male,20-29,410845.0,2017
24,Maryland,Male,30-39,389069.0,2017
24,Maryland,Male,40-49,387625.0,2017
24,Maryland,Male,50-59,416078.0,2017
24,Maryland,Male,60-69,303474.0,2017
24,Maryland,Male,70-79,155131.0,2017
24,Maryland,Male,80+,76816.0,2017
24,Maryland,Male,All,2906277.0,2017
24,Maryland,Male,0-9,379270.0,2016
24,Maryland,Male,10-19,388795.0,2016
24,Maryland,Male,20-29,410972.0,2016
24,Maryland,Male,30-39,381826.0,2016
24,Maryland,Male,40-49,394658.0,2016
24,Maryland,Male,50-59,413619.0,2016
24,Maryland,Male,60-69,294936.0,2016
24,Maryland,Male,70-79,146528.0,2016
24,Maryland,Male,80+,76130.0,2016
24,Maryland,Male,All,2886734.0,2016
24,Maryland,Male,0-9,372827.0,2022
24,Maryland,Male,10-19,402790.0,2022
24,Maryland,Male,20-29,393953.0,2022
24,Maryland,Male,30-39,421018.0,2022
24,Maryland,Male,40-49,379040.0,2022
24,Maryland,Male,50-59,407931.0,2022
24,Maryland,Male,60-69,347162.0,2022
24,Maryland,Male,70-79,190746.0,2022
24,Maryland,Male,80+,87429.0,2022
24,Maryland,Male,All,3002896.0,2022
25,Massachusetts,Male,0-9,384518.0,2011
25,Massachusetts,Male,10-19,445497.0,2011
25,Massachusetts,Male,20-29,446959.0,2011
25,Massachusetts,Male,30-39,404018.0,2011
25,Massachusetts,Male,40-49,487959.0,2011
25,Massachusetts,Male,50-59,441437.0,2011
25,Massachusetts,Male,60-69,287054.0,2011
25,Massachusetts,Male,70-79,155816.0,2011
25,Massachusetts,Male,80+,96853.0,2011
25,Massachusetts,Male,All,3150111.0,2011
25,Massachusetts,Male,0-9,385358.0,2010
25,Massachusetts,Male,10-19,447063.0,2010
25,Massachusetts,Male,20-29,441925.0,2010
25,Massachusetts,Male,30-39,408934.0,2010
25,Massachusetts,Male,40-49,492731.0,2010
25,Massachusetts,Male,50-59,431427.0,2010
25,Massachusetts,Male,60-69,274446.0,2010
25,Massachusetts,Male,70-79,155375.0,2010
25,Massachusetts,Male,80+,94990.0,2010
25,Massachusetts,Male,All,3132249.0,2010
25,Massachusetts,Male,0-9,383237.0,2013
25,Massachusetts,Male,10-19,440298.0,2013
25,Massachusetts,Male,20-29,463870.0,2013
25,Massachusetts,Male,30-39,402536.0,2013
25,Massachusetts,Male,40-49,473772.0,2013
25,Massachusetts,Male,50-59,459831.0,2013
25,Massachusetts,Male,60-69,313641.0,2013
25,Massachusetts,Male,70-79,161281.0,2013
25,Massachusetts,Male,80+,99036.0,2013
25,Massachusetts,Male,All,3197502.0,2013
25,Massachusetts,Male,0-9,380813.0,2014
25,Massachusetts,Male,10-19,439949.0,2014
25,Massachusetts,Male,20-29,472529.0,2014
25,Massachusetts,Male,30-39,406065.0,2014
25,Massachusetts,Male,40-49,465552.0,2014
25,Massachusetts,Male,50-59,468356.0,2014
25,Massachusetts,Male,60-69,324267.0,2014
25,Massachusetts,Male,70-79,166483.0,2014
25,Massachusetts,Male,80+,100416.0,2014
25,Massachusetts,Male,All,3224430.0,2014
25,Massachusetts,Male,0-9,379024.0,2015
25,Massachusetts,Male,10-19,439001.0,2015
25,Massachusetts,Male,20-29,478922.0,2015
25,Massachusetts,Male,30-39,412513.0,2015
25,Massachusetts,Male,40-49,455740.0,2015
25,Massachusetts,Male,50-59,475211.0,2015
25,Massachusetts,Male,60-69,336110.0,2015
25,Massachusetts,Male,70-79,171573.0,2015
25,Massachusetts,Male,80+,101556.0,2015
25,Massachusetts,Male,All,3249650.0,2015
25,Massachusetts,Male,0-9,393478.0,2009
25,Massachusetts,Male,10-19,448235.0,2009
25,Massachusetts,Male,20-29,435505.0,2009
25,Massachusetts,Male,30-39,432052.0,2009
25,Massachusetts,Male,40-49,513465.0,2009
25,Massachusetts,Male,50-59,427473.0,2009
25,Massachusetts,Male,60-69,263050.0,2009
25,Massachusetts,Male,70-79,154271.0,2009
25,Massachusetts,Male,80+,91646.0,2009
25,Massachusetts,Male,All,3159175.0,2009
25,Massachusetts,Male,0-9,385021.0,2012
25,Massachusetts,Male,10-19,442549.0,2012
25,Massachusetts,Male,20-29,455178.0,2012
25,Massachusetts,Male,30-39,401015.0,2012
25,Massachusetts,Male,40-49,483193.0,2012
25,Massachusetts,Male,50-59,450286.0,2012
25,Massachusetts,Male,60-69,302288.0,2012
25,Massachusetts,Male,70-79,156953.0,2012
25,Massachusetts,Male,80+,98505.0,2012
25,Massachusetts,Male,All,3174988.0,2012
25,Massachusetts,Male,0-9,366776.0,2020
25,Massachusetts,Male,10-19,430666.0,2020
25,Massachusetts,Male,20-29,497132.0,2020
25,Massachusetts,Male,30-39,452580.0,2020
25,Massachusetts,Male,40-49,414714.0,2020
25,Massachusetts,Male,50-59,469249.0,2020
25,Massachusetts,Male,60-69,384613.0,2020
25,Massachusetts,Male,70-79,210520.0,2020
25,Massachusetts,Male,80+,109742.0,2020
25,Massachusetts,Male,All,3335992.0,2020
25,Massachusetts,Male,0-9,368512.0,2019
25,Massachusetts,Male,10-19,434271.0,2019
25,Massachusetts,Male,20-29,496509.0,2019
25,Massachusetts,Male,30-39,443790.0,2019
25,Massachusetts,Male,40-49,420387.0,2019
25,Massachusetts,Male,50-59,471873.0,2019
25,Massachusetts,Male,60-69,377526.0,2019
25,Massachusetts,Male,70-79,204656.0,2019
25,Massachusetts,Male,80+,106683.0,2019
25,Massachusetts,Male,All,3324207.0,2019
25,Massachusetts,Male,0-9,371710.0,2018
25,Massachusetts,Male,10-19,436397.0,2018
25,Massachusetts,Male,20-29,496499.0,2018
25,Massachusetts,Male,30-39,434750.0,2018
25,Massachusetts,Male,40-49,428805.0,2018
25,Massachusetts,Male,50-59,474818.0,2018
25,Massachusetts,Male,60-69,369215.0,2018
25,Massachusetts,Male,70-79,196344.0,2018
25,Massachusetts,Male,80+,105441.0,2018
25,Massachusetts,Male,All,3313979.0,2018
25,Massachusetts,Male,0-9,373113.0,2021
25,Massachusetts,Male,10-19,442698.0,2021
25,Massachusetts,Male,20-29,492041.0,2021
25,Massachusetts,Male,30-39,469938.0,2021
25,Massachusetts,Male,40-49,423100.0,2021
25,Massachusetts,Male,50-59,481121.0,2021
25,Massachusetts,Male,60-69,403986.0,2021
25,Massachusetts,Male,70-79,220476.0,2021
25,Massachusetts,Male,80+,106701.0,2021
25,Massachusetts,Male,All,3413174.0,2021
25,Massachusetts,Male,0-9,373038.0,2017
25,Massachusetts,Male,10-19,436567.0,2017
25,Massachusetts,Male,20-29,491475.0,2017
25,Massachusetts,Male,30-39,427340.0,2017
25,Massachusetts,Male,40-49,436217.0,2017
25,Massachusetts,Male,50-59,476502.0,2017
25,Massachusetts,Male,60-69,360617.0,2017
25,Massachusetts,Male,70-79,187358.0,2017
25,Massachusetts,Male,80+,104312.0,2017
25,Massachusetts,Male,All,3293426.0,2017
25,Massachusetts,Male,0-9,375621.0,2016
25,Massachusetts,Male,10-19,438128.0,2016
25,Massachusetts,Male,20-29,486126.0,2016
25,Massachusetts,Male,30-39,418389.0,2016
25,Massachusetts,Male,40-49,445332.0,2016
25,Massachusetts,Male,50-59,474811.0,2016
25,Massachusetts,Male,60-69,349604.0,2016
25,Massachusetts,Male,70-79,178496.0,2016
25,Massachusetts,Male,80+,102864.0,2016
25,Massachusetts,Male,All,3269371.0,2016
25,Massachusetts,Male,0-9,366204.0,2022
25,Massachusetts,Male,10-19,437917.0,2022
25,Massachusetts,Male,20-29,493619.0,2022
25,Massachusetts,Male,30-39,476346.0,2022
25,Massachusetts,Male,40-49,420720.0,2022
25,Massachusetts,Male,50-59,475516.0,2022
25,Massachusetts,Male,60-69,409549.0,2022
25,Massachusetts,Male,70-79,231154.0,2022
25,Massachusetts,Male,80+,108314.0,2022
25,Massachusetts,Male,All,3419339.0,2022
26,Michigan,Male,0-9,639286.0,2011
26,Michigan,Male,10-19,733889.0,2011
26,Michigan,Male,20-29,639459.0,2011
26,Michigan,Male,30-39,600727.0,2011
26,Michigan,Male,40-49,712615.0,2011
26,Michigan,Male,50-59,701122.0,2011
26,Michigan,Male,60-69,454178.0,2011
26,Michigan,Male,70-79,247918.0,2011
26,Michigan,Male,80+,138435.0,2011
26,Michigan,Male,All,4867629.0,2011
26,Michigan,Male,0-9,648296.0,2010
26,Michigan,Male,10-19,748632.0,2010
26,Michigan,Male,20-29,637183.0,2010
26,Michigan,Male,30-39,613854.0,2010
26,Michigan,Male,40-49,730183.0,2010
26,Michigan,Male,50-59,693012.0,2010
26,Michigan,Male,60-69,432618.0,2010
26,Michigan,Male,70-79,245886.0,2010
26,Michigan,Male,80+,134774.0,2010
26,Michigan,Male,All,4884438.0,2010
26,Michigan,Male,0-9,623023.0,2013
26,Michigan,Male,10-19,707679.0,2013
26,Michigan,Male,20-29,647601.0,2013
26,Michigan,Male,30-39,581940.0,2013
26,Michigan,Male,40-49,681648.0,2013
26,Michigan,Male,50-59,713257.0,2013
26,Michigan,Male,60-69,494940.0,2013
26,Michigan,Male,70-79,257037.0,2013
26,Michigan,Male,80+,144177.0,2013
26,Michigan,Male,All,4851302.0,2013
26,Michigan,Male,0-9,616936.0,2014
26,Michigan,Male,10-19,695990.0,2014
26,Michigan,Male,20-29,657024.0,2014
26,Michigan,Male,30-39,576830.0,2014
26,Michigan,Male,40-49,666941.0,2014
26,Michigan,Male,50-59,714696.0,2014
26,Michigan,Male,60-69,515900.0,2014
26,Michigan,Male,70-79,264856.0,2014
26,Michigan,Male,80+,145504.0,2014
26,Michigan,Male,All,4854677.0,2014
26,Michigan,Male,0-9,611502.0,2015
26,Michigan,Male,10-19,684688.0,2015
26,Michigan,Male,20-29,667125.0,2015
26,Michigan,Male,30-39,576705.0,2015
26,Michigan,Male,40-49,652068.0,2015
26,Michigan,Male,50-59,715644.0,2015
26,Michigan,Male,60-69,534231.0,2015
26,Michigan,Male,70-79,274231.0,2015
26,Michigan,Male,80+,145779.0,2015
26,Michigan,Male,All,4861973.0,2015
26,Michigan,Male,0-9,657108.0,2009
26,Michigan,Male,10-19,743196.0,2009
26,Michigan,Male,20-29,667786.0,2009
26,Michigan,Male,30-39,641663.0,2009
26,Michigan,Male,40-49,760198.0,2009
26,Michigan,Male,50-59,682588.0,2009
26,Michigan,Male,60-69,412862.0,2009
26,Michigan,Male,70-79,242263.0,2009
26,Michigan,Male,80+,129966.0,2009
26,Michigan,Male,All,4937630.0,2009
26,Michigan,Male,0-9,630305.0,2012
26,Michigan,Male,10-19,721129.0,2012
26,Michigan,Male,20-29,641412.0,2012
26,Michigan,Male,30-39,591292.0,2012
26,Michigan,Male,40-49,695332.0,2012
26,Michigan,Male,50-59,708423.0,2012
26,Michigan,Male,60-69,474298.0,2012
26,Michigan,Male,70-79,252060.0,2012
26,Michigan,Male,80+,141110.0,2012
26,Michigan,Male,All,4855361.0,2012
26,Michigan,Male,0-9,589117.0,2020
26,Michigan,Male,10-19,653912.0,2020
26,Michigan,Male,20-29,702436.0,2020
26,Michigan,Male,30-39,603005.0,2020
26,Michigan,Male,40-49,591188.0,2020
26,Michigan,Male,50-59,672276.0,2020
26,Michigan,Male,60-69,609694.0,2020
26,Michigan,Male,70-79,330641.0,2020
