state_fips,state_name,age,population,population_pct
09,Connecticut,15-24,478097.0,13.2
09,Connecticut,18+,2892922.0,79.8
09,Connecticut,18-19,99951.0,2.8
09,Connecticut,18-24,338338.0,9.3
09,Connecticut,18-39,1027100.0,28.3
09,Connecticut,18-44,1254146.0,34.6
09,Connecticut,20-24,238387.0,6.6
09,Connecticut,20-29,462684.0,12.8
09,Connecticut,25-29,224297.0,6.2
09,Connecticut,25-34,454892.0,12.6
09,Connecticut,30-34,230595.0,6.4
09,Connecticut,30-39,464465.0,12.8
09,Connecticut,35-39,233870.0,6.5
09,Connecticut,35-44,460916.0,12.7
09,Connecticut,40-44,227046.0,6.3
09,Connecticut,40-49,441000.0,12.2
09,Connecticut,40-64,1195265.0,33.0
09,Connecticut,45-49,213954.0,5.9
09,Connecticut,45-54,453917.0,12.5
09,Connecticut,45-64,968219.0,26.7
09,Connecticut,50-54,239963.0,6.6
09,Connecticut,50-59,496031.0,13.7
09,Connecticut,55-59,256068.0,7.1
09,Connecticut,55-64,514302.0,14.2
09,Connecticut,60-64,258234.0,7.1
09,Connecticut,60-69,472483.0,13.0
09,Connecticut,65+,670557.0,18.5
09,Connecticut,65-69,214249.0,5.9
09,Connecticut,65-74,386232.0,10.7
09,Connecticut,70-74,171983.0,4.7
09,Connecticut,70-79,290836.0,8.0
09,Connecticut,75-79,118853.0,3.3
09,Connecticut,75-84,196373.0,5.4
09,Connecticut,80+,165472.0,4.6
09,Connecticut,80-84,77520.0,2.1
09,Connecticut,85+,87952.0,2.4
09,Connecticut,All,3624508.0,100.0
10,Delaware,0-14,173818.0,17.0
10,Delaware,0-17,211672.0,20.7
10,Delaware,0-9,112606.0,11.0
10,Delaware,10-19,125825.0,12.3
10,Delaware,15+,847373.0,83.0
10,Delaware,15-24,124329.0,12.2
10,Delaware,18+,809519.0,79.3
10,Delaware,18-19,26759.0,2.6
10,Delaware,18-24,86475.0,8.5
10,Delaware,18-39,277777.0,27.2
10,Delaware,18-44,339759.0,33.3
10,Delaware,20-24,59716.0,5.8
10,Delaware,20-29,120997.0,11.8
10,Delaware,25-29,61281.0,6.0
10,Delaware,25-34,128909.0,12.6
10,Delaware,30-34,67628.0,6.6
10,Delaware,30-39,130021.0,12.7
10,Delaware,35-39,62393.0,6.1
10,Delaware,35-44,124375.0,12.2
10,Delaware,40-44,61982.0,6.1
10,Delaware,40-49,117223.0,11.5
10,Delaware,40-64,321641.0,31.5
10,Delaware,45-49,55241.0,5.4
10,Delaware,45-54,116774.0,11.4
10,Delaware,45-64,259659.0,25.4
10,Delaware,50-54,61533.0,6.0
10,Delaware,50-59,128332.0,12.6
10,Delaware,55-59,66799.0,6.5
10,Delaware,55-64,142885.0,14.0
10,Delaware,60-64,76086.0,7.5
10,Delaware,60-69,147189.0,14.4
10,Delaware,65+,210101.0,20.6
10,Delaware,65-69,71103.0,7.0
10,Delaware,65-74,127671.0,12.5
10,Delaware,70-74,56568.0,5.5
10,Delaware,70-79,94661.0,9.3
10,Delaware,75-79,38093.0,3.7
10,Delaware,75-84,61892.0,6.1
10,Delaware,80+,44337.0,4.3
10,Delaware,80-84,23799.0,2.3
10,Delaware,85+,20538.0,2.0
10,Delaware,All,1021191.0,100.0
11,District of Columbia,0-14,110436.0,16.2
11,District of Columbia,0-17,127314.0,18.7
11,District of Columbia,0-9,77236.0,11.3
11,District of Columbia,10-19,69439.0,10.2
11,District of Columbia,15+,570858.0,83.8
11,District of Columbia,15-24,81939.0,12.0
11,District of Columbia,18+,553980.0,81.3
11,District of Columbia,18-19,19361.0,2.8
11,District of Columbia,18-24,65061.0,9.5
11,District of Columbia,18-39,277750.0,40.8
11,District of Columbia,18-44,329007.0,48.3
11,District of Columbia,20-24,45700.0,6.7
11,District of Columbia,20-29,118731.0,17.4
11,District of Columbia,25-29,73031.0,10.7
11,District of Columbia,25-34,150199.0,22.0
11,District of Columbia,30-34,77168.0,11.3
11,District of Columbia,30-39,139658.0,20.5
11,District of Columbia,35-39,62490.0,9.2
11,District of Columbia,35-44,113747.0,16.7
11,District of Columbia,40-44,51257.0,7.5
11,District of Columbia,40-49,88760.0,13.0
11,District of Columbia,40-64,189071.0,27.8
11,District of Columbia,45-49,37503.0,5.5
11,District of Columbia,45-54,72373.0,10.6
11,District of Columbia,45-64,137814.0,20.2
11,District of Columbia,50-54,34870.0,5.1
11,District of Columbia,50-59,67765.0,9.9
11,District of Columbia,55-59,32895.0,4.8
11,District of Columbia,55-64,65441.0,9.6
11,District of Columbia,60-64,32546.0,4.8
11,District of Columbia,60-69,60043.0,8.8
11,District of Columbia,65+,87159.0,12.8
11,District of Columbia,65-69,27497.0,4.0
11,District of Columbia,65-74,50502.0,7.4
11,District of Columbia,70-74,23005.0,3.4
11,District of Columbia,70-79,39653.0,5.8
11,District of Columbia,75-79,16648.0,2.4
11,District of Columbia,75-84,27107.0,4.0
11,District of Columbia,80+,20009.0,2.9
11,District of Columbia,80-84,10459.0,1.5
11,District of Columbia,85+,9550.0,1.4
11,District of Columbia,All,681294.0,100.0
12,Florida,0-14,3591294.0,16.0
12,Florida,0-17,4374830.0,19.5
12,Florida,0-9,2310994.0,10.3
12,Florida,10-19,2578036.0,11.5
12,Florida,15+,18824783.0,84.0
12,Florida,15-24,2596383.0,11.6
12,Florida,18+,18041247.0,80.5
12,Florida,18-19,514200.0,2.3
12,Florida,18-24,1812847.0,8.1
12,Florida,18-39,6082338.0,27.1
12,Florida,18-44,7491304.0,33.4
12,Florida,20-24,1298647.0,5.8
12,Florida,20-29,2660245.0,11.9
12,Florida,25-29,1361598.0,6.1
12,Florida,25-34,2838327.0,12.7
12,Florida,30-34,1476729.0,6.6
12,Florida,30-39,2907893.0,13.0
12,Florida,35-39,1431164.0,6.4
12,Florida,35-44,2840130.0,12.7
12,Florida,40-44,1408966.0,6.3
12,Florida,40-49,2746777.0,12.3
12,Florida,40-64,7176931.0,32.0
12,Florida,45-49,1337811.0,6.0
12,Florida,45-54,2756490.0,12.3
12,Florida,45-64,5767965.0,25.7
12,Florida,50-54,1418679.0,6.3
12,Florida,50-59,2898282.0,12.9
12,Florida,55-59,1479603.0,6.6
12,Florida,55-64,3011475.0,13.4
12,Florida,60-64,1531872.0,6.8
12,Florida,60-69,2932101.0,13.1
12,Florida,65+,4781978.0,21.3
12,Florida,65-69,1400229.0,6.2
12,Florida,65-74,2632160.0,11.7
12,Florida,70-74,1231931.0,5.5
12,Florida,70-79,2195548.0,9.8
12,Florida,75-79,963617.0,4.3
12,Florida,75-84,1577196.0,7.0
12,Florida,80+,1186201.0,5.3
12,Florida,80-84,613579.0,2.7
12,Florida,85+,572622.0,2.6
12,Florida,All,22416077.0,100.0
13,Georgia,0-14,2073568.0,19.0
13,Georgia,0-17,2541498.0,23.2
13,Georgia,0-9,1324712.0,12.1
13,Georgia,10-19,1519887.0,13.9
13,Georgia,15+,8866839.0,81.0
13,Georgia,15-24,1507018.0,13.8
13,Georgia,18+,8398909.0,76.8
13,Georgia,18-19,303101.0,2.8
13,Georgia,18-24,1039088.0,9.5
13,Georgia,18-39,3286063.0,30.0
13,Georgia,18-44,4014663.0,36.7
13,Georgia,20-24,735987.0,6.7
13,Georgia,20-29,1476615.0,13.5
13,Georgia,25-29,740628.0,6.8
13,Georgia,25-34,1505865.0,13.8
13,Georgia,30-34,765237.0,7.0
13,Georgia,30-39,1506347.0,13.8
13,Georgia,35-39,741110.0,6.8
13,Georgia,35-44,1469710.0,13.4
13,Georgia,40-44,728600.0,6.7
13,Georgia,40-49,1419370.0,13.0
13,Georgia,40-64,3476037.0,31.8
13,Georgia,45-49,690770.0,6.3
13,Georgia,45-54,1403090.0,12.8
13,Georgia,45-64,2747437.0,25.1
13,Georgia,50-54,712320.0,6.5
13,Georgia,50-59,1395346.0,12.8
13,Georgia,55-59,683026.0,6.2
13,Georgia,55-64,1344347.0,12.3
13,Georgia,60-64,661321.0,6.0
13,Georgia,60-69,1212845.0,11.1
13,Georgia,65+,1636809.0,15.0
13,Georgia,65-69,551524.0,5.0
13,Georgia,65-74,1000556.0,9.1
13,Georgia,70-74,449032.0,4.1
13,Georgia,70-79,751298.0,6.9
13,Georgia,75-79,302266.0,2.8
13,Georgia,75-84,481104.0,4.4
13,Georgia,80+,333987.0,3.1
13,Georgia,80-84,178838.0,1.6
13,Georgia,85+,155149.0,1.4
13,Georgia,All,10940407.0,100.0
15,Hawaii,0-14,250584.0,17.3
15,Hawaii,0-17,298609.0,20.7
15,Hawaii,0-9,162879.0,11.3
15,Hawaii,10-19,165082.0,11.4
15,Hawaii,15+,1194651.0,82.7
15,Hawaii,15-24,164454.0,11.4
15,Hawaii,18+,1146626.0,79.3
15,Hawaii,18-19,29352.0,2.0
15,Hawaii,18-24,116429.0,8.1
15,Hawaii,18-39,406496.0,28.1
15,Hawaii,18-44,500891.0,34.7
15,Hawaii,20-24,87077.0,6.0
15,Hawaii,20-29,179717.0,12.4
15,Hawaii,25-29,92640.0,6.4
15,Hawaii,25-34,191594.0,13.3
15,Hawaii,30-34,98954.0,6.8
15,Hawaii,30-39,197427.0,13.7
15,Hawaii,35-39,98473.0,6.8
15,Hawaii,35-44,192868.0,13.3
15,Hawaii,40-44,94395.0,6.5
15,Hawaii,40-49,178321.0,12.3
15,Hawaii,40-64,444578.0,30.8
15,Hawaii,45-49,83926.0,5.8
15,Hawaii,45-54,170490.0,11.8
15,Hawaii,45-64,350183.0,24.2
15,Hawaii,50-54,86564.0,6.0
15,Hawaii,50-59,173897.0,12.0
15,Hawaii,55-59,87333.0,6.0
15,Hawaii,55-64,179693.0,12.4
15,Hawaii,60-64,92360.0,6.4
15,Hawaii,60-69,181175.0,12.5
15,Hawaii,65+,295552.0,20.5
15,Hawaii,65-69,88815.0,6.1
15,Hawaii,65-74,164909.0,11.4
15,Hawaii,70-74,76094.0,5.3
15,Hawaii,70-79,132995.0,9.2
15,Hawaii,75-79,56901.0,3.9
15,Hawaii,75-84,90818.0,6.3
15,Hawaii,80+,73742.0,5.1
15,Hawaii,80-84,33917.0,2.3
15,Hawaii,85+,39825.0,2.8
15,Hawaii,All,1445235.0,100.0
16,Idaho,0-14,379928.0,19.6
16,Idaho,0-17,466183.0,24.1
16,Idaho,0-9,241002.0,12.5
