Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2005,2005,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,87,62511,139.2
,2005,2005,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,102,51241,199.1
,2005,2005,Colon and Rectum,21041-21052,Utah,49,75-79 years,75-79,81,42404,191
,2005,2005,Colon and Rectum,21041-21052,Utah,49,80-84 years,80-84,92,31446,292.6
,2005,2005,Colon and Rectum,21041-21052,Utah,49,85+ years,85+,65,25170,258.2
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,50-54 years,50-54,28,49899,56.1
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,55-59 years,55-59,32,43254,74
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,60-64 years ,60-64,34,31663,107.4
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,65-69 years,65-69,30,22870,131.2
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,70-74 years,70-74,41,18752,218.6
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,75-79 years,75-79,42,16248,258.5
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,80-84 years,80-84,37,12369,299.1
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,85+ years,85+,44,10947,401.9
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,30-34 years,30-34,21,521121,4
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,35-39 years,35-39,45,558750,8.1
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,40-44 years,40-44,106,612205,17.3
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,202,596196,33.9
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,297,529160,56.1
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,355,469479,75.6
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,385,346047,111.3
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,432,258439,167.2
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,451,206029,218.9
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,75-79 years,75-79,459,171644,267.4
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,80-84 years,80-84,401,125851,318.6
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,85+ years,85+,362,100067,361.8
,2005,2005,Colon and Rectum,21041-21052,Washington,53,25-29 years,25-29,16,419332,3.8
,2005,2005,Colon and Rectum,21041-21052,Washington,53,30-34 years,30-34,22,419389,5.2
,2005,2005,Colon and Rectum,21041-21052,Washington,53,35-39 years,35-39,23,449394,5.1
,2005,2005,Colon and Rectum,21041-21052,Washington,53,40-44 years,40-44,88,486078,18.1
,2005,2005,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,120,492319,24.4
,2005,2005,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,240,456026,52.6
,2005,2005,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,268,393363,68.1
,2005,2005,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,314,281884,111.4
,2005,2005,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,312,203675,153.2
,2005,2005,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,373,161459,231
,2005,2005,Colon and Rectum,21041-21052,Washington,53,75-79 years,75-79,410,139285,294.4
,2005,2005,Colon and Rectum,21041-21052,Washington,53,80-84 years,80-84,341,111484,305.9
,2005,2005,Colon and Rectum,21041-21052,Washington,53,85+ years,85+,352,97668,360.4
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,40-44 years,40-44,28,130403,21.5
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,45-49 years,45-49,49,141975,34.5
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,50-54 years,50-54,95,140412,67.7
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,112,128550,87.1
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,126,97074,129.8
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,146,81299,179.6
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,161,67292,239.3
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,75-79 years,75-79,199,58878,338
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,80-84 years,80-84,150,41836,358.5
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,85+ years,85+,139,31956,435
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,35-39 years,35-39,30,379329,7.9
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,40-44 years,40-44,49,437608,11.2
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,110,440433,25
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,183,396444,46.2
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,198,331101,59.8
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,246,243626,101
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,319,192439,165.8
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,354,163599,216.4
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,75-79 years,75-79,410,147951,277.1
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,80-84 years,80-84,372,114483,324.9
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,85+ years,85+,421,105552,398.9
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,50-54 years,50-54,22,40741,54
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,55-59 years,55-59,19,33576,56.6
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,60-64 years ,60-64,19,24549,77.4
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,65-69 years,65-69,42,18618,225.6
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,70-74 years,70-74,30,14814,202.5
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,75-79 years,75-79,34,12358,275.1
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,80-84 years,80-84,24,8932,268.7
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,85+ years,85+,29,7465,388.5
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,30-34 years,30-34,19,288248,6.6
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,35-39 years,35-39,33,308663,10.7
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,40-44 years,40-44,80,334043,23.9
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,45-49 years,45-49,154,348601,44.2
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,50-54 years,50-54,199,323309,61.6
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,55-59 years,55-59,295,297745,99.1
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,60-64 years ,60-64,297,226567,131.1
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,65-69 years,65-69,342,184594,185.3
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,70-74 years,70-74,303,151454,200.1
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,75-79 years,75-79,311,122066,254.8
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,80-84 years,80-84,248,85688,289.4
,2006,2006,Colon and Rectum,21041-21052,Alabama,1,85+ years,85+,202,69278,291.6
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,45-49 years,45-49,18,57566,31.3
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,50-54 years,50-54,35,53964,64.9
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,55-59 years,55-59,24,42996,55.8
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,60-64 years ,60-64,36,26757,134.5
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,65-69 years,65-69,37,16669,222
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,70-74 years,70-74,26,11321,229.7
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,75-79 years,75-79,32,8526,375.3
,2006,2006,Colon and Rectum,21041-21052,Alaska,2,80-84 years,80-84,22,5214,421.9
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,35-39 years,35-39,38,408786,9.3
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,40-44 years,40-44,58,417023,13.9
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,45-49 years,45-49,88,411281,21.4
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,50-54 years,50-54,138,373257,37
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,55-59 years,55-59,213,350991,60.7
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,60-64 years ,60-64,226,282272,80.1
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,65-69 years,65-69,322,232855,138.3
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,70-74 years,70-74,336,191110,175.8
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,75-79 years,75-79,340,156984,216.6
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,80-84 years,80-84,293,112528,260.4
,2006,2006,Colon and Rectum,21041-21052,Arizona,4,85+ years,85+,288,86787,331.8
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,40-44 years,40-44,45,198667,22.7
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,45-49 years,45-49,61,202213,30.2
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,50-54 years,50-54,108,189076,57.1
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,55-59 years,55-59,136,177584,76.6
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,60-64 years ,60-64,164,141109,116.2
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,65-69 years,65-69,193,116682,165.4
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,70-74 years,70-74,217,95443,227.4
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,75-79 years,75-79,186,76198,244.1
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,80-84 years,80-84,180,55823,322.4
,2006,2006,Colon and Rectum,21041-21052,Arkansas,5,85+ years,85+,161,48405,332.6
,2006,2006,Colon and Rectum,21041-21052,California,6,20-24 years,20-24,17,2645442,0.6
,2006,2006,Colon and Rectum,21041-21052,California,6,25-29 years,25-29,45,2657935,1.7
,2006,2006,Colon and Rectum,21041-21052,California,6,30-34 years,30-34,109,2512058,4.3
,2006,2006,Colon and Rectum,21041-21052,California,6,35-39 years,35-39,191,2689290,7.1
,2006,2006,Colon and Rectum,21041-21052,California,6,40-44 years,40-44,395,2719455,14.5
,2006,2006,Colon and Rectum,21041-21052,California,6,45-49 years,45-49,722,2658317,27.2
,2006,2006,Colon and Rectum,21041-21052,California,6,50-54 years,50-54,1236,2351923,52.6
,2006,2006,Colon and Rectum,21041-21052,California,6,55-59 years,55-59,1388,2037929,68.1
,2006,2006,Colon and Rectum,21041-21052,California,6,60-64 years ,60-64,1432,1449951,98.8
,2006,2006,Colon and Rectum,21041-21052,California,6,65-69 years,65-69,1722,1099377,156.6
,2006,2006,Colon and Rectum,21041-21052,California,6,70-74 years,70-74,1818,893496,203.5
,2006,2006,Colon and Rectum,21041-21052,California,6,75-79 years,75-79,1932,765946,252.2
,2006,2006,Colon and Rectum,21041-21052,California,6,80-84 years,80-84,1856,600752,308.9
,2006,2006,Colon and Rectum,21041-21052,California,6,85+ years,85+,1838,513007,358.3
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,30-34 years,30-34,18,334947,5.4
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,35-39 years,35-39,24,348239,6.9
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,40-44 years,40-44,46,358798,12.8
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,45-49 years,45-49,96,374525,25.6
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,50-54 years,50-54,170,342438,49.6
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,55-59 years,55-59,178,295417,60.3
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,60-64 years ,60-64,165,199307,82.8
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,65-69 years,65-69,181,145142,124.7
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,70-74 years,70-74,218,112778,193.3
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,75-79 years,75-79,245,92634,264.5
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,80-84 years,80-84,198,69116,286.5
,2006,2006,Colon and Rectum,21041-21052,Colorado,8,85+ years,85+,211,59396,355.2
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,35-39 years,35-39,23,253158,9.1
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,40-44 years,40-44,54,287782,18.8
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,45-49 years,45-49,79,292896,27
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,50-54 years,50-54,139,257563,54
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,55-59 years,55-59,136,226873,59.9
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,60-64 years ,60-64,171,169373,101
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,65-69 years,65-69,221,121626,181.7
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,70-74 years,70-74,234,102369,228.6
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,75-79 years,75-79,281,96247,292
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,80-84 years,80-84,278,78986,352
,2006,2006,Colon and Rectum,21041-21052,Connecticut,9,85+ years,85+,310,77047,402.4
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,45-49 years,45-49,29,66035,43.9
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,50-54 years,50-54,32,58677,54.5
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,55-59 years,55-59,56,54679,102.4
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,47,43045,109.2
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,53,34437,153.9
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,70-74 years,70-74,80,28343,282.3
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,75-79 years,75-79,67,23206,288.7
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,80-84 years,80-84,39,16536,235.8
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,85+ years,85+,70,13306,526.1
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,50-54 years,50-54,29,36200,80.1
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,55-59 years,55-59,30,34626,86.6
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,60-64 years ,60-64,31,25219,122.9
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,65-69 years,65-69,23,18803,122.3
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,70-74 years,70-74,39,14796,263.6
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,75-79 years,75-79,20,12766,156.7
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,80-84 years,80-84,39,10427,374
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,85+ years,85+,26,9174,283.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,25-29 years,25-29,37,1127022,3.3
,2006,2006,Colon and Rectum,21041-21052,Florida,12,30-34 years,30-34,68,1094633,6.2
,2006,2006,Colon and Rectum,21041-21052,Florida,12,35-39 years,35-39,118,1223911,9.6
,2006,2006,Colon and Rectum,21041-21052,Florida,12,40-44 years,40-44,236,1359055,17.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,463,1357641,34.1
,2006,2006,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,749,1216282,61.6
,2006,2006,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,994,1150141,86.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,1077,958167,112.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,1330,824321,161.3
,2006,2006,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,1371,710856,192.9
,2006,2006,Colon and Rectum,21041-21052,Florida,12,75-79 years,75-79,1594,629155,253.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,80-84 years,80-84,1356,463236,292.7
,2006,2006,Colon and Rectum,21041-21052,Florida,12,85+ years,85+,1276,376766,338.7
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,25-29 years,25-29,19,657774,2.9
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,30-34 years,30-34,36,654603,5.5
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,35-39 years,35-39,76,700324,10.9
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,40-44 years,40-44,143,714965,20
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,210,682560,30.8
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,385,598116,64.4
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,483,536414,90
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,495,383636,129
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,499,289474,172.4
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,469,222213,211.1
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,75-79 years,75-79,427,171109,249.5
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,80-84 years,80-84,393,121869,322.5
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,85+ years,85+,288,101108,284.8
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,40-44 years,40-44,29,93395,31.1
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,45-49 years,45-49,33,96670,34.1
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,50-54 years,50-54,60,95208,63
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,75,87025,86.2
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,82,64908,126.3
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,65-69 years,65-69,96,47707,201.2
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,77,39473,195.1
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,75-79 years,75-79,87,36572,237.9
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,80-84 years,80-84,81,28913,280.2
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,85+ years,85+,63,24142,261
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,40-44 years,40-44,18,98164,18.3
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,45-49 years,45-49,24,103951,23.1
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,50-54 years,50-54,42,98891,42.5
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,55-59 years,55-59,53,87352,60.7
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,58,65865,88.1
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,67,51523,130
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,81,39955,202.7
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,75-79 years,75-79,74,32437,228.1
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,80-84 years,80-84,77,24730,311.4
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,85+ years,85+,69,22101,312.2
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,25-29 years,25-29,19,885291,2.1
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,30-34 years,30-34,44,852538,5.2
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,35-39 years,35-39,104,896374,11.6
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,40-44 years,40-44,160,938217,17.1
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,279,964149,28.9
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,528,862914,61.2
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,671,756726,88.7
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,738,544441,135.6
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,856,422623,202.5
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,880,343777,256
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,75-79 years,75-79,929,305729,303.9
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,80-84 years,80-84,894,237652,376.2
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,85+ years,85+,941,213572,440.6
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,30-34 years,30-34,18,399289,4.5
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,35-39 years,35-39,35,429589,8.1
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,40-44 years,40-44,80,463686,17.3
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,135,482820,28
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,232,440819,52.6
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,305,390539,78.1
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,384,283688,135.4
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,429,223873,191.6
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,455,181071,251.3
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,75-79 years,75-79,482,158700,303.7
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,80-84 years,80-84,447,120473,371
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,85+ years,85+,398,103320,385.2
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,35-39 years,35-39,16,186626,8.6
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,40-44 years,40-44,37,209189,17.7
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,45-49 years,45-49,74,225787,32.8
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,112,213439,52.5
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,143,187230,76.4
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,162,135795,119.3
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,225,112154,200.6
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,265,96495,274.6
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,75-79 years,75-79,307,87948,349.1
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,80-84 years,80-84,276,71253,387.4
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,85+ years,85+,273,70685,386.2
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,35-39 years,35-39,18,175758,10.2
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,40-44 years,40-44,35,194812,18
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,45-49 years,45-49,71,208950,34
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,105,193700,54.2
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,121,166960,72.5
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,140,118498,118.1
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,173,93711,184.6
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,167,79965,208.8
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,75-79 years,75-79,199,72373,275
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,80-84 years,80-84,222,57740,384.5
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,85+ years,85+,202,55619,363.2
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,30-34 years,30-34,18,272602,6.6
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,35-39 years,35-39,31,292945,10.6
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,40-44 years,40-44,65,314527,20.7
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,111,324805,34.2
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,50-54 years,50-54,196,299799,65.4
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,55-59 years,55-59,253,274714,92.1
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,60-64 years ,60-64,272,202771,134.1
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,65-69 years,65-69,343,162739,210.8
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,70-74 years,70-74,338,129847,260.3
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,75-79 years,75-79,330,106045,311.2
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,80-84 years,80-84,289,76666,377
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,85+ years,85+,229,62988,363.6
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,30-34 years,30-34,17,259521,6.6
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,35-39 years,35-39,29,281618,10.3
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,40-44 years,40-44,64,310162,20.6
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,45-49 years,45-49,122,328225,37.2
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,50-54 years,50-54,193,304278,63.4
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,55-59 years,55-59,278,268931,103.4
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,60-64 years ,60-64,298,194988,152.8
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,65-69 years,65-69,294,155046,189.6
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,70-74 years,70-74,322,124472,258.7
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,75-79 years,75-79,292,103659,281.7
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,80-84 years,80-84,232,73879,314
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,85+ years,85+,212,58704,361.1
,2006,2006,Colon and Rectum,21041-21052,Maine,23,40-44 years,40-44,17,104183,16.3
,2006,2006,Colon and Rectum,21041-21052,Maine,23,45-49 years,45-49,26,111597,23.3
,2006,2006,Colon and Rectum,21041-21052,Maine,23,50-54 years,50-54,59,105294,56
,2006,2006,Colon and Rectum,21041-21052,Maine,23,55-59 years,55-59,71,97310,73
,2006,2006,Colon and Rectum,21041-21052,Maine,23,60-64 years ,60-64,87,70988,122.6
,2006,2006,Colon and Rectum,21041-21052,Maine,23,65-69 years,65-69,102,53867,189.4
,2006,2006,Colon and Rectum,21041-21052,Maine,23,70-74 years,70-74,86,45480,189.1
,2006,2006,Colon and Rectum,21041-21052,Maine,23,75-79 years,75-79,125,39453,316.8
,2006,2006,Colon and Rectum,21041-21052,Maine,23,80-84 years,80-84,118,29343,402.1
,2006,2006,Colon and Rectum,21041-21052,Maine,23,85+ years,85+,109,26304,414.4
,2006,2006,Colon and Rectum,21041-21052,Maryland,24,30-34 years,30-34,22,354146,6.2
