Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2012,2012,Breast,26000,Iowa,19,30-34 years,30-34,31,195882,15.8
,2012,2012,Breast,26000,Iowa,19,35-39 years,35-39,51,174144,29.3
,2012,2012,Breast,26000,Iowa,19,40-44 years,40-44,89,186887,47.6
,2012,2012,Breast,26000,Iowa,19,45-49 years,45-49,161,200185,80.4
,2012,2012,Breast,26000,Iowa,19,50-54 years,50-54,212,223771,94.7
,2012,2012,Breast,26000,Iowa,19,55-59 years,55-59,261,212339,122.9
,2012,2012,Breast,26000,Iowa,19,60-64 years ,60-64,273,182511,149.6
,2012,2012,Breast,26000,Iowa,19,65-69 years,65-69,289,136655,211.5
,2012,2012,Breast,26000,Iowa,19,70-74 years,70-74,231,103065,224.1
,2012,2012,Breast,26000,Iowa,19,75-79 years,75-79,232,82877,279.9
,2012,2012,Breast,26000,Iowa,19,80-84 years,80-84,180,68401,263.2
,2012,2012,Breast,26000,Iowa,19,85+ years,85+,179,77433,231.2
,2012,2012,Breast,26000,Kansas,20,30-34 years,30-34,26,190207,13.7
,2012,2012,Breast,26000,Kansas,20,35-39 years,35-39,55,169917,32.4
,2012,2012,Breast,26000,Kansas,20,40-44 years,40-44,94,175139,53.7
,2012,2012,Breast,26000,Kansas,20,45-49 years,45-49,157,184770,85
,2012,2012,Breast,26000,Kansas,20,50-54 years,50-54,198,204469,96.8
,2012,2012,Breast,26000,Kansas,20,55-59 years,55-59,282,191846,147
,2012,2012,Breast,26000,Kansas,20,60-64 years ,60-64,302,160206,188.5
,2012,2012,Breast,26000,Kansas,20,65-69 years,65-69,269,120279,223.6
,2012,2012,Breast,26000,Kansas,20,70-74 years,70-74,244,86428,282.3
,2012,2012,Breast,26000,Kansas,20,75-79 years,75-79,177,68276,259.2
,2012,2012,Breast,26000,Kansas,20,80-84 years,80-84,151,56129,269
,2012,2012,Breast,26000,Kansas,20,85+ years,85+,148,61238,241.7
,2012,2012,Breast,26000,Kentucky,21,30-34 years,30-34,36,287517,12.5
,2012,2012,Breast,26000,Kentucky,21,35-39 years,35-39,73,273927,26.6
,2012,2012,Breast,26000,Kentucky,21,40-44 years,40-44,177,295448,59.9
,2012,2012,Breast,26000,Kentucky,21,45-49 years,45-49,301,308428,97.6
,2012,2012,Breast,26000,Kentucky,21,50-54 years,50-54,351,322639,108.8
,2012,2012,Breast,26000,Kentucky,21,55-59 years,55-59,399,301058,132.5
,2012,2012,Breast,26000,Kentucky,21,60-64 years ,60-64,480,264078,181.8
,2012,2012,Breast,26000,Kentucky,21,65-69 years,65-69,476,205054,232.1
,2012,2012,Breast,26000,Kentucky,21,70-74 years,70-74,386,149336,258.5
,2012,2012,Breast,26000,Kentucky,21,75-79 years,75-79,277,107087,258.7
,2012,2012,Breast,26000,Kentucky,21,80-84 years,80-84,194,78109,248.4
,2012,2012,Breast,26000,Kentucky,21,85+ years,85+,172,72780,236.3
,2012,2012,Breast,26000,Louisiana,22,30-34 years,30-34,35,316636,11.1
,2012,2012,Breast,26000,Louisiana,22,35-39 years,35-39,82,274069,29.9
,2012,2012,Breast,26000,Louisiana,22,40-44 years,40-44,184,287475,64
,2012,2012,Breast,26000,Louisiana,22,45-49 years,45-49,302,306488,98.5
,2012,2012,Breast,26000,Louisiana,22,50-54 years,50-54,372,328611,113.2
,2012,2012,Breast,26000,Louisiana,22,55-59 years,55-59,435,308764,140.9
,2012,2012,Breast,26000,Louisiana,22,60-64 years ,60-64,461,259146,177.9
,2012,2012,Breast,26000,Louisiana,22,65-69 years,65-69,426,198157,215
,2012,2012,Breast,26000,Louisiana,22,70-74 years,70-74,340,142625,238.4
,2012,2012,Breast,26000,Louisiana,22,75-79 years,75-79,256,104329,245.4
,2012,2012,Breast,26000,Louisiana,22,80-84 years,80-84,177,77884,227.3
,2012,2012,Breast,26000,Louisiana,22,85+ years,85+,192,70190,273.5
,2012,2012,Breast,26000,Maine,23,35-39 years,35-39,22,73429,30
,2012,2012,Breast,26000,Maine,23,40-44 years,40-44,48,88505,54.2
,2012,2012,Breast,26000,Maine,23,45-49 years,45-49,87,100064,86.9
,2012,2012,Breast,26000,Maine,23,50-54 years,50-54,130,110966,117.2
,2012,2012,Breast,26000,Maine,23,55-59 years,55-59,140,106646,131.3
,2012,2012,Breast,26000,Maine,23,60-64 years ,60-64,173,95136,181.8
,2012,2012,Breast,26000,Maine,23,65-69 years,65-69,163,74125,219.9
,2012,2012,Breast,26000,Maine,23,70-74 years,70-74,118,51133,230.8
,2012,2012,Breast,26000,Maine,23,75-79 years,75-79,107,38983,274.5
,2012,2012,Breast,26000,Maine,23,80-84 years,80-84,77,30589,251.7
,2012,2012,Breast,26000,Maine,23,85+ years,85+,67,30841,217.2
,2012,2012,Breast,26000,Maryland,24,25-29 years,25-29,28,407105,6.9
,2012,2012,Breast,26000,Maryland,24,30-34 years,30-34,54,394577,13.7
,2012,2012,Breast,26000,Maryland,24,35-39 years,35-39,131,365501,35.8
,2012,2012,Breast,26000,Maryland,24,40-44 years,40-44,287,414327,69.3
,2012,2012,Breast,26000,Maryland,24,45-49 years,45-49,485,447660,108.3
,2012,2012,Breast,26000,Maryland,24,50-54 years,50-54,546,455790,119.8
,2012,2012,Breast,26000,Maryland,24,55-59 years,55-59,565,404112,139.8
,2012,2012,Breast,26000,Maryland,24,60-64 years ,60-64,622,337036,184.6
,2012,2012,Breast,26000,Maryland,24,65-69 years,65-69,591,257373,229.6
,2012,2012,Breast,26000,Maryland,24,70-74 years,70-74,438,176176,248.6
,2012,2012,Breast,26000,Maryland,24,75-79 years,75-79,322,127009,253.5
,2012,2012,Breast,26000,Maryland,24,80-84 years,80-84,265,98611,268.7
,2012,2012,Breast,26000,Maryland,24,85+ years,85+,265,105181,251.9
,2012,2012,Breast,26000,Massachusetts,25,25-29 years,25-29,17,468519,3.6
,2012,2012,Breast,26000,Massachusetts,25,30-34 years,30-34,66,429911,15.4
,2012,2012,Breast,26000,Massachusetts,25,35-39 years,35-39,144,400095,36
,2012,2012,Breast,26000,Massachusetts,25,40-44 years,40-44,327,457649,71.5
,2012,2012,Breast,26000,Massachusetts,25,45-49 years,45-49,548,501040,109.4
,2012,2012,Breast,26000,Massachusetts,25,50-54 years,50-54,670,511374,131
,2012,2012,Breast,26000,Massachusetts,25,55-59 years,55-59,637,462181,137.8
,2012,2012,Breast,26000,Massachusetts,25,60-64 years ,60-64,730,392512,186
,2012,2012,Breast,26000,Massachusetts,25,65-69 years,65-69,745,304172,244.9
,2012,2012,Breast,26000,Massachusetts,25,70-74 years,70-74,594,206834,287.2
,2012,2012,Breast,26000,Massachusetts,25,75-79 years,75-79,457,160818,284.2
,2012,2012,Breast,26000,Massachusetts,25,80-84 years,80-84,355,134857,263.2
,2012,2012,Breast,26000,Massachusetts,25,85+ years,85+,347,152722,227.2
,2012,2012,Breast,26000,Michigan,26,25-29 years,25-29,30,584097,5.1
,2012,2012,Breast,26000,Michigan,26,30-34 years,30-34,100,588745,17
,2012,2012,Breast,26000,Michigan,26,35-39 years,35-39,186,568753,32.7
,2012,2012,Breast,26000,Michigan,26,40-44 years,40-44,443,655825,67.5
,2012,2012,Breast,26000,Michigan,26,45-49 years,45-49,673,700878,96
,2012,2012,Breast,26000,Michigan,26,50-54 years,50-54,880,757739,116.1
,2012,2012,Breast,26000,Michigan,26,55-59 years,55-59,1010,717177,140.8
,2012,2012,Breast,26000,Michigan,26,60-64 years ,60-64,1078,609670,176.8
,2012,2012,Breast,26000,Michigan,26,65-69 years,65-69,1050,465759,225.4
,2012,2012,Breast,26000,Michigan,26,70-74 years,70-74,824,331016,248.9
,2012,2012,Breast,26000,Michigan,26,75-79 years,75-79,646,244093,264.7
,2012,2012,Breast,26000,Michigan,26,80-84 years,80-84,514,195552,262.8
,2012,2012,Breast,26000,Michigan,26,85+ years,85+,452,201955,223.8
,2012,2012,Breast,26000,Minnesota,27,25-29 years,25-29,21,366539,5.7
,2012,2012,Breast,26000,Minnesota,27,30-34 years,30-34,59,368330,16
,2012,2012,Breast,26000,Minnesota,27,35-39 years,35-39,89,321207,27.7
,2012,2012,Breast,26000,Minnesota,27,40-44 years,40-44,210,348219,60.3
,2012,2012,Breast,26000,Minnesota,27,45-49 years,45-49,392,377267,103.9
,2012,2012,Breast,26000,Minnesota,27,50-54 years,50-54,443,411446,107.7
,2012,2012,Breast,26000,Minnesota,27,55-59 years,55-59,524,370543,141.4
,2012,2012,Breast,26000,Minnesota,27,60-64 years ,60-64,542,308001,176
,2012,2012,Breast,26000,Minnesota,27,65-69 years,65-69,524,227117,230.7
,2012,2012,Breast,26000,Minnesota,27,70-74 years,70-74,421,163538,257.4
,2012,2012,Breast,26000,Minnesota,27,75-79 years,75-79,309,123911,249.4
,2012,2012,Breast,26000,Minnesota,27,80-84 years,80-84,301,99632,302.1
,2012,2012,Breast,26000,Minnesota,27,85+ years,85+,261,112124,232.8
,2012,2012,Breast,26000,Mississippi,28,30-34 years,30-34,33,194355,17
,2012,2012,Breast,26000,Mississippi,28,35-39 years,35-39,70,180281,38.8
,2012,2012,Breast,26000,Mississippi,28,40-44 years,40-44,125,190424,65.6
,2012,2012,Breast,26000,Mississippi,28,45-49 years,45-49,167,195534,85.4
,2012,2012,Breast,26000,Mississippi,28,50-54 years,50-54,228,207811,109.7
,2012,2012,Breast,26000,Mississippi,28,55-59 years,55-59,239,195067,122.5
,2012,2012,Breast,26000,Mississippi,28,60-64 years ,60-64,297,168201,176.6
,2012,2012,Breast,26000,Mississippi,28,65-69 years,65-69,307,132496,231.7
,2012,2012,Breast,26000,Mississippi,28,70-74 years,70-74,212,98049,216.2
,2012,2012,Breast,26000,Mississippi,28,75-79 years,75-79,181,71788,252.1
,2012,2012,Breast,26000,Mississippi,28,80-84 years,80-84,139,51842,268.1
,2012,2012,Breast,26000,Mississippi,28,85+ years,85+,102,47163,216.3
,2012,2012,Breast,26000,Missouri,29,25-29 years,25-29,24,398518,6
,2012,2012,Breast,26000,Missouri,29,30-34 years,30-34,53,391133,13.6
,2012,2012,Breast,26000,Missouri,29,35-39 years,35-39,105,353148,29.7
,2012,2012,Breast,26000,Missouri,29,40-44 years,40-44,221,380509,58.1
,2012,2012,Breast,26000,Missouri,29,45-49 years,45-49,394,408260,96.5
,2012,2012,Breast,26000,Missouri,29,50-54 years,50-54,493,448263,110
,2012,2012,Breast,26000,Missouri,29,55-59 years,55-59,613,411219,149.1
,2012,2012,Breast,26000,Missouri,29,60-64 years ,60-64,609,352023,173
,2012,2012,Breast,26000,Missouri,29,65-69 years,65-69,698,279379,249.8
,2012,2012,Breast,26000,Missouri,29,70-74 years,70-74,505,206028,245.1
,2012,2012,Breast,26000,Missouri,29,75-79 years,75-79,408,155305,262.7
,2012,2012,Breast,26000,Missouri,29,80-84 years,80-84,312,118255,263.8
,2012,2012,Breast,26000,Missouri,29,85+ years,85+,313,119219,262.5
,2012,2012,Breast,26000,Montana,30,35-39 years,35-39,17,55547,30.6
,2012,2012,Breast,26000,Montana,30,40-44 years,40-44,23,57981,39.7
,2012,2012,Breast,26000,Montana,30,45-49 years,45-49,47,63595,73.9
,2012,2012,Breast,26000,Montana,30,50-54 years,50-54,90,76360,117.9
,2012,2012,Breast,26000,Montana,30,55-59 years,55-59,83,78015,106.4
,2012,2012,Breast,26000,Montana,30,60-64 years ,60-64,102,68863,148.1
,2012,2012,Breast,26000,Montana,30,65-69 years,65-69,119,52141,228.2
,2012,2012,Breast,26000,Montana,30,70-74 years,70-74,87,37049,234.8
,2012,2012,Breast,26000,Montana,30,75-79 years,75-79,55,26593,206.8
,2012,2012,Breast,26000,Montana,30,80-84 years,80-84,62,20313,305.2
,2012,2012,Breast,26000,Montana,30,85+ years,85+,49,20833,235.2
,2012,2012,Breast,26000,Nebraska,31,35-39 years,35-39,35,110088,31.8
,2012,2012,Breast,26000,Nebraska,31,40-44 years,40-44,68,112130,60.6
,2012,2012,Breast,26000,Nebraska,31,45-49 years,45-49,91,118335,76.9
,2012,2012,Breast,26000,Nebraska,31,50-54 years,50-54,156,131558,118.6
,2012,2012,Breast,26000,Nebraska,31,55-59 years,55-59,168,122761,136.9
,2012,2012,Breast,26000,Nebraska,31,60-64 years ,60-64,181,104773,172.8
,2012,2012,Breast,26000,Nebraska,31,65-69 years,65-69,163,76751,212.4
,2012,2012,Breast,26000,Nebraska,31,70-74 years,70-74,125,56026,223.1
,2012,2012,Breast,26000,Nebraska,31,75-79 years,75-79,95,45574,208.5
,2012,2012,Breast,26000,Nebraska,31,80-84 years,80-84,92,37869,242.9
,2012,2012,Breast,26000,Nebraska,31,85+ years,85+,114,40620,280.6
,2012,2012,Breast,26000,Nevada,32,30-34 years,30-34,22,194917,11.3
,2012,2012,Breast,26000,Nevada,32,35-39 years,35-39,48,183266,26.2
,2012,2012,Breast,26000,Nevada,32,40-44 years,40-44,94,195089,48.2
,2012,2012,Breast,26000,Nevada,32,45-49 years,45-49,163,189992,85.8
,2012,2012,Breast,26000,Nevada,32,50-54 years,50-54,152,186808,81.4
,2012,2012,Breast,26000,Nevada,32,55-59 years,55-59,228,173375,131.5
,2012,2012,Breast,26000,Nevada,32,60-64 years ,60-64,233,156648,148.7
,2012,2012,Breast,26000,Nevada,32,65-69 years,65-69,268,131190,204.3
,2012,2012,Breast,26000,Nevada,32,70-74 years,70-74,228,91767,248.5
,2012,2012,Breast,26000,Nevada,32,75-79 years,75-79,145,61774,234.7
,2012,2012,Breast,26000,Nevada,32,80-84 years,80-84,105,40652,258.3
,2012,2012,Breast,26000,Nevada,32,85+ years,85+,73,33387,218.6
,2012,2012,Breast,26000,New Hampshire,33,35-39 years,35-39,23,74046,31.1
,2012,2012,Breast,26000,New Hampshire,33,40-44 years,40-44,70,93428,74.9
,2012,2012,Breast,26000,New Hampshire,33,45-49 years,45-49,108,106035,101.9
,2012,2012,Breast,26000,New Hampshire,33,50-54 years,50-54,136,114668,118.6
,2012,2012,Breast,26000,New Hampshire,33,55-59 years,55-59,149,103271,144.3
,2012,2012,Breast,26000,New Hampshire,33,60-64 years ,60-64,152,86773,175.2
,2012,2012,Breast,26000,New Hampshire,33,65-69 years,65-69,171,66263,258.1
,2012,2012,Breast,26000,New Hampshire,33,70-74 years,70-74,105,43512,241.3
,2012,2012,Breast,26000,New Hampshire,33,75-79 years,75-79,101,32216,313.5
,2012,2012,Breast,26000,New Hampshire,33,80-84 years,80-84,78,25226,309.2
,2012,2012,Breast,26000,New Hampshire,33,85+ years,85+,56,26829,208.7
,2012,2012,Breast,26000,New Jersey,34,25-29 years,25-29,35,557416,6.3
,2012,2012,Breast,26000,New Jersey,34,30-34 years,30-34,91,572299,15.9
,2012,2012,Breast,26000,New Jersey,34,35-39 years,35-39,206,567087,36.3
,2012,2012,Breast,26000,New Jersey,34,40-44 years,40-44,453,638232,71
,2012,2012,Breast,26000,New Jersey,34,45-49 years,45-49,760,684700,111
,2012,2012,Breast,26000,New Jersey,34,50-54 years,50-54,852,693870,122.8
,2012,2012,Breast,26000,New Jersey,34,55-59 years,55-59,854,611269,139.7
,2012,2012,Breast,26000,New Jersey,34,60-64 years ,60-64,906,501570,180.6
,2012,2012,Breast,26000,New Jersey,34,65-69 years,65-69,870,397134,219.1
,2012,2012,Breast,26000,New Jersey,34,70-74 years,70-74,700,279629,250.3
,2012,2012,Breast,26000,New Jersey,34,75-79 years,75-79,605,214467,282.1
,2012,2012,Breast,26000,New Jersey,34,80-84 years,80-84,491,177424,276.7
,2012,2012,Breast,26000,New Jersey,34,85+ years,85+,450,190269,236.5
,2012,2012,Breast,26000,New Mexico,35,30-34 years,30-34,23,135072,17
,2012,2012,Breast,26000,New Mexico,35,35-39 years,35-39,30,121365,24.7
,2012,2012,Breast,26000,New Mexico,35,40-44 years,40-44,65,125591,51.8
,2012,2012,Breast,26000,New Mexico,35,45-49 years,45-49,100,132244,75.6
,2012,2012,Breast,26000,New Mexico,35,50-54 years,50-54,157,147078,106.7
,2012,2012,Breast,26000,New Mexico,35,55-59 years,55-59,183,140852,129.9
,2012,2012,Breast,26000,New Mexico,35,60-64 years ,60-64,223,126931,175.7
,2012,2012,Breast,26000,New Mexico,35,65-69 years,65-69,197,98928,199.1
,2012,2012,Breast,26000,New Mexico,35,70-74 years,70-74,175,70840,247
,2012,2012,Breast,26000,New Mexico,35,75-79 years,75-79,127,51872,244.8
,2012,2012,Breast,26000,New Mexico,35,80-84 years,80-84,81,37709,214.8
,2012,2012,Breast,26000,New Mexico,35,85+ years,85+,95,34040,279.1
,2012,2012,Breast,26000,New York,36,20-24 years,20-24,16,1453965,1.1
,2012,2012,Breast,26000,New York,36,25-29 years,25-29,78,1433310,5.4
,2012,2012,Breast,26000,New York,36,30-34 years,30-34,186,1344721,13.8
,2012,2012,Breast,26000,New York,36,35-39 years,35-39,395,1224919,32.2
,2012,2012,Breast,26000,New York,36,40-44 years,40-44,944,1337678,70.6
,2012,2012,Breast,26000,New York,36,45-49 years,45-49,1485,1421946,104.4
,2012,2012,Breast,26000,New York,36,50-54 years,50-54,1751,1450803,120.7
,2012,2012,Breast,26000,New York,36,55-59 years,55-59,1764,1314190,134.2
,2012,2012,Breast,26000,New York,36,60-64 years ,60-64,1952,1124213,173.6
,2012,2012,Breast,26000,New York,36,65-69 years,65-69,1923,868782,221.3
,2012,2012,Breast,26000,New York,36,70-74 years,70-74,1538,624680,246.2
,2012,2012,Breast,26000,New York,36,75-79 years,75-79,1293,479190,269.8
,2012,2012,Breast,26000,New York,36,80-84 years,80-84,1013,387349,261.5
,2012,2012,Breast,26000,New York,36,85+ years,85+,961,416158,230.9
,2012,2012,Breast,26000,North Carolina,37,25-29 years,25-29,34,627979,5.4
,2012,2012,Breast,26000,North Carolina,37,30-34 years,30-34,106,630058,16.8
,2012,2012,Breast,26000,North Carolina,37,35-39 years,35-39,198,624201,31.7
,2012,2012,Breast,26000,North Carolina,37,40-44 years,40-44,478,687978,69.5
,2012,2012,Breast,26000,North Carolina,37,45-49 years,45-49,712,682616,104.3
,2012,2012,Breast,26000,North Carolina,37,50-54 years,50-54,831,687115,120.9
,2012,2012,Breast,26000,North Carolina,37,55-59 years,55-59,876,634263,138.1
,2012,2012,Breast,26000,North Carolina,37,60-64 years ,60-64,1059,562336,188.3
,2012,2012,Breast,26000,North Carolina,37,65-69 years,65-69,1088,456518,238.3
,2012,2012,Breast,26000,North Carolina,37,70-74 years,70-74,856,318445,268.8
,2012,2012,Breast,26000,North Carolina,37,75-79 years,75-79,619,232867,265.8
,2012,2012,Breast,26000,North Carolina,37,80-84 years,80-84,433,167358,258.7
,2012,2012,Breast,26000,North Carolina,37,85+ years,85+,380,158263,240.1
,2012,2012,Breast,26000,North Dakota,38,40-44 years,40-44,32,38891,82.3
,2012,2012,Breast,26000,North Dakota,38,45-49 years,45-49,31,42716,72.6
,2012,2012,Breast,26000,North Dakota,38,50-54 years,50-54,68,50455,134.8
,2012,2012,Breast,26000,North Dakota,38,55-59 years,55-59,46,48605,94.6
,2012,2012,Breast,26000,North Dakota,38,60-64 years ,60-64,70,39704,176.3
,2012,2012,Breast,26000,North Dakota,38,65-69 years,65-69,67,29055,230.6
,2012,2012,Breast,26000,North Dakota,38,70-74 years,70-74,52,21019,247.4
,2012,2012,Breast,26000,North Dakota,38,75-79 years,75-79,42,17940,234.1
,2012,2012,Breast,26000,North Dakota,38,80-84 years,80-84,31,15228,203.6
,2012,2012,Breast,26000,North Dakota,38,85+ years,85+,33,17586,187.6
,2012,2012,Breast,26000,Ohio,39,25-29 years,25-29,24,715829,3.4
,2012,2012,Breast,26000,Ohio,39,30-34 years,30-34,101,713439,14.2
,2012,2012,Breast,26000,Ohio,39,35-39 years,35-39,210,673398,31.2
,2012,2012,Breast,26000,Ohio,39,40-44 years,40-44,490,759146,64.5
,2012,2012,Breast,26000,Ohio,39,45-49 years,45-49,733,800345,91.6
,2012,2012,Breast,26000,Ohio,39,50-54 years,50-54,990,877411,112.8
,2012,2012,Breast,26000,Ohio,39,55-59 years,55-59,1085,827105,131.2
,2012,2012,Breast,26000,Ohio,39,60-64 years ,60-64,1172,707048,165.8
,2012,2012,Breast,26000,Ohio,39,65-69 years,65-69,1208,531034,227.5
,2012,2012,Breast,26000,Ohio,39,70-74 years,70-74,997,391743,254.5
,2012,2012,Breast,26000,Ohio,39,75-79 years,75-79,852,297136,286.7
,2012,2012,Breast,26000,Ohio,39,80-84 years,80-84,586,236733,247.5
,2012,2012,Breast,26000,Ohio,39,85+ years,85+,566,241779,234.1
,2012,2012,Breast,26000,Oklahoma,40,25-29 years,25-29,17,263620,6.4
,2012,2012,Breast,26000,Oklahoma,40,30-34 years,30-34,37,256306,14.4
,2012,2012,Breast,26000,Oklahoma,40,35-39 years,35-39,68,229763,29.6
,2012,2012,Breast,26000,Oklahoma,40,40-44 years,40-44,122,234957,51.9
,2012,2012,Breast,26000,Oklahoma,40,45-49 years,45-49,169,241034,70.1
,2012,2012,Breast,26000,Oklahoma,40,50-54 years,50-54,294,265194,110.9
,2012,2012,Breast,26000,Oklahoma,40,55-59 years,55-59,302,247885,121.8
,2012,2012,Breast,26000,Oklahoma,40,60-64 years ,60-64,369,212358,173.8
,2012,2012,Breast,26000,Oklahoma,40,65-69 years,65-69,362,172723,209.6
,2012,2012,Breast,26000,Oklahoma,40,70-74 years,70-74,319,127604,250
,2012,2012,Breast,26000,Oklahoma,40,75-79 years,75-79,226,95880,235.7
,2012,2012,Breast,26000,Oklahoma,40,80-84 years,80-84,160,69220,231.1
,2012,2012,Breast,26000,Oklahoma,40,85+ years,85+,170,64802,262.3
,2012,2012,Breast,26000,Oregon,41,30-34 years,30-34,35,270577,12.9
,2012,2012,Breast,26000,Oregon,41,35-39 years,35-39,82,250274,32.8
,2012,2012,Breast,26000,Oregon,41,40-44 years,40-44,134,258205,51.9
,2012,2012,Breast,26000,Oregon,41,45-49 years,45-49,232,249695,92.9
,2012,2012,Breast,26000,Oregon,41,50-54 years,50-54,266,272107,97.8
,2012,2012,Breast,26000,Oregon,41,55-59 years,55-59,384,277992,138.1
,2012,2012,Breast,26000,Oregon,41,60-64 years ,60-64,448,253939,176.4
,2012,2012,Breast,26000,Oregon,41,65-69 years,65-69,521,195794,266.1
,2012,2012,Breast,26000,Oregon,41,70-74 years,70-74,369,133320,276.8
,2012,2012,Breast,26000,Oregon,41,75-79 years,75-79,260,93938,276.8
,2012,2012,Breast,26000,Oregon,41,80-84 years,80-84,199,72310,275.2
,2012,2012,Breast,26000,Oregon,41,85+ years,85+,207,80810,256.2
,2012,2012,Breast,26000,Pennsylvania,42,25-29 years,25-29,34,809849,4.2
,2012,2012,Breast,26000,Pennsylvania,42,30-34 years,30-34,116,770601,15.1
,2012,2012,Breast,26000,Pennsylvania,42,35-39 years,35-39,239,721053,33.1
,2012,2012,Breast,26000,Pennsylvania,42,40-44 years,40-44,548,835662,65.6
,2012,2012,Breast,26000,Pennsylvania,42,45-49 years,45-49,936,907788,103.1
,2012,2012,Breast,26000,Pennsylvania,42,50-54 years,50-54,1164,980914,118.7
,2012,2012,Breast,26000,Pennsylvania,42,55-59 years,55-59,1300,928737,140
,2012,2012,Breast,26000,Pennsylvania,42,60-64 years ,60-64,1441,789691,182.5
,2012,2012,Breast,26000,Pennsylvania,42,65-69 years,65-69,1385,614642,225.3
,2012,2012,Breast,26000,Pennsylvania,42,70-74 years,70-74,1195,448778,266.3
,2012,2012,Breast,26000,Pennsylvania,42,75-79 years,75-79,944,352807,267.6
,2012,2012,Breast,26000,Pennsylvania,42,80-84 years,80-84,831,300474,276.6
,2012,2012,Breast,26000,Pennsylvania,42,85+ years,85+,810,321491,252
,2012,2012,Breast,26000,Rhode Island,44,35-39 years,35-39,26,60231,43.2
,2012,2012,Breast,26000,Rhode Island,44,40-44 years,40-44,45,70409,63.9
,2012,2012,Breast,26000,Rhode Island,44,45-49 years,45-49,79,77771,101.6
,2012,2012,Breast,26000,Rhode Island,44,50-54 years,50-54,127,81884,155.1
,2012,2012,Breast,26000,Rhode Island,44,55-59 years,55-59,122,75964,160.6
,2012,2012,Breast,26000,Rhode Island,44,60-64 years ,60-64,112,62534,179.1
,2012,2012,Breast,26000,Rhode Island,44,65-69 years,65-69,116,49052,236.5
,2012,2012,Breast,26000,Rhode Island,44,70-74 years,70-74,87,33404,260.4
,2012,2012,Breast,26000,Rhode Island,44,75-79 years,75-79,95,26117,363.7
,2012,2012,Breast,26000,Rhode Island,44,80-84 years,80-84,70,23074,303.4
,2012,2012,Breast,26000,Rhode Island,44,85+ years,85+,55,28000,196.4
,2012,2012,Breast,26000,South Carolina,45,25-29 years,25-29,17,301720,5.6
,2012,2012,Breast,26000,South Carolina,45,30-34 years,30-34,49,297108,16.5
,2012,2012,Breast,26000,South Carolina,45,35-39 years,35-39,82,282328,29
,2012,2012,Breast,26000,South Carolina,45,40-44 years,40-44,203,309112,65.7
,2012,2012,Breast,26000,South Carolina,45,45-49 years,45-49,290,320849,90.4
,2012,2012,Breast,26000,South Carolina,45,50-54 years,50-54,419,331770,126.3
,2012,2012,Breast,26000,South Carolina,45,55-59 years,55-59,500,316287,158.1
,2012,2012,Breast,26000,South Carolina,45,60-64 years ,60-64,556,291896,190.5
,2012,2012,Breast,26000,South Carolina,45,65-69 years,65-69,566,244069,231.9
,2012,2012,Breast,26000,South Carolina,45,70-74 years,70-74,435,170077,255.8
,2012,2012,Breast,26000,South Carolina,45,75-79 years,75-79,308,119184,258.4
,2012,2012,Breast,26000,South Carolina,45,80-84 years,80-84,213,81278,262.1
,2012,2012,Breast,26000,South Carolina,45,85+ years,85+,205,75208,272.6
,2012,2012,Breast,26000,South Dakota,46,35-39 years,35-39,22,46412,47.4
,2012,2012,Breast,26000,South Dakota,46,40-44 years,40-44,40,47785,83.7
,2012,2012,Breast,26000,South Dakota,46,45-49 years,45-49,51,52592,97
,2012,2012,Breast,26000,South Dakota,46,50-54 years,50-54,82,59867,137
,2012,2012,Breast,26000,South Dakota,46,55-59 years,55-59,79,57380,137.7
,2012,2012,Breast,26000,South Dakota,46,60-64 years ,60-64,79,49061,161
,2012,2012,Breast,26000,South Dakota,46,65-69 years,65-69,101,35593,283.8
,2012,2012,Breast,26000,South Dakota,46,70-74 years,70-74,69,25998,265.4
,2012,2012,Breast,26000,South Dakota,46,75-79 years,75-79,68,21283,319.5
,2012,2012,Breast,26000,South Dakota,46,80-84 years,80-84,39,17695,220.4
,2012,2012,Breast,26000,South Dakota,46,85+ years,85+,48,19788,242.6
,2012,2012,Breast,26000,Tennessee,47,25-29 years,25-29,24,418680,5.7
,2012,2012,Breast,26000,Tennessee,47,30-34 years,30-34,57,421065,13.5
,2012,2012,Breast,26000,Tennessee,47,35-39 years,35-39,116,404366,28.7
,2012,2012,Breast,26000,Tennessee,47,40-44 years,40-44,282,441730,63.8
,2012,2012,Breast,26000,Tennessee,47,45-49 years,45-49,481,450922,106.7
,2012,2012,Breast,26000,Tennessee,47,50-54 years,50-54,487,463853,105
,2012,2012,Breast,26000,Tennessee,47,55-59 years,55-59,553,437263,126.5
,2012,2012,Breast,26000,Tennessee,47,60-64 years ,60-64,738,385806,191.3
,2012,2012,Breast,26000,Tennessee,47,65-69 years,65-69,731,311950,234.3
,2012,2012,Breast,26000,Tennessee,47,70-74 years,70-74,543,222343,244.2
,2012,2012,Breast,26000,Tennessee,47,75-79 years,75-79,425,159620,266.3
,2012,2012,Breast,26000,Tennessee,47,80-84 years,80-84,264,114182,231.2
,2012,2012,Breast,26000,Tennessee,47,85+ years,85+,219,105029,208.5
,2012,2012,Breast,26000,Texas,48,25-29 years,25-29,104,1890810,5.5
