Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Count,Population,Crude Rate
,2007,2007,Breast,26000,New Hampshire,33,1046,1312540,79.7
,2007,2007,Breast,26000,New Jersey,34,6819,8677885,78.6
,2007,2007,Breast,26000,New Mexico,35,1261,1990070,63.4
,2007,2007,Breast,26000,New York,36,14590,19132335,76.3
,2007,2007,Breast,26000,North Carolina,37,6724,9118037,73.7
,2007,2007,Breast,26000,North Dakota,38,480,652822,73.5
,2007,2007,Breast,26000,Ohio,39,8463,11500468,73.6
,2007,2007,Breast,26000,Oklahoma,40,2642,3634349,72.7
,2007,2007,Breast,26000,Oregon,41,2905,3722417,78
,2007,2007,Breast,26000,Pennsylvania,42,9966,12563937,79.3
,2007,2007,Breast,26000,Rhode Island,44,915,1057315,86.5
,2007,2007,Breast,26000,South Carolina,45,3303,4444110,74.3
,2007,2007,Breast,26000,South Dakota,46,587,791623,74.2
,2007,2007,Breast,26000,Tennessee,47,4360,6175727,70.6
,2007,2007,Breast,26000,Texas,48,13806,23831983,57.9
,2007,2007,Breast,26000,Utah,49,1164,2597746,44.8
,2007,2007,Breast,26000,Vermont,50,524,623481,84
,2007,2007,Breast,26000,Virginia,51,5644,7751000,72.8
,2007,2007,Breast,26000,Washington,53,4474,6461587,69.2
,2007,2007,Breast,26000,West Virginia,54,1394,1834052,76
,2007,2007,Breast,26000,Wisconsin,55,4145,5610775,73.9
,2007,2007,Breast,26000,Wyoming,56,335,534876,62.6
,2008,2008,Breast,26000,Alabama,1,3484,4718206,73.8
,2008,2008,Breast,26000,Alaska,2,411,687455,59.8
,2008,2008,Breast,26000,Arizona,4,4199,6280362,66.9
,2008,2008,Breast,26000,Arkansas,5,1815,2874554,63.1
,2008,2008,Breast,26000,California,6,24180,36604337,66.1
,2008,2008,Breast,26000,Colorado,8,3244,4889730,66.3
,2008,2008,Breast,26000,Connecticut,9,3019,3545579,85.1
,2008,2008,Breast,26000,Delaware,10,681,883874,77
,2008,2008,Breast,26000,District of Columbia,11,448,580236,77.2
,2008,2008,Breast,26000,Florida,12,14528,18527305,78.4
,2008,2008,Breast,26000,Georgia,13,6220,9504843,65.4
,2008,2008,Breast,26000,Hawaii,15,968,1332213,72.7
,2008,2008,Breast,26000,Idaho,16,947,1534320,61.7
,2008,2008,Breast,26000,Illinois,17,9175,12747038,72
,2008,2008,Breast,26000,Indiana,18,4400,6424806,68.5
,2008,2008,Breast,26000,Iowa,19,2203,3016734,73
,2008,2008,Breast,26000,Kansas,20,1965,2808076,70
,2008,2008,Breast,26000,Kentucky,21,3114,4289878,72.6
,2008,2008,Breast,26000,Louisiana,22,2955,4435586,66.6
,2008,2008,Breast,26000,Maine,23,1143,1330509,85.9
,2008,2008,Breast,26000,Maryland,24,4522,5684965,79.5
,2008,2008,Breast,26000,Massachusetts,25,5532,6468967,85.5
,2008,2008,Breast,26000,Michigan,26,7324,9946889,73.6
,2008,2008,Breast,26000,Minnesota,27,3823,5247018,72.9
,2008,2008,Breast,26000,Mississippi,28,1989,2947806,67.5
,2008,2008,Breast,26000,Missouri,29,4518,5923916,76.3
,2008,2008,Breast,26000,Montana,30,729,976415,74.7
,2008,2008,Breast,26000,Nebraska,31,1345,1796378,74.9
,2008,2008,Breast,26000,Nevada,32,1597,2653630,60.2
,2008,2008,Breast,26000,New Hampshire,33,1100,1315906,83.6
,2008,2008,Breast,26000,New Jersey,34,6986,8711090,80.2
,2008,2008,Breast,26000,New Mexico,35,1265,2010662,62.9
,2008,2008,Breast,26000,New York,36,14980,19212436,78
,2008,2008,Breast,26000,North Carolina,37,6766,9309449,72.7
,2008,2008,Breast,26000,North Dakota,38,453,657569,68.9
,2008,2008,Breast,26000,Ohio,39,8683,11515391,75.4
,2008,2008,Breast,26000,Oklahoma,40,2665,3668976,72.6
,2008,2008,Breast,26000,Oregon,41,2919,3768748,77.5
,2008,2008,Breast,26000,Pennsylvania,42,10519,12612285,83.4
,2008,2008,Breast,26000,Rhode Island,44,903,1055003,85.6
,2008,2008,Breast,26000,South Carolina,45,3448,4528996,76.1
,2008,2008,Breast,26000,South Dakota,46,588,799124,73.6
,2008,2008,Breast,26000,Tennessee,47,4542,6247411,72.7
,2008,2008,Breast,26000,Texas,48,14021,24309039,57.7
,2008,2008,Breast,26000,Utah,49,1293,2663029,48.6
,2008,2008,Breast,26000,Vermont,50,498,624151,79.8
,2008,2008,Breast,26000,Virginia,51,5729,7833496,73.1
,2008,2008,Breast,26000,Washington,53,4892,6562231,74.5
,2008,2008,Breast,26000,West Virginia,54,1288,1840310,70
,2008,2008,Breast,26000,Wisconsin,55,4185,5640996,74.2
,2008,2008,Breast,26000,Wyoming,56,350,546043,64.1
,2009,2009,Breast,26000,Alabama,1,3468,4757938,72.9
,2009,2009,Breast,26000,Alaska,2,379,698895,54.2
,2009,2009,Breast,26000,Arizona,4,4199,6343154,66.2
,2009,2009,Breast,26000,Arkansas,5,1942,2896843,67
,2009,2009,Breast,26000,California,6,24270,36961229,65.7
,2009,2009,Breast,26000,Colorado,8,3465,4972195,69.7
,2009,2009,Breast,26000,Connecticut,9,3091,3561807,86.8
,2009,2009,Breast,26000,Delaware,10,696,891730,78.1
,2009,2009,Breast,26000,District of Columbia,11,457,592228,77.2
,2009,2009,Breast,26000,Florida,12,14698,18652644,78.8
,2009,2009,Breast,26000,Georgia,13,6436,9620846,66.9
,2009,2009,Breast,26000,Hawaii,15,1049,1346717,77.9
,2009,2009,Breast,26000,Idaho,16,995,1554439,64
,2009,2009,Breast,26000,Illinois,17,9392,12796778,73.4
,2009,2009,Breast,26000,Indiana,18,4605,6459325,71.3
,2009,2009,Breast,26000,Iowa,19,2332,3032870,76.9
,2009,2009,Breast,26000,Kansas,20,1988,2832704,70.2
,2009,2009,Breast,26000,Kentucky,21,3139,4317074,72.7
,2009,2009,Breast,26000,Louisiana,22,3197,4491648,71.2
,2009,2009,Breast,26000,Maine,23,1110,1329590,83.5
,2009,2009,Breast,26000,Maryland,24,4472,5730388,78
,2009,2009,Breast,26000,Massachusetts,25,5467,6517613,83.9
,2009,2009,Breast,26000,Michigan,26,7540,9901591,76.1
,2009,2009,Breast,26000,Minnesota,27,3966,5281203,75.1
,2009,2009,Breast,26000,Mississippi,28,2016,2958774,68.1
,2009,2009,Breast,26000,Missouri,29,4588,5961088,77
,2009,2009,Breast,26000,Montana,30,791,983982,80.4
,2009,2009,Breast,26000,Nebraska,31,1265,1812683,69.8
,2009,2009,Breast,26000,Nevada,32,1681,2684665,62.6
,2009,2009,Breast,26000,New Hampshire,33,1096,1316102,83.3
,2009,2009,Breast,26000,New Jersey,34,7135,8755602,81.5
,2009,2009,Breast,26000,New Mexico,35,1365,2036802,67
,2009,2009,Breast,26000,New York,36,15372,19307066,79.6
,2009,2009,Breast,26000,North Carolina,37,7243,9449566,76.6
,2009,2009,Breast,26000,North Dakota,38,507,664968,76.2
,2009,2009,Breast,26000,Ohio,39,8915,11528896,77.3
,2009,2009,Breast,26000,Oklahoma,40,2616,3717572,70.4
,2009,2009,Breast,26000,Oregon,41,3057,3808600,80.3
,2009,2009,Breast,26000,Pennsylvania,42,10654,12666858,84.1
,2009,2009,Breast,26000,Rhode Island,44,914,1053646,86.7
,2009,2009,Breast,26000,South Carolina,45,3468,4589872,75.6
,2009,2009,Breast,26000,South Dakota,46,579,807067,71.7
,2009,2009,Breast,26000,Tennessee,47,4687,6306019,74.3
,2009,2009,Breast,26000,Texas,48,15076,24801761,60.8
,2009,2009,Breast,26000,Utah,49,1233,2723421,45.3
,2009,2009,Breast,26000,Vermont,50,519,624817,83.1
,2009,2009,Breast,26000,Virginia,51,5790,7925937,73.1
,2009,2009,Breast,26000,Washington,53,5235,6667426,78.5
,2009,2009,Breast,26000,West Virginia,54,1425,1847775,77.1
,2009,2009,Breast,26000,Wisconsin,55,4254,5669264,75
,2009,2009,Breast,26000,Wyoming,56,337,559851,60.2
,2010,2010,Breast,26000,Alabama,1,3453,4788081,72.1
,2010,2010,Breast,26000,Alaska,2,424,714026,59.4
,2010,2010,Breast,26000,Arizona,4,4192,6402172,65.5
,2010,2010,Breast,26000,Arkansas,5,1964,2921608,67.2
,2010,2010,Breast,26000,California,6,23995,37322860,64.3
,2010,2010,Breast,26000,Colorado,8,3393,5047145,67.2
,2010,2010,Breast,26000,Connecticut,9,3168,3580397,88.5
,2010,2010,Breast,26000,Delaware,10,749,899782,83.2
,2010,2010,Breast,26000,District of Columbia,11,476,604863,78.7
,2010,2010,Breast,26000,Florida,12,14938,18843093,79.3
,2010,2010,Breast,26000,Georgia,13,6284,9712592,64.7
,2010,2010,Breast,26000,Hawaii,15,1079,1365018,79
,2010,2010,Breast,26000,Idaho,16,1013,1571271,64.5
,2010,2010,Breast,26000,Illinois,17,9488,12845651,73.9
,2010,2010,Breast,26000,Indiana,18,4529,6491454,69.8
,2010,2010,Breast,26000,Iowa,19,2370,3051494,77.7
,2010,2010,Breast,26000,Kansas,20,1984,2858825,69.4
,2010,2010,Breast,26000,Kentucky,21,3130,4349251,72
,2010,2010,Breast,26000,Louisiana,22,3206,4544928,70.5
,2010,2010,Breast,26000,Maine,23,1140,1328010,85.8
,2010,2010,Breast,26000,Maryland,24,4477,5791559,77.3
,2010,2010,Breast,26000,Massachusetts,25,5258,6569701,80
,2010,2010,Breast,26000,Michigan,26,7194,9880313,72.8
,2010,2010,Breast,26000,Minnesota,27,3908,5312209,73.6
,2010,2010,Breast,26000,Mississippi,28,2026,2970442,68.2
,2010,2010,Breast,26000,Missouri,29,4396,5996222,73.3
,2010,2010,Breast,26000,Montana,30,804,990886,81.1
,2010,2010,Breast,26000,Nebraska,31,1277,1830136,69.8
,2010,2010,Breast,26000,Nevada,32,1656,2702108,61.3
,2010,2010,Breast,26000,New Hampshire,33,1073,1317134,81.5
,2010,2010,Breast,26000,New Jersey,34,7076,8809128,80.3
,2010,2010,Breast,26000,New Mexico,35,1324,2064960,64.1
,2010,2010,Breast,26000,New York,36,14702,19419863,75.7
,2010,2010,Breast,26000,North Carolina,37,7354,9571277,76.8
,2010,2010,Breast,26000,North Dakota,38,485,675050,71.8
,2010,2010,Breast,26000,Ohio,39,8486,11542128,73.5
,2010,2010,Breast,26000,Oklahoma,40,2622,3759526,69.7
,2010,2010,Breast,26000,Oregon,41,2944,3837741,76.7
,2010,2010,Breast,26000,Pennsylvania,42,10514,12716726,82.7
,2010,2010,Breast,26000,Rhode Island,44,783,1054925,74.2
,2010,2010,Breast,26000,South Carolina,45,3610,4634069,77.9
,2010,2010,Breast,26000,South Dakota,46,548,816075,67.2
,2010,2010,Breast,26000,Tennessee,47,4634,6356365,72.9
,2010,2010,Breast,26000,Texas,48,14613,25238866,57.9
,2010,2010,Breast,26000,Utah,49,1295,2776098,46.6
,2010,2010,Breast,26000,Vermont,50,526,626351,84
,2010,2010,Breast,26000,Virginia,51,5663,8025154,70.6
,2010,2010,Breast,26000,Washington,53,4999,6743763,74.1
,2010,2010,Breast,26000,West Virginia,54,1402,1854428,75.6
,2010,2010,Breast,26000,Wisconsin,55,4168,5692094,73.2
,2010,2010,Breast,26000,Wyoming,56,346,564429,61.3
,2011,2011,Breast,26000,Alabama,1,3483,4812311,72.4
,2011,2011,Breast,26000,Alaska,2,433,722610,59.9
,2011,2011,Breast,26000,Arizona,4,4297,6447287,66.6
,2011,2011,Breast,26000,Arkansas,5,1936,2938936,65.9
,2011,2011,Breast,26000,California,6,25118,37653337,66.7
,2011,2011,Breast,26000,Colorado,8,3373,5119705,65.9
,2011,2011,Breast,26000,Connecticut,9,3148,3594525,87.6
,2011,2011,Breast,26000,Delaware,10,717,908309,78.9
,2011,2011,Breast,26000,District of Columbia,11,518,617919,83.8
,2011,2011,Breast,26000,Florida,12,15279,19040534,80.2
,2011,2011,Breast,26000,Georgia,13,6758,9805864,68.9
,2011,2011,Breast,26000,Hawaii,15,1063,1385040,76.7
,2011,2011,Breast,26000,Idaho,16,1009,1586608,63.6
,2011,2011,Breast,26000,Illinois,17,9813,12893479,76.1
,2011,2011,Breast,26000,Indiana,18,4573,6521740,70.1
,2011,2011,Breast,26000,Iowa,19,2390,3070205,77.8
,2011,2011,Breast,26000,Kansas,20,2097,2872711,73
,2011,2011,Breast,26000,Kentucky,21,3233,4374688,73.9
,2011,2011,Breast,26000,Louisiana,22,3259,4577373,71.2
,2011,2011,Breast,26000,Maine,23,1159,1330080,87.1
,2011,2011,Breast,26000,Maryland,24,4577,5854468,78.2
,2011,2011,Breast,26000,Massachusetts,25,5589,6630477,84.3
,2011,2011,Breast,26000,Michigan,26,7633,9896397,77.1
,2011,2011,Breast,26000,Minnesota,27,4169,5353021,77.9
,2011,2011,Breast,26000,Mississippi,28,2000,2978033,67.2
,2011,2011,Breast,26000,Missouri,29,4729,6011737,78.7
,2011,2011,Breast,26000,Montana,30,812,998287,81.3
,2011,2011,Breast,26000,Nebraska,31,1337,1843859,72.5
,2011,2011,Breast,26000,Nevada,32,1704,2710920,62.9
,2011,2011,Breast,26000,New Hampshire,33,1177,1321998,89
,2011,2011,Breast,26000,New Jersey,34,7116,8877379,80.2
,2011,2011,Breast,26000,New Mexico,35,1407,2082326,67.6
,2011,2011,Breast,26000,New York,36,15643,19601165,79.8
,2011,2011,Breast,26000,North Carolina,37,7758,9642058,80.5
,2011,2011,Breast,26000,North Dakota,38,481,687105,70
,2011,2011,Breast,26000,Ohio,39,9033,11559008,78.1
,2011,2011,Breast,26000,Oklahoma,40,2596,3786469,68.6
,2011,2011,Breast,26000,Oregon,41,3083,3873101,79.6
,2011,2011,Breast,26000,Pennsylvania,42,10818,12773677,84.7
,2011,2011,Breast,26000,Rhode Island,44,857,1058765,80.9
,2011,2011,Breast,26000,South Carolina,45,3652,4663322,78.3
,2011,2011,Breast,26000,South Dakota,46,647,823139,78.6
,2011,2011,Breast,26000,Tennessee,47,4788,6404474,74.8
,2011,2011,Breast,26000,Texas,48,14485,25630837,56.5
,2011,2011,Breast,26000,Utah,49,1410,2818441,50
,2011,2011,Breast,26000,Vermont,50,520,629629,82.6
,2011,2011,Breast,26000,Virginia,51,6012,8108207,74.1
,2011,2011,Breast,26000,Washington,53,5309,6831076,77.7
,2011,2011,Breast,26000,West Virginia,54,1431,1857508,77
,2011,2011,Breast,26000,Wisconsin,55,4488,5713582,78.5
,2011,2011,Breast,26000,Wyoming,56,384,566898,67.7
,2012,2012,Breast,26000,Alabama,1,3607,4839463,74.5
,2012,2012,Breast,26000,Alaska,2,430,731293,58.8
,2012,2012,Breast,26000,Arizona,4,4329,6508584,66.5
,2012,2012,Breast,26000,Arkansas,5,2011,2949008,68.2
,2012,2012,Breast,26000,California,6,25542,37974434,67.3
,2012,2012,Breast,26000,Colorado,8,3532,5189492,68.1
,2012,2012,Breast,26000,Connecticut,9,3182,3605729,88.2
,2012,2012,Breast,26000,Delaware,10,738,916823,80.5
,2012,2012,Breast,26000,District of Columbia,11,470,631263,74.5
,2012,2012,Breast,26000,Florida,12,15825,19274146,82.1
,2012,2012,Breast,26000,Georgia,13,6827,9907486,68.9
,2012,2012,Breast,26000,Hawaii,15,1168,1405271,83.1
,2012,2012,Breast,26000,Idaho,16,1099,1600106,68.7
,2012,2012,Breast,26000,Illinois,17,9634,12929231,74.5
,2012,2012,Breast,26000,Indiana,18,4696,6546884,71.7
,2012,2012,Breast,26000,Iowa,19,2195,3082954,71.2
,2012,2012,Breast,26000,Kansas,20,2114,2891541,73.1
,2012,2012,Breast,26000,Kentucky,21,3335,4394720,75.9
,2012,2012,Breast,26000,Louisiana,22,3278,4603999,71.2
,2012,2012,Breast,26000,Maine,23,1150,1330995,86.4
,2012,2012,Breast,26000,Maryland,24,4605,5914093,77.9
,2012,2012,Breast,26000,Massachusetts,25,5642,6693498,84.3
,2012,2012,Breast,26000,Michigan,26,7891,9922016,79.5
,2012,2012,Breast,26000,Minnesota,27,4101,5388955,76.1
,2012,2012,Breast,26000,Mississippi,28,2111,2982537,70.8
,2012,2012,Breast,26000,Missouri,29,4753,6026931,78.9
,2012,2012,Breast,26000,Montana,30,746,1005513,74.2
,2012,2012,Breast,26000,Nebraska,31,1304,1859010,70.1
,2012,2012,Breast,26000,Nevada,32,1767,2740507,64.5
,2012,2012,Breast,26000,New Hampshire,33,1160,1327457,87.4
,2012,2012,Breast,26000,New Jersey,34,7278,8933878,81.5
,2012,2012,Breast,26000,New Mexico,35,1462,2090451,69.9
,2012,2012,Breast,26000,New York,36,15301,19758027,77.4
,2012,2012,Breast,26000,North Carolina,37,7674,9721096,78.9
,2012,2012,Breast,26000,North Dakota,38,491,705060,69.6
,2012,2012,Breast,26000,Ohio,39,9024,11574520,78
,2012,2012,Breast,26000,Oklahoma,40,2618,3815060,68.6
,2012,2012,Breast,26000,Oregon,41,3148,3900726,80.7
,2012,2012,Breast,26000,Pennsylvania,42,10950,12816841,85.4
,2012,2012,Breast,26000,Rhode Island,44,951,1063778,89.4
,2012,2012,Breast,26000,South Carolina,45,3846,4701891,81.8
,2012,2012,Breast,26000,South Dakota,46,687,832774,82.5
,2012,2012,Breast,26000,Tennessee,47,4923,6463252,76.2
,2012,2012,Breast,26000,Texas,48,15394,26056872,59.1
,2012,2012,Breast,26000,Utah,49,1431,2860751,50
,2012,2012,Breast,26000,Vermont,50,528,630795,83.7
,2012,2012,Breast,26000,Virginia,51,6136,8197707,74.9
,2012,2012,Breast,26000,Washington,53,5516,6904891,79.9
,2012,2012,Breast,26000,West Virginia,54,1490,1859012,80.2
,2012,2012,Breast,26000,Wisconsin,55,4537,5734585,79.1
,2012,2012,Breast,26000,Wyoming,56,358,575540,62.2
,2013,2013,Breast,26000,Alabama,1,3731,4864598,76.7
,2013,2013,Breast,26000,Alaska,2,431,738288,58.4
,2013,2013,Breast,26000,Arizona,4,4663,6564810,71
,2013,2013,Breast,26000,Arkansas,5,2210,2954791,74.8
,2013,2013,Breast,26000,California,6,26074,38296038,68.1
,2013,2013,Breast,26000,Colorado,8,3663,5264410,69.6
,2013,2013,Breast,26000,Connecticut,9,3222,3610808,89.2
,2013,2013,Breast,26000,Delaware,10,881,925913,95.1
,2013,2013,Breast,26000,District of Columbia,11,484,644892,75.1
,2013,2013,Breast,26000,Florida,12,16335,19510365,83.7
,2013,2013,Breast,26000,Georgia,13,7016,9981153,70.3
,2013,2013,Breast,26000,Hawaii,15,1230,1423518,86.4
,2013,2013,Breast,26000,Idaho,16,1098,1618119,67.9
,2013,2013,Breast,26000,Illinois,17,10066,12962244,77.7
,2013,2013,Breast,26000,Indiana,18,4847,6581794,73.6
,2013,2013,Breast,26000,Iowa,19,2254,3102674,72.6
,2013,2013,Breast,26000,Kansas,20,1987,2902190,68.5
,2013,2013,Breast,26000,Kentucky,21,3396,4416640,76.9
,2013,2013,Breast,26000,Louisiana,22,3393,4628588,73.3
,2013,2013,Breast,26000,Maine,23,1184,1332694,88.8
,2013,2013,Breast,26000,Maryland,24,4935,5962508,82.8
,2013,2013,Breast,26000,Massachusetts,25,5797,6757408,85.8
,2013,2013,Breast,26000,Michigan,26,7984,9948690,80.3
,2013,2013,Breast,26000,Minnesota,27,4052,5431143,74.6
,2013,2013,Breast,26000,Mississippi,28,2044,2986809,68.4
,2013,2013,Breast,26000,Missouri,29,4739,6044141,78.4
,2013,2013,Breast,26000,Montana,30,748,1016086,73.6
,2013,2013,Breast,26000,Nebraska,31,1347,1873526,71.9
,2013,2013,Breast,26000,Nevada,32,1802,2770623,65
,2013,2013,Breast,26000,New Hampshire,33,1297,1331251,97.4
,2013,2013,Breast,26000,New Jersey,34,7652,8985399,85.2
,2013,2013,Breast,26000,New Mexico,35,1476,2096715,70.4
,2013,2013,Breast,26000,New York,36,16058,19893001,80.7
,2013,2013,Breast,26000,North Carolina,37,7950,9801964,81.1
,2013,2013,Breast,26000,North Dakota,38,504,727366,69.3
,2013,2013,Breast,26000,Ohio,39,9369,11613299,80.7
,2013,2013,Breast,26000,Oklahoma,40,2671,3847764,69.4
,2013,2013,Breast,26000,Oregon,41,3250,3924800,82.8
,2013,2013,Breast,26000,Pennsylvania,42,11246,12848096,87.5
,2013,2013,Breast,26000,Rhode Island,44,939,1068360,87.9
,2013,2013,Breast,26000,South Carolina,45,3927,4741212,82.8
,2013,2013,Breast,26000,South Dakota,46,742,841107,88.2
,2013,2013,Breast,26000,Tennessee,47,5175,6507686,79.5
,2013,2013,Breast,26000,Texas,48,15621,26438948,59.1
,2013,2013,Breast,26000,Utah,49,1401,2908385,48.2
,2013,2013,Breast,26000,Vermont,50,531,632965,83.9
,2013,2013,Breast,26000,Virginia,51,6429,8270503,77.7
,2013,2013,Breast,26000,Washington,53,5538,6975101,79.4
,2013,2013,Breast,26000,West Virginia,54,1507,1856971,81.2
,2013,2013,Breast,26000,Wisconsin,55,4640,5757711,80.6
,2013,2013,Breast,26000,Wyoming,56,358,580983,61.6
,2014,2014,Breast,26000,Alabama,1,3769,4886870,77.1
,2014,2014,Breast,26000,Alaska,2,457,737859,61.9
,2014,2014,Breast,26000,Arizona,4,4806,6639874,72.4
,2014,2014,Breast,26000,Arkansas,5,2160,2961247,72.9
,2014,2014,Breast,26000,California,6,26174,38640488,67.7
,2014,2014,Breast,26000,Colorado,8,3777,5343818,70.7
,2014,2014,Breast,26000,Connecticut,9,3336,3615128,92.3
,2014,2014,Breast,26000,Delaware,10,860,935476,91.9
,2014,2014,Breast,26000,District of Columbia,11,520,654680,79.4
,2014,2014,Breast,26000,Florida,12,16714,19798068,84.4
,2014,2014,Breast,26000,Georgia,13,7306,10078167,72.5
,2014,2014,Breast,26000,Hawaii,15,1191,1434580,83
,2014,2014,Breast,26000,Idaho,16,1173,1640256,71.5
,2014,2014,Breast,26000,Illinois,17,10352,12971447,79.8
,2014,2014,Breast,26000,Indiana,18,4993,6610377,75.5
,2014,2014,Breast,26000,Iowa,19,2419,3121957,77.5
,2014,2014,Breast,26000,Kansas,20,2151,2912032,73.9
,2014,2014,Breast,26000,Kentucky,21,3539,4429473,79.9
,2014,2014,Breast,26000,Louisiana,22,3418,4649031,73.5
,2014,2014,Breast,26000,Maine,23,1239,1336605,92.7
,2014,2014,Breast,26000,Maryland,24,4927,6009034,82
,2014,2014,Breast,26000,Massachusetts,25,5942,6820127,87.1
,2014,2014,Breast,26000,Michigan,26,7673,9975858,76.9
,2014,2014,Breast,26000,Minnesota,27,4251,5473986,77.7
,2014,2014,Breast,26000,Mississippi,28,2098,2987798,70.2
,2014,2014,Breast,26000,Missouri,29,4953,6060439,81.7
,2014,2014,Breast,26000,Montana,30,858,1025173,83.7
,2014,2014,Breast,26000,Nebraska,31,1403,1890039,74.2
,2014,2014,Breast,26000,Nevada,32,1821,2810296,64.8
,2014,2014,Breast,26000,New Hampshire,33,1291,1339410,96.4
,2014,2014,Breast,26000,New Jersey,34,7685,9034241,85.1
,2014,2014,Breast,26000,New Mexico,35,1415,2095241,67.5
,2014,2014,Breast,26000,New York,36,16386,20002920,81.9
,2014,2014,Breast,26000,North Carolina,37,8407,9878202,85.1
,2014,2014,Breast,26000,North Dakota,38,466,744371,62.6
,2014,2014,Breast,26000,Ohio,39,9557,11649926,82
,2014,2014,Breast,26000,Oklahoma,40,2783,3871075,71.9
,2014,2014,Breast,26000,Oregon,41,3177,3966087,80.1
,2014,2014,Breast,26000,Pennsylvania,42,11290,12881526,87.6
,2014,2014,Breast,26000,Rhode Island,44,927,1073243,86.4
,2014,2014,Breast,26000,South Carolina,45,3958,4793110,82.6
,2014,2014,Breast,26000,South Dakota,46,626,847504,73.9
,2014,2014,Breast,26000,Tennessee,47,4939,6558608,75.3
,2014,2014,Breast,26000,Texas,48,16160,26908012,60.1
,2014,2014,Breast,26000,Utah,49,1543,2950938,52.3
,2014,2014,Breast,26000,Vermont,50,577,633950,91
,2014,2014,Breast,26000,Virginia,51,6622,8334299,79.5
,2014,2014,Breast,26000,Washington,53,5693,7068832,80.5
,2014,2014,Breast,26000,West Virginia,54,1480,1853340,79.9
,2014,2014,Breast,26000,Wisconsin,55,4617,5778715,79.9
,2014,2014,Breast,26000,Wyoming,56,417,580983,71.8
,2015,2015,Breast,26000,Alabama,1,3894,4908173,79.3
,2015,2015,Breast,26000,Alaska,2,452,739305,61.1
,2015,2015,Breast,26000,Arizona,4,4803,6716074,71.5
,2015,2015,Breast,26000,Arkansas,5,2218,2970399,74.7
,2015,2015,Breast,26000,California,6,27403,38969769,70.3
,2015,2015,Breast,26000,Colorado,8,3874,5442972,71.2
,2015,2015,Breast,26000,Connecticut,9,3400,3612364,94.1
,2015,2015,Breast,26000,Delaware,10,863,944928,91.3
,2015,2015,Breast,26000,District of Columbia,11,466,665747,70
,2015,2015,Breast,26000,Florida,12,17237,20148144,85.6
,2015,2015,Breast,26000,Georgia,13,7530,10191832,73.9
,2015,2015,Breast,26000,Hawaii,15,1195,1446862,82.6
,2015,2015,Breast,26000,Idaho,16,1186,1662458,71.3
,2015,2015,Breast,26000,Illinois,17,10484,12965660,80.9
,2015,2015,Breast,26000,Indiana,18,5032,6628952,75.9
,2015,2015,Breast,26000,Iowa,19,2527,3136422,80.6
,2015,2015,Breast,26000,Kansas,20,2264,2923211,77.4
,2015,2015,Breast,26000,Kentucky,21,3557,4444354,80
,2015,2015,Breast,26000,Louisiana,22,3576,4670668,76.6
,2015,2015,Breast,26000,Maine,23,1205,1335719,90.2
,2015,2015,Breast,26000,Maryland,24,4978,6049277,82.3
,2015,2015,Breast,26000,Massachusetts,25,5956,6865806,86.7
,2015,2015,Breast,26000,Michigan,26,8000,9988208,80.1
,2015,2015,Breast,26000,Minnesota,27,4422,5510274,80.3
,2015,2015,Breast,26000,Mississippi,28,2188,2985137,73.3
,2015,2015,Breast,26000,Missouri,29,5057,6076986,83.2
,2015,2015,Breast,26000,Montana,30,889,1034608,85.9
,2015,2015,Breast,26000,Nebraska,31,1443,1904556,75.8
,2015,2015,Breast,26000,Nevada,32,1903,2857453,66.6
,2015,2015,Breast,26000,New Hampshire,33,1323,1343799,98.5
,2015,2015,Breast,26000,New Jersey,34,7794,9076853,85.9
,2015,2015,Breast,26000,New Mexico,35,1467,2096226,70
,2015,2015,Breast,26000,New York,36,16651,20090146,82.9
,2015,2015,Breast,26000,North Carolina,37,8615,9963875,86.5
,2015,2015,Breast,26000,North Dakota,38,574,762686,75.3
,2015,2015,Breast,26000,Ohio,39,9745,11675407,83.5
,2015,2015,Breast,26000,Oklahoma,40,2903,3900539,74.4
,2015,2015,Breast,26000,Oregon,41,3343,4019120,83.2
,2015,2015,Breast,26000,Pennsylvania,42,11295,12899483,87.6
,2015,2015,Breast,26000,Rhode Island,44,985,1077549,91.4
,2015,2015,Breast,26000,South Carolina,45,4195,4853451,86.4
,2015,2015,Breast,26000,South Dakota,46,671,851959,78.8
,2015,2015,Breast,26000,Tennessee,47,5254,6612788,79.5
,2015,2015,Breast,26000,Texas,48,16943,27398609,61.8
,2015,2015,Breast,26000,Utah,49,1524,2999375,50.8
,2015,2015,Breast,26000,Vermont,50,561,635990,88.2
,2015,2015,Breast,26000,Virginia,51,6487,8390504,77.3
,2015,2015,Breast,26000,Washington,53,5733,7181177,79.8
,2015,2015,Breast,26000,West Virginia,54,1549,1846651,83.9
,2015,2015,Breast,26000,Wisconsin,55,4747,5794297,81.9
,2015,2015,Breast,26000,Wyoming,56,350,583719,60
,2016,2016,Breast,26000,Alabama,1,3894,4930490,79
,2016,2016,Breast,26000,Alaska,2,420,743530,56.5
,2016,2016,Breast,26000,Arizona,4,5030,6803119,73.9
,2016,2016,Breast,26000,Arkansas,5,2285,2980570,76.7
,2016,2016,Breast,26000,California,6,27186,39225383,69.3
,2016,2016,Breast,26000,Colorado,8,4060,5529732,73.4
