income_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"$15,000 to < $25,000","North Carolina",37,77,24,101,78.8416868932729,69.1589240132864,88.5244497732593,78.1384739005867,63.0407065957578,93.2362412054156
"$25,000 to < $35,000","North Carolina",37,72,26,98,69.7086606335478,57.4587413820927,81.9585798850029,67.9540116246516,51.7347742720792,84.1732489772241
"$35,000 to < $50,000","North Carolina",37,85,16,101,81.7415758561385,72.8194323060218,90.6637194062551,81.9068350302692,66.9502843301151,96.8633857304233
"$50,000 to < $75,000","North Carolina",37,98,21,119,84.1957776126411,77.4784598529153,90.9130953723669,83.8491174663777,73.2807616628613,94.417473269894
"$75,000 to < $100,000","North Carolina",37,87,20,107,80.1869822159628,70.2674051212428,90.1065593106829,82.9898121503592,71.7130685789722,94.2665557217463
"$100,000 to < $200,000","North Carolina",37,128,18,146,87.8526736843265,81.5804876551999,94.124859713453,86.2196105807666,75.8639729197212,96.5752482418121
"$200,000 or more","North Carolina",37,43,8,51,86.7183426801465,79.0281905902002,94.4084947700929,78.4263533931314,72.3769326889423,84.4757740973206
"Don’t know/Not sure/Missing","North Carolina",37,179,34,213,83.2065100963372,76.9268013656068,89.4862188270677,83.5753094937871,73.409532986375,93.7410860011992
"Less than $15,000","North Dakota",38,21,19,40,57.9001990133206,39.0796131976642,76.7207848289771,58.7712252362437,34.6971910047156,82.8452594677717
"$15,000 to < $25,000","North Dakota",38,45,18,63,67.097399252974,49.8783575927232,84.3164409132247,70.6797063534398,48.3606902733758,92.9987224335038
"$25,000 to < $35,000","North Dakota",38,51,20,71,76.2563371273835,65.8672970377246,86.6453772170424,78.2186751207098,63.0840000152704,93.3533502261492
"$35,000 to < $50,000","North Dakota",38,94,20,114,80.2058260078432,71.8690539056337,88.5425981100526,79.870730847361,64.76379477868,94.9776669160419
"$50,000 to < $75,000","North Dakota",38,130,30,160,82.795651420123,76.47999681362,89.1113060266259,82.9046556055508,72.5688284288376,93.2404827822641
"$75,000 to < $100,000","North Dakota",38,112,17,129,86.7652305819651,80.1829120462442,93.347549117686,86.2724536436849,75.4860571458158,97.0588501415541
"$100,000 to < $200,000","North Dakota",38,124,18,142,88.7550101088296,83.3277702112725,94.1822500063866,88.9693953786109,79.5516367584063,98.3871539988156
"$200,000 or more","North Dakota",38,22,3,25,92.4584492445397,82.9122899026922,100,95.2816901548564,85.5613950223619,100
"Don’t know/Not sure/Missing","North Dakota",38,123,38,161,73.3984159026913,64.6648307068217,82.132001098561,72.9585215789533,58.5698190260412,87.3472241318654
"Less than $15,000",Ohio,39,165,85,250,55.1607093052827,45.0482607038591,65.2731579067063,52.615230787317,37.0238546357213,68.2066069389127
"$15,000 to < $25,000",Ohio,39,302,116,418,72.1308604749101,66.5126989939414,77.7490219558787,72.1838653291688,63.5998132531365,80.767917405201
"$25,000 to < $35,000",Ohio,39,316,131,447,73.2481561706669,67.5492859341796,78.9470264071542,71.517965345275,62.6403995567718,80.3955311337782
"$35,000 to < $50,000",Ohio,39,355,107,462,77.2963842464364,71.6144189249791,82.9783495678936,78.0530213489049,69.7269425543592,86.3791001434505
"$50,000 to < $75,000",Ohio,39,423,122,545,72.4814012496626,66.3248015874063,78.6380009119188,74.648355473453,65.3999717212849,83.8967392256211
"$75,000 to < $100,000",Ohio,39,351,79,430,81.6970723385709,76.3629888222917,87.0311558548501,83.2312070642395,75.8547100744227,90.6077040540563
"$100,000 to < $200,000",Ohio,39,410,89,499,81.7746178187253,76.9450128846234,86.6042227528272,83.1907191591624,76.0352544632913,90.3461838550335
"$200,000 or more",Ohio,39,105,18,123,83.4040857579456,72.7704690852568,94.0377024306344,82.7338264300045,71.8899165094658,93.5777363505432
"Don’t know/Not sure/Missing",Ohio,39,564,167,731,76.1124567367511,71.4767478572123,80.74816561629,75.3934957137855,67.8471986070052,82.9397928205659
"Less than $15,000",Oklahoma,40,53,45,98,53.6550626707401,42.7990381388681,64.511087202612,52.2948656905364,36.4715549200278,68.118176461045
"$15,000 to < $25,000",Oklahoma,40,68,65,133,51.4427109381415,42.2476955820987,60.6377262941842,50.3580392195443,36.0695848619157,64.6464935771729
"$25,000 to < $35,000",Oklahoma,40,108,62,170,66.0795271153129,58.226243333072,73.9328108975539,65.6847874816653,54.583779254236,76.7857957090946
"$35,000 to < $50,000",Oklahoma,40,110,38,148,74.510172748165,65.8853842950054,83.1349612013246,73.7576111596467,61.3474276263751,86.1677946929184
"$50,000 to < $75,000",Oklahoma,40,165,32,197,83.5703276463886,77.6044359323255,89.5362193604517,83.4866180176324,74.8769117636254,92.0963242716394
"$75,000 to < $100,000",Oklahoma,40,100,32,132,71.656215987419,62.3637307494166,80.9487012254214,75.0902809943249,64.5016113780119,85.6789506106379
"$100,000 to < $200,000",Oklahoma,40,118,32,150,79.9766403661433,72.1731091189376,87.780171613349,77.7512971881694,66.1519696051105,89.3506247712283
"$200,000 or more",Oklahoma,40,23,4,27,73.8702408059692,63.8329771844008,83.9075044275376,61.8195457322313,52.0540616802593,71.5850297842032
"Don’t know/Not sure/Missing",Oklahoma,40,137,58,195,66.9990045182268,59.5916206529004,74.4063883835532,63.2099155845581,50.1497797624676,76.2700514066487
"Less than $15,000",Oregon,41,52,19,71,72.3210101546428,58.9589900176512,85.6830302916344,72.2244410048123,49.5086740571873,94.9402079524372
"$15,000 to < $25,000",Oregon,41,81,22,103,84.2248518413495,76.9694339106346,91.4802697720645,82.8460945945462,69.584826750254,96.1073624388385
"$25,000 to < $35,000",Oregon,41,86,37,123,72.1370326027879,62.1984411640765,82.0756240414994,71.7361730678993,54.8360071832284,88.6363389525701
"$35,000 to < $50,000",Oregon,41,100,36,136,67.3309206431851,56.291144857559,78.3706964288112,67.2473247609401,48.810312275177,85.6843372467032
"$50,000 to < $75,000",Oregon,41,122,32,154,77.1671503043466,69.2710946792049,85.0632059294883,77.3024969259324,64.5766554761639,90.0283383757008
"$75,000 to < $100,000",Oregon,41,121,28,149,81.747920951364,74.7835450760282,88.7122968266998,82.2237413913873,70.8782339874481,93.5692487953265
"$100,000 to < $200,000",Oregon,41,178,34,212,84.9610257266692,79.5297303860487,90.3923210672897,84.1527431753485,74.8647412523679,93.4407450983291
"$200,000 or more",Oregon,41,43,12,55,77.2193221271667,64.031466565325,90.4071776890084,85.9330298145692,73.6858982180777,98.1801614110608
"Don’t know/Not sure/Missing",Oregon,41,213,52,265,79.0325559036171,72.211655215351,85.8534565918832,79.2966508850998,68.9221783613836,89.671123408816
"Less than $15,000",Pennsylvania,42,41,15,56,68.3856266895754,54.4181606428725,82.3530927362782,65.7570606520935,49.8963532720858,81.6177680321011
"$15,000 to < $25,000",Pennsylvania,42,70,28,98,57.2860771210199,46.4313146973695,68.1408395446703,59.4486855550892,51.3803654137937,67.5170056963847
"$25,000 to < $35,000",Pennsylvania,42,79,20,99,69.5582314180096,55.6565707479537,83.4598920880654,71.8591733660158,49.9302985392854,93.7880481927463
"$35,000 to < $50,000",Pennsylvania,42,89,21,110,82.5301953736686,73.1921254097406,91.8682653375965,81.8402199085735,66.7481328925117,96.9323069246354
"$50,000 to < $75,000",Pennsylvania,42,114,24,138,78.9690750272011,68.5230607583376,89.4150892960647,80.2652581837213,70.9216284436856,89.608887923757
"$75,000 to < $100,000",Pennsylvania,42,108,22,130,76.7038083196197,68.5335080392533,84.8741085999862,77.6898508571578,63.3799773272553,91.9997243870604
"$100,000 to < $200,000",Pennsylvania,42,132,20,152,82.2071592502958,74.0368914456212,90.3774270549704,81.8117250267952,70.7672662326068,92.8561838209836
"$200,000 or more",Pennsylvania,42,41,7,48,85.2190433633206,73.085963319355,97.3521234072862,91.1466442932254,80.0355674734144,100
"Don’t know/Not sure/Missing",Pennsylvania,42,153,45,198,74.1141484269127,64.9360347564616,83.2922620973639,72.8451347379056,61.7814398964774,83.9088295793339
"Less than $15,000","Rhode Island",44,74,22,96,83.6434143740889,75.7937794640538,91.4930492841239,82.8755186086901,69.5537108837807,96.1973263335995
"$15,000 to < $25,000","Rhode Island",44,100,28,128,77.0378498372819,67.1832566987445,86.8924429758194,77.7404111360921,63.0303540350889,92.4504682370953
"$25,000 to < $35,000","Rhode Island",44,96,17,113,81.1192982093324,71.0473915326316,91.1912048860333,80.0398124360681,65.3221244492509,94.7575004228852
"$35,000 to < $50,000","Rhode Island",44,101,20,121,84.4215602992446,77.1927229648574,91.6503976336317,84.3811390840516,73.8446541842092,94.9176239838941
"$50,000 to < $75,000","Rhode Island",44,194,25,219,88.8990367775881,83.3942560709632,94.403817484213,88.2142489522706,78.7109335192945,97.7175643852467
"$75,000 to < $100,000","Rhode Island",44,167,30,197,85.4398803669368,79.4531097463484,91.4266509875252,86.2247156358309,78.6893763104743,93.7600549611876
"$100,000 to < $200,000","Rhode Island",44,249,37,286,88.3342552693795,84.1446291987674,92.5238813399916,89.2332488478399,83.0941999727563,95.3722977229235
"$200,000 or more","Rhode Island",44,73,5,78,90.6161027485855,86.8710779567549,94.3611275404161,88.664300569426,65.877931184465,100
"Don’t know/Not sure/Missing","Rhode Island",44,226,33,259,88.9818515242963,84.775563645532,93.1881394030606,88.4154533692037,81.3405313331767,95.4903754052307
"Less than $15,000","South Carolina",45,115,39,154,71.9316249198715,63.220429408551,80.642820431192,71.9609686516861,57.6743562641653,86.2475810392068
"$15,000 to < $25,000","South Carolina",45,201,80,281,71.238817658028,64.9459677736695,77.5316675423865,70.326620276583,59.8233194251442,80.8299211280218
"$25,000 to < $35,000","South Carolina",45,206,71,277,77.8019819800164,72.1666929432655,83.4372710167673,76.6649987022309,66.2585154604063,87.0714819440554
"$35,000 to < $50,000","South Carolina",45,214,57,271,78.9815811663325,73.322617007982,84.6405453246831,76.6619493633697,67.6456203606473,85.6782783660921
"$50,000 to < $75,000","South Carolina",45,284,62,346,82.8222105757819,77.787148230089,87.8572729214748,82.485933695809,73.9609527407992,91.0109146508188
"$75,000 to < $100,000","South Carolina",45,223,40,263,83.8243031633165,78.5605830062489,89.0880233203841,86.2496980006207,79.2058275309253,93.293568470316
"$100,000 to < $200,000","South Carolina",45,259,55,314,82.3666048809089,77.3327618579822,87.4004479038355,83.810942339261,76.3372511260911,91.2846335524308
"$200,000 or more","South Carolina",45,62,8,70,89.0776009712862,80.1641217525964,97.9910801899761,91.016202062123,81.1433805280226,100
"Don’t know/Not sure/Missing","South Carolina",45,411,95,506,81.2089174758857,77.1739088145921,85.2439261371794,80.9918441691143,74.6694055193859,87.3142828188427
"Less than $15,000","South Dakota",46,39,25,64,67.9256998125211,62.790954903636,73.0604447214063,73.8512627139015,65.3710428413755,82.3314825864274
"$15,000 to < $25,000","South Dakota",46,100,32,132,87.3855214116875,81.1382821607413,93.6327606626337,86.3092744968948,81.722770056515,90.8957789372747
"$25,000 to < $35,000","South Dakota",46,122,60,182,68.6117655084609,48.4140117861362,88.8095192307856,68.0902407710781,28.8638618710943,100
"$35,000 to < $50,000","South Dakota",46,190,57,247,54.8906362099518,24.477272954611,85.3039994652925,70.5264231196422,59.9342033614141,81.1186428778703
"$50,000 to < $75,000","South Dakota",46,219,56,275,75.1907082353772,63.4460304653042,86.9353860054501,75.4800749836369,60.0331927123342,90.9269572549396
"$75,000 to < $100,000","South Dakota",46,175,33,208,67.2667646541375,45.450305173078,89.083224135197,79.526792689784,53.054865083339,100
"$100,000 to < $200,000","South Dakota",46,192,30,222,91.1150444469229,85.331061879156,96.8990270146899,93.440366177259,87.2805562990842,99.6001760554339
"$200,000 or more","South Dakota",46,52,3,55,98.858160760932,97.3117058650456,100,98.285405874747,96.329038246997,100
"Don’t know/Not sure/Missing","South Dakota",46,274,79,353,69.0604840638935,55.7787649896127,82.3422031381743,64.8304243822766,47.1555293897665,82.5053193747866
"Less than $15,000",Tennessee,47,71,42,113,65.7345524799631,55.2444755600444,76.2246293998819,66.5015401504473,53.81454351359,79.1885367873045
"$15,000 to < $25,000",Tennessee,47,98,37,135,73.9732623231917,65.6814239034726,82.2651007429108,74.3926850398073,66.6390772559401,82.1462928236744
"$25,000 to < $35,000",Tennessee,47,97,39,136,68.5220088828989,56.2082352955485,80.8357824702492,69.4183271464502,50.71715946126,88.1194948316405
"$35,000 to < $50,000",Tennessee,47,115,31,146,75.7844586079435,66.9446992128651,84.6242180030218,74.9405455547768,60.5662390267948,89.3148520827588
"$50,000 to < $75,000",Tennessee,47,128,31,159,75.6071193867436,66.4182436842086,84.7959950892787,76.024328122562,60.9835636573239,91.0650925878
"$75,000 to < $100,000",Tennessee,47,87,21,108,82.5880620852358,75.7870862249762,89.3890379454955,82.9456452103856,72.3545977769065,93.5366926438648
"$100,000 to < $200,000",Tennessee,47,123,25,148,86.224883249492,79.4799937237181,92.969772775266,85.5337649803654,70.5082344874501,100
"$200,000 or more",Tennessee,47,26,6,32,79.9651259621993,62.6292550103418,97.3009969140569,85.0809227888176,69.2698610300692,100
"Don’t know/Not sure/Missing",Tennessee,47,152,51,203,70.6288121677127,62.8990322518096,78.3585920836158,72.9791601542013,62.1186214791256,83.839698829277
"Less than $15,000",Texas,48,174,105,279,65.3535666724741,54.2067160921907,76.5004172527576,65.655098453006,53.8787737336149,77.431423172397
"$15,000 to < $25,000",Texas,48,205,92,297,67.879156773947,55.641269985615,80.117043562279,69.8049873770428,51.0706641782737,88.5393105758119
"$25,000 to < $35,000",Texas,48,195,97,292,66.1995147055201,57.4492576075264,74.9497718035138,66.5201284424419,57.4347865154904,75.6054703693934
"$35,000 to < $50,000",Texas,48,202,72,274,72.5422489120219,65.0189438063864,80.0655540176573,72.9662920212553,62.2324665919159,83.7001174505947
"$50,000 to < $75,000",Texas,48,251,70,321,78.9480347732826,72.5056732779189,85.3903962686462,78.9039906861094,70.8158046798318,86.992176692387
"$75,000 to < $100,000",Texas,48,214,62,276,75.8475779822801,66.2622896472136,85.4328663173466,77.8591348827033,65.8449865502738,89.8732832151327
"$100,000 to < $200,000",Texas,48,324,78,402,79.1818050343272,72.4345120001272,85.9290980685271,82.1344618668048,73.7752343943422,90.4936893392675
