"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2013","2013","Cervix Uteri","27010","Kansas","20",100,1454692,6.9
,"2013","2013","Cervix Uteri","27010","Kentucky","21",178,2235610,8.0
,"2013","2013","Cervix Uteri","27010","Louisiana","22",193,2359406,8.2
,"2013","2013","Cervix Uteri","27010","Maine","23",45,678399,6.6
,"2013","2013","Cervix Uteri","27010","Maryland","24",195,3068479,6.4
,"2013","2013","Cervix Uteri","27010","Massachusetts","25",179,3475497,5.2
,"2013","2013","Cervix Uteri","27010","Michigan","26",344,5050877,6.8
,"2013","2013","Cervix Uteri","27010","Minnesota","27",146,2726649,5.4
,"2013","2013","Cervix Uteri","27010","Mississippi","28",133,1533254,8.7
,"2013","2013","Cervix Uteri","27010","Missouri","29",252,3072832,8.2
,"2013","2013","Cervix Uteri","27010","Montana","30",24,504215,4.8
,"2013","2013","Cervix Uteri","27010","Nebraska","31",67,939455,7.1
,"2013","2013","Cervix Uteri","27010","Nevada","32",127,1373189,9.2
,"2013","2013","Cervix Uteri","27010","New Hampshire","33",28,672375,4.2
,"2013","2013","Cervix Uteri","27010","New Jersey","34",368,4594416,8.0
,"2013","2013","Cervix Uteri","27010","New Mexico","35",76,1057123,7.2
,"2013","2013","Cervix Uteri","27010","New York","36",889,10229757,8.7
,"2013","2013","Cervix Uteri","27010","North Carolina","37",368,5016017,7.3
,"2013","2013","Cervix Uteri","27010","North Dakota","38",Suppressed,355301,Suppressed
,"2013","2013","Cervix Uteri","27010","Ohio","39",464,5919398,7.8
,"2013","2013","Cervix Uteri","27010","Oklahoma","40",184,1937615,9.5
,"2013","2013","Cervix Uteri","27010","Oregon","41",141,1978051,7.1
,"2013","2013","Cervix Uteri","27010","Pennsylvania","42",513,6555551,7.8
,"2013","2013","Cervix Uteri","27010","Rhode Island","44",40,549526,7.3
,"2013","2013","Cervix Uteri","27010","South Carolina","45",202,2431804,8.3
,"2013","2013","Cervix Uteri","27010","South Dakota","46",30,417022,7.2
,"2013","2013","Cervix Uteri","27010","Tennessee","47",312,3326619,9.4
,"2013","2013","Cervix Uteri","27010","Texas","48",1195,13294463,9.0
,"2013","2013","Cervix Uteri","27010","Utah","49",61,1443522,4.2
,"2013","2013","Cervix Uteri","27010","Vermont","50",18,319880,5.6
,"2013","2013","Cervix Uteri","27010","Virginia","51",255,4198627,6.1
,"2013","2013","Cervix Uteri","27010","Washington","53",239,3488371,6.9
,"2013","2013","Cervix Uteri","27010","West Virginia","54",78,936836,8.3
,"2013","2013","Cervix Uteri","27010","Wisconsin","55",167,2892312,5.8
,"2013","2013","Cervix Uteri","27010","Wyoming","56",17,283856,6.0
,"2013","2013","Cervix Uteri","27010","Puerto Rico","72",237,1872797,12.7
,"2014","2014","Cervix Uteri","27010","Alabama","01",247,2510656,9.8
,"2014","2014","Cervix Uteri","27010","Alaska","02",22,350273,6.3
,"2014","2014","Cervix Uteri","27010","Arizona","04",196,3331668,5.9
,"2014","2014","Cervix Uteri","27010","Arkansas","05",140,1502773,9.3
,"2014","2014","Cervix Uteri","27010","California","06",1420,19401382,7.3
,"2014","2014","Cervix Uteri","27010","Colorado","08",175,2654620,6.6
,"2014","2014","Cervix Uteri","27010","Connecticut","09",128,1847141,6.9
,"2014","2014","Cervix Uteri","27010","Delaware","10",46,481661,9.6
,"2014","2014","Cervix Uteri","27010","District of Columbia","11",32,342760,9.3
,"2014","2014","Cervix Uteri","27010","Florida","12",985,10094597,9.8
,"2014","2014","Cervix Uteri","27010","Georgia","13",437,5154406,8.5
,"2014","2014","Cervix Uteri","27010","Hawaii","15",59,711754,8.3
,"2014","2014","Cervix Uteri","27010","Idaho","16",49,817616,6.0
,"2014","2014","Cervix Uteri","27010","Illinois","17",576,6587727,8.7
,"2014","2014","Cervix Uteri","27010","Indiana","18",258,3345747,7.7
,"2014","2014","Cervix Uteri","27010","Iowa","19",132,1567496,8.4
,"2014","2014","Cervix Uteri","27010","Kansas","20",119,1457172,8.2
,"2014","2014","Cervix Uteri","27010","Kentucky","21",215,2241070,9.6
,"2014","2014","Cervix Uteri","27010","Louisiana","22",229,2368606,9.7
,"2014","2014","Cervix Uteri","27010","Maine","23",49,680331,7.2
,"2014","2014","Cervix Uteri","27010","Maryland","24",216,3091091,7.0
,"2014","2014","Cervix Uteri","27010","Massachusetts","25",202,3504025,5.8
,"2014","2014","Cervix Uteri","27010","Michigan","26",329,5058515,6.5
,"2014","2014","Cervix Uteri","27010","Minnesota","27",136,2745265,5.0
,"2014","2014","Cervix Uteri","27010","Mississippi","28",167,1534178,10.9
,"2014","2014","Cervix Uteri","27010","Missouri","29",244,3078383,7.9
,"2014","2014","Cervix Uteri","27010","Montana","30",40,508023,7.9
,"2014","2014","Cervix Uteri","27010","Nebraska","31",80,946292,8.5
,"2014","2014","Cervix Uteri","27010","Nevada","32",120,1393411,8.6
,"2014","2014","Cervix Uteri","27010","New Hampshire","33",36,675305,5.3
,"2014","2014","Cervix Uteri","27010","New Jersey","34",375,4614644,8.1
,"2014","2014","Cervix Uteri","27010","New Mexico","35",81,1055579,7.7
,"2014","2014","Cervix Uteri","27010","New York","36",838,10278587,8.2
,"2014","2014","Cervix Uteri","27010","North Carolina","37",403,5053890,8.0
,"2014","2014","Cervix Uteri","27010","North Dakota","38",19,362132,5.2
,"2014","2014","Cervix Uteri","27010","Ohio","39",485,5931936,8.2
,"2014","2014","Cervix Uteri","27010","Oklahoma","40",179,1947817,9.2
,"2014","2014","Cervix Uteri","27010","Oregon","41",151,1997130,7.6
,"2014","2014","Cervix Uteri","27010","Pennsylvania","42",477,6566477,7.3
,"2014","2014","Cervix Uteri","27010","Rhode Island","44",48,551143,8.7
,"2014","2014","Cervix Uteri","27010","South Carolina","45",197,2457720,8.0
,"2014","2014","Cervix Uteri","27010","South Dakota","46",36,419594,8.6
,"2014","2014","Cervix Uteri","27010","Tennessee","47",307,3349417,9.2
,"2014","2014","Cervix Uteri","27010","Texas","48",1261,13519747,9.3
,"2014","2014","Cervix Uteri","27010","Utah","49",58,1463735,4.0
,"2014","2014","Cervix Uteri","27010","Vermont","50",Suppressed,320172,Suppressed
,"2014","2014","Cervix Uteri","27010","Virginia","51",301,4227516,7.1
,"2014","2014","Cervix Uteri","27010","Washington","53",262,3529858,7.4
,"2014","2014","Cervix Uteri","27010","West Virginia","54",90,934330,9.6
,"2014","2014","Cervix Uteri","27010","Wisconsin","55",208,2900125,7.2
,"2014","2014","Cervix Uteri","27010","Wyoming","56",18,283767,6.3
,"2014","2014","Cervix Uteri","27010","Puerto Rico","72",270,1845988,14.6
,"2015","2015","Cervix Uteri","27010","Alabama","01",236,2520607,9.4
,"2015","2015","Cervix Uteri","27010","Alaska","02",30,350692,8.6
,"2015","2015","Cervix Uteri","27010","Arizona","04",253,3367924,7.5
,"2015","2015","Cervix Uteri","27010","Arkansas","05",163,1505954,10.8
,"2015","2015","Cervix Uteri","27010","California","06",1457,19550031,7.5
,"2015","2015","Cervix Uteri","27010","Colorado","08",180,2699313,6.7
,"2015","2015","Cervix Uteri","27010","Connecticut","09",124,1844247,6.7
,"2015","2015","Cervix Uteri","27010","Delaware","10",39,486297,8.0
,"2015","2015","Cervix Uteri","27010","District of Columbia","11",32,348766,9.2
,"2015","2015","Cervix Uteri","27010","Florida","12",1011,10266077,9.8
,"2015","2015","Cervix Uteri","27010","Georgia","13",437,5213282,8.4
,"2015","2015","Cervix Uteri","27010","Hawaii","15",46,717117,6.4
,"2015","2015","Cervix Uteri","27010","Idaho","16",47,828583,5.7
,"2015","2015","Cervix Uteri","27010","Illinois","17",499,6579064,7.6
,"2015","2015","Cervix Uteri","27010","Indiana","18",297,3352155,8.9
,"2015","2015","Cervix Uteri","27010","Iowa","19",114,1572461,7.2
,"2015","2015","Cervix Uteri","27010","Kansas","20",127,1460973,8.7
,"2015","2015","Cervix Uteri","27010","Kentucky","21",214,2246485,9.5
,"2015","2015","Cervix Uteri","27010","Louisiana","22",238,2378506,10.0
,"2015","2015","Cervix Uteri","27010","Maine","23",39,679640,5.7
,"2015","2015","Cervix Uteri","27010","Maryland","24",232,3109801,7.5
,"2015","2015","Cervix Uteri","27010","Massachusetts","25",197,3524749,5.6
,"2015","2015","Cervix Uteri","27010","Michigan","26",404,5058142,8.0
,"2015","2015","Cervix Uteri","27010","Minnesota","27",166,2759848,6.0
,"2015","2015","Cervix Uteri","27010","Mississippi","28",153,1533810,10.0
,"2015","2015","Cervix Uteri","27010","Missouri","29",264,3083784,8.6
,"2015","2015","Cervix Uteri","27010","Montana","30",42,511885,8.2
,"2015","2015","Cervix Uteri","27010","Nebraska","31",75,952178,7.9
,"2015","2015","Cervix Uteri","27010","Nevada","32",134,1417473,9.5
,"2015","2015","Cervix Uteri","27010","New Hampshire","33",43,676372,6.4
,"2015","2015","Cervix Uteri","27010","New Jersey","34",425,4633326,9.2
,"2015","2015","Cervix Uteri","27010","New Mexico","35",85,1055884,8.1
,"2015","2015","Cervix Uteri","27010","New York","36",866,10314445,8.4
,"2015","2015","Cervix Uteri","27010","North Carolina","37",378,5093420,7.4
,"2015","2015","Cervix Uteri","27010","North Dakota","38",Suppressed,369979,Suppressed
,"2015","2015","Cervix Uteri","27010","Ohio","39",484,5938877,8.1
,"2015","2015","Cervix Uteri","27010","Oklahoma","40",172,1961292,8.8
,"2015","2015","Cervix Uteri","27010","Oregon","41",157,2021712,7.8
,"2015","2015","Cervix Uteri","27010","Pennsylvania","42",526,6567795,8.0
,"2015","2015","Cervix Uteri","27010","Rhode Island","44",38,552365,6.9
,"2015","2015","Cervix Uteri","27010","South Carolina","45",223,2487346,9.0
,"2015","2015","Cervix Uteri","27010","South Dakota","46",24,421235,5.7
,"2015","2015","Cervix Uteri","27010","Tennessee","47",292,3374760,8.7
,"2015","2015","Cervix Uteri","27010","Texas","48",1301,13753806,9.5
,"2015","2015","Cervix Uteri","27010","Utah","49",65,1486405,4.4
,"2015","2015","Cervix Uteri","27010","Vermont","50",Suppressed,320847,Suppressed
,"2015","2015","Cervix Uteri","27010","Virginia","51",261,4252236,6.1
,"2015","2015","Cervix Uteri","27010","Washington","53",253,3582354,7.1
,"2015","2015","Cervix Uteri","27010","West Virginia","54",83,929411,8.9
,"2015","2015","Cervix Uteri","27010","Wisconsin","55",214,2904632,7.4
,"2015","2015","Cervix Uteri","27010","Wyoming","56",Suppressed,284680,Suppressed
,"2015","2015","Cervix Uteri","27010","Puerto Rico","72",248,1816871,13.6
,"2016","2016","Cervix Uteri","27010","Alabama","01",251,2531961,9.9
,"2016","2016","Cervix Uteri","27010","Alaska","02",26,352685,7.4
,"2016","2016","Cervix Uteri","27010","Arizona","04",232,3410715,6.8
,"2016","2016","Cervix Uteri","27010","Arkansas","05",134,1510083,8.9
,"2016","2016","Cervix Uteri","27010","California","06",1539,19664046,7.8
,"2016","2016","Cervix Uteri","27010","Colorado","08",178,2738389,6.5
,"2016","2016","Cervix Uteri","27010","Connecticut","09",116,1841050,6.3
,"2016","2016","Cervix Uteri","27010","Delaware","10",42,490767,8.6
,"2016","2016","Cervix Uteri","27010","District of Columbia","11",33,352504,9.4
,"2016","2016","Cervix Uteri","27010","Florida","12",1139,10461277,10.9
,"2016","2016","Cervix Uteri","27010","Georgia","13",423,5278879,8.0
,"2016","2016","Cervix Uteri","27010","Hawaii","15",47,721827,6.5
,"2016","2016","Cervix Uteri","27010","Idaho","16",62,845309,7.3
,"2016","2016","Cervix Uteri","27010","Illinois","17",567,6563557,8.6
,"2016","2016","Cervix Uteri","27010","Indiana","18",301,3364718,8.9
,"2016","2016","Cervix Uteri","27010","Iowa","19",117,1577541,7.4
,"2016","2016","Cervix Uteri","27010","Kansas","20",100,1462127,6.8
,"2016","2016","Cervix Uteri","27010","Kentucky","21",232,2252577,10.3
,"2016","2016","Cervix Uteri","27010","Louisiana","22",199,2386473,8.3
,"2016","2016","Cervix Uteri","27010","Maine","23",40,681606,5.9
,"2016","2016","Cervix Uteri","27010","Maryland","24",227,3123083,7.3
,"2016","2016","Cervix Uteri","27010","Massachusetts","25",226,3543308,6.4
,"2016","2016","Cervix Uteri","27010","Michigan","26",358,5066570,7.1
,"2016","2016","Cervix Uteri","27010","Minnesota","27",162,2779935,5.8
,"2016","2016","Cervix Uteri","27010","Mississippi","28",147,1533238,9.6
,"2016","2016","Cervix Uteri","27010","Missouri","29",266,3089264,8.6
,"2016","2016","Cervix Uteri","27010","Montana","30",48,516898,9.3
,"2016","2016","Cervix Uteri","27010","Nebraska","31",57,959501,5.9
,"2016","2016","Cervix Uteri","27010","Nevada","32",142,1441600,9.9
,"2016","2016","Cervix Uteri","27010","New Hampshire","33",34,679396,5.0
,"2016","2016","Cervix Uteri","27010","New Jersey","34",373,4650101,8.0
,"2016","2016","Cervix Uteri","27010","New Mexico","35",103,1057116,9.7
,"2016","2016","Cervix Uteri","27010","New York","36",828,10335192,8.0
,"2016","2016","Cervix Uteri","27010","North Carolina","37",405,5147310,7.9
,"2016","2016","Cervix Uteri","27010","North Dakota","38",27,371077,7.3
,"2016","2016","Cervix Uteri","27010","Ohio","39",494,5946624,8.3
,"2016","2016","Cervix Uteri","27010","Oklahoma","40",181,1968256,9.2
,"2016","2016","Cervix Uteri","27010","Oregon","41",143,2057145,7.0
,"2016","2016","Cervix Uteri","27010","Pennsylvania","42",539,6570737,8.2
,"2016","2016","Cervix Uteri","27010","Rhode Island","44",43,554083,7.8
,"2016","2016","Cervix Uteri","27010","South Carolina","45",210,2516486,8.3
,"2016","2016","Cervix Uteri","27010","South Dakota","46",29,424834,6.8
,"2016","2016","Cervix Uteri","27010","Tennessee","47",309,3402609,9.1
,"2016","2016","Cervix Uteri","27010","Texas","48",1318,13961616,9.4
,"2016","2016","Cervix Uteri","27010","Utah","49",81,1516806,5.3
,"2016","2016","Cervix Uteri","27010","Vermont","50",Suppressed,320809,Suppressed
,"2016","2016","Cervix Uteri","27010","Virginia","51",284,4277942,6.6
,"2016","2016","Cervix Uteri","27010","Washington","53",246,3644926,6.7
,"2016","2016","Cervix Uteri","27010","West Virginia","54",86,923142,9.3
,"2016","2016","Cervix Uteri","27010","Wisconsin","55",205,2910886,7.0
,"2016","2016","Cervix Uteri","27010","Wyoming","56",18,283882,6.3
,"2016","2016","Cervix Uteri","27010","Puerto Rico","72",226,1786406,12.7
,"2017","2017","Cervix Uteri","27010","Alabama","01",244,2543544,9.6
,"2017","2017","Cervix Uteri","27010","Alaska","02",30,352498,8.5
,"2017","2017","Cervix Uteri","27010","Arizona","04",234,3448865,6.8
,"2017","2017","Cervix Uteri","27010","Arkansas","05",128,1514222,8.5
,"2017","2017","Cervix Uteri","27010","California","06",1534,19745160,7.8
,"2017","2017","Cervix Uteri","27010","Colorado","08",185,2769935,6.7
,"2017","2017","Cervix Uteri","27010","Connecticut","09",90,1839728,4.9
,"2017","2017","Cervix Uteri","27010","Delaware","10",37,494851,7.5
,"2017","2017","Cervix Uteri","27010","District of Columbia","11",27,356297,7.6
,"2017","2017","Cervix Uteri","27010","Florida","12",1088,10627149,10.2
,"2017","2017","Cervix Uteri","27010","Georgia","13",456,5335356,8.5
,"2017","2017","Cervix Uteri","27010","Hawaii","15",49,723035,6.8
,"2017","2017","Cervix Uteri","27010","Idaho","16",60,863899,6.9
,"2017","2017","Cervix Uteri","27010","Illinois","17",523,6546876,8.0
,"2017","2017","Cervix Uteri","27010","Indiana","18",289,3376523,8.6
,"2017","2017","Cervix Uteri","27010","Iowa","19",126,1582546,8.0
,"2017","2017","Cervix Uteri","27010","Kansas","20",101,1460931,6.9
,"2017","2017","Cervix Uteri","27010","Kentucky","21",249,2259568,11.0
,"2017","2017","Cervix Uteri","27010","Louisiana","22",231,2384174,9.7
,"2017","2017","Cervix Uteri","27010","Maine","23",48,683367,7.0
,"2017","2017","Cervix Uteri","27010","Maryland","24",230,3138789,7.3
,"2017","2017","Cervix Uteri","27010","Massachusetts","25",194,3565445,5.4
,"2017","2017","Cervix Uteri","27010","Michigan","26",353,5077281,7.0
,"2017","2017","Cervix Uteri","27010","Minnesota","27",168,2801773,6.0
,"2017","2017","Cervix Uteri","27010","Mississippi","28",147,1531623,9.6
,"2017","2017","Cervix Uteri","27010","Missouri","29",251,3097130,8.1
,"2017","2017","Cervix Uteri","27010","Montana","30",34,522781,6.5
,"2017","2017","Cervix Uteri","27010","Nebraska","31",85,964797,8.8
,"2017","2017","Cervix Uteri","27010","Nevada","32",143,1466407,9.8
,"2017","2017","Cervix Uteri","27010","New Hampshire","33",38,682895,5.6
,"2017","2017","Cervix Uteri","27010","New Jersey","34",392,4673567,8.4
,"2017","2017","Cervix Uteri","27010","New Mexico","35",73,1057283,6.9
,"2017","2017","Cervix Uteri","27010","New York","36",905,10347101,8.7
,"2017","2017","Cervix Uteri","27010","North Carolina","37",367,5195819,7.1
,"2017","2017","Cervix Uteri","27010","North Dakota","38",29,372564,7.8
,"2017","2017","Cervix Uteri","27010","Ohio","39",495,5959374,8.3
,"2017","2017","Cervix Uteri","27010","Oklahoma","40",173,1968802,8.8
,"2017","2017","Cervix Uteri","27010","Oregon","41",146,2081961,7.0
,"2017","2017","Cervix Uteri","27010","Pennsylvania","42",516,6579103,7.8
,"2017","2017","Cervix Uteri","27010","Rhode Island","44",33,554934,5.9
,"2017","2017","Cervix Uteri","27010","South Carolina","45",200,2544392,7.9
,"2017","2017","Cervix Uteri","27010","South Dakota","46",34,428967,7.9
,"2017","2017","Cervix Uteri","27010","Tennessee","47",282,3433121,8.2
,"2017","2017","Cervix Uteri","27010","Texas","48",1302,14134916,9.2
,"2017","2017","Cervix Uteri","27010","Utah","49",89,1546284,5.8
,"2017","2017","Cervix Uteri","27010","Vermont","50",Suppressed,321975,Suppressed
,"2017","2017","Cervix Uteri","27010","Virginia","51",251,4303998,5.8
,"2017","2017","Cervix Uteri","27010","Washington","53",262,3706324,7.1
,"2017","2017","Cervix Uteri","27010","West Virginia","54",110,915133,12.0
,"2017","2017","Cervix Uteri","27010","Wisconsin","55",176,2920498,6.0
,"2017","2017","Cervix Uteri","27010","Wyoming","56",26,281284,9.2
,"2017","2017","Cervix Uteri","27010","Puerto Rico","72",136,872259,15.6
,"2018","2018","Cervix Uteri","27010","Alabama","01",220,2556094,8.6
,"2018","2018","Cervix Uteri","27010","Alaska","02",30,350631,8.6
,"2018","2018","Cervix Uteri","27010","Arizona","04",227,3492447,6.5
,"2018","2018","Cervix Uteri","27010","Arkansas","05",166,1517456,10.9
,"2018","2018","Cervix Uteri","27010","California","06",1574,19784318,8.0
,"2018","2018","Cervix Uteri","27010","Colorado","08",175,2806232,6.2
,"2018","2018","Cervix Uteri","27010","Connecticut","09",120,1840765,6.5
,"2018","2018","Cervix Uteri","27010","Delaware","10",48,499670,9.6
,"2018","2018","Cervix Uteri","27010","District of Columbia","11",19,358313,5.3
,"2018","2018","Cervix Uteri","27010","Florida","12",1068,10755708,9.9
,"2018","2018","Cervix Uteri","27010","Georgia","13",422,5388025,7.8
,"2018","2018","Cervix Uteri","27010","Hawaii","15",53,724220,7.3
,"2018","2018","Cervix Uteri","27010","Idaho","16",71,880546,8.1
,"2018","2018","Cervix Uteri","27010","Illinois","17",500,6524160,7.7
,"2018","2018","Cervix Uteri","27010","Indiana","18",289,3393699,8.5
,"2018","2018","Cervix Uteri","27010","Iowa","19",128,1585666,8.1
,"2018","2018","Cervix Uteri","27010","Kansas","20",146,1461808,10.0
,"2018","2018","Cervix Uteri","27010","Kentucky","21",212,2264483,9.4
,"2018","2018","Cervix Uteri","27010","Louisiana","22",226,2380488,9.5
,"2018","2018","Cervix Uteri","27010","Maine","23",33,686033,4.8
,"2018","2018","Cervix Uteri","27010","Maryland","24",214,3151667,6.8
,"2018","2018","Cervix Uteri","27010","Massachusetts","25",204,3581986,5.7
,"2018","2018","Cervix Uteri","27010","Michigan","26",366,5083431,7.2
,"2018","2018","Cervix Uteri","27010","Minnesota","27",140,2821353,5.0
,"2018","2018","Cervix Uteri","27010","Mississippi","28",141,1526895,9.2
,"2018","2018","Cervix Uteri","27010","Missouri","29",278,3102918,9.0
,"2018","2018","Cervix Uteri","27010","Montana","30",30,526716,5.7
,"2018","2018","Cervix Uteri","27010","Nebraska","31",61,969603,6.3
,"2018","2018","Cervix Uteri","27010","Nevada","32",125,1493652,8.4
,"2018","2018","Cervix Uteri","27010","New Hampshire","33",37,684881,5.4
,"2018","2018","Cervix Uteri","27010","New Jersey","34",395,4691239,8.4
,"2018","2018","Cervix Uteri","27010","New Mexico","35",91,1057957,8.6
,"2018","2018","Cervix Uteri","27010","New York","36",802,10355850,7.7
,"2018","2018","Cervix Uteri","27010","North Carolina","37",406,5245755,7.7
,"2018","2018","Cervix Uteri","27010","North Dakota","38",19,375043,5.1
,"2018","2018","Cervix Uteri","27010","Ohio","39",460,5968034,7.7
,"2018","2018","Cervix Uteri","27010","Oklahoma","40",220,1971899,11.2
,"2018","2018","Cervix Uteri","27010","Oregon","41",150,2098435,7.1
,"2018","2018","Cervix Uteri","27010","Pennsylvania","42",486,6590245,7.4
,"2018","2018","Cervix Uteri","27010","Rhode Island","44",51,557632,9.1
,"2018","2018","Cervix Uteri","27010","South Carolina","45",222,2573075,8.6
,"2018","2018","Cervix Uteri","27010","South Dakota","46",22,431365,5.1
,"2018","2018","Cervix Uteri","27010","Tennessee","47",328,3465473,9.5
,"2018","2018","Cervix Uteri","27010","Texas","48",1358,14290463,9.5
,"2018","2018","Cervix Uteri","27010","Utah","49",73,1572724,4.6
,"2018","2018","Cervix Uteri","27010","Vermont","50",Suppressed,322688,Suppressed
,"2018","2018","Cervix Uteri","27010","Virginia","51",285,4324676,6.6
,"2018","2018","Cervix Uteri","27010","Washington","53",268,3753619,7.1
,"2018","2018","Cervix Uteri","27010","West Virginia","54",100,908207,11.0
,"2018","2018","Cervix Uteri","27010","Wisconsin","55",184,2928555,6.3
,"2018","2018","Cervix Uteri","27010","Wyoming","56",32,280730,11.4
,"2018","2018","Cervix Uteri","27010","Puerto Rico","72",210,1676341,12.5
,"2019","2019","Cervix Uteri","27010","Alabama","01",258,2570003,10.0
,"2019","2019","Cervix Uteri","27010","Alaska","02",23,348902,6.6
,"2019","2019","Cervix Uteri","27010","Arizona","04",231,3541689,6.5
,"2019","2019","Cervix Uteri","27010","Arkansas","05",152,1520580,10.0
,"2019","2019","Cervix Uteri","27010","California","06",1505,19777422,7.6
,"2019","2019","Cervix Uteri","27010","Colorado","08",165,2831758,5.8
,"2019","2019","Cervix Uteri","27010","Connecticut","09",102,1837568,5.6
,"2019","2019","Cervix Uteri","27010","Delaware","10",41,504795,8.1
,"2019","2019","Cervix Uteri","27010","District of Columbia","11",31,359424,8.6
,"2019","2019","Cervix Uteri","27010","Florida","12",1138,10863968,10.5
,"2019","2019","Cervix Uteri","27010","Georgia","13",479,5444691,8.8
,"2019","2019","Cervix Uteri","27010","Hawaii","15",56,722535,7.8
,"2019","2019","Cervix Uteri","27010","Idaho","16",72,899913,8.0
,"2019","2019","Cervix Uteri","27010","Illinois","17",517,6500736,8.0
,"2019","2019","Cervix Uteri","27010","Indiana","18",307,3409983,9.0
,"2019","2019","Cervix Uteri","27010","Iowa","19",114,1590172,7.2
,"2019","2019","Cervix Uteri","27010","Kansas","20",106,1462618,7.2
,"2019","2019","Cervix Uteri","27010","Kentucky","21",215,2268140,9.5
,"2019","2019","Cervix Uteri","27010","Louisiana","22",227,2377768,9.5
,"2019","2019","Cervix Uteri","27010","Maine","23",40,689059,5.8
,"2019","2019","Cervix Uteri","27010","Maryland","24",233,3163721,7.4
,"2019","2019","Cervix Uteri","27010","Massachusetts","25",200,3590644,5.6
,"2019","2019","Cervix Uteri","27010","Michigan","26",330,5083205,6.5
,"2019","2019","Cervix Uteri","27010","Minnesota","27",173,2837516,6.1
,"2019","2019","Cervix Uteri","27010","Mississippi","28",140,1524352,9.2
,"2019","2019","Cervix Uteri","27010","Missouri","29",291,3109938,9.4
,"2019","2019","Cervix Uteri","27010","Montana","30",38,530720,7.2
,"2019","2019","Cervix Uteri","27010","Nebraska","31",78,973279,8.0
,"2019","2019","Cervix Uteri","27010","Nevada","32",122,1522023,8.0
,"2019","2019","Cervix Uteri","27010","New Hampshire","33",49,688414,7.1
,"2019","2019","Cervix Uteri","27010","New Jersey","34",347,4707119,7.4
,"2019","2019","Cervix Uteri","27010","New Mexico","35",84,1061209,7.9
,"2019","2019","Cervix Uteri","27010","New York","36",824,10349844,8.0
,"2019","2019","Cervix Uteri","27010","North Carolina","37",400,5292448,7.6
,"2019","2019","Cervix Uteri","27010","North Dakota","38",19,377294,5.0
,"2019","2019","Cervix Uteri","27010","Ohio","39",515,5976030,8.6
,"2019","2019","Cervix Uteri","27010","Oklahoma","40",203,1978803,10.3
,"2019","2019","Cervix Uteri","27010","Oregon","41",156,2113636,7.4
,"2019","2019","Cervix Uteri","27010","Pennsylvania","42",498,6591375,7.6
,"2019","2019","Cervix Uteri","27010","Rhode Island","44",34,558585,6.1
,"2019","2019","Cervix Uteri","27010","South Carolina","45",221,2602258,8.5
,"2019","2019","Cervix Uteri","27010","South Dakota","46",26,434574,6.0
,"2019","2019","Cervix Uteri","27010","Tennessee","47",252,3492553,7.2
,"2019","2019","Cervix Uteri","27010","Texas","48",1431,14457188,9.9
,"2019","2019","Cervix Uteri","27010","Utah","49",74,1597267,4.6
,"2019","2019","Cervix Uteri","27010","Vermont","50",29,322849,9.0
,"2019","2019","Cervix Uteri","27010","Virginia","51",289,4347768,6.6
,"2019","2019","Cervix Uteri","27010","Washington","53",270,3794545,7.1
,"2019","2019","Cervix Uteri","27010","West Virginia","54",76,901857,8.4
,"2019","2019","Cervix Uteri","27010","Wisconsin","55",180,2936874,6.1
,"2019","2019","Cervix Uteri","27010","Wyoming","56",28,280787,10.0
,"2019","2019","Cervix Uteri","27010","Puerto Rico","72",216,1677955,12.9
,"2020","2020","Cervix Uteri","27010","Alabama","01",239,2585623,9.2
,"2020","2020","Cervix Uteri","27010","Alaska","02",Suppressed,347777,Suppressed
,"2020","2020","Cervix Uteri","27010","Arizona","04",211,3596205,5.9
,"2020","2020","Cervix Uteri","27010","Arkansas","05",131,1525592,8.6
,"2020","2020","Cervix Uteri","27010","California","06",1403,19750480,7.1
,"2020","2020","Cervix Uteri","27010","Colorado","08",176,2855187,6.2
,"2020","2020","Cervix Uteri","27010","Connecticut","09",98,1821336,5.4
,"2020","2020","Cervix Uteri","27010","Delaware","10",37,510389,7.2
,"2020","2020","Cervix Uteri","27010","District of Columbia","11",26,349986,7.4
,"2020","2020","Cervix Uteri","27010","Florida","12",1046,10984629,9.5
,"2020","2020","Cervix Uteri","27010","Georgia","13",446,5490946,8.1
,"2020","2020","Cervix Uteri","27010","Hawaii","15",53,719617,7.4
,"2020","2020","Cervix Uteri","27010","Idaho","16",43,920162,4.7
,"2020","2020","Cervix Uteri","27010","Illinois","17",449,6467086,6.9
,"2020","2020","Cervix Uteri","27010","Indiana","18",290,3421967,8.5
,"2020","2020","Cervix Uteri","27010","Iowa","19",97,1592364,6.1
,"2020","2020","Cervix Uteri","27010","Kansas","20",104,1463572,7.1
,"2020","2020","Cervix Uteri","27010","Kentucky","21",210,2272209,9.2
,"2020","2020","Cervix Uteri","27010","Louisiana","22",185,2372060,7.8
,"2020","2020","Cervix Uteri","27010","Maine","23",55,691913,7.9
,"2020","2020","Cervix Uteri","27010","Maryland","24",216,3168085,6.8
,"2020","2020","Cervix Uteri","27010","Massachusetts","25",168,3576723,4.7
,"2020","2020","Cervix Uteri","27010","Michigan","26",332,5077499,6.5
,"2020","2020","Cervix Uteri","27010","Minnesota","27",136,2847329,4.8
