"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2006","2006","Cervix Uteri","27010","Ohio","39","40-44 years","40-44",80,425546,18.8
,"2006","2006","Cervix Uteri","27010","Ohio","39","45-49 years","45-49",66,460728,14.3
,"2006","2006","Cervix Uteri","27010","Ohio","39","50-54 years","50-54",41,424386,9.7
,"2006","2006","Cervix Uteri","27010","Ohio","39","55-59 years","55-59",43,384842,11.2
,"2006","2006","Cervix Uteri","27010","Ohio","39","60-64 years ","60-64",42,275823,15.2
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","20-24 years","20-24",Suppressed,132632,Suppressed
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","25-29 years","25-29",Suppressed,117951,Suppressed
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","30-34 years","30-34",Suppressed,110096,Suppressed
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","35-39 years","35-39",20,112448,17.8
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","40-44 years","40-44",28,124534,22.5
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","45-49 years","45-49",34,133813,25.4
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","50-54 years","50-54",18,124670,14.4
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","55-59 years","55-59",Suppressed,114076,Suppressed
,"2006","2006","Cervix Uteri","27010","Oklahoma","40","60-64 years ","60-64",Suppressed,89093,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","20-24 years","20-24",0,122912,0.0
,"2006","2006","Cervix Uteri","27010","Oregon","41","25-29 years","25-29",Suppressed,122716,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","30-34 years","30-34",Suppressed,117370,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","35-39 years","35-39",21,122979,17.1
,"2006","2006","Cervix Uteri","27010","Oregon","41","40-44 years","40-44",Suppressed,127103,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","45-49 years","45-49",Suppressed,138726,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","50-54 years","50-54",Suppressed,141116,Suppressed
,"2006","2006","Cervix Uteri","27010","Oregon","41","55-59 years","55-59",19,129587,14.7
,"2006","2006","Cervix Uteri","27010","Oregon","41","60-64 years ","60-64",Suppressed,93199,Suppressed
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","20-24 years","20-24",Suppressed,407502,Suppressed
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","25-29 years","25-29",19,376139,5.1
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","30-34 years","30-34",45,354679,12.7
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","35-39 years","35-39",52,420863,12.4
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","40-44 years","40-44",72,470673,15.3
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","45-49 years","45-49",64,504683,12.7
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","50-54 years","50-54",57,467085,12.2
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","55-59 years","55-59",50,422614,11.8
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42","60-64 years ","60-64",50,315517,15.8
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","20-24 years","20-24",Suppressed,39076,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","25-29 years","25-29",Suppressed,34175,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","30-34 years","30-34",Suppressed,31147,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","35-39 years","35-39",Suppressed,38171,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","40-44 years","40-44",Suppressed,41567,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","45-49 years","45-49",Suppressed,43350,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","50-54 years","50-54",Suppressed,39297,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","55-59 years","55-59",Suppressed,34386,Suppressed
,"2006","2006","Cervix Uteri","27010","Rhode Island","44","60-64 years ","60-64",Suppressed,25500,Suppressed
,"2006","2006","Cervix Uteri","27010","South Carolina","45","20-24 years","20-24",Suppressed,151015,Suppressed
,"2006","2006","Cervix Uteri","27010","South Carolina","45","25-29 years","25-29",16,147537,10.8
,"2006","2006","Cervix Uteri","27010","South Carolina","45","30-34 years","30-34",Suppressed,137527,Suppressed
,"2006","2006","Cervix Uteri","27010","South Carolina","45","35-39 years","35-39",23,150037,15.3
,"2006","2006","Cervix Uteri","27010","South Carolina","45","40-44 years","40-44",27,162756,16.6
,"2006","2006","Cervix Uteri","27010","South Carolina","45","45-49 years","45-49",37,166140,22.3
,"2006","2006","Cervix Uteri","27010","South Carolina","45","50-54 years","50-54",17,157756,10.8
,"2006","2006","Cervix Uteri","27010","South Carolina","45","55-59 years","55-59",20,149613,13.4
,"2006","2006","Cervix Uteri","27010","South Carolina","45","60-64 years ","60-64",17,116038,14.7
,"2006","2006","Cervix Uteri","27010","South Dakota","46","20-24 years","20-24",0,28845,0.0
,"2006","2006","Cervix Uteri","27010","South Dakota","46","25-29 years","25-29",Suppressed,23327,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","30-34 years","30-34",Suppressed,21774,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","35-39 years","35-39",Suppressed,22705,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","40-44 years","40-44",Suppressed,26788,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","45-49 years","45-49",Suppressed,29321,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","50-54 years","50-54",Suppressed,27707,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","55-59 years","55-59",Suppressed,23278,Suppressed
,"2006","2006","Cervix Uteri","27010","South Dakota","46","60-64 years ","60-64",Suppressed,17621,Suppressed
,"2006","2006","Cervix Uteri","27010","Tennessee","47","20-24 years","20-24",Suppressed,203297,Suppressed
,"2006","2006","Cervix Uteri","27010","Tennessee","47","25-29 years","25-29",Suppressed,210502,Suppressed
,"2006","2006","Cervix Uteri","27010","Tennessee","47","30-34 years","30-34",31,197632,15.7
,"2006","2006","Cervix Uteri","27010","Tennessee","47","35-39 years","35-39",36,214474,16.8
,"2006","2006","Cervix Uteri","27010","Tennessee","47","40-44 years","40-44",37,231661,16.0
,"2006","2006","Cervix Uteri","27010","Tennessee","47","45-49 years","45-49",32,235059,13.6
,"2006","2006","Cervix Uteri","27010","Tennessee","47","50-54 years","50-54",30,220567,13.6
,"2006","2006","Cervix Uteri","27010","Tennessee","47","55-59 years","55-59",33,203572,16.2
,"2006","2006","Cervix Uteri","27010","Tennessee","47","60-64 years ","60-64",16,155383,10.3
,"2006","2006","Cervix Uteri","27010","Texas","48","20-24 years","20-24",18,851616,2.1
,"2006","2006","Cervix Uteri","27010","Texas","48","25-29 years","25-29",50,845320,5.9
,"2006","2006","Cervix Uteri","27010","Texas","48","30-34 years","30-34",112,824461,13.6
,"2006","2006","Cervix Uteri","27010","Texas","48","35-39 years","35-39",144,837317,17.2
,"2006","2006","Cervix Uteri","27010","Texas","48","40-44 years","40-44",149,856934,17.4
,"2006","2006","Cervix Uteri","27010","Texas","48","45-49 years","45-49",126,849988,14.8
,"2006","2006","Cervix Uteri","27010","Texas","48","50-54 years","50-54",101,755537,13.4
,"2006","2006","Cervix Uteri","27010","Texas","48","55-59 years","55-59",89,655562,13.6
,"2006","2006","Cervix Uteri","27010","Texas","48","60-64 years ","60-64",58,477575,12.1
,"2006","2006","Cervix Uteri","27010","Utah","49","20-24 years","20-24",Suppressed,115729,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","25-29 years","25-29",Suppressed,105473,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","30-34 years","30-34",Suppressed,88019,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","35-39 years","35-39",Suppressed,76585,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","40-44 years","40-44",Suppressed,73748,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","45-49 years","45-49",Suppressed,76385,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","50-54 years","50-54",Suppressed,69421,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","55-59 years","55-59",Suppressed,58721,Suppressed
,"2006","2006","Cervix Uteri","27010","Utah","49","60-64 years ","60-64",Suppressed,43297,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","20-24 years","20-24",0,21630,0.0
,"2006","2006","Cervix Uteri","27010","Vermont","50","25-29 years","25-29",Suppressed,15815,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","30-34 years","30-34",Suppressed,17672,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","35-39 years","35-39",Suppressed,20917,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","40-44 years","40-44",Suppressed,24521,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","45-49 years","45-49",Suppressed,26960,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","50-54 years","50-54",Suppressed,25692,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","55-59 years","55-59",Suppressed,22900,Suppressed
,"2006","2006","Cervix Uteri","27010","Vermont","50","60-64 years ","60-64",Suppressed,16425,Suppressed
,"2006","2006","Cervix Uteri","27010","Virginia","51","20-24 years","20-24",Suppressed,269078,Suppressed
,"2006","2006","Cervix Uteri","27010","Virginia","51","25-29 years","25-29",Suppressed,257285,Suppressed
,"2006","2006","Cervix Uteri","27010","Virginia","51","30-34 years","30-34",27,254555,10.6
,"2006","2006","Cervix Uteri","27010","Virginia","51","35-39 years","35-39",38,283902,13.4
,"2006","2006","Cervix Uteri","27010","Virginia","51","40-44 years","40-44",42,308921,13.6
,"2006","2006","Cervix Uteri","27010","Virginia","51","45-49 years","45-49",33,308513,10.7
,"2006","2006","Cervix Uteri","27010","Virginia","51","50-54 years","50-54",30,278887,10.8
,"2006","2006","Cervix Uteri","27010","Virginia","51","55-59 years","55-59",21,253014,8.3
,"2006","2006","Cervix Uteri","27010","Virginia","51","60-64 years ","60-64",23,184829,12.4
,"2006","2006","Cervix Uteri","27010","Washington","53","20-24 years","20-24",Suppressed,217351,Suppressed
,"2006","2006","Cervix Uteri","27010","Washington","53","25-29 years","25-29",Suppressed,219940,Suppressed
,"2006","2006","Cervix Uteri","27010","Washington","53","30-34 years","30-34",24,203878,11.8
,"2006","2006","Cervix Uteri","27010","Washington","53","35-39 years","35-39",41,226319,18.1
,"2006","2006","Cervix Uteri","27010","Washington","53","40-44 years","40-44",31,237789,13.0
,"2006","2006","Cervix Uteri","27010","Washington","53","45-49 years","45-49",37,249021,14.9
,"2006","2006","Cervix Uteri","27010","Washington","53","50-54 years","50-54",25,236942,10.6
,"2006","2006","Cervix Uteri","27010","Washington","53","55-59 years","55-59",20,212015,9.4
,"2006","2006","Cervix Uteri","27010","Washington","53","60-64 years ","60-64",Suppressed,150582,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","20-24 years","20-24",Suppressed,58332,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","25-29 years","25-29",Suppressed,55114,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","30-34 years","30-34",Suppressed,54880,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","35-39 years","35-39",Suppressed,58964,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","40-44 years","40-44",18,64139,28.1
,"2006","2006","Cervix Uteri","27010","West Virginia","54","45-49 years","45-49",Suppressed,71550,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","50-54 years","50-54",Suppressed,71205,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","55-59 years","55-59",Suppressed,68384,Suppressed
,"2006","2006","Cervix Uteri","27010","West Virginia","54","60-64 years ","60-64",Suppressed,50371,Suppressed
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","20-24 years","20-24",0,196548,0.0
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","25-29 years","25-29",Suppressed,164720,Suppressed
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","30-34 years","30-34",Suppressed,166644,Suppressed
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","35-39 years","35-39",24,185820,12.9
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","40-44 years","40-44",19,212085,9.0
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","45-49 years","45-49",19,222915,8.5
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","50-54 years","50-54",23,202378,11.4
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","55-59 years","55-59",27,175094,15.4
,"2006","2006","Cervix Uteri","27010","Wisconsin","55","60-64 years ","60-64",Suppressed,127790,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","20-24 years","20-24",0,19148,0.0
,"2006","2006","Cervix Uteri","27010","Wyoming","56","25-29 years","25-29",Suppressed,16650,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","30-34 years","30-34",Suppressed,14884,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","35-39 years","35-39",Suppressed,15099,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","40-44 years","40-44",Suppressed,17607,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","45-49 years","45-49",0,21167,0.0
,"2006","2006","Cervix Uteri","27010","Wyoming","56","50-54 years","50-54",Suppressed,20486,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","55-59 years","55-59",Suppressed,17453,Suppressed
,"2006","2006","Cervix Uteri","27010","Wyoming","56","60-64 years ","60-64",Suppressed,12329,Suppressed
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","20-24 years","20-24",Suppressed,140188,Suppressed
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","25-29 years","25-29",Suppressed,138193,Suppressed
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","30-34 years","30-34",19,126837,15.0
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","35-39 years","35-39",18,129689,13.9
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","40-44 years","40-44",23,137036,16.8
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","45-49 years","45-49",21,132160,15.9
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","50-54 years","50-54",19,125112,15.2
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","55-59 years","55-59",Suppressed,121827,Suppressed
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72","60-64 years ","60-64",17,105019,16.2
,"2007","2007","Cervix Uteri","27010","Alabama","01","20-24 years","20-24",Suppressed,163425,Suppressed
,"2007","2007","Cervix Uteri","27010","Alabama","01","25-29 years","25-29",Suppressed,156497,Suppressed
,"2007","2007","Cervix Uteri","27010","Alabama","01","30-34 years","30-34",18,145591,12.4
,"2007","2007","Cervix Uteri","27010","Alabama","01","35-39 years","35-39",37,159044,23.3
,"2007","2007","Cervix Uteri","27010","Alabama","01","40-44 years","40-44",35,166904,21.0
,"2007","2007","Cervix Uteri","27010","Alabama","01","45-49 years","45-49",27,178782,15.1
,"2007","2007","Cervix Uteri","27010","Alabama","01","50-54 years","50-54",22,171281,12.8
,"2007","2007","Cervix Uteri","27010","Alabama","01","55-59 years","55-59",29,154650,18.8
,"2007","2007","Cervix Uteri","27010","Alabama","01","60-64 years ","60-64",Suppressed,128133,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","20-24 years","20-24",0,24336,0.0
,"2007","2007","Cervix Uteri","27010","Alaska","02","25-29 years","25-29",Suppressed,23398,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","30-34 years","30-34",Suppressed,20973,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","35-39 years","35-39",Suppressed,22611,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","40-44 years","40-44",Suppressed,24314,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","45-49 years","45-49",Suppressed,27390,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","50-54 years","50-54",Suppressed,26380,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","55-59 years","55-59",Suppressed,20375,Suppressed
,"2007","2007","Cervix Uteri","27010","Alaska","02","60-64 years ","60-64",Suppressed,13943,Suppressed
,"2007","2007","Cervix Uteri","27010","Arizona","04","20-24 years","20-24",0,204621,0.0
,"2007","2007","Cervix Uteri","27010","Arizona","04","25-29 years","25-29",19,220007,8.6
,"2007","2007","Cervix Uteri","27010","Arizona","04","30-34 years","30-34",19,195182,9.7
,"2007","2007","Cervix Uteri","27010","Arizona","04","35-39 years","35-39",29,205433,14.1
,"2007","2007","Cervix Uteri","27010","Arizona","04","40-44 years","40-44",34,204918,16.6
,"2007","2007","Cervix Uteri","27010","Arizona","04","45-49 years","45-49",32,211737,15.1
,"2007","2007","Cervix Uteri","27010","Arizona","04","50-54 years","50-54",25,199599,12.5
,"2007","2007","Cervix Uteri","27010","Arizona","04","55-59 years","55-59",22,185991,11.8
,"2007","2007","Cervix Uteri","27010","Arizona","04","60-64 years ","60-64",23,159577,14.4
,"2007","2007","Cervix Uteri","27010","Arkansas","05","20-24 years","20-24",0,96034,0.0
,"2007","2007","Cervix Uteri","27010","Arkansas","05","25-29 years","25-29",Suppressed,98159,Suppressed
,"2007","2007","Cervix Uteri","27010","Arkansas","05","30-34 years","30-34",Suppressed,85904,Suppressed
,"2007","2007","Cervix Uteri","27010","Arkansas","05","35-39 years","35-39",Suppressed,92510,Suppressed
,"2007","2007","Cervix Uteri","27010","Arkansas","05","40-44 years","40-44",23,97890,23.5
,"2007","2007","Cervix Uteri","27010","Arkansas","05","45-49 years","45-49",18,102449,17.6
,"2007","2007","Cervix Uteri","27010","Arkansas","05","50-54 years","50-54",17,99562,17.1
,"2007","2007","Cervix Uteri","27010","Arkansas","05","55-59 years","55-59",Suppressed,90954,Suppressed
,"2007","2007","Cervix Uteri","27010","Arkansas","05","60-64 years ","60-64",Suppressed,78458,Suppressed
,"2007","2007","Cervix Uteri","27010","California","06","20-24 years","20-24",21,1265950,1.7
,"2007","2007","Cervix Uteri","27010","California","06","25-29 years","25-29",52,1315736,4.0
,"2007","2007","Cervix Uteri","27010","California","06","30-34 years","30-34",120,1224203,9.8
,"2007","2007","Cervix Uteri","27010","California","06","35-39 years","35-39",188,1324022,14.2
,"2007","2007","Cervix Uteri","27010","California","06","40-44 years","40-44",224,1324229,16.9
,"2007","2007","Cervix Uteri","27010","California","06","45-49 years","45-49",228,1336611,17.1
,"2007","2007","Cervix Uteri","27010","California","06","50-54 years","50-54",165,1227037,13.4
,"2007","2007","Cervix Uteri","27010","California","06","55-59 years","55-59",151,1051975,14.4
,"2007","2007","Cervix Uteri","27010","California","06","60-64 years ","60-64",124,821115,15.1
,"2007","2007","Cervix Uteri","27010","Colorado","08","20-24 years","20-24",Suppressed,163106,Suppressed
,"2007","2007","Cervix Uteri","27010","Colorado","08","25-29 years","25-29",Suppressed,170782,Suppressed
,"2007","2007","Cervix Uteri","27010","Colorado","08","30-34 years","30-34",Suppressed,162083,Suppressed
,"2007","2007","Cervix Uteri","27010","Colorado","08","35-39 years","35-39",19,172512,11.0
,"2007","2007","Cervix Uteri","27010","Colorado","08","40-44 years","40-44",29,174065,16.7
,"2007","2007","Cervix Uteri","27010","Colorado","08","45-49 years","45-49",22,188775,11.7
,"2007","2007","Cervix Uteri","27010","Colorado","08","50-54 years","50-54",23,177408,13.0
,"2007","2007","Cervix Uteri","27010","Colorado","08","55-59 years","55-59",18,151628,11.9
,"2007","2007","Cervix Uteri","27010","Colorado","08","60-64 years ","60-64",Suppressed,113320,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","20-24 years","20-24",Suppressed,105977,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","25-29 years","25-29",Suppressed,98955,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","30-34 years","30-34",Suppressed,103125,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","35-39 years","35-39",17,126823,13.4
,"2007","2007","Cervix Uteri","27010","Connecticut","09","40-44 years","40-44",23,143615,16.0
,"2007","2007","Cervix Uteri","27010","Connecticut","09","45-49 years","45-49",Suppressed,149980,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","50-54 years","50-54",Suppressed,135631,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","55-59 years","55-59",Suppressed,115579,Suppressed
,"2007","2007","Cervix Uteri","27010","Connecticut","09","60-64 years ","60-64",Suppressed,96217,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","20-24 years","20-24",0,29638,0.0
,"2007","2007","Cervix Uteri","27010","Delaware","10","25-29 years","25-29",Suppressed,29625,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","30-34 years","30-34",Suppressed,25760,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","35-39 years","35-39",Suppressed,29927,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","40-44 years","40-44",Suppressed,33110,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","45-49 years","45-49",Suppressed,34385,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","50-54 years","50-54",Suppressed,31703,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","55-59 years","55-59",Suppressed,29034,Suppressed
,"2007","2007","Cervix Uteri","27010","Delaware","10","60-64 years ","60-64",Suppressed,24643,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","20-24 years","20-24",0,31047,0.0
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","25-29 years","25-29",Suppressed,31573,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","30-34 years","30-34",Suppressed,25385,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","35-39 years","35-39",Suppressed,21384,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","40-44 years","40-44",Suppressed,19035,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","45-49 years","45-49",Suppressed,19050,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","50-54 years","50-54",Suppressed,19163,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","55-59 years","55-59",Suppressed,18464,Suppressed
,"2007","2007","Cervix Uteri","27010","District of Columbia","11","60-64 years ","60-64",Suppressed,14740,Suppressed
,"2007","2007","Cervix Uteri","27010","Florida","12","20-24 years","20-24",Suppressed,581327,Suppressed
,"2007","2007","Cervix Uteri","27010","Florida","12","25-29 years","25-29",29,574020,5.1
,"2007","2007","Cervix Uteri","27010","Florida","12","30-34 years","30-34",49,539721,9.1
,"2007","2007","Cervix Uteri","27010","Florida","12","35-39 years","35-39",108,615417,17.5
,"2007","2007","Cervix Uteri","27010","Florida","12","40-44 years","40-44",116,670131,17.3
,"2007","2007","Cervix Uteri","27010","Florida","12","45-49 years","45-49",139,696883,19.9
,"2007","2007","Cervix Uteri","27010","Florida","12","50-54 years","50-54",92,648702,14.2
,"2007","2007","Cervix Uteri","27010","Florida","12","55-59 years","55-59",95,605250,15.7
,"2007","2007","Cervix Uteri","27010","Florida","12","60-64 years ","60-64",96,540353,17.8
,"2007","2007","Cervix Uteri","27010","Georgia","13","20-24 years","20-24",Suppressed,322022,Suppressed
,"2007","2007","Cervix Uteri","27010","Georgia","13","25-29 years","25-29",17,341780,5.0
,"2007","2007","Cervix Uteri","27010","Georgia","13","30-34 years","30-34",38,328669,11.6
,"2007","2007","Cervix Uteri","27010","Georgia","13","35-39 years","35-39",63,361126,17.4
,"2007","2007","Cervix Uteri","27010","Georgia","13","40-44 years","40-44",56,362054,15.5
,"2007","2007","Cervix Uteri","27010","Georgia","13","45-49 years","45-49",46,356168,12.9
,"2007","2007","Cervix Uteri","27010","Georgia","13","50-54 years","50-54",48,321021,15.0
,"2007","2007","Cervix Uteri","27010","Georgia","13","55-59 years","55-59",35,283744,12.3
,"2007","2007","Cervix Uteri","27010","Georgia","13","60-64 years ","60-64",22,221927,9.9
,"2007","2007","Cervix Uteri","27010","Hawaii","15","20-24 years","20-24",Suppressed,42813,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","25-29 years","25-29",Suppressed,45437,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","30-34 years","30-34",Suppressed,40076,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","35-39 years","35-39",Suppressed,43855,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","40-44 years","40-44",Suppressed,45718,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","45-49 years","45-49",Suppressed,48147,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","50-54 years","50-54",Suppressed,48470,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","55-59 years","55-59",Suppressed,44722,Suppressed
,"2007","2007","Cervix Uteri","27010","Hawaii","15","60-64 years ","60-64",Suppressed,35470,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","20-24 years","20-24",0,53001,0.0
,"2007","2007","Cervix Uteri","27010","Idaho","16","25-29 years","25-29",0,50457,0.0
,"2007","2007","Cervix Uteri","27010","Idaho","16","30-34 years","30-34",Suppressed,46120,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","35-39 years","35-39",Suppressed,47159,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","40-44 years","40-44",Suppressed,48223,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","45-49 years","45-49",Suppressed,52612,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","50-54 years","50-54",Suppressed,51209,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","55-59 years","55-59",Suppressed,45033,Suppressed
,"2007","2007","Cervix Uteri","27010","Idaho","16","60-64 years ","60-64",Suppressed,35985,Suppressed
,"2007","2007","Cervix Uteri","27010","Illinois","17","20-24 years","20-24",Suppressed,429962,Suppressed
,"2007","2007","Cervix Uteri","27010","Illinois","17","25-29 years","25-29",30,445735,6.7
,"2007","2007","Cervix Uteri","27010","Illinois","17","30-34 years","30-34",47,420791,11.2
,"2007","2007","Cervix Uteri","27010","Illinois","17","35-39 years","35-39",60,447946,13.4
,"2007","2007","Cervix Uteri","27010","Illinois","17","40-44 years","40-44",62,460521,13.5
,"2007","2007","Cervix Uteri","27010","Illinois","17","45-49 years","45-49",72,488062,14.8
,"2007","2007","Cervix Uteri","27010","Illinois","17","50-54 years","50-54",67,451820,14.8
,"2007","2007","Cervix Uteri","27010","Illinois","17","55-59 years","55-59",49,389679,12.6
,"2007","2007","Cervix Uteri","27010","Illinois","17","60-64 years ","60-64",47,306384,15.3
,"2007","2007","Cervix Uteri","27010","Indiana","18","20-24 years","20-24",Suppressed,219955,Suppressed
,"2007","2007","Cervix Uteri","27010","Indiana","18","25-29 years","25-29",Suppressed,209192,Suppressed
,"2007","2007","Cervix Uteri","27010","Indiana","18","30-34 years","30-34",21,196474,10.7
,"2007","2007","Cervix Uteri","27010","Indiana","18","35-39 years","35-39",34,214322,15.9
,"2007","2007","Cervix Uteri","27010","Indiana","18","40-44 years","40-44",31,226631,13.7
