"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2011","2011","Colon and Rectum","21041-21052","Washington","53",2730,6830679,40.0
,"2011","2011","Colon and Rectum","21041-21052","West Virginia","54",1156,1857416,62.2
,"2011","2011","Colon and Rectum","21041-21052","Wisconsin","55",2641,5713241,46.2
,"2011","2011","Colon and Rectum","21041-21052","Wyoming","56",223,566891,39.3
,"2011","2011","Colon and Rectum","21041-21052","Puerto Rico","72",1927,3678732,52.4
,"2012","2012","Colon and Rectum","21041-21052","Alabama","01",2441,4838981,50.4
,"2012","2012","Colon and Rectum","21041-21052","Alaska","02",252,731262,34.5
,"2012","2012","Colon and Rectum","21041-21052","Arizona","04",2609,6509459,40.1
,"2012","2012","Colon and Rectum","21041-21052","Arkansas","05",1451,2948711,49.2
,"2012","2012","Colon and Rectum","21041-21052","California","06",14284,37972074,37.6
,"2012","2012","Colon and Rectum","21041-21052","Colorado","08",1768,5189033,34.1
,"2012","2012","Colon and Rectum","21041-21052","Connecticut","09",1772,3605403,49.1
,"2012","2012","Colon and Rectum","21041-21052","Delaware","10",386,916689,42.1
,"2012","2012","Colon and Rectum","21041-21052","District of Columbia","11",245,631195,38.8
,"2012","2012","Colon and Rectum","21041-21052","Florida","12",9785,19272831,50.8
,"2012","2012","Colon and Rectum","21041-21052","Georgia","13",4163,9907049,42.0
,"2012","2012","Colon and Rectum","21041-21052","Hawaii","15",702,1405293,50.0
,"2012","2012","Colon and Rectum","21041-21052","Idaho","16",605,1599997,37.8
,"2012","2012","Colon and Rectum","21041-21052","Illinois","17",6198,12928407,47.9
,"2012","2012","Colon and Rectum","21041-21052","Indiana","18",3160,6546235,48.3
,"2012","2012","Colon and Rectum","21041-21052","Iowa","19",1653,3082669,53.6
,"2012","2012","Colon and Rectum","21041-21052","Kansas","20",1346,2891273,46.6
,"2012","2012","Colon and Rectum","21041-21052","Kentucky","21",2512,4394391,57.2
,"2012","2012","Colon and Rectum","21041-21052","Louisiana","22",2432,4603464,52.8
,"2012","2012","Colon and Rectum","21041-21052","Maine","23",675,1331052,50.7
,"2012","2012","Colon and Rectum","21041-21052","Maryland","24",2364,5913559,40.0
,"2012","2012","Colon and Rectum","21041-21052","Massachusetts","25",2896,6693555,43.3
,"2012","2012","Colon and Rectum","21041-21052","Michigan","26",4581,9921293,46.2
,"2012","2012","Colon and Rectum","21041-21052","Minnesota","27",2250,5388502,41.8
,"2012","2012","Colon and Rectum","21041-21052","Mississippi","28",1605,2982264,53.8
,"2012","2012","Colon and Rectum","21041-21052","Missouri","29",3050,6026370,50.6
,"2012","2012","Colon and Rectum","21041-21052","Montana","30",458,1005426,45.6
,"2012","2012","Colon and Rectum","21041-21052","Nebraska","31",905,1858946,48.7
,"2012","2012","Colon and Rectum","21041-21052","Nevada","32",1145,2740210,41.8
,"2012","2012","Colon and Rectum","21041-21052","New Hampshire","33",601,1327320,45.3
,"2012","2012","Colon and Rectum","21041-21052","New Jersey","34",4387,8933208,49.1
,"2012","2012","Colon and Rectum","21041-21052","New Mexico","35",776,2090361,37.1
,"2012","2012","Colon and Rectum","21041-21052","New York","36",8830,19757084,44.7
,"2012","2012","Colon and Rectum","21041-21052","North Carolina","37",4046,9720281,41.6
,"2012","2012","Colon and Rectum","21041-21052","North Dakota","38",408,704991,57.9
,"2012","2012","Colon and Rectum","21041-21052","Ohio","39",5609,11573530,48.5
,"2012","2012","Colon and Rectum","21041-21052","Oklahoma","40",1833,3814778,48.0
,"2012","2012","Colon and Rectum","21041-21052","Oregon","41",1650,3900372,42.3
,"2012","2012","Colon and Rectum","21041-21052","Pennsylvania","42",6931,12815809,54.1
,"2012","2012","Colon and Rectum","21041-21052","Rhode Island","44",493,1063635,46.4
,"2012","2012","Colon and Rectum","21041-21052","South Carolina","45",2148,4701428,45.7
,"2012","2012","Colon and Rectum","21041-21052","South Dakota","46",410,832671,49.2
,"2012","2012","Colon and Rectum","21041-21052","Tennessee","47",3052,6462608,47.2
,"2012","2012","Colon and Rectum","21041-21052","Texas","48",9557,26055301,36.7
,"2012","2012","Colon and Rectum","21041-21052","Utah","49",703,2860511,24.6
,"2012","2012","Colon and Rectum","21041-21052","Vermont","50",314,630687,49.8
,"2012","2012","Colon and Rectum","21041-21052","Virginia","51",3288,8196998,40.1
,"2012","2012","Colon and Rectum","21041-21052","Washington","53",2698,6904301,39.1
,"2012","2012","Colon and Rectum","21041-21052","West Virginia","54",1107,1858856,59.6
,"2012","2012","Colon and Rectum","21041-21052","Wisconsin","55",2557,5734060,44.6
,"2012","2012","Colon and Rectum","21041-21052","Wyoming","56",229,575503,39.8
,"2012","2012","Colon and Rectum","21041-21052","Puerto Rico","72",1888,3634488,51.9
,"2013","2013","Colon and Rectum","21041-21052","Alabama","01",2517,4864024,51.7
,"2013","2013","Colon and Rectum","21041-21052","Alaska","02",285,738242,38.6
,"2013","2013","Colon and Rectum","21041-21052","Arizona","04",2557,6566243,38.9
,"2013","2013","Colon and Rectum","21041-21052","Arkansas","05",1533,2954430,51.9
,"2013","2013","Colon and Rectum","21041-21052","California","06",14211,38293135,37.1
,"2013","2013","Colon and Rectum","21041-21052","Colorado","08",1855,5263857,35.2
,"2013","2013","Colon and Rectum","21041-21052","Connecticut","09",1601,3610450,44.3
,"2013","2013","Colon and Rectum","21041-21052","Delaware","10",396,925741,42.8
,"2013","2013","Colon and Rectum","21041-21052","District of Columbia","11",249,644795,38.6
,"2013","2013","Colon and Rectum","21041-21052","Florida","12",10198,19508750,52.3
,"2013","2013","Colon and Rectum","21041-21052","Georgia","13",4215,9980739,42.2
,"2013","2013","Colon and Rectum","21041-21052","Hawaii","15",720,1423501,50.6
,"2013","2013","Colon and Rectum","21041-21052","Idaho","16",622,1617985,38.4
,"2013","2013","Colon and Rectum","21041-21052","Illinois","17",6251,12961361,48.2
,"2013","2013","Colon and Rectum","21041-21052","Indiana","18",3220,6581009,48.9
,"2013","2013","Colon and Rectum","21041-21052","Iowa","19",1633,3102344,52.6
,"2013","2013","Colon and Rectum","21041-21052","Kansas","20",1267,2901866,43.7
,"2013","2013","Colon and Rectum","21041-21052","Kentucky","21",2513,4416297,56.9
,"2013","2013","Colon and Rectum","21041-21052","Louisiana","22",2300,4628027,49.7
,"2013","2013","Colon and Rectum","21041-21052","Maine","23",695,1332815,52.1
,"2013","2013","Colon and Rectum","21041-21052","Maryland","24",2378,5961871,39.9
,"2013","2013","Colon and Rectum","21041-21052","Massachusetts","25",2882,6757667,42.6
,"2013","2013","Colon and Rectum","21041-21052","Michigan","26",4506,9947867,45.3
,"2013","2013","Colon and Rectum","21041-21052","Minnesota","27",2403,5430658,44.2
,"2013","2013","Colon and Rectum","21041-21052","Mississippi","28",1700,2986490,56.9
,"2013","2013","Colon and Rectum","21041-21052","Missouri","29",2977,6043500,49.3
,"2013","2013","Colon and Rectum","21041-21052","Montana","30",506,1015991,49.8
,"2013","2013","Colon and Rectum","21041-21052","Nebraska","31",874,1873456,46.7
,"2013","2013","Colon and Rectum","21041-21052","Nevada","32",1160,2770361,41.9
,"2013","2013","Colon and Rectum","21041-21052","New Hampshire","33",633,1331094,47.6
,"2013","2013","Colon and Rectum","21041-21052","New Jersey","34",4333,8984609,48.2
,"2013","2013","Colon and Rectum","21041-21052","New Mexico","35",795,2096634,37.9
,"2013","2013","Colon and Rectum","21041-21052","New York","36",9096,19891916,45.7
,"2013","2013","Colon and Rectum","21041-21052","North Carolina","37",4206,9801013,42.9
,"2013","2013","Colon and Rectum","21041-21052","North Dakota","38",392,727281,53.9
,"2013","2013","Colon and Rectum","21041-21052","Ohio","39",5732,11612153,49.4
,"2013","2013","Colon and Rectum","21041-21052","Oklahoma","40",1873,3847418,48.7
,"2013","2013","Colon and Rectum","21041-21052","Oregon","41",1685,3924399,42.9
,"2013","2013","Colon and Rectum","21041-21052","Pennsylvania","42",6986,12846905,54.4
,"2013","2013","Colon and Rectum","21041-21052","Rhode Island","44",465,1068215,43.5
,"2013","2013","Colon and Rectum","21041-21052","South Carolina","45",2128,4740693,44.9
,"2013","2013","Colon and Rectum","21041-21052","South Dakota","46",426,841029,50.7
,"2013","2013","Colon and Rectum","21041-21052","Tennessee","47",2917,6506953,44.8
,"2013","2013","Colon and Rectum","21041-21052","Texas","48",9701,26437065,36.7
,"2013","2013","Colon and Rectum","21041-21052","Utah","49",764,2908112,26.3
,"2013","2013","Colon and Rectum","21041-21052","Vermont","50",269,632862,42.5
,"2013","2013","Colon and Rectum","21041-21052","Virginia","51",3229,8269681,39.0
,"2013","2013","Colon and Rectum","21041-21052","Washington","53",2764,6974389,39.6
,"2013","2013","Colon and Rectum","21041-21052","West Virginia","54",1177,1856767,63.4
,"2013","2013","Colon and Rectum","21041-21052","Wisconsin","55",2553,5757141,44.3
,"2013","2013","Colon and Rectum","21041-21052","Wyoming","56",213,580948,36.7
,"2013","2013","Colon and Rectum","21041-21052","Puerto Rico","72",1911,3593077,53.2
,"2014","2014","Colon and Rectum","21041-21052","Alabama","01",2543,4886309,52.0
,"2014","2014","Colon and Rectum","21041-21052","Alaska","02",277,737822,37.5
,"2014","2014","Colon and Rectum","21041-21052","Arizona","04",2731,6641927,41.1
,"2014","2014","Colon and Rectum","21041-21052","Arkansas","05",1589,2960890,53.7
,"2014","2014","Colon and Rectum","21041-21052","California","06",14828,38637672,38.4
,"2014","2014","Colon and Rectum","21041-21052","Colorado","08",1841,5343281,34.5
,"2014","2014","Colon and Rectum","21041-21052","Connecticut","09",1625,3614778,45.0
,"2014","2014","Colon and Rectum","21041-21052","Delaware","10",435,935326,46.5
,"2014","2014","Colon and Rectum","21041-21052","District of Columbia","11",291,654580,44.5
,"2014","2014","Colon and Rectum","21041-21052","Florida","12",10373,19796450,52.4
,"2014","2014","Colon and Rectum","21041-21052","Georgia","13",4389,10077938,43.6
,"2014","2014","Colon and Rectum","21041-21052","Hawaii","15",725,1434558,50.5
,"2014","2014","Colon and Rectum","21041-21052","Idaho","16",656,1640137,40.0
,"2014","2014","Colon and Rectum","21041-21052","Illinois","17",6240,12970689,48.1
,"2014","2014","Colon and Rectum","21041-21052","Indiana","18",3242,6609588,49.0
,"2014","2014","Colon and Rectum","21041-21052","Iowa","19",1769,3121619,56.7
,"2014","2014","Colon and Rectum","21041-21052","Kansas","20",1330,2911722,45.7
,"2014","2014","Colon and Rectum","21041-21052","Kentucky","21",2572,4429165,58.1
,"2014","2014","Colon and Rectum","21041-21052","Louisiana","22",2382,4648527,51.2
,"2014","2014","Colon and Rectum","21041-21052","Maine","23",677,1336810,50.6
,"2014","2014","Colon and Rectum","21041-21052","Maryland","24",2493,6008412,41.5
,"2014","2014","Colon and Rectum","21041-21052","Massachusetts","25",3007,6820711,44.1
,"2014","2014","Colon and Rectum","21041-21052","Michigan","26",4583,9975107,45.9
,"2014","2014","Colon and Rectum","21041-21052","Minnesota","27",2331,5473577,42.6
,"2014","2014","Colon and Rectum","21041-21052","Mississippi","28",1622,2987502,54.3
,"2014","2014","Colon and Rectum","21041-21052","Missouri","29",2984,6059813,49.2
,"2014","2014","Colon and Rectum","21041-21052","Montana","30",503,1025081,49.1
,"2014","2014","Colon and Rectum","21041-21052","Nebraska","31",920,1890016,48.7
,"2014","2014","Colon and Rectum","21041-21052","Nevada","32",1175,2810051,41.8
,"2014","2014","Colon and Rectum","21041-21052","New Hampshire","33",629,1339242,47.0
,"2014","2014","Colon and Rectum","21041-21052","New Jersey","34",4423,9033498,49.0
,"2014","2014","Colon and Rectum","21041-21052","New Mexico","35",811,2095174,38.7
,"2014","2014","Colon and Rectum","21041-21052","New York","36",9082,20001969,45.4
,"2014","2014","Colon and Rectum","21041-21052","North Carolina","37",4273,9877294,43.3
,"2014","2014","Colon and Rectum","21041-21052","North Dakota","38",364,744266,48.9
,"2014","2014","Colon and Rectum","21041-21052","Ohio","39",5934,11648825,50.9
,"2014","2014","Colon and Rectum","21041-21052","Oklahoma","40",1777,3870754,45.9
,"2014","2014","Colon and Rectum","21041-21052","Oregon","41",1706,3965696,43.0
,"2014","2014","Colon and Rectum","21041-21052","Pennsylvania","42",6744,12880379,52.4
,"2014","2014","Colon and Rectum","21041-21052","Rhode Island","44",497,1073096,46.3
,"2014","2014","Colon and Rectum","21041-21052","South Carolina","45",2178,4792595,45.4
,"2014","2014","Colon and Rectum","21041-21052","South Dakota","46",459,847402,54.2
,"2014","2014","Colon and Rectum","21041-21052","Tennessee","47",3166,6557914,48.3
,"2014","2014","Colon and Rectum","21041-21052","Texas","48",9953,26906154,37.0
,"2014","2014","Colon and Rectum","21041-21052","Utah","49",744,2950671,25.2
,"2014","2014","Colon and Rectum","21041-21052","Vermont","50",286,633867,45.1
,"2014","2014","Colon and Rectum","21041-21052","Virginia","51",3409,8333485,40.9
,"2014","2014","Colon and Rectum","21041-21052","Washington","53",2886,7068166,40.8
,"2014","2014","Colon and Rectum","21041-21052","West Virginia","54",1158,1853147,62.5
,"2014","2014","Colon and Rectum","21041-21052","Wisconsin","55",2594,5778153,44.9
,"2014","2014","Colon and Rectum","21041-21052","Wyoming","56",198,580951,34.1
,"2014","2014","Colon and Rectum","21041-21052","Puerto Rico","72",1935,3534874,54.7
,"2015","2015","Colon and Rectum","21041-21052","Alabama","01",2509,4907699,51.1
,"2015","2015","Colon and Rectum","21041-21052","Alaska","02",301,739287,40.7
,"2015","2015","Colon and Rectum","21041-21052","Arizona","04",2676,6718876,39.8
,"2015","2015","Colon and Rectum","21041-21052","Arkansas","05",1605,2970103,54.0
,"2015","2015","Colon and Rectum","21041-21052","California","06",14884,38967658,38.2
,"2015","2015","Colon and Rectum","21041-21052","Colorado","08",1955,5442547,35.9
,"2015","2015","Colon and Rectum","21041-21052","Connecticut","09",1604,3612089,44.4
,"2015","2015","Colon and Rectum","21041-21052","Delaware","10",468,944791,49.5
,"2015","2015","Colon and Rectum","21041-21052","District of Columbia","11",218,665652,32.7
,"2015","2015","Colon and Rectum","21041-21052","Florida","12",10487,20146903,52.1
,"2015","2015","Colon and Rectum","21041-21052","Georgia","13",4534,10191964,44.5
,"2015","2015","Colon and Rectum","21041-21052","Hawaii","15",718,1446927,49.6
,"2015","2015","Colon and Rectum","21041-21052","Idaho","16",662,1662361,39.8
,"2015","2015","Colon and Rectum","21041-21052","Illinois","17",6298,12965288,48.6
,"2015","2015","Colon and Rectum","21041-21052","Indiana","18",3287,6628269,49.6
,"2015","2015","Colon and Rectum","21041-21052","Iowa","19",1708,3136151,54.5
,"2015","2015","Colon and Rectum","21041-21052","Kansas","20",1297,2922945,44.4
,"2015","2015","Colon and Rectum","21041-21052","Kentucky","21",2588,4444172,58.2
,"2015","2015","Colon and Rectum","21041-21052","Louisiana","22",2335,4670259,50.0
,"2015","2015","Colon and Rectum","21041-21052","Maine","23",676,1336029,50.6
,"2015","2015","Colon and Rectum","21041-21052","Maryland","24",2478,6048776,41.0
,"2015","2015","Colon and Rectum","21041-21052","Massachusetts","25",2902,6866815,42.3
,"2015","2015","Colon and Rectum","21041-21052","Michigan","26",4697,9987692,47.0
,"2015","2015","Colon and Rectum","21041-21052","Minnesota","27",2399,5509995,43.5
,"2015","2015","Colon and Rectum","21041-21052","Mississippi","28",1706,2984910,57.2
,"2015","2015","Colon and Rectum","21041-21052","Missouri","29",2985,6076489,49.1
,"2015","2015","Colon and Rectum","21041-21052","Montana","30",517,1034528,50.0
,"2015","2015","Colon and Rectum","21041-21052","Nebraska","31",926,1904597,48.6
,"2015","2015","Colon and Rectum","21041-21052","Nevada","32",1129,2857236,39.5
,"2015","2015","Colon and Rectum","21041-21052","New Hampshire","33",606,1343657,45.1
,"2015","2015","Colon and Rectum","21041-21052","New Jersey","34",4396,9076274,48.4
,"2015","2015","Colon and Rectum","21041-21052","New Mexico","35",845,2096206,40.3
,"2015","2015","Colon and Rectum","21041-21052","New York","36",9001,20089674,44.8
,"2015","2015","Colon and Rectum","21041-21052","North Carolina","37",4504,9963146,45.2
,"2015","2015","Colon and Rectum","21041-21052","North Dakota","38",368,762592,48.3
,"2015","2015","Colon and Rectum","21041-21052","Ohio","39",6104,11674529,52.3
,"2015","2015","Colon and Rectum","21041-21052","Oklahoma","40",1862,3900308,47.7
,"2015","2015","Colon and Rectum","21041-21052","Oregon","41",1719,4018787,42.8
,"2015","2015","Colon and Rectum","21041-21052","Pennsylvania","42",6939,12898601,53.8
,"2015","2015","Colon and Rectum","21041-21052","Rhode Island","44",430,1077423,39.9
,"2015","2015","Colon and Rectum","21041-21052","South Carolina","45",2395,4853010,49.4
,"2015","2015","Colon and Rectum","21041-21052","South Dakota","46",408,851875,47.9
,"2015","2015","Colon and Rectum","21041-21052","Tennessee","47",3158,6612216,47.8
,"2015","2015","Colon and Rectum","21041-21052","Texas","48",10436,27397220,38.1
,"2015","2015","Colon and Rectum","21041-21052","Utah","49",720,2999163,24.0
,"2015","2015","Colon and Rectum","21041-21052","Vermont","50",284,635929,44.7
,"2015","2015","Colon and Rectum","21041-21052","Virginia","51",3254,8389856,38.8
,"2015","2015","Colon and Rectum","21041-21052","Washington","53",2771,7180644,38.6
,"2015","2015","Colon and Rectum","21041-21052","West Virginia","54",1175,1846474,63.6
,"2015","2015","Colon and Rectum","21041-21052","Wisconsin","55",2557,5793859,44.1
,"2015","2015","Colon and Rectum","21041-21052","Wyoming","56",200,583663,34.3
,"2015","2015","Colon and Rectum","21041-21052","Puerto Rico","72",1922,3473232,55.3
,"2016","2016","Colon and Rectum","21041-21052","Alabama","01",2576,4930123,52.3
,"2016","2016","Colon and Rectum","21041-21052","Alaska","02",277,743517,37.3
,"2016","2016","Colon and Rectum","21041-21052","Arizona","04",2636,6806723,38.7
,"2016","2016","Colon and Rectum","21041-21052","Arkansas","05",1529,2980336,51.3
,"2016","2016","Colon and Rectum","21041-21052","California","06",14816,39224116,37.8
,"2016","2016","Colon and Rectum","21041-21052","Colorado","08",1901,5529403,34.4
,"2016","2016","Colon and Rectum","21041-21052","Connecticut","09",1618,3607719,44.8
,"2016","2016","Colon and Rectum","21041-21052","Delaware","10",483,953210,50.7
,"2016","2016","Colon and Rectum","21041-21052","District of Columbia","11",235,673826,34.9
,"2016","2016","Colon and Rectum","21041-21052","Florida","12",10660,20539081,51.9
,"2016","2016","Colon and Rectum","21041-21052","Georgia","13",4629,10318957,44.9
,"2016","2016","Colon and Rectum","21041-21052","Hawaii","15",732,1457434,50.2
,"2016","2016","Colon and Rectum","21041-21052","Idaho","16",667,1696121,39.3
,"2016","2016","Colon and Rectum","21041-21052","Illinois","17",6495,12947130,50.2
,"2016","2016","Colon and Rectum","21041-21052","Indiana","18",3354,6657862,50.4
,"2016","2016","Colon and Rectum","21041-21052","Iowa","19",1657,3149415,52.6
,"2016","2016","Colon and Rectum","21041-21052","Kansas","20",1300,2927430,44.4
,"2016","2016","Colon and Rectum","21041-21052","Kentucky","21",2551,4458109,57.2
,"2016","2016","Colon and Rectum","21041-21052","Louisiana","22",2450,4685326,52.3
,"2016","2016","Colon and Rectum","21041-21052","Maine","23",708,1340621,52.8
,"2016","2016","Colon and Rectum","21041-21052","Maryland","24",2486,6079097,40.9
,"2016","2016","Colon and Rectum","21041-21052","Massachusetts","25",2869,6910109,41.5
,"2016","2016","Colon and Rectum","21041-21052","Michigan","26",4862,10017341,48.5
,"2016","2016","Colon and Rectum","21041-21052","Minnesota","27",2458,5556470,44.2
,"2016","2016","Colon and Rectum","21041-21052","Mississippi","28",1662,2984234,55.7
,"2016","2016","Colon and Rectum","21041-21052","Missouri","29",2964,6092745,48.6
,"2016","2016","Colon and Rectum","21041-21052","Montana","30",499,1045727,47.7
,"2016","2016","Colon and Rectum","21041-21052","Nebraska","31",984,1921525,51.2
,"2016","2016","Colon and Rectum","21041-21052","Nevada","32",1233,2905735,42.4
,"2016","2016","Colon and Rectum","21041-21052","New Hampshire","33",661,1351057,48.9
,"2016","2016","Colon and Rectum","21041-21052","New Jersey","34",4398,9119520,48.2
,"2016","2016","Colon and Rectum","21041-21052","New Mexico","35",897,2099775,42.7
,"2016","2016","Colon and Rectum","21041-21052","New York","36",9080,20152145,45.1
,"2016","2016","Colon and Rectum","21041-21052","North Carolina","37",4447,10073313,44.1
,"2016","2016","Colon and Rectum","21041-21052","North Dakota","38",340,764504,44.5
,"2016","2016","Colon and Rectum","21041-21052","Ohio","39",5864,11702052,50.1
,"2016","2016","Colon and Rectum","21041-21052","Oklahoma","40",1918,3916102,49.0
,"2016","2016","Colon and Rectum","21041-21052","Oregon","41",1692,4093410,41.3
,"2016","2016","Colon and Rectum","21041-21052","Pennsylvania","42",6812,12917896,52.7
,"2016","2016","Colon and Rectum","21041-21052","Rhode Island","44",415,1082306,38.3
,"2016","2016","Colon and Rectum","21041-21052","South Carolina","45",2346,4910944,47.8
,"2016","2016","Colon and Rectum","21041-21052","South Dakota","46",418,860375,48.6
,"2016","2016","Colon and Rectum","21041-21052","Tennessee","47",3255,6671689,48.8
,"2016","2016","Colon and Rectum","21041-21052","Texas","48",10323,27827935,37.1
,"2016","2016","Colon and Rectum","21041-21052","Utah","49",748,3063157,24.4
,"2016","2016","Colon and Rectum","21041-21052","Vermont","50",288,636375,45.3
,"2016","2016","Colon and Rectum","21041-21052","Virginia","51",3351,8444438,39.7
,"2016","2016","Colon and Rectum","21041-21052","Washington","53",3007,7315972,41.1
,"2016","2016","Colon and Rectum","21041-21052","West Virginia","54",1112,1836072,60.6
,"2016","2016","Colon and Rectum","21041-21052","Wisconsin","55",2670,5812059,45.9
,"2016","2016","Colon and Rectum","21041-21052","Wyoming","56",228,582012,39.2
,"2016","2016","Colon and Rectum","21041-21052","Puerto Rico","72",1887,3406672,55.4
,"2017","2017","Colon and Rectum","21041-21052","Alabama","01",2548,4951594,51.5
,"2017","2017","Colon and Rectum","21041-21052","Alaska","02",318,741990,42.9
,"2017","2017","Colon and Rectum","21041-21052","Arizona","04",2759,6885131,40.1
,"2017","2017","Colon and Rectum","21041-21052","Arkansas","05",1585,2990405,53.0
,"2017","2017","Colon and Rectum","21041-21052","California","06",14870,39423105,37.7
,"2017","2017","Colon and Rectum","21041-21052","Colorado","08",1991,5600127,35.6
,"2017","2017","Colon and Rectum","21041-21052","Connecticut","09",1547,3607451,42.9
,"2017","2017","Colon and Rectum","21041-21052","Delaware","10",464,961600,48.3
,"2017","2017","Colon and Rectum","21041-21052","District of Columbia","11",245,680922,36.0
,"2017","2017","Colon and Rectum","21041-21052","Florida","12",10489,20872114,50.3
,"2017","2017","Colon and Rectum","21041-21052","Georgia","13",4460,10428929,42.8
,"2017","2017","Colon and Rectum","21041-21052","Hawaii","15",713,1458634,48.9
,"2017","2017","Colon and Rectum","21041-21052","Idaho","16",664,1734015,38.3
,"2017","2017","Colon and Rectum","21041-21052","Illinois","17",6181,12924413,47.8
,"2017","2017","Colon and Rectum","21041-21052","Indiana","18",3302,6685136,49.4
,"2017","2017","Colon and Rectum","21041-21052","Iowa","19",1616,3162443,51.1
,"2017","2017","Colon and Rectum","21041-21052","Kansas","20",1335,2927416,45.6
,"2017","2017","Colon and Rectum","21041-21052","Kentucky","21",2470,4475984,55.2
,"2017","2017","Colon and Rectum","21041-21052","Louisiana","22",2415,4678232,51.6
,"2017","2017","Colon and Rectum","21041-21052","Maine","23",669,1345322,49.7
,"2017","2017","Colon and Rectum","21041-21052","Maryland","24",2578,6112064,42.2
,"2017","2017","Colon and Rectum","21041-21052","Massachusetts","25",2791,6959946,40.1
,"2017","2017","Colon and Rectum","21041-21052","Michigan","26",4778,10049769,47.5
,"2017","2017","Colon and Rectum","21041-21052","Minnesota","27",2462,5605404,43.9
,"2017","2017","Colon and Rectum","21041-21052","Mississippi","28",1723,2983168,57.8
,"2017","2017","Colon and Rectum","21041-21052","Missouri","29",3016,6112839,49.3
,"2017","2017","Colon and Rectum","21041-21052","Montana","30",511,1058003,48.3
,"2017","2017","Colon and Rectum","21041-21052","Nebraska","31",919,1934506,47.5
,"2017","2017","Colon and Rectum","21041-21052","Nevada","32",1200,2955575,40.6
,"2017","2017","Colon and Rectum","21041-21052","New Hampshire","33",592,1358905,43.6
,"2017","2017","Colon and Rectum","21041-21052","New Jersey","34",4357,9174261,47.5
,"2017","2017","Colon and Rectum","21041-21052","New Mexico","35",864,2100989,41.1
,"2017","2017","Colon and Rectum","21041-21052","New York","36",9103,20191153,45.1
,"2017","2017","Colon and Rectum","21041-21052","North Carolina","37",4422,10172520,43.5
,"2017","2017","Colon and Rectum","21041-21052","North Dakota","38",368,766451,48.0
,"2017","2017","Colon and Rectum","21041-21052","Ohio","39",5901,11737094,50.3
,"2017","2017","Colon and Rectum","21041-21052","Oklahoma","40",1866,3919590,47.6
,"2017","2017","Colon and Rectum","21041-21052","Oregon","41",1800,4147194,43.4
,"2017","2017","Colon and Rectum","21041-21052","Pennsylvania","42",6665,12944469,51.5
,"2017","2017","Colon and Rectum","21041-21052","Rhode Island","44",452,1084901,41.7
,"2017","2017","Colon and Rectum","21041-21052","South Carolina","45",2221,4965641,44.7
,"2017","2017","Colon and Rectum","21041-21052","South Dakota","46",429,869898,49.3
,"2017","2017","Colon and Rectum","21041-21052","Tennessee","47",3249,6738548,48.2
,"2017","2017","Colon and Rectum","21041-21052","Texas","48",10835,28189095,38.4
,"2017","2017","Colon and Rectum","21041-21052","Utah","49",813,3125781,26.0
,"2017","2017","Colon and Rectum","21041-21052","Vermont","50",305,639052,47.7
,"2017","2017","Colon and Rectum","21041-21052","Virginia","51",3411,8501906,40.1
,"2017","2017","Colon and Rectum","21041-21052","Washington","53",2990,7446444,40.2
,"2017","2017","Colon and Rectum","21041-21052","West Virginia","54",1152,1822737,63.2
,"2017","2017","Colon and Rectum","21041-21052","Wisconsin","55",2550,5835936,43.7
,"2017","2017","Colon and Rectum","21041-21052","Wyoming","56",232,576220,40.3
,"2017","2017","Colon and Rectum","21041-21052","Puerto Rico","72",963,1662651,57.9
,"2018","2018","Colon and Rectum","21041-21052","Alabama","01",2476,4975865,49.8
,"2018","2018","Colon and Rectum","21041-21052","Alaska","02",301,737758,40.8
,"2018","2018","Colon and Rectum","21041-21052","Arizona","04",2912,6975645,41.7
,"2018","2018","Colon and Rectum","21041-21052","Arkansas","05",1613,2996910,53.8
,"2018","2018","Colon and Rectum","21041-21052","California","06",15230,39534383,38.5
,"2018","2018","Colon and Rectum","21041-21052","Colorado","08",1950,5677145,34.3
,"2018","2018","Colon and Rectum","21041-21052","Connecticut","09",1642,3611142,45.5
,"2018","2018","Colon and Rectum","21041-21052","Delaware","10",447,971109,46.0
,"2018","2018","Colon and Rectum","21041-21052","District of Columbia","11",264,685592,38.5
,"2018","2018","Colon and Rectum","21041-21052","Florida","12",10707,21134036,50.7
,"2018","2018","Colon and Rectum","21041-21052","Georgia","13",4613,10533201,43.8
,"2018","2018","Colon and Rectum","21041-21052","Hawaii","15",683,1460322,46.8
,"2018","2018","Colon and Rectum","21041-21052","Idaho","16",720,1768543,40.7
,"2018","2018","Colon and Rectum","21041-21052","Illinois","17",6275,12888611,48.7
,"2018","2018","Colon and Rectum","21041-21052","Indiana","18",3305,6725053,49.1
,"2018","2018","Colon and Rectum","21041-21052","Iowa","19",1588,3171272,50.1
,"2018","2018","Colon and Rectum","21041-21052","Kansas","20",1367,2931483,46.6
,"2018","2018","Colon and Rectum","21041-21052","Kentucky","21",2638,4487486,58.8
,"2018","2018","Colon and Rectum","21041-21052","Louisiana","22",2440,4669635,52.3
,"2018","2018","Colon and Rectum","21041-21052","Maine","23",656,1351094,48.6
,"2018","2018","Colon and Rectum","21041-21052","Maryland","24",2629,6138132,42.8
,"2018","2018","Colon and Rectum","21041-21052","Massachusetts","25",2789,6995945,39.9
