Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2010,2010,Prostate,28010,Michigan,26,65-69 years,65-69,1753,200568,874
,2010,2010,Prostate,28010,Minnesota,27,55-59 years,55-59,563,175706,320.4
,2010,2010,Prostate,28010,Minnesota,27,60-64 years ,60-64,757,139799,541.5
,2010,2010,Prostate,28010,Minnesota,27,65-69 years,65-69,797,98226,811.4
,2010,2010,Prostate,28010,Mississippi,28,55-59 years,55-59,332,89827,369.6
,2010,2010,Prostate,28010,Mississippi,28,60-64 years ,60-64,497,77863,638.3
,2010,2010,Prostate,28010,Mississippi,28,65-69 years,65-69,504,56507,891.9
,2010,2010,Prostate,28010,Missouri,29,55-59 years,55-59,504,189874,265.4
,2010,2010,Prostate,28010,Missouri,29,60-64 years ,60-64,717,161149,444.9
,2010,2010,Prostate,28010,Missouri,29,65-69 years,65-69,786,121631,646.2
,2010,2010,Prostate,28010,Montana,30,55-59 years,55-59,122,37956,321.4
,2010,2010,Prostate,28010,Montana,30,60-64 years ,60-64,184,32547,565.3
,2010,2010,Prostate,28010,Montana,30,65-69 years,65-69,176,23601,745.7
,2010,2010,Prostate,28010,Nebraska,31,55-59 years,55-59,137,58519,234.1
,2010,2010,Prostate,28010,Nebraska,31,60-64 years ,60-64,250,47647,524.7
,2010,2010,Prostate,28010,Nebraska,31,65-69 years,65-69,239,33324,717.2
,2010,2010,Prostate,28010,Nevada,32,55-59 years,55-59,195,81384,239.6
,2010,2010,Prostate,28010,Nevada,32,60-64 years ,60-64,324,74841,432.9
,2010,2010,Prostate,28010,Nevada,32,65-69 years,65-69,414,57078,725.3
,2010,2010,Prostate,28010,New Hampshire,33,55-59 years,55-59,189,48163,392.4
,2010,2010,Prostate,28010,New Hampshire,33,60-64 years ,60-64,248,40743,608.7
,2010,2010,Prostate,28010,New Hampshire,33,65-69 years,65-69,266,28183,943.8
,2010,2010,Prostate,28010,New Jersey,34,55-59 years,55-59,1030,274784,374.8
,2010,2010,Prostate,28010,New Jersey,34,60-64 years ,60-64,1390,229016,606.9
,2010,2010,Prostate,28010,New Jersey,34,65-69 years,65-69,1403,163212,859.6
,2010,2010,Prostate,28010,New Mexico,35,55-59 years,55-59,187,65861,283.9
,2010,2010,Prostate,28010,New Mexico,35,60-64 years ,60-64,298,58787,506.9
,2010,2010,Prostate,28010,New Mexico,35,65-69 years,65-69,316,42260,747.8
,2010,2010,Prostate,28010,New York,36,55-59 years,55-59,2133,596299,357.7
,2010,2010,Prostate,28010,New York,36,60-64 years ,60-64,2963,505632,586
,2010,2010,Prostate,28010,New York,36,65-69 years,65-69,3133,355252,881.9
,2010,2010,Prostate,28010,North Carolina,37,55-59 years,55-59,1031,287419,358.7
,2010,2010,Prostate,28010,North Carolina,37,60-64 years ,60-64,1457,257127,566.6
,2010,2010,Prostate,28010,North Carolina,37,65-69 years,65-69,1578,189715,831.8
,2010,2010,Prostate,28010,North Dakota,38,55-59 years,55-59,65,23842,272.6
,2010,2010,Prostate,28010,North Dakota,38,60-64 years ,60-64,105,18548,566.1
,2010,2010,Prostate,28010,North Dakota,38,65-69 years,65-69,101,12992,777.4
,2010,2010,Prostate,28010,Ohio,39,55-59 years,55-59,1192,386038,308.8
,2010,2010,Prostate,28010,Ohio,39,60-64 years ,60-64,1569,324269,483.9
,2010,2010,Prostate,28010,Ohio,39,65-69 years,65-69,1633,224899,726.1
,2010,2010,Prostate,28010,Oklahoma,40,55-59 years,55-59,316,115834,272.8
,2010,2010,Prostate,28010,Oklahoma,40,60-64 years ,60-64,435,99409,437.6
,2010,2010,Prostate,28010,Oklahoma,40,65-69 years,65-69,584,75615,772.3
,2010,2010,Prostate,28010,Oregon,41,55-59 years,55-59,361,133235,270.9
,2010,2010,Prostate,28010,Oregon,41,60-64 years ,60-64,495,116663,424.3
,2010,2010,Prostate,28010,Oregon,41,65-69 years,65-69,647,82667,782.7
,2010,2010,Prostate,28010,Pennsylvania,42,55-59 years,55-59,1478,433347,341.1
,2010,2010,Prostate,28010,Pennsylvania,42,60-64 years ,60-64,2076,362465,572.7
,2010,2010,Prostate,28010,Pennsylvania,42,65-69 years,65-69,1997,259886,768.4
,2010,2010,Prostate,28010,Rhode Island,44,55-59 years,55-59,108,34266,315.2
,2010,2010,Prostate,28010,Rhode Island,44,60-64 years ,60-64,154,29202,527.4
,2010,2010,Prostate,28010,Rhode Island,44,65-69 years,65-69,142,20240,701.6
,2010,2010,Prostate,28010,South Carolina,45,55-59 years,55-59,472,143462,329
,2010,2010,Prostate,28010,South Carolina,45,60-64 years ,60-64,734,133846,548.4
,2010,2010,Prostate,28010,South Carolina,45,65-69 years,65-69,848,102508,827.3
,2010,2010,Prostate,28010,South Dakota,46,55-59 years,55-59,88,27634,318.4
,2010,2010,Prostate,28010,South Dakota,46,60-64 years ,60-64,126,22465,560.9
,2010,2010,Prostate,28010,South Dakota,46,65-69 years,65-69,121,15662,772.6
,2010,2010,Prostate,28010,Tennessee,47,55-59 years,55-59,571,199916,285.6
,2010,2010,Prostate,28010,Tennessee,47,60-64 years ,60-64,920,179522,512.5
,2010,2010,Prostate,28010,Tennessee,47,65-69 years,65-69,1030,133939,769
,2010,2010,Prostate,28010,Texas,48,55-59 years,55-59,1693,697738,242.6
,2010,2010,Prostate,28010,Texas,48,60-64 years ,60-64,2341,572079,409.2
,2010,2010,Prostate,28010,Texas,48,65-69 years,65-69,2458,406614,604.5
,2010,2010,Prostate,28010,Utah,49,55-59 years,55-59,220,66496,330.8
,2010,2010,Prostate,28010,Utah,49,60-64 years ,60-64,333,53206,625.9
,2010,2010,Prostate,28010,Utah,49,65-69 years,65-69,364,38265,951.3
,2010,2010,Prostate,28010,Vermont,50,55-59 years,55-59,75,24041,312
,2010,2010,Prostate,28010,Vermont,50,60-64 years ,60-64,99,20845,474.9
,2010,2010,Prostate,28010,Vermont,50,65-69 years,65-69,87,14505,599.8
,2010,2010,Prostate,28010,Virginia,51,55-59 years,55-59,798,248588,321
,2010,2010,Prostate,28010,Virginia,51,60-64 years ,60-64,1107,214178,516.9
,2010,2010,Prostate,28010,Virginia,51,65-69 years,65-69,1119,152535,733.6
,2010,2010,Prostate,28010,Washington,53,55-59 years,55-59,688,222876,308.7
,2010,2010,Prostate,28010,Washington,53,60-64 years ,60-64,984,188537,521.9
,2010,2010,Prostate,28010,Washington,53,65-69 years,65-69,1107,132385,836.2
,2010,2010,Prostate,28010,West Virginia,54,55-59 years,55-59,185,68701,269.3
,2010,2010,Prostate,28010,West Virginia,54,60-64 years ,60-64,265,62655,423
,2010,2010,Prostate,28010,West Virginia,54,65-69 years,65-69,258,44711,577
,2010,2010,Prostate,28010,Wisconsin,55,55-59 years,55-59,634,194269,326.4
,2010,2010,Prostate,28010,Wisconsin,55,60-64 years ,60-64,827,157849,523.9
,2010,2010,Prostate,28010,Wisconsin,55,65-69 years,65-69,833,110063,756.8
,2010,2010,Prostate,28010,Wyoming,56,55-59 years,55-59,50,21043,237.6
,2010,2010,Prostate,28010,Wyoming,56,60-64 years ,60-64,80,17055,469.1
,2010,2010,Prostate,28010,Wyoming,56,65-69 years,65-69,99,11670,848.3
,2010,2010,Prostate,28010,Puerto Rico,72,55-59 years,55-59,339,102341,331.2
,2010,2010,Prostate,28010,Puerto Rico,72,60-64 years ,60-64,563,99948,563.3
,2010,2010,Prostate,28010,Puerto Rico,72,65-69 years,65-69,676,81028,834.3
,2011,2011,Prostate,28010,Alabama,01,55-59 years,55-59,554,154561,358.4
,2011,2011,Prostate,28010,Alabama,01,60-64 years ,60-64,764,138473,551.7
,2011,2011,Prostate,28010,Alabama,01,65-69 years,65-69,766,100496,762.2
,2011,2011,Prostate,28010,Alaska,02,55-59 years,55-59,68,26939,252.4
,2011,2011,Prostate,28010,Alaska,02,60-64 years ,60-64,86,20861,412.3
,2011,2011,Prostate,28010,Alaska,02,65-69 years,65-69,78,12305,633.9
,2011,2011,Prostate,28010,Arizona,04,55-59 years,55-59,399,183560,217.4
,2011,2011,Prostate,28010,Arizona,04,60-64 years ,60-64,645,174666,369.3
,2011,2011,Prostate,28010,Arizona,04,65-69 years,65-69,685,138390,495
,2011,2011,Prostate,28010,Arkansas,05,55-59 years,55-59,273,91089,299.7
,2011,2011,Prostate,28010,Arkansas,05,60-64 years ,60-64,356,83933,424.1
,2011,2011,Prostate,28010,Arkansas,05,65-69 years,65-69,463,63912,724.4
,2011,2011,Prostate,28010,California,06,55-59 years,55-59,2994,1112231,269.2
,2011,2011,Prostate,28010,California,06,60-64 years ,60-64,4391,930669,471.8
,2011,2011,Prostate,28010,California,06,65-69 years,65-69,5036,643389,782.7
,2011,2011,Prostate,28010,Colorado,08,55-59 years,55-59,451,167045,270
,2011,2011,Prostate,28010,Colorado,08,60-64 years ,60-64,699,142679,489.9
,2011,2011,Prostate,28010,Colorado,08,65-69 years,65-69,748,93447,800.5
,2011,2011,Prostate,28010,Connecticut,09,55-59 years,55-59,381,122042,312.2
,2011,2011,Prostate,28010,Connecticut,09,60-64 years ,60-64,608,101359,599.8
,2011,2011,Prostate,28010,Connecticut,09,65-69 years,65-69,605,73703,820.9
,2011,2011,Prostate,28010,Delaware,10,55-59 years,55-59,112,28445,393.7
,2011,2011,Prostate,28010,Delaware,10,60-64 years ,60-64,157,26347,595.9
,2011,2011,Prostate,28010,Delaware,10,65-69 years,65-69,174,20139,864
,2011,2011,Prostate,28010,District of Columbia,11,55-59 years,55-59,93,16543,562.2
,2011,2011,Prostate,28010,District of Columbia,11,60-64 years ,60-64,112,14220,787.6
,2011,2011,Prostate,28010,District of Columbia,11,65-69 years,65-69,109,9812,1110.9
,2011,2011,Prostate,28010,Florida,12,55-59 years,55-59,1692,588495,287.5
,2011,2011,Prostate,28010,Florida,12,60-64 years ,60-64,2806,557815,503
,2011,2011,Prostate,28010,Florida,12,65-69 years,65-69,3720,462707,804
,2011,2011,Prostate,28010,Georgia,13,55-59 years,55-59,946,283214,334
,2011,2011,Prostate,28010,Georgia,13,60-64 years ,60-64,1373,247247,555.3
,2011,2011,Prostate,28010,Georgia,13,65-69 years,65-69,1456,173885,837.3
,2011,2011,Prostate,28010,Hawaii,15,55-59 years,55-59,85,46925,181.1
,2011,2011,Prostate,28010,Hawaii,15,60-64 years ,60-64,145,43025,337
,2011,2011,Prostate,28010,Hawaii,15,65-69 years,65-69,166,30982,535.8
,2011,2011,Prostate,28010,Idaho,16,55-59 years,55-59,142,49489,286.9
,2011,2011,Prostate,28010,Idaho,16,60-64 years ,60-64,254,44347,572.8
,2011,2011,Prostate,28010,Idaho,16,65-69 years,65-69,278,32492,855.6
,2011,2011,Prostate,28010,Illinois,17,55-59 years,55-59,1270,405602,313.1
,2011,2011,Prostate,28010,Illinois,17,60-64 years ,60-64,1797,340172,528.3
,2011,2011,Prostate,28010,Illinois,17,65-69 years,65-69,1763,234128,753
,2011,2011,Prostate,28010,Indiana,18,55-59 years,55-59,533,212016,251.4
,2011,2011,Prostate,28010,Indiana,18,60-64 years ,60-64,765,179894,425.3
,2011,2011,Prostate,28010,Indiana,18,65-69 years,65-69,797,125274,636.2
,2011,2011,Prostate,28010,Iowa,19,55-59 years,55-59,315,104841,300.5
,2011,2011,Prostate,28010,Iowa,19,60-64 years ,60-64,443,89660,494.1
,2011,2011,Prostate,28010,Iowa,19,65-69 years,65-69,439,60909,720.7
,2011,2011,Prostate,28010,Kansas,20,55-59 years,55-59,315,92831,339.3
,2011,2011,Prostate,28010,Kansas,20,60-64 years ,60-64,479,78738,608.3
,2011,2011,Prostate,28010,Kansas,20,65-69 years,65-69,467,53131,879
,2011,2011,Prostate,28010,Kentucky,21,55-59 years,55-59,418,143617,291.1
,2011,2011,Prostate,28010,Kentucky,21,60-64 years ,60-64,624,128376,486.1
,2011,2011,Prostate,28010,Kentucky,21,65-69 years,65-69,606,89692,675.6
,2011,2011,Prostate,28010,Louisiana,22,55-59 years,55-59,598,146575,408
,2011,2011,Prostate,28010,Louisiana,22,60-64 years ,60-64,757,124443,608.3
,2011,2011,Prostate,28010,Louisiana,22,65-69 years,65-69,859,85616,1003.3
,2011,2011,Prostate,28010,Maine,23,55-59 years,55-59,136,50974,266.8
,2011,2011,Prostate,28010,Maine,23,60-64 years ,60-64,214,46864,456.6
,2011,2011,Prostate,28010,Maine,23,65-69 years,65-69,213,32850,648.4
,2011,2011,Prostate,28010,Maryland,24,55-59 years,55-59,645,186140,346.5
,2011,2011,Prostate,28010,Maryland,24,60-64 years ,60-64,875,158999,550.3
,2011,2011,Prostate,28010,Maryland,24,65-69 years,65-69,931,109700,848.7
,2011,2011,Prostate,28010,Massachusetts,25,55-59 years,55-59,720,216253,332.9
,2011,2011,Prostate,28010,Massachusetts,25,60-64 years ,60-64,1090,187467,581.4
,2011,2011,Prostate,28010,Massachusetts,25,65-69 years,65-69,1056,129616,814.7
,2011,2011,Prostate,28010,Michigan,26,55-59 years,55-59,1218,342623,355.5
,2011,2011,Prostate,28010,Michigan,26,60-64 years ,60-64,1795,294061,610.4
,2011,2011,Prostate,28010,Michigan,26,65-69 years,65-69,1904,205949,924.5
,2011,2011,Prostate,28010,Minnesota,27,55-59 years,55-59,587,180698,324.9
,2011,2011,Prostate,28010,Minnesota,27,60-64 years ,60-64,865,149491,578.6
,2011,2011,Prostate,28010,Minnesota,27,65-69 years,65-69,905,101000,896
,2011,2011,Prostate,28010,Mississippi,28,55-59 years,55-59,349,91606,381
,2011,2011,Prostate,28010,Mississippi,28,60-64 years ,60-64,468,81282,575.8
,2011,2011,Prostate,28010,Mississippi,28,65-69 years,65-69,485,57757,839.7
,2011,2011,Prostate,28010,Missouri,29,55-59 years,55-59,582,194656,299
,2011,2011,Prostate,28010,Missouri,29,60-64 years ,60-64,834,168950,493.6
,2011,2011,Prostate,28010,Missouri,29,65-69 years,65-69,842,123267,683.1
,2011,2011,Prostate,28010,Montana,30,55-59 years,55-59,104,38264,271.8
,2011,2011,Prostate,28010,Montana,30,60-64 years ,60-64,174,34635,502.4
,2011,2011,Prostate,28010,Montana,30,65-69 years,65-69,238,24230,982.3
,2011,2011,Prostate,28010,Nebraska,31,55-59 years,55-59,158,59977,263.4
,2011,2011,Prostate,28010,Nebraska,31,60-64 years ,60-64,253,50725,498.8
,2011,2011,Prostate,28010,Nebraska,31,65-69 years,65-69,257,34308,749.1
,2011,2011,Prostate,28010,Nevada,32,55-59 years,55-59,212,82809,256
,2011,2011,Prostate,28010,Nevada,32,60-64 years ,60-64,337,77376,435.5
,2011,2011,Prostate,28010,Nevada,32,65-69 years,65-69,405,58872,687.9
,2011,2011,Prostate,28010,New Hampshire,33,55-59 years,55-59,182,49610,366.9
,2011,2011,Prostate,28010,New Hampshire,33,60-64 years ,60-64,275,42917,640.8
,2011,2011,Prostate,28010,New Hampshire,33,65-69 years,65-69,256,29208,876.5
,2011,2011,Prostate,28010,New Jersey,34,55-59 years,55-59,1113,284679,391
,2011,2011,Prostate,28010,New Jersey,34,60-64 years ,60-64,1463,238885,612.4
,2011,2011,Prostate,28010,New Jersey,34,65-69 years,65-69,1614,169733,950.9
,2011,2011,Prostate,28010,New Mexico,35,55-59 years,55-59,159,66837,237.9
,2011,2011,Prostate,28010,New Mexico,35,60-64 years ,60-64,214,61392,348.6
,2011,2011,Prostate,28010,New Mexico,35,65-69 years,65-69,266,43686,608.9
,2011,2011,Prostate,28010,New York,36,55-59 years,55-59,2256,613521,367.7
,2011,2011,Prostate,28010,New York,36,60-64 years ,60-64,3190,530415,601.4
,2011,2011,Prostate,28010,New York,36,65-69 years,65-69,3306,367475,899.7
,2011,2011,Prostate,28010,North Carolina,37,55-59 years,55-59,1066,294777,361.6
,2011,2011,Prostate,28010,North Carolina,37,60-64 years ,60-64,1476,267619,551.5
,2011,2011,Prostate,28010,North Carolina,37,65-69 years,65-69,1688,196110,860.7
,2011,2011,Prostate,28010,North Dakota,38,55-59 years,55-59,84,24469,343.3
,2011,2011,Prostate,28010,North Dakota,38,60-64 years ,60-64,116,19872,583.7
,2011,2011,Prostate,28010,North Dakota,38,65-69 years,65-69,113,13364,845.6
,2011,2011,Prostate,28010,Ohio,39,55-59 years,55-59,1225,395072,310.1
,2011,2011,Prostate,28010,Ohio,39,60-64 years ,60-64,1767,341868,516.9
,2011,2011,Prostate,28010,Ohio,39,65-69 years,65-69,1727,230026,750.8
,2011,2011,Prostate,28010,Oklahoma,40,55-59 years,55-59,333,118391,281.3
,2011,2011,Prostate,28010,Oklahoma,40,60-64 years ,60-64,486,103436,469.9
,2011,2011,Prostate,28010,Oklahoma,40,65-69 years,65-69,531,76588,693.3
,2011,2011,Prostate,28010,Oregon,41,55-59 years,55-59,387,134314,288.1
,2011,2011,Prostate,28010,Oregon,41,60-64 years ,60-64,580,123459,469.8
,2011,2011,Prostate,28010,Oregon,41,65-69 years,65-69,661,85885,769.6
,2011,2011,Prostate,28010,Pennsylvania,42,55-59 years,55-59,1578,444439,355.1
,2011,2011,Prostate,28010,Pennsylvania,42,60-64 years ,60-64,2123,382613,554.9
,2011,2011,Prostate,28010,Pennsylvania,42,65-69 years,65-69,2169,265919,815.7
,2011,2011,Prostate,28010,Rhode Island,44,55-59 years,55-59,119,35401,336.1
,2011,2011,Prostate,28010,Rhode Island,44,60-64 years ,60-64,150,30341,494.4
,2011,2011,Prostate,28010,Rhode Island,44,65-69 years,65-69,178,21174,840.7
,2011,2011,Prostate,28010,South Carolina,45,55-59 years,55-59,479,146002,328.1
,2011,2011,Prostate,28010,South Carolina,45,60-64 years ,60-64,719,139201,516.5
,2011,2011,Prostate,28010,South Carolina,45,65-69 years,65-69,857,105777,810.2
,2011,2011,Prostate,28010,South Dakota,46,55-59 years,55-59,76,28275,268.8
,2011,2011,Prostate,28010,South Dakota,46,60-64 years ,60-64,157,24141,650.3
,2011,2011,Prostate,28010,South Dakota,46,65-69 years,65-69,118,16138,731.2
,2011,2011,Prostate,28010,Tennessee,47,55-59 years,55-59,672,204229,329
,2011,2011,Prostate,28010,Tennessee,47,60-64 years ,60-64,988,187031,528.3
,2011,2011,Prostate,28010,Tennessee,47,65-69 years,65-69,1097,137065,800.4
,2011,2011,Prostate,28010,Texas,48,55-59 years,55-59,1835,722784,253.9
,2011,2011,Prostate,28010,Texas,48,60-64 years ,60-64,2543,601023,423.1
,2011,2011,Prostate,28010,Texas,48,65-69 years,65-69,2599,421495,616.6
,2011,2011,Prostate,28010,Utah,49,55-59 years,55-59,231,68889,335.3
,2011,2011,Prostate,28010,Utah,49,60-64 years ,60-64,361,56666,637.1
,2011,2011,Prostate,28010,Utah,49,65-69 years,65-69,354,39551,895
,2011,2011,Prostate,28010,Vermont,50,55-59 years,55-59,60,24550,244.4
,2011,2011,Prostate,28010,Vermont,50,60-64 years ,60-64,97,22027,440.4
,2011,2011,Prostate,28010,Vermont,50,65-69 years,65-69,110,15017,732.5
,2011,2011,Prostate,28010,Virginia,51,55-59 years,55-59,788,255944,307.9
,2011,2011,Prostate,28010,Virginia,51,60-64 years ,60-64,1067,223139,478.2
,2011,2011,Prostate,28010,Virginia,51,65-69 years,65-69,1181,157724,748.8
,2011,2011,Prostate,28010,Washington,53,55-59 years,55-59,628,228570,274.8
,2011,2011,Prostate,28010,Washington,53,60-64 years ,60-64,998,198696,502.3
,2011,2011,Prostate,28010,Washington,53,65-69 years,65-69,1095,137976,793.6
,2011,2011,Prostate,28010,West Virginia,54,55-59 years,55-59,170,68652,247.6
,2011,2011,Prostate,28010,West Virginia,54,60-64 years ,60-64,285,65485,435.2
,2011,2011,Prostate,28010,West Virginia,54,65-69 years,65-69,288,45381,634.6
,2011,2011,Prostate,28010,Wisconsin,55,55-59 years,55-59,592,198887,297.7
,2011,2011,Prostate,28010,Wisconsin,55,60-64 years ,60-64,892,168171,530.4
,2011,2011,Prostate,28010,Wisconsin,55,65-69 years,65-69,880,113602,774.6
,2011,2011,Prostate,28010,Wyoming,56,55-59 years,55-59,63,21484,293.2
,2011,2011,Prostate,28010,Wyoming,56,60-64 years ,60-64,80,18050,443.2
,2011,2011,Prostate,28010,Wyoming,56,65-69 years,65-69,86,12011,716
,2011,2011,Prostate,28010,Puerto Rico,72,55-59 years,55-59,342,102603,333.3
,2011,2011,Prostate,28010,Puerto Rico,72,60-64 years ,60-64,512,98590,519.3
,2011,2011,Prostate,28010,Puerto Rico,72,65-69 years,65-69,679,84114,807.2
,2012,2012,Prostate,28010,Alabama,01,55-59 years,55-59,491,158716,309.4
,2012,2012,Prostate,28010,Alabama,01,60-64 years ,60-64,666,137543,484.2
,2012,2012,Prostate,28010,Alabama,01,65-69 years,65-69,713,108851,655
,2012,2012,Prostate,28010,Alaska,02,55-59 years,55-59,58,27366,211.9
,2012,2012,Prostate,28010,Alaska,02,60-64 years ,60-64,69,21357,323.1
,2012,2012,Prostate,28010,Alaska,02,65-69 years,65-69,70,13558,516.3
,2012,2012,Prostate,28010,Arizona,04,55-59 years,55-59,345,188509,183
,2012,2012,Prostate,28010,Arizona,04,60-64 years ,60-64,459,172251,266.5
,2012,2012,Prostate,28010,Arizona,04,65-69 years,65-69,661,150117,440.3
,2012,2012,Prostate,28010,Arkansas,05,55-59 years,55-59,236,92543,255
,2012,2012,Prostate,28010,Arkansas,05,60-64 years ,60-64,321,82562,388.8
,2012,2012,Prostate,28010,Arkansas,05,65-69 years,65-69,378,68291,553.5
,2012,2012,Prostate,28010,California,06,55-59 years,55-59,2569,1148612,223.7
,2012,2012,Prostate,28010,California,06,60-64 years ,60-64,3699,937233,394.7
,2012,2012,Prostate,28010,California,06,65-69 years,65-69,4657,702341,663.1
,2012,2012,Prostate,28010,Colorado,08,55-59 years,55-59,412,171417,240.3
,2012,2012,Prostate,28010,Colorado,08,60-64 years ,60-64,581,144035,403.4
,2012,2012,Prostate,28010,Colorado,08,65-69 years,65-69,657,104551,628.4
,2012,2012,Prostate,28010,Connecticut,09,55-59 years,55-59,345,126574,272.6
,2012,2012,Prostate,28010,Connecticut,09,60-64 years ,60-64,467,100891,462.9
,2012,2012,Prostate,28010,Connecticut,09,65-69 years,65-69,506,79880,633.5
,2012,2012,Prostate,28010,Delaware,10,55-59 years,55-59,112,29594,378.5
,2012,2012,Prostate,28010,Delaware,10,60-64 years ,60-64,151,25977,581.3
,2012,2012,Prostate,28010,Delaware,10,65-69 years,65-69,170,22124,768.4
,2012,2012,Prostate,28010,District of Columbia,11,55-59 years,55-59,77,16910,455.4
,2012,2012,Prostate,28010,District of Columbia,11,60-64 years ,60-64,95,14243,667
,2012,2012,Prostate,28010,District of Columbia,11,65-69 years,65-69,94,10420,902.1
,2012,2012,Prostate,28010,Florida,12,55-59 years,55-59,1556,607491,256.1
,2012,2012,Prostate,28010,Florida,12,60-64 years ,60-64,2364,550067,429.8
,2012,2012,Prostate,28010,Florida,12,65-69 years,65-69,3394,498439,680.9
,2012,2012,Prostate,28010,Georgia,13,55-59 years,55-59,904,293504,308
,2012,2012,Prostate,28010,Georgia,13,60-64 years ,60-64,1156,245910,470.1
,2012,2012,Prostate,28010,Georgia,13,65-69 years,65-69,1378,190821,722.1
,2012,2012,Prostate,28010,Hawaii,15,55-59 years,55-59,77,47347,162.6
,2012,2012,Prostate,28010,Hawaii,15,60-64 years ,60-64,110,43436,253.2
,2012,2012,Prostate,28010,Hawaii,15,65-69 years,65-69,178,33690,528.3
,2012,2012,Prostate,28010,Idaho,16,55-59 years,55-59,100,50360,198.6
,2012,2012,Prostate,28010,Idaho,16,60-64 years ,60-64,180,44675,402.9
,2012,2012,Prostate,28010,Idaho,16,65-69 years,65-69,249,35667,698.1
,2012,2012,Prostate,28010,Illinois,17,55-59 years,55-59,1179,416768,282.9
,2012,2012,Prostate,28010,Illinois,17,60-64 years ,60-64,1569,342366,458.3
,2012,2012,Prostate,28010,Illinois,17,65-69 years,65-69,1713,253654,675.3
,2012,2012,Prostate,28010,Indiana,18,55-59 years,55-59,487,217396,224
,2012,2012,Prostate,28010,Indiana,18,60-64 years ,60-64,669,180725,370.2
,2012,2012,Prostate,28010,Indiana,18,65-69 years,65-69,739,135681,544.7
,2012,2012,Prostate,28010,Iowa,19,55-59 years,55-59,250,106307,235.2
,2012,2012,Prostate,28010,Iowa,19,60-64 years ,60-64,373,90784,410.9
,2012,2012,Prostate,28010,Iowa,19,65-69 years,65-69,443,66257,668.6
,2012,2012,Prostate,28010,Kansas,20,55-59 years,55-59,250,95029,263.1
,2012,2012,Prostate,28010,Kansas,20,60-64 years ,60-64,368,79142,465
,2012,2012,Prostate,28010,Kansas,20,65-69 years,65-69,423,58119,727.8
,2012,2012,Prostate,28010,Kentucky,21,55-59 years,55-59,378,146340,258.3
,2012,2012,Prostate,28010,Kentucky,21,60-64 years ,60-64,555,127902,433.9
,2012,2012,Prostate,28010,Kentucky,21,65-69 years,65-69,619,97473,635
,2012,2012,Prostate,28010,Louisiana,22,55-59 years,55-59,484,150149,322.3
,2012,2012,Prostate,28010,Louisiana,22,60-64 years ,60-64,693,124358,557.3
,2012,2012,Prostate,28010,Louisiana,22,65-69 years,65-69,744,93274,797.6
,2012,2012,Prostate,28010,Maine,23,55-59 years,55-59,137,51978,263.6
,2012,2012,Prostate,28010,Maine,23,60-64 years ,60-64,181,46465,389.5
,2012,2012,Prostate,28010,Maine,23,65-69 years,65-69,211,36324,580.9
,2012,2012,Prostate,28010,Maryland,24,55-59 years,55-59,615,192593,319.3
,2012,2012,Prostate,28010,Maryland,24,60-64 years ,60-64,778,158816,489.9
,2012,2012,Prostate,28010,Maryland,24,65-69 years,65-69,846,119749,706.5
,2012,2012,Prostate,28010,Massachusetts,25,55-59 years,55-59,602,223550,269.3
,2012,2012,Prostate,28010,Massachusetts,25,60-64 years ,60-64,817,187327,436.1
,2012,2012,Prostate,28010,Massachusetts,25,65-69 years,65-69,858,142854,600.6
,2012,2012,Prostate,28010,Michigan,26,55-59 years,55-59,994,350356,283.7
,2012,2012,Prostate,28010,Michigan,26,60-64 years ,60-64,1468,295606,496.6
,2012,2012,Prostate,28010,Michigan,26,65-69 years,65-69,1605,223026,719.6
,2012,2012,Prostate,28010,Minnesota,27,55-59 years,55-59,502,185535,270.6
,2012,2012,Prostate,28010,Minnesota,27,60-64 years ,60-64,707,152499,463.6
,2012,2012,Prostate,28010,Minnesota,27,65-69 years,65-69,679,110166,616.3
,2012,2012,Prostate,28010,Mississippi,28,55-59 years,55-59,273,93753,291.2
,2012,2012,Prostate,28010,Mississippi,28,60-64 years ,60-64,426,80307,530.5
,2012,2012,Prostate,28010,Mississippi,28,65-69 years,65-69,480,62624,766.5
,2012,2012,Prostate,28010,Missouri,29,55-59 years,55-59,493,199990,246.5
,2012,2012,Prostate,28010,Missouri,29,60-64 years ,60-64,641,168694,380
,2012,2012,Prostate,28010,Missouri,29,65-69 years,65-69,785,132238,593.6
,2012,2012,Prostate,28010,Montana,30,55-59 years,55-59,90,38439,234.1
,2012,2012,Prostate,28010,Montana,30,60-64 years ,60-64,132,35033,376.8
,2012,2012,Prostate,28010,Montana,30,65-69 years,65-69,174,26504,656.5
,2012,2012,Prostate,28010,Nebraska,31,55-59 years,55-59,135,61075,221
,2012,2012,Prostate,28010,Nebraska,31,60-64 years ,60-64,249,51538,483.1
,2012,2012,Prostate,28010,Nebraska,31,65-69 years,65-69,229,37410,612.1
,2012,2012,Prostate,28010,Nevada,32,55-59 years,55-59,172,85502,201.2
,2012,2012,Prostate,28010,Nevada,32,60-64 years ,60-64,277,76602,361.6
,2012,2012,Prostate,28010,Nevada,32,65-69 years,65-69,421,64390,653.8
,2012,2012,Prostate,28010,New Hampshire,33,55-59 years,55-59,128,51236,249.8
