Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2002,2002,Breast,26000,Utah,49,222,2324815,9.5
,2002,2002,Breast,26000,Vermont,50,82,615442,13.3
,2002,2002,Breast,26000,Virginia,51,1073,7286873,14.7
,2002,2002,Breast,26000,Washington,53,768,6052349,12.7
,2002,2002,Breast,26000,West Virginia,54,277,1805414,15.3
,2002,2002,Breast,26000,Wisconsin,55,794,5445162,14.6
,2002,2002,Breast,26000,Wyoming,56,54,500017,10.8
,2003,2003,Breast,26000,Alabama,01,683,4503491,15.2
,2003,2003,Breast,26000,Alaska,02,55,648414,8.5
,2003,2003,Breast,26000,Arizona,04,679,5510364,12.3
,2003,2003,Breast,26000,Arkansas,05,393,2724816,14.4
,2003,2003,Breast,26000,California,06,4218,35253159,12
,2003,2003,Breast,26000,Colorado,08,509,4528732,11.2
,2003,2003,Breast,26000,Connecticut,09,534,3484336,15.3
,2003,2003,Breast,26000,Delaware,10,119,818003,14.5
,2003,2003,Breast,26000,District of Columbia,11,98,568502,17.2
,2003,2003,Breast,26000,Florida,12,2621,17004085,15.4
,2003,2003,Breast,26000,Georgia,13,1114,8622793,12.9
,2003,2003,Breast,26000,Hawaii,15,122,1251154,9.8
,2003,2003,Breast,26000,Idaho,16,173,1363380,12.7
,2003,2003,Breast,26000,Illinois,17,1887,12556006,15
,2003,2003,Breast,26000,Indiana,18,952,6196638,15.4
,2003,2003,Breast,26000,Iowa,19,457,2941999,15.5
,2003,2003,Breast,26000,Kansas,20,434,2723004,15.9
,2003,2003,Breast,26000,Kentucky,21,605,4117170,14.7
,2003,2003,Breast,26000,Louisiana,22,765,4521042,16.9
,2003,2003,Breast,26000,Maine,23,234,1306513,17.9
,2003,2003,Breast,26000,Maryland,24,832,5496269,15.1
,2003,2003,Breast,26000,Massachusetts,25,1001,6422565,15.6
,2003,2003,Breast,26000,Michigan,26,1454,10041152,14.5
,2003,2003,Breast,26000,Minnesota,27,647,5053572,12.8
